,abilities
kmeans_n_clusters_1,0.5172467
kmeans_n_clusters_2,0.54754305
kmeans_n_clusters_3,0.54335415
kmeans_n_clusters_4,0.5425978
kmeans_n_clusters_5,0.49943024
kmeans_n_clusters_6,0.49324346
kmeans_n_clusters_7,0.49150625
kmeans_n_clusters_8,0.46786833
dbscan_eps_0_1_min_samples_2,0.5172467
dbscan_eps_0_2_min_samples_2,0.5172467
dbscan_eps_0_3_min_samples_2,0.5172467
dbscan_eps_0_4_min_samples_2,0.5172467
dbscan_eps_0_5_min_samples_2,0.5172467
dbscan_eps_0_6_min_samples_2,0.5172467
dbscan_eps_0_7_min_samples_2,0.5172467
dbscan_eps_0_8_min_samples_2,0.5172467
dbscan_eps_0_9_min_samples_2,0.5172467
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.5172467
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.48693168
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.444666
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.45451072
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.43695572
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.42573324
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.42417857
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.43106732
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.5172467
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.548518
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.53467524
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.49443874
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.4757308
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.46296096
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.4545087
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.44227627
mean_shift_,0.5261549
optics_,0.51852185
random_model_n1,0.45884997
random_model_n2,0.45859036
random_model_n3,0.4599622
average_model,0.4953162
optimal_clustering,0.55050904
