,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,average_model,optimal_clustering
0,0.4042868345386425,0.6768754901106561,0.684325172083297,0.6743486973947895,0.6743486973947895,0.673520954953385,0.673520954953385,0.673520954953385,0.6655920536725625,0.6822775986756121,0.4052017077633528,0.4052017077633528,0.4052017077633528,0.4042868345386425,0.4042868345386425,0.4042868345386425,0.4042868345386425,0.4042868345386425,0.6820597717173478,0.6855885684412303,0.6750021782695826,0.686024222357759,0.673520954953385,0.673520954953385,0.6150126339635793,0.4042868345386425,0.6855885684412303,0.6845429990415614,0.6758299207109872,0.6686851964799163,0.6645029188812407,0.6150126339635793,0.6150126339635793,0.6796636751764399,0.6822775986756121,0.5339374400975865,0.534111701664198,0.5429119107780779,0.5422584299032849,0.5264877581249455,0.5346344863640324,0.5265748889082513,0.5238302692341205,0.5470941883767535,0.5264877581249455,0.5161627603032152,0.5310185588568441,0.58113973518696,0.6855885684412303
1,0.41034242397839155,0.6659405768057854,0.6700792890128082,0.6620196915570271,0.6621068223403328,0.663065260956696,0.6625860416485144,0.6623682146902501,0.660669164415788,0.6732595626034678,0.4114315587697133,0.4114315587697133,0.4114315587697133,0.41034242397839155,0.41034242397839155,0.41034242397839155,0.41034242397839155,0.41034242397839155,0.6719961662455346,0.6724753855537161,0.6593186372745491,0.6615840376404983,0.6623682146902501,0.6623682146902501,0.6526095669600069,0.41034242397839155,0.6724753855537161,0.6731724318201621,0.5996776161017687,0.6640236995730592,0.6650257035810752,0.6591879410995904,0.6567482791670297,0.6682931079550405,0.6736080857366907,0.517251895094537,0.5285788969242834,0.5103249978217305,0.5393395486625425,0.5088873398971857,0.5119804827045396,0.5385118062211379,0.5148993639452819,0.5203014725102378,0.5257471464668467,0.5284046353576719,0.5197351224187505,0.5781724479554923,0.6736080857366907
2,0.4465452644419273,0.5907902762045831,0.6491243356277773,0.6498213818942232,0.6263832011849787,0.6305219133920014,0.6156661148383724,0.6048618977084604,0.6262960704016729,0.6431994423629869,0.446327437483663,0.446327437483663,0.446327437483663,0.4465452644419273,0.4465452644419273,0.4465452644419273,0.4465452644419273,0.4465452644419273,0.5865644332142546,0.6492114664110831,0.6425895268798466,0.5888733989718568,0.6264267665766315,0.6166245534547355,0.6177572536377102,0.4465452644419273,0.5819900670907031,0.6425459614881938,0.6460747582120763,0.6427637884464581,0.6152740263134966,0.610046179315152,0.6152740263134966,0.5885248758386338,0.6388429031976998,0.512503267404374,0.5002178269582643,0.5182974644942058,0.5122418750544567,0.5102814324300775,0.5205628648601551,0.5157706717783392,0.5183410298858587,0.501350527141239,0.5088437745055328,0.5186024222357759,0.5148122331619761,0.5643057451456859,0.6498213818942232
3,0.4042868345386425,0.6636316110481834,0.6712555545874357,0.6685980656966106,0.6685980656966106,0.6682059771717348,0.6682059771717348,0.6682059771717348,0.5655223490459179,0.6694693735296681,0.4053759693299643,0.4053759693299643,0.4053759693299643,0.4042868345386425,0.4042868345386425,0.4042868345386425,0.4042868345386425,0.4042868345386425,0.6689030234381808,0.672518950945369,0.6691644157880979,0.6723446893787575,0.6682059771717348,0.6682059771717348,0.6147512416136621,0.4042868345386425,0.672518950945369,0.6715605123290058,0.6695565043129738,0.6639801341814063,0.6600592489326479,0.6147512416136621,0.6147512416136621,0.6663326653306614,0.6689465888298336,0.5335889169643635,0.5128517905375969,0.5161191949115622,0.5183410298858587,0.521608434259824,0.5365513635967587,0.5255293195085824,0.5136359675873486,0.5088437745055328,0.5352444018471726,0.5170340681362725,0.5287531584908949,0.5724444057196519,0.672518950945369
4,0.4482443147163893,0.5747146466846736,0.6331358368911737,0.6362725450901804,0.6132264529058116,0.5862594754726845,0.5910516685545003,0.6072579942493683,0.6276901629345648,0.6443757079376143,0.4491591879410996,0.4491591879410996,0.4491591879410996,0.4482443147163893,0.4482443147163893,0.4482443147163893,0.4482443147163893,0.4482443147163893,0.5805959745578113,0.6364032412651389,0.6284743399843165,0.6321338328831576,0.6001568354099504,0.5873921756556592,0.623551450727542,0.4482443147163893,0.5814237169992158,0.645159884987366,0.6116580988063083,0.6228544044610961,0.6219395312363858,0.6227672736777904,0.6130521913392002,0.5767186547007057,0.644506404112573,0.5062734163980134,0.5041822775986756,0.5027446196741309,0.5176439836194128,0.5134617060207372,0.5248758386337893,0.5189945107606517,0.5027881850657837,0.48954430600331095,0.5145944062037118,0.5083645551973512,0.5069704626644593,0.5589262260430684,0.645159884987366
5,0.4525137230983707,0.5953646423281346,0.6283436438093578,0.6292149516424153,0.5683540995033546,0.5927507188289622,0.5977607388690425,0.5939269844035898,0.6243356277772937,0.6419360460050536,0.45264441927332927,0.45264441927332927,0.45264441927332927,0.4525137230983707,0.4525137230983707,0.4525137230983707,0.4525137230983707,0.4525137230983707,0.591138799337806,0.6306961749586129,0.6136185414306875,0.5872614794807005,0.5782434434085563,0.5984577851354884,0.6003746623682147,0.4525137230983707,0.5865644332142546,0.6419796113967065,0.6293892132090267,0.6419360460050536,0.5876535680055763,0.5919229763875578,0.5876535680055763,0.5933606343121025,0.6402805611222445,0.5159449333449507,0.503398100548924,0.5167726757863553,0.5169469373529668,0.5040951468153698,0.5044436699485928,0.5122418750544567,0.5118497865295809,0.5146379715953646,0.5148993639452819,0.5125468327960269,0.5078417704975168,0.5572497652309449,0.6419796113967065
6,0.40794632743748366,0.6776596671604078,0.6856321338328831,0.6761784438442101,0.6761784438442101,0.6753507014028056,0.6753507014028056,0.6753507014028056,0.6706456391042955,0.6843687374749499,0.4087740698788882,0.4087740698788882,0.4087740698788882,0.40794632743748366,0.40794632743748366,0.40794632743748366,0.40794632743748366,0.40794632743748366,0.6828439487670994,0.6866341378408992,0.6779646249019778,0.6875054456739567,0.6753507014028056,0.6753507014028056,0.6465539775202579,0.40794632743748366,0.6866341378408992,0.6855885684412303,0.6794022828265226,0.6688594580465278,0.6638058726147948,0.6450291888124075,0.6457262350788534,0.6803607214428857,0.6841944759083384,0.5156399756033807,0.5131131828875142,0.5198658185937092,0.543913914786094,0.5334582207894049,0.5335453515727107,0.5225668728761872,0.5219133920013941,0.550318027359066,0.5217826958264354,0.5317591705149429,0.5344166594057681,0.585567269805311,0.6866341378408992
7,0.41787923673433824,0.45164241526531324,0.6091313060904417,0.6107867909732508,0.611091748714821,0.6056460747582121,0.6030757166506927,0.5792890128082252,0.5615578984055066,0.5615578984055066,0.4187069791757428,0.4187069791757428,0.4187069791757428,0.41787923673433824,0.41787923673433824,0.41787923673433824,0.41787923673433824,0.41787923673433824,0.5338503093142807,0.6119630565478784,0.6035113705672214,0.6091748714820946,0.608390694432343,0.6041212860503616,0.6100026139234992,0.41787923673433824,0.5358978827219657,0.59013679532979,0.5510150736255119,0.6106996601899451,0.5527576892916267,0.550666550492289,0.5527576892916267,0.5291888124074235,0.5560686590572449,0.5196479916354448,0.533414655397752,0.526662019691557,0.5277511544828788,0.5209113879933781,0.5133745752374314,0.5231332229676745,0.5292323777990764,0.53141064738172,0.5238738346257733,0.5227846998344515,0.5292759431907292,0.51801348268195,0.611091748714821
8,0.4476343992332491,0.5653916528709593,0.6393221225058813,0.6417617844384421,0.6310882634834887,0.6113531410647381,0.606691644157881,0.6115274026313496,0.6158403764049839,0.6357497603903459,0.44846214167465365,0.44846214167465365,0.44846214167465365,0.4476343992332491,0.4476343992332491,0.4476343992332491,0.4476343992332491,0.4476343992332491,0.5741482965931863,0.643460834712904,0.6337893177659667,0.6426766576631524,0.6193256077372136,0.6097412215735819,0.6369695913566263,0.4476343992332491,0.576980047050623,0.6371438529232378,0.5269234120414743,0.6369695913566263,0.6350962795155528,0.6355754988237344,0.6127036682059772,0.5690511457698004,0.6363161104818332,0.5121983096628039,0.5182103337109001,0.5156835409950336,0.5025703581075194,0.5050100200400801,0.522958961401063,0.5179925067526358,0.5141151868955302,0.5345037901890738,0.5013940925328919,0.5177746797943713,0.5084516859806569,0.5576547620200142,0.6417617844384421
9,0.43835497081118757,0.5815544131741744,0.5721878539688072,0.5709680230025268,0.5812930208242572,0.604687636141849,0.5985013505271413,0.6015509279428422,0.5907902762045831,0.6042519822253202,0.43874705933606345,0.43874705933606345,0.43874705933606345,0.43835497081118757,0.43835497081118757,0.43835497081118757,0.43835497081118757,0.43835497081118757,0.579681101333101,0.5710551537858325,0.5666114838372397,0.5896575760216084,0.6024658011675526,0.5966716040777207,0.6049054631001133,0.43835497081118757,0.5760651738259127,0.6034678051755685,0.6144898492637448,0.6076500827742441,0.60804217129912,0.6073886904243269,0.5971508233859022,0.5801603206412825,0.6037727629171387,0.517208329702884,0.5108477825215648,0.5321512590398187,0.5200400801603207,0.5224797420928814,0.5237867038424675,0.5132438790624728,0.5225233074845342,0.5010891347913218,0.5191687723272632,0.5091922976387557,0.5213470419099068,0.5426053395034836,0.6144898492637448
