,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,average_model,optimal_clustering
0,0.45349159858177895,0.5567750886388161,0.5536303375982735,0.5863110837058733,0.5870510251271774,0.5807615230460922,0.5765068598735933,0.5784183752119624,0.5459842762447973,0.5401880684445814,0.5403730537999075,0.5403730537999075,0.5403730537999075,0.45349159858177895,0.45349159858177895,0.45349159858177895,0.45349159858177895,0.45349159858177895,0.5560351472175119,0.5728688145521813,0.5903807615230461,0.5913673500847849,0.571573917064899,0.5727454909819639,0.5652844149838138,0.45349159858177895,0.5594882071835979,0.5816247880376136,0.5899491290272854,0.5879759519038076,0.5765068598735933,0.5670109449668568,0.5664559889008787,0.5367966702636041,0.5403730537999075,0.5117619855094805,0.49739478957915834,0.5020810852474179,0.5047942037921997,0.5065823955603515,0.5098504701711114,0.4954216124556806,0.48678896254046555,0.49733312779404965,0.49733312779404965,0.49875134885154926,0.49548327424078925,0.5044858948666564,0.5023893941729614,0.5044242330815477,0.4953599506705719,0.5035609680900262,0.5051025127177432,0.4956682595961153,0.5001695699090488,0.4992446431324187,0.5033143209495915,0.5010944966856791,0.5038692770155696,0.4956682595961153,0.4995529520579621,0.5046092184368738,0.49653152458763683,0.49579158316633265,0.4927084939108987,0.5038076152304609,0.5390324809162484,0.5899491290272854
1,0.4740558039155234,0.5388623400647449,0.5613688916294127,0.5651302605210421,0.5470633574841992,0.5516263295822414,0.5230769230769231,0.548049946045938,0.5233852320024664,0.5576691845228919,0.5576691845228919,0.5576691845228919,0.5576691845228919,0.4740558039155234,0.4740558039155234,0.4740558039155234,0.4740558039155234,0.4740558039155234,0.542500385386157,0.569939879759519,0.5650069369508247,0.5548327424078927,0.5681516879913674,0.5541544627716972,0.5640203483890859,0.4740558039155234,0.46986280252813317,0.5678433790658239,0.5629720980422384,0.5331894558347464,0.5576691845228919,0.5576691845228919,0.5575458609526746,0.5518113149375674,0.5576691845228919,0.49199938338214894,0.5027901957761677,0.49952212116540773,0.4890396176969323,0.4976722676121474,0.5052566671805149,0.49366425158008326,0.49483582549714816,0.49156775088638816,0.4985355326036689,0.5045167257592107,0.5045167257592107,0.49600739941421307,0.497363958686604,0.4959457376291044,0.4973022969014953,0.4891629412671497,0.4973022969014953,0.5094496685679051,0.510806227840296,0.5022969014952983,0.5037151225527979,0.5067982118082318,0.4955757669184523,0.5043934021889934,0.4983505472483428,0.5074148296593186,0.5048250346847541,0.4949591490673655,0.4969939879759519,0.5035301371974719,0.5314743447007976,0.5678433790658239
2,0.47630645907199015,0.5649761060582704,0.5787266841375058,0.5720672113457684,0.5535070140280561,0.5554801911515338,0.5498073069215353,0.5472791737320796,0.5457992908894712,0.5628796053645753,0.5628796053645753,0.5628796053645753,0.5628796053645753,0.47630645907199015,0.47630645907199015,0.47630645907199015,0.47630645907199015,0.47630645907199015,0.5669492831817481,0.5829196855248959,0.5790349930630492,0.5749036534607677,0.57293047633729,0.5556035147217512,0.5626946200092493,0.47630645907199015,0.5488207183597965,0.5623246492985972,0.5779867427162017,0.5655310621242485,0.5628796053645753,0.5628796053645753,0.5628179435794666,0.5699707106520734,0.5628796053645753,0.5029443502389395,0.49918298134731,0.5023893941729614,0.5083089255433945,0.5018960998920918,0.5084322491136118,0.49690149529828886,0.5012794820410051,0.4906736550023123,0.5012178202558965,0.49609989209187605,0.4959765685216587,0.49659318637274547,0.49431170032372435,0.49727146600894095,0.5012178202558965,0.48913211037459536,0.49677817172807154,0.4944350238939417,0.4917835671342685,0.5010944966856791,0.49788808386002775,0.49677817172807154,0.5030676738091567,0.5071373516263296,0.4995529520579621,0.5094188376753507,0.5022044088176353,0.5137351626329583,0.49690149529828886,0.5001695699090488,0.5427070665547619,0.5787266841375058
3,0.4748574071219362,0.5714197626021273,0.5767843379065823,0.5741945429320179,0.5682133497764761,0.5592107291506089,0.5603206412825651,0.5592723909357176,0.529428086943117,0.5600739941421304,0.5600739941421304,0.5600739941421304,0.5600739941421304,0.4748574071219362,0.4748574071219362,0.4748574071219362,0.4748574071219362,0.4748574071219362,0.5707414829659319,0.5775859411129952,0.5584707877293048,0.5379990750732234,0.5705564976106058,0.565931863727455,0.5577925080931093,0.4748574071219362,0.5652535840912595,0.5691999383382149,0.5592107291506089,0.5671034376445198,0.5600739941421304,0.5600739941421304,0.5603206412825651,0.5605672884229999,0.5600739941421304,0.5156775088638816,0.5085864035763835,0.5018036072144288,0.5085247417912748,0.4935409280098659,0.4965623554801912,0.5033451518421458,0.5094496685679051,0.4986588561738862,0.504270078618776,0.497733929397256,0.49921381223986433,0.4962540465546478,0.5000770772313858,0.4954524433482349,0.499275474024973,0.5069831971635579,0.4987821797441036,0.5014952982888855,0.4976722676121474,0.5043934021889934,0.5096963157083397,0.502358563280407,0.5010636657931247,0.499275474024973,0.49107445660551874,0.49193772159704025,0.5031601664868198,0.5039001079081239,0.5038384461230153,0.4969323261908432,0.5425985874883671,0.5767843379065823
4,0.475843995683675,0.5664251580083244,0.5777092646832126,0.5757360875597348,0.5676583937104979,0.5576075227377832,0.5595190380761523,0.5582858023739787,0.5098813010636658,0.5565592723909357,0.5565592723909357,0.5565592723909357,0.5565592723909357,0.475843995683675,0.475843995683675,0.475843995683675,0.475843995683675,0.475843995683675,0.5653152458763682,0.5772776321874519,0.5603823030676738,0.541143826113766,0.5701865268999537,0.565931863727455,0.5576075227377832,0.475843995683675,0.5646369662401727,0.5653152458763682,0.5611839062740867,0.5652535840912595,0.5565592723909357,0.5565592723909357,0.5566825959611531,0.5560043163249576,0.5565592723909357,0.48404501310312936,0.5053183289656236,0.4966856790504085,0.502728533991059,0.5042084168336673,0.4965623554801912,0.4984122090334515,0.5111145367658394,0.4993987975951904,0.4937875751503006,0.4998304300909511,0.5037151225527979,0.4960690611993217,0.4981655618930168,0.4949591490673655,0.4968706644057345,0.5018036072144288,0.494095884075844,0.5010636657931247,0.4979805765376908,0.5019269307846462,0.5093263449976877,0.4967473408355172,0.5029135193463851,0.49976876830584244,0.5061199321720364,0.5087713889317096,0.5027901957761677,0.49162941267149685,0.49249267766301835,0.4948974872822568,0.5404769653266648,0.5777092646832126
5,0.45373824572221366,0.5571450593494681,0.5811314937567442,0.5849545244334824,0.5534453522429474,0.576753507014028,0.5735470941883768,0.5617080314475104,0.5286573146292585,0.5418529366425158,0.5419762602127332,0.5419762602127332,0.5419762602127332,0.45373824572221366,0.45373824572221366,0.45373824572221366,0.45373824572221366,0.45373824572221366,0.5607831046708802,0.5789116694928318,0.585201171573917,0.5773701248651149,0.5704023431478341,0.5799599198396793,0.5628179435794666,0.45373824572221366,0.534145213503931,0.576383536303376,0.5853244951441344,0.5359950670571914,0.5471558501618622,0.5670109449668568,0.5561584707877293,0.5661476799753353,0.5419762602127332,0.5085555726838292,0.5045475566517651,0.49665484815785416,0.5049791891475258,0.49825805457067984,0.5113920147988285,0.5032526591644828,0.5027593648836134,0.49696315708339756,0.49918298134731,0.500909511330353,0.5016494527516572,0.49702481886850625,0.4948666563897025,0.49899799599198397,0.502636041313396,0.5004162170494836,0.5017727763218746,0.4919685524895946,0.5028826884538308,0.4962848774472021,0.5012178202558965,0.5058424541390473,0.5021427470325266,0.5018344381069832,0.5047942037921997,0.4980114074302451,0.4909819639278557,0.5045475566517651,0.5113303530137198,0.5065823955603515,0.5339944846958874,0.5853244951441344
6,0.4715893325111762,0.5668567905040851,0.5498381378140897,0.5573608755973486,0.5477416371203946,0.5498997995991984,0.5485432403268075,0.5529212270695236,0.5484199167565901,0.5601356559272391,0.5601356559272391,0.5601356559272391,0.5601356559272391,0.4715893325111762,0.4715893325111762,0.4715893325111762,0.4715893325111762,0.4715893325111762,0.5674734083551719,0.5412671496839834,0.549221519963003,0.5463850778480037,0.5554493602589795,0.5583474641590874,0.5537844920610452,0.4715893325111762,0.5626021273315862,0.5470016956990905,0.5489132110374595,0.545953445352243,0.5601356559272391,0.5601356559272391,0.559765685216587,0.5568059195313705,0.5601356559272391,0.4944658547864961,0.4964390319099738,0.4999537536611685,0.5081547710806228,0.49428086943117006,0.4947125019269308,0.4959457376291044,0.49890550331432093,0.5090180360721442,0.49366425158008326,0.5066132264529059,0.5070448589486666,0.4979189147525821,0.4960690611993217,0.5001387390164945,0.4968090026206259,0.5055649761060582,0.4965006936950825,0.5051333436102975,0.49224603052258364,0.5013719747186681,0.49483582549714816,0.5009403422229074,0.4952674579929089,0.4961307229844304,0.4974872822568213,0.49187605981193155,0.4981655618930168,0.5098196392785571,0.5013103129335594,0.507168182518884,0.5367818257597816,0.5668567905040851
7,0.47408663480807767,0.5213195622013257,0.5422845691382766,0.5400030830892555,0.5369816556189302,0.5429011869893633,0.5463542469554493,0.5489440419300139,0.5356250963465392,0.5616463696624018,0.5616463696624018,0.5616463696624018,0.5616463696624018,0.47408663480807767,0.47408663480807767,0.47408663480807767,0.47408663480807767,0.47408663480807767,0.5192847232927393,0.5096654848157854,0.5438261137659935,0.5480807769384923,0.5415446277169724,0.5505472483428395,0.5451210112532758,0.47408663480807767,0.5321103745953445,0.5297055649761061,0.5462925851703406,0.5430861723446894,0.5616463696624018,0.5616463696624018,0.5614613843070757,0.48654231540003084,0.5616463696624018,0.4869122861106829,0.4948666563897025,0.4962848774472021,0.49498997995991983,0.4989363342068753,0.49918298134731,0.49634653923231076,0.5064590719901341,0.49462000924926774,0.500539540619701,0.4959765685216587,0.5015877909665485,0.5023893941729614,0.49468167103437644,0.4930168028364421,0.4948049946045938,0.4933867735470942,0.49844303992600586,0.5050408509326345,0.5006012024048097,0.49875134885154926,0.490550331432095,0.49579158316633265,0.49875134885154926,0.4900570371512255,0.5022044088176353,0.5098504701711114,0.5028210266687221,0.5033759827347002,0.4930168028364421,0.49375674425774624,0.5292465272425193,0.5616463696624018
8,0.4525358409125944,0.5591490673655002,0.549406505318329,0.5802373978726684,0.5814089717897333,0.5777092646832126,0.5728996454447356,0.5728996454447356,0.5402805611222445,0.5437336210883305,0.543240326807461,0.543240326807461,0.543240326807461,0.4525358409125944,0.4525358409125944,0.4525358409125944,0.4525358409125944,0.4525358409125944,0.5571758902420225,0.5328811469092031,0.5807923539386465,0.5667951287189764,0.5721597040234315,0.5672884229998458,0.5702481886850624,0.4525358409125944,0.5417604439648528,0.5619855094804994,0.5821489132110375,0.5762910436257129,0.5692616001233236,0.5682133497764761,0.5640203483890859,0.556497610605827,0.543240326807461,0.5052566671805149,0.5022352397101896,0.5039001079081239,0.5053183289656236,0.5029135193463851,0.5022969014952983,0.49421920764606136,0.4974256204717127,0.5029135193463851,0.5053799907507323,0.48977955911823645,0.5026668722059504,0.499275474024973,0.5041467550485587,0.4987205179589949,0.49230769230769234,0.49366425158008326,0.5000770772313858,0.5063049175273624,0.5056882996762756,0.49859719438877753,0.5013719747186681,0.4984738708185602,0.4981039001079081,0.49144442731617083,0.4971173115461693,0.5129027285339911,0.49360258979497457,0.5035301371974719,0.49754894404193,0.4987205179589949,0.536521476000434,0.5821489132110375
9,0.4524125173423771,0.5577925080931093,0.5468167103437644,0.5787575150300601,0.5794357946662556,0.5754894404193002,0.5728996454447356,0.5728996454447356,0.5404038846924618,0.5399105904115924,0.5395406197009404,0.5395406197009404,0.5395406197009404,0.4524125173423771,0.4524125173423771,0.4524125173423771,0.4524125173423771,0.4524125173423771,0.5555726838291969,0.5291814398026823,0.5791891475258208,0.5661785108678896,0.5725296747340836,0.5676583937104979,0.5700015415446277,0.4524125173423771,0.542870356096809,0.561122244488978,0.5807923539386465,0.5744411900724526,0.5695082472637583,0.5684599969169107,0.5646369662401727,0.5562509634653924,0.5395406197009404,0.49483582549714816,0.49082780946508403,0.5036534607676892,0.49329428086943117,0.5052566671805149,0.5035301371974719,0.5043934021889934,0.499090488669647,0.502543548635733,0.5041467550485587,0.4891629412671497,0.5003237243718206,0.5011253275782334,0.501186989363342,0.49946045938029904,0.5066748882380145,0.5066748882380145,0.5019269307846462,0.4944041930013874,0.49243101587790966,0.4988438415292123,0.5028518575612764,0.4976722676121474,0.499090488669647,0.49329428086943117,0.5019269307846462,0.5094496685679051,0.49298597194388777,0.49064282410975796,0.4980422383227994,0.5001387390164945,0.5353750235513762,0.5807923539386465
