,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,average_model,optimal_clustering
0,0.484622017821213,0.5363610232825524,0.5398821500431158,0.5215579189422248,0.5222765162402989,0.5219172175912619,0.5084794481172751,0.5217016384018396,0.484622017821213,0.484622017821213,0.484622017821213,0.484622017821213,0.484622017821213,0.484622017821213,0.484622017821213,0.484622017821213,0.484622017821213,0.484622017821213,0.49144869215291753,0.5036648462201783,0.5057487783845933,0.5044553032480598,0.5022276516240299,0.49425122161540674,0.49985628054038517,0.484622017821213,0.5384449554469675,0.5404570278815751,0.5401695889623455,0.5401695889623455,0.5292469100316183,0.5292469100316183,0.5232825524576028,0.5087668870365047,0.4839752802529462,0.4984909456740443,0.4987065248634665,0.49554469675194024,0.5037367059499857,0.4993532624317333,0.499137683242311,0.500359298649037,0.4963351537798218,0.5023713710836447,0.49942512216154067,0.4984909456740443,0.4997844208105778,0.499137683242311,0.4987065248634665,0.4989221040528888,0.5087695485079791,0.5404570278815751
1,0.5008263868927852,0.5542181661396953,0.5492598447829836,0.5500503018108652,0.5483975280252946,0.5464573153204944,0.5392713423397528,0.5425050301810865,0.5008263868927852,0.5008263868927852,0.5008263868927852,0.5008263868927852,0.5008263868927852,0.5008263868927852,0.5008263868927852,0.5008263868927852,0.5008263868927852,0.5008263868927852,0.5310074734119,0.5002515090543259,0.5124676631215866,0.4873886174187985,0.4835800517390055,0.4931373958033918,0.49385599310146594,0.5008263868927852,0.5587453291175625,0.5575955734406438,0.5569488358723771,0.5564458177637253,0.5369718309859155,0.5364688128772636,0.5435110663983903,0.4891851106639839,0.49162834147743606,0.49974849094567403,0.5056409887898822,0.49536504742742166,0.5039882150043116,0.4941434320206956,0.5025510204081632,0.5025510204081632,0.5071500431158379,0.5047068123023858,0.4956524863466513,0.4991017533774073,0.5007545271629779,0.5048505317620006,0.5044193733831561,0.49946105202644436,0.5246944630747448,0.5587453291175625
2,0.47826243173325667,0.5655720034492671,0.566434320206956,0.5502658810002874,0.5486131072147169,0.5476789307272205,0.5535714285714286,0.524108939350388,0.47826243173325667,0.47826243173325667,0.47826243173325667,0.47826243173325667,0.47826243173325667,0.47826243173325667,0.47826243173325667,0.47826243173325667,0.47826243173325667,0.47826243173325667,0.5340974417936188,0.4996047714860592,0.5205159528600173,0.517354124748491,0.5117490658235125,0.504060074734119,0.513904857717735,0.47826243173325667,0.5670810577752228,0.5702428858867491,0.5699554469675194,0.5696680080482898,0.5376185685541822,0.5376185685541822,0.5264803104340328,0.5103118712273642,0.4738789882150043,0.5003233687841334,0.49838315607933314,0.5075093417648749,0.4932092555331992,0.5037007760850819,0.49974849094567403,0.4924187985053176,0.49249065823512506,0.5039882150043116,0.5006108077033631,0.5044912331129635,0.49838315607933314,0.5025510204081632,0.49838315607933314,0.49795199770048865,0.5177772987129123,0.5702428858867491
3,0.47768755389479733,0.5379060074734119,0.5504814601897097,0.5471759126185686,0.5447326818051164,0.5080842196033343,0.5371155504455303,0.5320853693590112,0.47768755389479733,0.47768755389479733,0.47768755389479733,0.47768755389479733,0.47768755389479733,0.47768755389479733,0.47768755389479733,0.47768755389479733,0.47768755389479733,0.47768755389479733,0.48580770336303536,0.5020480022995114,0.4911253233687841,0.513904857717735,0.5077249209542972,0.5099525725783272,0.5100244323081345,0.47768755389479733,0.5376904282839896,0.549834722621443,0.5476789307272205,0.5477507904570279,0.5474633515377982,0.5447326818051164,0.5442296636964645,0.5037726358148893,0.47934032768036794,0.4967303822937626,0.4991017533774073,0.5036289163552745,0.5062877263581489,0.4971615406726071,0.49924547283702214,0.5000359298649037,0.5067188847369933,0.49299367634377694,0.49924547283702214,0.5068626041966082,0.4987424547283702,0.4989580339177925,0.4955087668870365,0.49680224202357,0.511653252850436,0.5504814601897097
4,0.504311583788445,0.5552601322219028,0.5460620868065537,0.5464932451853981,0.5460620868065537,0.5424691003161828,0.5349238286864041,0.5385886749065824,0.504311583788445,0.504311583788445,0.504311583788445,0.504311583788445,0.504311583788445,0.504311583788445,0.504311583788445,0.504311583788445,0.504311583788445,0.504311583788445,0.531115263006611,0.4993532624317333,0.5139407875826387,0.5005030181086519,0.49116125323368787,0.49338890485771775,0.4950416786432883,0.504311583788445,0.5591405576315033,0.5531043403276804,0.5525294624892211,0.5516671457315321,0.5321212992239149,0.5319057200344927,0.5388042540960046,0.48986777809715437,0.4948260994538661,0.5010060362173038,0.49554469675194024,0.49144869215291753,0.49662259269905146,0.4935326243173326,0.497413049726933,0.4982035067548146,0.4949698189134809,0.5056050589249784,0.5026588100028744,0.501221615406726,0.5000718597298074,0.5040241448692153,0.49568841621155507,0.4964788732394366,0.5244908605069571,0.5591405576315033
5,0.4898318482322506,0.5414989939637826,0.547607070997413,0.5427924691003162,0.5389839034205232,0.5421457315320495,0.5308637539522851,0.5251149755676918,0.4898318482322506,0.4898318482322506,0.4898318482322506,0.4898318482322506,0.4898318482322506,0.4898318482322506,0.4898318482322506,0.4898318482322506,0.4898318482322506,0.4898318482322506,0.514767174475424,0.4934966944524289,0.5149108939350387,0.5022635814889336,0.5000359298649037,0.5048505317620006,0.5042037941937338,0.4898318482322506,0.541211555044553,0.5468166139695315,0.5438703650474275,0.5438703650474275,0.5438703650474275,0.5412834147743605,0.5409241161253233,0.48235843633227937,0.4898318482322506,0.5053535498706525,0.5005389479735556,0.4987424547283702,0.4986705949985628,0.49213135958608795,0.49335297499281405,0.5008982466225927,0.49687410175337743,0.5092339752802529,0.49615550445530326,0.5008982466225927,0.49486202931876977,0.5034851968956596,0.5037726358148893,0.5011138258120149,0.5159701595818296,0.547607070997413
6,0.4831848232250647,0.5555475711411325,0.5540385168151768,0.5584219603334292,0.5574159241161253,0.5556194308709399,0.5127191721759126,0.5510204081632653,0.4831848232250647,0.4831848232250647,0.4831848232250647,0.4831848232250647,0.4831848232250647,0.4831848232250647,0.4831848232250647,0.4831848232250647,0.4831848232250647,0.4831848232250647,0.5360017246335154,0.4976286289163553,0.5256539235412475,0.5155935613682092,0.5056769186547858,0.506036217303823,0.5093417648749641,0.4831848232250647,0.5590686979016959,0.561511928715148,0.5609370508766887,0.5601465938488072,0.5492239149180799,0.5486490370796205,0.5532480597872952,0.47865766024719747,0.5056769186547858,0.5002874389192297,0.4937482035067548,0.49489795918367346,0.49317332566829547,0.4924547283702213,0.501221615406726,0.4950416786432883,0.5030899683817189,0.4931014659384881,0.49920954297211845,0.4995688416211555,0.5036648462201783,0.5049583213567117,0.5013653348663409,0.5007185972980741,0.5198865148563337,0.561511928715148
7,0.49144869215291753,0.5416786432883013,0.5467806841046278,0.541966082207531,0.5370796205806266,0.5403133084219603,0.5298217878700776,0.5238574302960621,0.49144869215291753,0.49144869215291753,0.49144869215291753,0.49144869215291753,0.49144869215291753,0.49144869215291753,0.49144869215291753,0.49144869215291753,0.49144869215291753,0.49144869215291753,0.5182523713710836,0.4956165564817476,0.5135096292037942,0.4869933889048577,0.5010778959471113,0.5024432308134521,0.49964070135096295,0.49144869215291753,0.5400258695027307,0.544409313020983,0.5426846795056051,0.5426128197757977,0.5423972405863754,0.5395228513940787,0.5387323943661971,0.48167576889910896,0.4913049726933027,0.5070422535211268,0.5005748778384593,0.49920954297211845,0.496550732969244,0.5031618281115263,0.5017964932451854,0.5006467375682667,0.5001437194596148,0.5066829548720897,0.505173900546134,0.4937482035067548,0.500862316757689,0.4990658235125036,0.49468237999425124,0.49669445242885885,0.5159555214887208,0.5467806841046278
8,0.4913409025582064,0.5361813739580339,0.5413552745041679,0.5373311296349526,0.5336662834147744,0.5363969531474562,0.5267677493532624,0.5208752515090543,0.4913409025582064,0.4913409025582064,0.4913409025582064,0.4913409025582064,0.4913409025582064,0.4913409025582064,0.4913409025582064,0.4913409025582064,0.4913409025582064,0.4913409025582064,0.5141922966369646,0.5019761425697039,0.5035570566254671,0.48710117849956885,0.49644294337453293,0.48925697039379135,0.49687410175337743,0.4913409025582064,0.5355346363897672,0.5411396953147456,0.5386964645012935,0.5385527450416786,0.5380497269330268,0.5358220753089968,0.5354627766599598,0.48128054038516815,0.4918439206668583,0.5047068123023858,0.4952213279678068,0.5021198620293188,0.4980957171601035,0.49486202931876977,0.5033414774360448,0.5003952285139408,0.4911253233687841,0.4937122736418511,0.49658666283414776,0.5038444955446968,0.49816757688991087,0.5008982466225927,0.4969459614831848,0.5006108077033631,0.5138409824023505,0.5413552745041679
9,0.4759629203794194,0.5448764012647312,0.5541463064098879,0.550697039379132,0.5480382293762576,0.5495472837022133,0.5420020120724346,0.5366125323368784,0.4759629203794194,0.4759629203794194,0.4759629203794194,0.4759629203794194,0.4759629203794194,0.4759629203794194,0.4759629203794194,0.4759629203794194,0.4759629203794194,0.4759629203794194,0.5165636677206094,0.5026228801379706,0.5215938488071284,0.5065751652773786,0.48451422822650186,0.5019761425697039,0.5152701925840759,0.4759629203794194,0.5428643288301236,0.552780971543547,0.5527091118137396,0.5529246910031619,0.5525653923541247,0.5505533199195171,0.5496910031618281,0.5061440068985341,0.4764659384880713,0.49443087093992527,0.49888617418798503,0.5048505317620006,0.5022635814889336,0.49708968094279965,0.5036289163552745,0.49428715148031044,0.5051379706812302,0.49213135958608795,0.4972334004024145,0.5049942512216155,0.49644294337453293,0.5014012647312446,0.49392785283127333,0.4991017533774073,0.5147485441751035,0.5541463064098879
10,0.5511281977579764,0.5721112388617419,0.5718956596723196,0.5684463926415637,0.5353909169301524,0.5343130209830411,0.45663265306122447,0.5255461339465364,0.5511281977579764,0.5511281977579764,0.5511281977579764,0.5511281977579764,0.5511281977579764,0.5511281977579764,0.5511281977579764,0.5511281977579764,0.5511281977579764,0.5511281977579764,0.47272923253808563,0.4919157803966657,0.45009341764874966,0.448943661971831,0.4449195171026157,0.4454225352112676,0.4417576889910894,0.5511281977579764,0.5702428858867491,0.5667217591261857,0.5200129347513653,0.47215435469962636,0.46187841333716584,0.4513868927852831,0.4701422822650187,0.5619071572290888,0.5522060937050877,0.5015449841908595,0.5018324231100891,0.5041319344639265,0.4991017533774073,0.5001796493245185,0.5018324231100891,0.4952213279678068,0.4978082782408738,0.49428715148031044,0.49795199770048865,0.5011856855418224,0.504922391491808,0.49838315607933314,0.4999640701350963,0.5054972693302673,0.5353110727859219,0.5721112388617419
