,abilities
kmeans_n_clusters_1,0.52039796
kmeans_n_clusters_2,0.5373694
kmeans_n_clusters_3,0.5353346
kmeans_n_clusters_4,0.5346823
kmeans_n_clusters_5,0.51370794
kmeans_n_clusters_6,0.5157329
kmeans_n_clusters_7,0.50443447
kmeans_n_clusters_8,0.50347865
dbscan_eps_0_1_min_samples_2,0.52039796
dbscan_eps_0_2_min_samples_2,0.52039796
dbscan_eps_0_3_min_samples_2,0.52039796
dbscan_eps_0_4_min_samples_2,0.52039796
dbscan_eps_0_5_min_samples_2,0.52039796
dbscan_eps_0_6_min_samples_2,0.52039796
dbscan_eps_0_7_min_samples_2,0.52039796
dbscan_eps_0_8_min_samples_2,0.52039796
dbscan_eps_0_9_min_samples_2,0.52039796
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.52039796
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.509967
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.49017042
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.49571845
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.48709592
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.48201317
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.4814081
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.4850061
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.52039796
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5381899
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.53236985
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.51574075
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5090712
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5020574
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.4979698
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.4928735
mean_shift_,0.5246806
optics_,0.52091736
random_model_n1,0.49648026
random_model_n2,0.49653894
random_model_n3,0.49724442
random_model_n4,0.49657878
random_model_n5,0.4966142
random_model_n6,0.49656862
random_model_n7,0.49669367
random_model_n8,0.4966244
random_model_n9,0.49668056
random_model_n10,0.49638662
random_model_n11,0.4966397
random_model_n12,0.4964618
random_model_n13,0.4963106
random_model_n14,0.49656326
random_model_n15,0.49656656
random_model_n16,0.49637085
random_model_n17,0.49665722
random_model_n18,0.49664912
random_model_n19,0.49683914
random_model_n20,0.4964127
random_model_n21,0.49677217
random_model_n22,0.4967358
random_model_n23,0.4966591
random_model_n24,0.49633268
random_model_n25,0.49715507
random_model_n26,0.49654076
random_model_n27,0.49653915
random_model_n28,0.49648604
random_model_n29,0.49667597
random_model_n30,0.49660593
random_model_n31,0.4965003
random_model_n32,0.49688074
random_model_n33,0.4964791
random_model_n34,0.497138
random_model_n35,0.49673674
random_model_n36,0.496597
random_model_n37,0.49700126
random_model_n38,0.49667934
random_model_n39,0.4964738
random_model_n40,0.49676275
random_model_n41,0.49695793
random_model_n42,0.49649832
random_model_n43,0.49655986
random_model_n44,0.49657124
random_model_n45,0.49662083
random_model_n46,0.49640447
random_model_n47,0.49658385
average_model,0.51297534
optimal_clustering,0.5396626
