,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,average_model,optimal_clustering
0,0.4436592483212038,0.60601905565517,0.6695847836022923,0.672538058573287,0.672538058573287,0.672538058573287,0.6719755300073832,0.670428576451148,0.6647329747213726,0.6683894103997469,0.45350349822451924,0.4480188447069578,0.4452062018774391,0.4452062018774391,0.4436592483212038,0.4436592483212038,0.4436592483212038,0.4436592483212038,0.6025032521182716,0.668178462187533,0.6719052139366453,0.6716942657244314,0.6718348978659072,0.6709911050170516,0.6673346693386774,0.4436592483212038,0.6198713215905495,0.6709207889463137,0.6709207889463137,0.57177512920578,0.6029954646134374,0.5679077453151918,0.5679077453151918,0.6695847836022923,0.6399817178216082,0.5152410083324543,0.5281791653482404,0.5290932742678339,0.5262806314383153,0.5166473297472137,0.5260696832261014,0.5165770136764758,0.5110923601589143,0.5376718348978659,0.5142565833421229,0.5088422458952994,0.520303765425588,0.5191787082937805,0.526632211792005,0.5191083922230426,0.5153113244031924,0.49920894420419787,0.5184052315156629,0.5148191119080265,0.5252962064479837,0.5098969869563689,0.5148191119080265,0.5270541082164328,0.5893983455633072,0.672538058573287
1,0.44552262419575994,0.6026087262243786,0.6673698273740464,0.6692683612839715,0.6692683612839715,0.6691980452132335,0.6694089934254474,0.6680026720106881,0.6614632774320571,0.6662447702422388,0.453960552684316,0.44917905987413426,0.44685862953978134,0.44685862953978134,0.44552262419575994,0.44552262419575994,0.44552262419575994,0.44552262419575994,0.599725767324122,0.6665963505959287,0.6686355166473298,0.6686355166473298,0.6695496255669233,0.6688464648595437,0.66378370776641,0.44552262419575994,0.6173047850086137,0.668213620222902,0.668213620222902,0.5732166086559083,0.6031712547902823,0.6031009387195444,0.6031009387195444,0.6670182470203565,0.6365713883908167,0.5084555075062406,0.5176669127729142,0.5082445592940267,0.5270892662518019,0.5064866575255774,0.4957282987026685,0.5218858770171922,0.5004394754421123,0.5114790985479731,0.5111275181942833,0.516119959216679,0.5059944450304117,0.5071898182329572,0.5287065358787751,0.5154871145800373,0.5202686073902191,0.5141511092360159,0.5129557360334704,0.5134479485286362,0.511760362830925,0.5115494146187111,0.5130963681749464,0.505291284323032,0.5902431429274588,0.6695496255669233
2,0.38227331856695845,0.5335935027950638,0.6373097071335654,0.6261294518862286,0.6261294518862286,0.627535773300988,0.6195197412368597,0.6142460359315122,0.6042611538867209,0.6300671518475548,0.3878282881552579,0.38508596139647716,0.3824139507084344,0.3824139507084344,0.38227331856695845,0.38227331856695845,0.38227331856695845,0.38227331856695845,0.5348591920683472,0.6305593643427205,0.6021516717645818,0.616707098407341,0.6232464929859719,0.6176212073269346,0.6288717786450093,0.38227331856695845,0.5327497099462082,0.6361143339310199,0.6350595928699504,0.6333016911015013,0.6311218929086243,0.6311218929086243,0.6311218929086243,0.6326688464648595,0.6292936750694371,0.5307808599655451,0.5312027563899729,0.5371796224027001,0.5297964349752136,0.5343669795731815,0.5446331259009246,0.5366874099075344,0.5371093063319622,0.5366170938367965,0.5360545652708927,0.5419611152128819,0.5312730724607109,0.5359139331294167,0.5335935027950638,0.5402032134444327,0.5265618957212671,0.537249938473438,0.5325387617339943,0.5209366100622297,0.5242414653869142,0.5391484723833632,0.5390078402418873,0.5278979010652884,0.5484784104549952,0.6373097071335654
3,0.4438701965334177,0.5984249200154695,0.6555918855254368,0.6586857926379074,0.6586857926379074,0.6588264247793834,0.6583342122842175,0.6568575747987202,0.6508103927152551,0.655169989101009,0.45280033751713955,0.4478782125654818,0.445487466160391,0.445487466160391,0.4438701965334177,0.4438701965334177,0.4438701965334177,0.4438701965334177,0.5951903807615231,0.655240305171747,0.6581935801427417,0.6581232640720036,0.6584748444256935,0.657279471223148,0.6536933516155117,0.4438701965334177,0.6120662377386351,0.657279471223148,0.657279471223148,0.569525014942165,0.5988468164398973,0.5646732060612453,0.5646732060612453,0.6558028337376507,0.5102485673100587,0.5169285940301656,0.4995605245578877,0.5093344583904651,0.5090531941075133,0.5132018422810534,0.5253665225187216,0.5148191119080265,0.5037091727314278,0.492528917484091,0.5205850297085399,0.5085609816123475,0.5184755475864009,0.5064514994902085,0.5177723868790212,0.5177020708082832,0.5173504904545934,0.4980838870723904,0.5167176458179517,0.5131315262103153,0.5066624477024224,0.5131315262103153,0.5162254333227859,0.529022958197096,0.5780814762356793,0.6588264247793834
4,0.4115951200646908,0.6478571177442605,0.6523573462714903,0.6593186372745491,0.6451851070562177,0.6451147909854797,0.6451147909854797,0.6440600499244102,0.6522870302007524,0.6579123158597897,0.41792356643110784,0.4127201771964983,0.4130717575501881,0.4130717575501881,0.4115951200646908,0.4115951200646908,0.4115951200646908,0.4115951200646908,0.6514432373518968,0.6567169426572443,0.6584045283549556,0.6555215694546989,0.6597405336989769,0.6479977498857364,0.6584045283549556,0.4115951200646908,0.6281686179376297,0.6517245016348486,0.6420208838730092,0.6420911999437472,0.6420208838730092,0.6420208838730092,0.6271841929472981,0.6564356783742924,0.6373800232043033,0.5259290510846254,0.513764370846957,0.5094750905319411,0.5227648279014169,0.526632211792005,0.5360545652708927,0.5352107724220371,0.5132721583517913,0.5134127904932673,0.5277572689238126,0.5212178743451816,0.5232570403965826,0.5136237387054812,0.5323278135217804,0.5177723868790212,0.5304292796118553,0.5231867243258447,0.5282494814189783,0.5221319832647752,0.535421720634251,0.5316949688851387,0.5254368385894597,0.5197412368596843,0.5809383177382333,0.6597405336989769
5,0.3831522694511831,0.5119009949724009,0.6226488063846992,0.625250501002004,0.629469465246282,0.6271490349119291,0.6244770242238864,0.6119607636325282,0.6014133530218332,0.6302429420243997,0.39243399078859476,0.3866680729880814,0.3844179587244665,0.3844179587244665,0.3831522694511831,0.3831522694511831,0.3831522694511831,0.3831522694511831,0.5134479485286362,0.6230003867383891,0.6277115634778329,0.6341806419857259,0.6320711598635869,0.6128748725521218,0.6168125725134479,0.3831522694511831,0.4865872095067328,0.6222269099602714,0.6012024048096193,0.5775762050416623,0.623211334950603,0.623211334950603,0.6251098688605281,0.6260239777801216,0.6298210455999719,0.5377773090039728,0.5387617339943044,0.5303941215764864,0.5370038322258552,0.5234328305734276,0.5318004429912456,0.5356678268818339,0.5363006715184756,0.5358787750940478,0.5392539464894701,0.5385507857820905,0.5315191787082938,0.5299019090813205,0.5356678268818339,0.5375663607917589,0.5344021376085505,0.5421369053897268,0.5403790036212777,0.5407305839749674,0.5244172555637591,0.5422775375312028,0.5385507857820905,0.5261751573322083,0.5430409691563577,0.6341806419857259
6,0.44204197869423056,0.6041908378159828,0.6663502443483458,0.6688816228949126,0.6688816228949126,0.6686706746826987,0.6692332032486025,0.6678971979045811,0.6621312801040677,0.665998663994656,0.4513940161023802,0.4461906268677706,0.4434483001089899,0.4434483001089899,0.44204197869423056,0.44204197869423056,0.44204197869423056,0.44204197869423056,0.6006750342790845,0.6653658193580143,0.668178462187533,0.668108146116795,0.6688816228949126,0.6683190943290089,0.6648736068628485,0.44204197869423056,0.61881658052948,0.668108146116795,0.668108146116795,0.5747284041767746,0.6055268431600043,0.5687515381640474,0.5687515381640474,0.6671940371972014,0.6399114017508701,0.5103188833807967,0.503287276307,0.5066624477024224,0.5293745385507858,0.5237492528917485,0.5219210350525613,0.5136940547762191,0.5105298315930106,0.5386562598881974,0.5122877333614597,0.5185458636571388,0.5243820975283902,0.5033575923777379,0.5282494814189783,0.5207256618500158,0.5169285940301656,0.5138346869176951,0.5155222726154063,0.5141159512006469,0.522483563618465,0.5135534226347431,0.5120767851492458,0.5083500334001336,0.5875219109898996,0.6692332032486025
7,0.35432268044861653,0.6178673135745174,0.6217346974651057,0.6216643813943676,0.6296804134584959,0.6225784903139613,0.6225784903139613,0.6291178848925922,0.5950849066554161,0.6194845832014907,0.6290475688218542,0.6293288331048061,0.35629153042927963,0.35629153042927963,0.35432268044861653,0.35432268044861653,0.35432268044861653,0.35432268044861653,0.6211721688992019,0.6214534331821537,0.6206799564040362,0.6258130295679077,0.627289667053405,0.6288366206096403,0.625250501002004,0.35432268044861653,0.6041556797806139,0.6215940653236297,0.5945926941602503,0.6286256723974264,0.5948036423724642,0.5948036423724642,0.6296804134584959,0.6215237492528918,0.565341208733256,0.5516295749393524,0.5539500052737053,0.558872130225363,0.5414337446823472,0.5479028231902401,0.535386562598882,0.5490981963927856,0.5553563266884647,0.552613999929684,0.5453011285729353,0.5480434553317161,0.5549344302640369,0.550293569595331,0.5455823928558872,0.5601378194986464,0.5404493196920156,0.5476918749780262,0.5343318215378124,0.5550750624055127,0.5531765284955876,0.5367225679429034,0.554442217768871,0.5531062124248497,0.5572086528947618,0.6296804134584959
8,0.4156031360967549,0.6501072320078753,0.6546777766058433,0.6577013676475758,0.6156523573462714,0.61466793235594,0.61466793235594,0.6145976162852019,0.64891185880533,0.6553809373132229,0.42150968603874417,0.41750167000668004,0.41771261821889394,0.41771261821889394,0.4156031360967549,0.4156031360967549,0.4156031360967549,0.4156031360967549,0.6536933516155117,0.657349787293886,0.6579123158597897,0.6367471785676616,0.6574904194353619,0.6027845164012235,0.6471539570368808,0.4156031360967549,0.6340751678796189,0.6542558801814155,0.5808459023309778,0.6131209787997046,0.6142460359315122,0.6142460359315122,0.5954716450444749,0.6574904194353619,0.6342158000210948,0.5153113244031924,0.5280385332067644,0.5205147136378019,0.5238195689624864,0.513764370846957,0.5366874099075344,0.5291635903385719,0.5247336778820799,0.5413985866469782,0.518194283303449,0.5274056885701227,0.5193896565059944,0.528741693914144,0.5167879618886897,0.5157332208276202,0.5281088492775023,0.5231867243258447,0.5316246528144007,0.5235383046795345,0.5103891994515346,0.5240305171747003,0.5243117814576521,0.5253665225187216,0.5715862803300839,0.6579123158597897
9,0.4077628942094716,0.6413528812009985,0.6454312133038006,0.6441655240305172,0.6417747776254263,0.6419154097669022,0.6417747776254263,0.6410716169180466,0.6293991491755441,0.6399465597862392,0.41170059417079774,0.4093801638364448,0.4095911120486587,0.4095911120486587,0.4077628942094716,0.4077628942094716,0.4077628942094716,0.4077628942094716,0.6447983686671589,0.6473297472137257,0.6457124775867524,0.6135077171887635,0.6415638294132124,0.6302429420243997,0.6021165137292128,0.4077628942094716,0.6222269099602714,0.6453608972330627,0.6121717118447421,0.6449390008086349,0.6438139436768273,0.6438139436768273,0.6244067081531484,0.6471187990015118,0.5514186267271385,0.5325739197693633,0.5185107056217698,0.5446682839362936,0.5184403895510319,0.5297612769398446,0.5379179411454488,0.5287065358787751,0.5257532609077805,0.5173153324192244,0.5293393805154168,0.5237140948563794,0.533066132264529,0.5197763948950532,0.5320817072741976,0.5187919699047218,0.5256126287663045,0.53095665014239,0.5386211018528284,0.5296206447983687,0.5317301269205077,0.5230109341489998,0.5300425412227965,0.5280736912421334,0.5689775541057052,0.6473297472137257
