,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,average_model,optimal_clustering
0,0.5888040105037001,0.47236810694676534,0.44730245882072095,0.44670565767486275,0.4174027214132251,0.4174027214132251,0.4174027214132251,0.4144783957985199,0.5888040105037001,0.5888040105037001,0.5888040105037001,0.5888040105037001,0.5888040105037001,0.5888040105037001,0.5888040105037001,0.5888040105037001,0.5888040105037001,0.5888040105037001,0.5213058009071377,0.47773931725948915,0.48519933158271666,0.4683695392695154,0.4241465743614228,0.4190737646216281,0.46293864884220576,0.5888040105037001,0.5884459298161853,0.5885056099307711,0.5886249701599428,0.5886249701599428,0.5886249701599428,0.5881475292432562,0.5884459298161853,0.4067796610169492,0.5857006445452375,0.4964191931248508,0.49874671759369776,0.5053712103127238,0.49994031988541415,0.5039985676772499,0.5030436858438768,0.5035808068751492,0.4992241585103843,0.5039388875626641,0.4964788732394366,0.5011936022917164,0.49689663404153733,0.4988660778228694,0.5038195273334924,0.4942707089997613,0.5044163284793507,0.5014323227500597,0.5077584148961566,0.5039985676772499,0.5013726426354739,0.4982692766770112,0.5068035330627835,0.5014920028646455,0.49838863690618285,0.5028049653855335,0.5415484116248022,0.5888040105037001
1,0.5928324182382431,0.4867211745046551,0.4572988780138458,0.4567020768679876,0.45837312007639053,0.45294222964908093,0.45234542850322274,0.45097278586774886,0.5928324182382431,0.5928324182382431,0.5928324182382431,0.5928324182382431,0.5928324182382431,0.5928324182382431,0.5928324182382431,0.5928324182382431,0.5928324182382431,0.5928324182382431,0.4953747911195989,0.4611184053473383,0.44578061589878254,0.42286345189782765,0.4241167343041299,0.41808904273096203,0.4162389591788016,0.5928324182382431,0.5930114585820004,0.5932501790403437,0.593846980186202,0.593846980186202,0.593846980186202,0.593846980186202,0.5937276199570303,0.5671102888517546,0.5851336834566723,0.49913463833850563,0.5037896872761995,0.5045655287658153,0.4960909524946288,0.4937634280257818,0.4971055144425877,0.49782167581761755,0.5027751253282406,0.5070124134638339,0.4938231081403676,0.5021186440677966,0.5001492002864646,0.5031332060157555,0.5005669610885652,0.5040284077345428,0.49471830985915494,0.5036106469324421,0.49471830985915494,0.48851157794222966,0.5047445691095727,0.5018202434948675,0.4967474337550728,0.5042671281928861,0.501342802578181,0.4919133444736214,0.5571901275828227,0.593846980186202
2,0.5819706373836238,0.49722487467175935,0.46851873955597995,0.46774289806636427,0.4666686560038195,0.46195392695153975,0.4614764860348532,0.4607006445452375,0.5819706373836238,0.5819706373836238,0.5819706373836238,0.5819706373836238,0.5819706373836238,0.5819706373836238,0.5819706373836238,0.5819706373836238,0.5819706373836238,0.5819706373836238,0.5008653616614944,0.4738302697541179,0.44369181188827883,0.44315469085700643,0.4290105037001671,0.4312186679398424,0.4268620195750776,0.5819706373836238,0.5822690379565528,0.582209357841967,0.5817319169252805,0.5817319169252805,0.5817319169252805,0.5814335163523514,0.5816125566961089,0.41015158749104796,0.5757042253521126,0.49985079971353547,0.49985079971353547,0.4982394366197183,0.49817975650513246,0.5062365719742182,0.4969264740988303,0.49746359513010263,0.49603127238004296,0.5042074480783003,0.5009250417760802,0.5006863213177369,0.500984721890666,0.5028348054428264,0.49567319169252805,0.49358438768202434,0.5038493673907853,0.5045058486512294,0.5051026497970876,0.5100560993077107,0.49841847696347574,0.499015278109334,0.49256982573406544,0.49412150871329674,0.4972845547863452,0.4984781570780616,0.5460940470190888,0.5822690379565528
3,0.5635891620911913,0.4863034137025543,0.4692349009310098,0.46404273096204346,0.4514502267844354,0.4579553592742898,0.4575972785867749,0.45891024110766293,0.5635891620911913,0.5635891620911913,0.5635891620911913,0.5635891620911913,0.5635891620911913,0.5635891620911913,0.5635891620911913,0.5635891620911913,0.5635891620911913,0.5635891620911913,0.5092205777035091,0.469831702076868,0.47639651468130817,0.45312126999283836,0.4453628550966818,0.44351277154452134,0.4427369300549057,0.5635891620911913,0.5634698018620196,0.563350441632848,0.562992360945333,0.562992360945333,0.562992360945333,0.5628133206015755,0.4194616853664359,0.4208343280019098,0.5617390785390308,0.501342802578181,0.5000298400572929,0.4979410360467892,0.5074898543805204,0.4997911195989496,0.49895559799474815,0.4982394366197183,0.5034316065886847,0.49245046550489374,0.4976426354738601,0.5063559322033898,0.49680711386965865,0.5004476008593937,0.4957925519216997,0.5004476008593937,0.5048639293387444,0.5001492002864646,0.4981200763905467,0.49758295535927427,0.5001492002864646,0.5031332060157555,0.49859751730723323,0.5038493673907853,0.5042074480783003,0.49412150871329674,0.5268748397478404,0.5635891620911913
4,0.5959357841967057,0.4895858200047744,0.45598591549295775,0.4555084745762712,0.4564036762950585,0.45055502506564815,0.45001790403437575,0.4487646216280735,0.5959357841967057,0.5959357841967057,0.5959357841967057,0.5959357841967057,0.5959357841967057,0.5959357841967057,0.5959357841967057,0.5959357841967057,0.5959357841967057,0.5959357841967057,0.4970458343280019,0.45891024110766293,0.44792910002387204,0.4337849128670327,0.4248925757937455,0.4231618524707567,0.42166984960611126,0.5959357841967057,0.5957567438529482,0.5958761040821199,0.5959954643112915,0.5959954643112915,0.5959954643112915,0.5958761040821199,0.5954583432800191,0.5662747672475531,0.5873418476963476,0.4997911195989496,0.49489735020291237,0.5009250417760802,0.5015815230365243,0.49334566722368106,0.5002088804010504,0.5015218429219385,0.4997911195989496,0.5070124134638339,0.5015815230365243,0.50563977082836,0.4984781570780616,0.5046252088804011,0.4980603962759608,0.5008056815469085,0.5021783241823824,0.49394246836953926,0.5036106469324421,0.49334566722368106,0.5010444020052518,0.4948376700883266,0.49418118882788253,0.4979410360467892,0.5057591310575317,0.4993733587968489,0.5587661246828112,0.5959954643112915
5,0.5900572929100024,0.48221532585342564,0.45333015039388874,0.44634757698734784,0.43089042730962046,0.43841012174743377,0.4381714012890905,0.4404989257579375,0.5900572929100024,0.5900572929100024,0.5900572929100024,0.5900572929100024,0.5900572929100024,0.5900572929100024,0.5900572929100024,0.5900572929100024,0.5900572929100024,0.5900572929100024,0.4884220577703509,0.4606708044879446,0.44610885652900456,0.42748866077822867,0.42677249940319884,0.42611601814275485,0.42223681069467656,0.5900572929100024,0.590534733826689,0.5905944139412748,0.5902960133683457,0.5902960133683457,0.5902960133683457,0.5899379326808307,0.5899379326808307,0.5653497254714729,0.5864764860348531,0.5020888040105037,0.5005371210312723,0.5051324898543805,0.49570303174982094,0.4913463833850561,0.49570303174982094,0.5037001671043209,0.4991047982812127,0.5099068990212461,0.49546431129147767,0.500358080687515,0.49814991644783957,0.5024468846980186,0.5020291238959179,0.49606111243733586,0.5077584148961566,0.5028049653855335,0.49743375507280974,0.504296968250179,0.5018500835521604,0.5023872045834328,0.49629983289567914,0.4976127954165672,0.5034614466459776,0.5005968011458583,0.5520079042996207,0.5905944139412748
6,0.577584148961566,0.49361422773931724,0.4677727381236572,0.4671162568632132,0.4677727381236572,0.4636548102172356,0.4632370494151349,0.46252088804010505,0.577584148961566,0.577584148961566,0.577584148961566,0.577584148961566,0.577584148961566,0.577584148961566,0.577584148961566,0.577584148961566,0.577584148961566,0.577584148961566,0.4990451181666269,0.47600859393650036,0.45846264024826927,0.44730245882072095,0.44109572690379567,0.43190498925757936,0.4353067557889711,0.577584148961566,0.5775244688469802,0.577584148961566,0.5776438290761519,0.5776438290761519,0.5776438290761519,0.5776438290761519,0.5772857483886369,0.5546073048460253,0.41322511339221774,0.4978515158749105,0.4946287896872762,0.5022678443542612,0.4982692766770112,0.49146574361422773,0.49570303174982094,0.49994031988541415,0.49934351873955596,0.4925399856767725,0.4967772738123657,0.5013726426354739,0.5011936022917164,0.5057292910002387,0.4972547147290523,0.4945691095726904,0.49337550728097396,0.49415134877058964,0.5048937693960373,0.4928980663642874,0.4973143948436381,0.4992241585103843,0.49564335163523515,0.4991047982812127,0.5041776080210074,0.5015516829792314,0.5425894980681325,0.5776438290761519
7,0.5916686560038196,0.48251372642635476,0.44998806397708285,0.4431845309142994,0.42766770112198615,0.4346502745285271,0.434351873955598,0.4361422773931726,0.5916686560038196,0.5916686560038196,0.5916686560038196,0.5916686560038196,0.5916686560038196,0.5916686560038196,0.5916686560038196,0.5916686560038196,0.5916686560038196,0.5916686560038196,0.4892575793745524,0.46431129147767963,0.44270708999761277,0.44467653377894484,0.42784674146574364,0.42325137264263546,0.41686560038195275,0.5916686560038196,0.5922654571496777,0.5923848173788494,0.591847696347577,0.591847696347577,0.591847696347577,0.5913702554308904,0.5913105753163046,0.5640367629505849,0.587192647409883,0.5016113630938172,0.5019097636667462,0.489376939603724,0.4961804726665075,0.5052518500835521,0.5022081642396753,0.5005371210312723,0.500358080687515,0.5088923370732872,0.5051324898543805,0.49391262831224636,0.49803055621866793,0.4978515158749105,0.49259966579135833,0.5011339221771306,0.502327524468847,0.5014323227500597,0.5013726426354739,0.4904511816662688,0.4998209596562425,0.495344951062306,0.4997015994270709,0.49994031988541415,0.4969563141561232,0.4943303891143471,0.5522576766310353,0.5923848173788494
8,0.591817856290284,0.4767545953688231,0.4470338983050847,0.44082716638815944,0.4260264979708761,0.4329493912628312,0.4325316304607305,0.43468011458582,0.591817856290284,0.591817856290284,0.591817856290284,0.591817856290284,0.591817856290284,0.591817856290284,0.591817856290284,0.591817856290284,0.591817856290284,0.591817856290284,0.48707925519217,0.47597875387920746,0.4340833134399618,0.4572988780138458,0.42859274289806637,0.41456791597039866,0.4149856767724994,0.591817856290284,0.5924146574361423,0.5923549773215565,0.5917581761756983,0.5917581761756983,0.5917581761756983,0.591519455717355,0.5910420148006684,0.5634698018620196,0.5883564096443065,0.5001492002864646,0.4946586297445691,0.496687753640487,0.49722487467175935,0.49352470756743855,0.502655765099069,0.49740391501551684,0.49436022917164,0.49531511100501313,0.4951957507758415,0.5035509668178563,0.5005072809739795,0.5018202434948675,0.49722487467175935,0.5055800907137742,0.5065349725471473,0.49871687753640487,0.5033719264740988,0.5067140128909048,0.49746359513010263,0.501999283838625,0.49603127238004296,0.4957328718071139,0.5017008832656958,0.5027154452136549,0.5516752429201701,0.5924146574361423
9,0.5780615898782525,0.4845428503222726,0.4584029601336835,0.4526139890188589,0.4399021246120793,0.44563141561231795,0.44521365481021724,0.446287896872762,0.5780615898782525,0.5780615898782525,0.5780615898782525,0.5780615898782525,0.5780615898782525,0.5780615898782525,0.5780615898782525,0.5780615898782525,0.5780615898782525,0.5780615898782525,0.4878849367390785,0.47618763428025784,0.4520171878730007,0.4335163523513965,0.4501074242062545,0.4296371449033182,0.43274051086178084,0.5780615898782525,0.5783003103365958,0.5781212699928384,0.5778825495344951,0.5778825495344951,0.5778825495344951,0.5774051086178086,0.5771663881594653,0.4071377417044641,0.5746598233468608,0.4994628789687276,0.4988063977082836,0.49779183576032465,0.504655048937694,0.4961804726665075,0.5056696108856529,0.49928383862497017,0.5037001671043209,0.49259966579135833,0.4957627118644068,0.5035211267605634,0.4994628789687276,0.5031033659584626,0.49218190498925757,0.5045356887085223,0.494031988541418,0.5014323227500597,0.5044163284793507,0.49743375507280974,0.49958223919789924,0.5035808068751492,0.4994628789687276,0.5020291238959179,0.5041776080210074,0.5042372881355932,0.5391744692890551,0.5783003103365958
