,abilities
kmeans_n_clusters_1,0.52013063
kmeans_n_clusters_2,0.5388503
kmeans_n_clusters_3,0.5361349
kmeans_n_clusters_4,0.535112
kmeans_n_clusters_5,0.51154923
kmeans_n_clusters_6,0.5115685
kmeans_n_clusters_7,0.49803698
kmeans_n_clusters_8,0.4973427
dbscan_eps_0_1_min_samples_2,0.52013063
dbscan_eps_0_2_min_samples_2,0.52013063
dbscan_eps_0_3_min_samples_2,0.52013063
dbscan_eps_0_4_min_samples_2,0.52013063
dbscan_eps_0_5_min_samples_2,0.52013063
dbscan_eps_0_6_min_samples_2,0.52013063
dbscan_eps_0_7_min_samples_2,0.52013063
dbscan_eps_0_8_min_samples_2,0.52013063
dbscan_eps_0_9_min_samples_2,0.52013063
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.52013063
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.50652695
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.4830222
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.4893306
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.479228
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.47312072
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.47243422
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.47641346
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.52013063
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5395362
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.53234607
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5121872
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5039557
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.4958132
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.4911934
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.48454726
mean_shift_,0.52514535
optics_,0.5207465
random_model_n1,0.49054655
random_model_n2,0.49054983
random_model_n3,0.49137795
random_model_n4,0.49052665
random_model_n5,0.49065703
random_model_n6,0.49056795
random_model_n7,0.49069577
random_model_n8,0.49070236
random_model_n9,0.4906436
random_model_n10,0.49042672
random_model_n11,0.49065632
random_model_n12,0.49040702
random_model_n13,0.49034777
random_model_n14,0.49051082
random_model_n15,0.4905638
random_model_n16,0.49036533
random_model_n17,0.49061146
random_model_n18,0.49067992
random_model_n19,0.49065197
random_model_n20,0.49040604
random_model_n21,0.49080968
random_model_n22,0.49086523
random_model_n23,0.49071294
random_model_n24,0.4903169
random_model_n25,0.49119818
random_model_n26,0.4905107
random_model_n27,0.4905029
random_model_n28,0.49047443
random_model_n29,0.49056238
random_model_n30,0.49060497
random_model_n31,0.4905254
average_model,0.5101031
optimal_clustering,0.54097146
