,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,average_model,optimal_clustering
0,0.40026720106880426,0.6697840124693832,0.6765531062124248,0.6759296370518816,0.6755733689601425,0.6755733689601425,0.6755733689601425,0.6755733689601425,0.6578490313961256,0.6746826987307949,0.40133600534402136,0.40133600534402136,0.40133600534402136,0.40026720106880426,0.40026720106880426,0.40026720106880426,0.40026720106880426,0.40026720106880426,0.6747717657537297,0.6777109775105767,0.6762859051436205,0.6788688488087286,0.6755733689601425,0.6755733689601425,0.6207971498552661,0.40026720106880426,0.6777109775105767,0.6766421732353596,0.6766421732353596,0.6713872188822089,0.6669338677354709,0.6207971498552661,0.6207971498552661,0.6729013582720997,0.5947005121353819,0.5254063682921398,0.5295034513471387,0.5276330438655088,0.5316410598975729,0.5524827432643064,0.5324426631039858,0.5206858160765976,0.5350256067690937,0.5163215319527945,0.5406368292139835,0.5200623469160544,0.575600583883817,0.6777109775105767
1,0.41558672901358273,0.6587397016254731,0.6625695836116677,0.6563348920062347,0.6580271654419951,0.6580271654419951,0.6574036962814518,0.6574036962814518,0.6516143397906925,0.6649743932309062,0.41665553328879984,0.41665553328879984,0.41665553328879984,0.41558672901358273,0.41558672901358273,0.41558672901358273,0.41558672901358273,0.41558672901358273,0.6644399910932977,0.6646181251391672,0.653662881318192,0.6531284791805834,0.6574036962814518,0.6574036962814518,0.6461812513916723,0.41558672901358273,0.6646181251391672,0.6652415942997105,0.5979959919839679,0.6586506346025384,0.6593631707860165,0.6527722110888443,0.6505455355154754,0.6612335782676464,0.49022489423291027,0.5213983522600757,0.5276330438655088,0.5124916499665999,0.5334224003562681,0.5246938321086617,0.49859719438877753,0.518370073480294,0.5169450011133377,0.5295034513471387,0.5279893119572479,0.5276330438655088,0.5692306423546681,0.6652415942997105
2,0.442752171008684,0.5891783567134269,0.6471609886439545,0.6471609886439545,0.6230238254286351,0.6257849031396125,0.6052994878646182,0.6080605655755956,0.6224894232910265,0.6374526831440659,0.4425740369628145,0.4425740369628145,0.4425740369628145,0.442752171008684,0.442752171008684,0.442752171008684,0.442752171008684,0.442752171008684,0.5852594077042975,0.6470719216210198,0.6411934981073257,0.5917613003785348,0.6257849031396125,0.6147405922957025,0.6171454019149409,0.442752171008684,0.5801825873970162,0.6370073480293921,0.6427076374972167,0.6376308171899354,0.6157203295479848,0.6110888443553775,0.6157203295479848,0.5872188822088622,0.5487419283010465,0.5181919394344244,0.5109775105767089,0.5140948563794255,0.5145401914940994,0.5233578267646404,0.5110665775996437,0.5037630817189935,0.5175684702738811,0.5072366956134491,0.5187263415720329,0.5093743041638833,0.5579950023503798,0.6471609886439545
3,0.40850590069026943,0.6570919617011801,0.6628813181919394,0.6610999777332442,0.6606546426185704,0.6606546426185704,0.6606546426185704,0.6606546426185704,0.5620574482297929,0.6602093075038967,0.4094856379425518,0.4094856379425518,0.4094856379425518,0.40850590069026943,0.40850590069026943,0.40850590069026943,0.40850590069026943,0.40850590069026943,0.6604765085727009,0.6633266533066132,0.6620797149855266,0.663771988421287,0.6606546426185704,0.6606546426185704,0.6083723001558673,0.40850590069026943,0.6633266533066132,0.6622578490313962,0.6624359830772656,0.6570028946782454,0.6529948786461812,0.6083723001558673,0.6083723001558673,0.6590514362057448,0.4822533956802494,0.5251837007348029,0.5249164996659986,0.523669561344912,0.5189490091293698,0.5154753952349143,0.5311511912714317,0.5198396793587174,0.5202850144733913,0.51520819416611,0.5059452237808951,0.5165441995101314,0.5622784663978162,0.6633266533066132
4,0.4537074148296593,0.5770652415942997,0.630060120240481,0.6312179915386328,0.6071698953462481,0.5785793809841906,0.5800044533511467,0.6025384101536406,0.6206190158093966,0.6352260075706969,0.45441995101313737,0.45441995101313737,0.45441995101313737,0.4537074148296593,0.4537074148296593,0.4537074148296593,0.4537074148296593,0.4537074148296593,0.5826764640391895,0.6319305277221109,0.6259630371854821,0.6248051658873303,0.5920285014473391,0.580271654419951,0.6151859274103763,0.4537074148296593,0.5832108661767981,0.6360276107771098,0.6039634825205967,0.6146515252727678,0.6135827209975506,0.6143843242039635,0.6069026942774438,0.5792919171676687,0.49298597194388777,0.5101759073702962,0.5154308617234469,0.5110665775996437,0.5119572478289913,0.5086617679804053,0.4972611890447562,0.5026942774437765,0.5151636606546426,0.5018036072144288,0.5128479180583388,0.5068804275217101,0.5515920730349588,0.6360276107771098
5,0.44729458917835674,0.5914050322867959,0.6221331551992875,0.6221331551992875,0.5801825873970162,0.5881095524382097,0.5915831663326653,0.5982631930527722,0.622311289245157,0.6378089512358049,0.447561790247161,0.447561790247161,0.447561790247161,0.44729458917835674,0.44729458917835674,0.44729458917835674,0.44729458917835674,0.44729458917835674,0.5878423513694054,0.6247160988643955,0.60645735916277,0.5881986194611445,0.5865063460253841,0.5922066354932086,0.59541304831886,0.44729458917835674,0.5834780672456024,0.6375417501670007,0.6232910264974393,0.6378089512358049,0.5948786461812514,0.5979959919839679,0.5948786461812514,0.5902471609886439,0.5384992206635493,0.5156089957693164,0.5181028724114897,0.5133823201959474,0.5164105989757293,0.49690492095301714,0.5124025829436651,0.49948786461812517,0.511333778668448,0.5134713872188822,0.5243375640169228,0.5131151191271431,0.5510741647904863,0.6378089512358049
6,0.4055666889334224,0.6735693609441105,0.6810509908706301,0.677042974838566,0.6764195056780227,0.6764195056780227,0.6764195056780227,0.6764195056780227,0.6657314629258517,0.6793587174348698,0.4066354932086395,0.4066354932086395,0.4066354932086395,0.4055666889334224,0.4055666889334224,0.4055666889334224,0.4055666889334224,0.4055666889334224,0.6784680472055221,0.6826541972834558,0.6782899131596526,0.6831885994210644,0.6764195056780227,0.6764195056780227,0.6451569806279225,0.4055666889334224,0.6826541972834558,0.6812291249164997,0.679269650411935,0.6712536183478067,0.666354932086395,0.6440881763527054,0.6448007125361834,0.6764195056780227,0.5861946114451124,0.5238476953907816,0.5175239367624137,0.523313293253173,0.5283901135604543,0.5470051213538187,0.5351592073034959,0.5315074593631708,0.5227788911155644,0.5329325317301269,0.5054998886662213,0.5355154753952349,0.5802963952596552,0.6826541972834558
7,0.43437987085281676,0.44373190826096637,0.6092184368737475,0.6096637719884213,0.6051213538187487,0.5972834558004899,0.5960365174794032,0.5740369628145179,0.5450011133377867,0.5450011133377867,0.4353596081050991,0.4353596081050991,0.4353596081050991,0.43437987085281676,0.43437987085281676,0.43437987085281676,0.43437987085281676,0.43437987085281676,0.543397906924961,0.6115341794700512,0.606813627254509,0.6024493431307059,0.5991538632821198,0.5945223780895124,0.6022712090848363,0.43437987085281676,0.5455355154753952,0.5838343353373413,0.5469605878423514,0.6030728122912492,0.5482965931863727,0.546337118681808,0.5482965931863727,0.5374304163883322,0.5075929637051881,0.5154308617234469,0.5224671565352929,0.5221999554664886,0.5230906256958361,0.5262970385214875,0.5192607437096415,0.5133823201959474,0.516499665998664,0.5214874192830105,0.5235359608105099,0.5290581162324649,0.518696652564388,0.6096637719884213
8,0.4534847472723224,0.5637497216655534,0.6306390558895569,0.6306390558895569,0.6215542195502115,0.6054330883990202,0.6044533511467379,0.5635715876196838,0.6032954798485861,0.6260075706969495,0.45437541750167,0.45437541750167,0.45437541750167,0.4534847472723224,0.4534847472723224,0.4534847472723224,0.4534847472723224,0.4534847472723224,0.5723892228902249,0.6345580048986863,0.6246715653529281,0.6306390558895569,0.6116677800044533,0.6032064128256514,0.6257403696281452,0.4534847472723224,0.5762191048764195,0.6274326430639056,0.5275885103540414,0.6256513026052104,0.6238699621465152,0.6243152972611891,0.5988421287018482,0.5668670674682699,0.49962146515252726,0.5070140280561122,0.5185927410376309,0.5106657759964374,0.5106657759964374,0.5079046982854598,0.5215319527944778,0.5043420173680695,0.5079937653083946,0.5121799153863282,0.5175239367624137,0.499354264083723,0.5482883462398047,0.6306390558895569
9,0.4443553774215097,0.580271654419951,0.5700289467824537,0.5700289467824537,0.5814295257181029,0.5960365174794032,0.5962146515252728,0.5853484747272323,0.5804497884658205,0.5933645067913605,0.44462257849031395,0.44462257849031395,0.44462257849031395,0.4443553774215097,0.4443553774215097,0.4443553774215097,0.4443553774215097,0.4443553774215097,0.5784012469383211,0.570296147851258,0.5636161211311512,0.5862391449565798,0.5949677132041862,0.5877532843464707,0.5970162547316856,0.4443553774215097,0.5743041638833222,0.5926519706078824,0.6049432197728791,0.6003117345802716,0.6005789356490759,0.5999554664885326,0.5905143620574482,0.5788465820529949,0.4983299933199733,0.5108884435537742,0.5099977733244266,0.5260298374526832,0.5214874192830105,0.5178356713426854,0.5093743041638833,0.5083054998886662,0.5131151191271431,0.5125807169895347,0.5102649743932309,0.5115119127143175,0.5368003496705345,0.6049432197728791
