,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,average_model,optimal_clustering
11,0.9934807256235828,0.9934807256235828,0.9954648526077098,0.9875283446712018,0.9914965986394558,0.9914965986394558,0.9914965986394558,0.9914965986394558,0.9914965986394558,0.9919375157470396,0.9954648526077098
12,0.9929138321995464,0.9909297052154195,0.9929138321995464,0.9909297052154195,0.9889455782312925,0.9909297052154195,0.9889455782312925,0.9909297052154195,0.9909297052154195,0.9909297052154193,0.9929138321995464
13,0.9909297052154195,0.9869614512471655,0.9909297052154195,0.9914965986394558,0.9869614512471655,0.9849773242630385,0.9889455782312925,0.9829931972789115,0.9835600907029478,0.9875283446712019,0.9914965986394558
14,0.9917800453514739,0.985827664399093,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.98781179138322,0.98781179138322,0.9897959183673469,0.98781179138322,0.9889140841521793,0.9917800453514739
15,0.9883786848072562,0.9903628117913832,0.9923469387755102,0.9903628117913832,0.9883786848072562,0.9883786848072562,0.9923469387755102,0.9883786848072562,0.9903628117913832,0.9899218946837993,0.9923469387755102
16,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9889455782312925,0.9889455782312925,0.9909297052154195,0.9929138321995464,0.9929138321995464,0.9909297052154193,0.9929138321995464
17,0.9948979591836735,0.9889455782312925,0.9929138321995464,0.9929138321995464,0.9929138321995464,0.9889455782312925,0.9889455782312925,0.9849773242630385,0.9929138321995464,0.9909297052154193,0.9948979591836735
18,0.9832766439909297,0.9852607709750567,0.9892290249433107,0.9892290249433107,0.9912131519274376,0.9852607709750567,0.9872448979591837,0.9892290249433107,0.9912131519274376,0.9879062736205593,0.9912131519274376
19,0.9943310657596371,0.9844104308390023,0.9903628117913832,0.9943310657596371,0.9883786848072562,0.9883786848072562,0.9883786848072562,0.9883786848072562,0.9923469387755102,0.9899218946837993,0.9943310657596371
20,0.9903628117913832,0.9943310657596371,0.9943310657596371,0.9863945578231292,0.9903628117913832,0.9883786848072562,0.9863945578231292,0.9903628117913832,0.9883786848072562,0.9899218946837993,0.9943310657596371
21,0.9937641723356009,0.9937641723356009,0.9937641723356009,0.9917800453514739,0.98781179138322,0.9943310657596371,0.9923469387755102,0.9897959183673469,0.9957482993197279,0.992567397329302,0.9957482993197279
22,0.9926303854875284,0.9886621315192744,0.9931972789115646,0.9906462585034014,0.9866780045351474,0.9946145124716553,0.9866780045351474,0.9926303854875284,0.9892290249433107,0.990551776266062,0.9946145124716553
23,0.9934807256235828,0.9914965986394558,0.9914965986394558,0.9934807256235828,0.9914965986394558,0.9914965986394558,0.9914965986394558,0.9934807256235828,0.9895124716553289,0.9919375157470396,0.9934807256235828
24,0.9931972789115646,0.9892290249433107,0.9931972789115646,0.9951814058956916,0.9951814058956916,0.9892290249433107,0.9892290249433107,0.9872448979591837,0.9912131519274376,0.9914336104812295,0.9951814058956916
25,0.9900793650793651,0.9900793650793651,0.9880952380952381,0.9880952380952381,0.9920634920634921,0.9866780045351474,0.9920634920634921,0.9920634920634921,0.9866780045351474,0.9895439657344419,0.9920634920634921
26,0.9943310657596371,0.9903628117913832,0.9943310657596371,0.9863945578231292,0.9923469387755102,0.9844104308390023,0.9883786848072562,0.9883786848072562,0.9903628117913832,0.9899218946837993,0.9943310657596371
27,0.9863945578231292,0.9903628117913832,0.9863945578231292,0.9883786848072562,0.9844104308390023,0.9863945578231292,0.9883786848072562,0.9744897959183674,0.9923469387755102,0.9863945578231292,0.9923469387755102
28,0.9917800453514739,0.9957482993197279,0.9937641723356009,0.985827664399093,0.9937641723356009,0.9917800453514739,0.9917800453514739,0.9957482993197279,0.9917800453514739,0.9924414210128495,0.9957482993197279
29,0.9855442176870748,0.9895124716553289,0.9855442176870748,0.9875283446712018,0.9875283446712018,0.9855442176870748,0.9914965986394558,0.9895124716553289,0.9934807256235828,0.9884101788863693,0.9934807256235828
30,0.9872448979591837,0.9912131519274376,0.9951814058956916,0.9931972789115646,0.9931972789115646,0.9931972789115646,0.9931972789115646,0.9872448979591837,0.9892290249433107,0.9914336104812295,0.9951814058956916
31,0.9903628117913832,0.9909297052154195,0.9883786848072562,0.9883786848072562,0.9883786848072562,0.9923469387755102,0.9889455782312925,0.9903628117913832,0.9923469387755102,0.9900478710002518,0.9923469387755102
32,0.9965986394557823,0.9965986394557823,0.9926303854875284,0.9926303854875284,0.9965986394557823,0.9951814058956916,0.9906462585034014,0.9926303854875284,0.9931972789115646,0.9940791131267321,0.9965986394557823
33,0.9943310657596371,0.9923469387755102,0.9943310657596371,0.9943310657596371,0.9943310657596371,0.9943310657596371,0.9883786848072562,0.9943310657596371,0.9943310657596371,0.9934492315444695,0.9943310657596371
34,0.9906462585034014,0.9926303854875284,0.9946145124716553,0.9886621315192744,0.9926303854875284,0.9886621315192744,0.9886621315192744,0.9886621315192744,0.9886621315192744,0.9904257999496094,0.9946145124716553
35,0.9929138321995464,0.9829931972789115,0.9929138321995464,0.9929138321995464,0.9909297052154195,0.9948979591836735,0.9869614512471655,0.9909297052154195,0.9929138321995464,0.9909297052154196,0.9948979591836735
36,0.9917800453514739,0.9931972789115646,0.9912131519274376,0.9912131519274376,0.9917800453514739,0.9951814058956916,0.9931972789115646,0.9912131519274376,0.9852607709750567,0.991559586797682,0.9951814058956916
37,0.9863945578231292,0.9963151927437641,0.9883786848072562,0.9943310657596371,0.9923469387755102,0.9963151927437641,0.9943310657596371,0.9963151927437641,0.9963151927437641,0.9934492315444695,0.9963151927437641
38,0.9940476190476191,0.9920634920634921,0.9841269841269841,0.9841269841269841,0.9900793650793651,0.9906462585034014,0.9920634920634921,0.9906462585034014,0.9880952380952381,0.9895439657344419,0.9940476190476191
39,0.9931972789115646,0.9872448979591837,0.9917800453514739,0.9951814058956916,0.9912131519274376,0.9951814058956916,0.9897959183673469,0.9912131519274376,0.9892290249433107,0.991559586797682,0.9951814058956916
40,0.9920634920634921,0.9914965986394558,0.9934807256235828,0.9934807256235828,0.9920634920634921,0.9934807256235828,0.9895124716553289,0.9895124716553289,0.9934807256235828,0.9920634920634921,0.9934807256235828
41,0.9931972789115646,0.9872448979591837,0.9872448979591837,0.9912131519274376,0.9912131519274376,0.9931972789115646,0.9951814058956916,0.9931972789115646,0.9912131519274376,0.9914336104812295,0.9951814058956916
42,0.9906462585034014,0.9852607709750567,0.9852607709750567,0.9872448979591837,0.9872448979591837,0.9886621315192744,0.9886621315192744,0.9886621315192744,0.9827097505668935,0.9871504157218443,0.9906462585034014
43,0.9909297052154195,0.9948979591836735,0.9909297052154195,0.9869614512471655,0.9909297052154195,0.9889455782312925,0.9929138321995464,0.9909297052154195,0.9909297052154195,0.9909297052154196,0.9948979591836735
44,0.9872448979591837,0.9852607709750567,0.9912131519274376,0.9931972789115646,0.9912131519274376,0.9951814058956916,0.9931972789115646,0.9931972789115646,0.9931972789115646,0.9914336104812295,0.9951814058956916
45,0.9926303854875284,0.9880952380952381,0.9906462585034014,0.9920634920634921,0.9886621315192744,0.9861111111111112,0.9861111111111112,0.9886621315192744,0.9940476190476191,0.9896699420508944,0.9940476190476191
46,0.9920634920634921,0.9940476190476191,0.9940476190476191,0.9940476190476191,0.9920634920634921,0.9940476190476191,0.9900793650793651,0.996031746031746,0.9900793650793651,0.9929453262786596,0.996031746031746
47,0.9883786848072562,0.9863945578231292,0.9923469387755102,0.9923469387755102,0.9923469387755102,0.9883786848072562,0.9903628117913832,0.9903628117913832,0.9883786848072562,0.9899218946837993,0.9923469387755102
48,0.9946145124716553,0.9946145124716553,0.9926303854875284,0.9946145124716553,0.9926303854875284,0.9946145124716553,0.9926303854875284,0.9926303854875284,0.9965986394557823,0.9939531368102796,0.9965986394557823
49,0.9965986394557823,0.9906462585034014,0.9946145124716553,0.9946145124716553,0.9926303854875284,0.9926303854875284,0.9906462585034014,0.9965986394557823,0.9965986394557823,0.9939531368102796,0.9965986394557823
50,0.98781179138322,0.9917800453514739,0.98781179138322,0.98781179138322,0.98781179138322,0.9937641723356009,0.9917800453514739,0.98781179138322,0.983843537414966,0.9889140841521793,0.9937641723356009
51,0.9886621315192744,0.9926303854875284,0.9946145124716553,0.9866780045351474,0.9946145124716553,0.9866780045351474,0.9926303854875284,0.9926303854875284,0.9846938775510204,0.9904257999496094,0.9946145124716553
52,0.9900793650793651,0.9920634920634921,0.9880952380952381,0.9900793650793651,0.9886621315192744,0.9880952380952381,0.9920634920634921,0.9841269841269841,0.9926303854875284,0.9895439657344419,0.9926303854875284
53,0.9917800453514739,0.9937641723356009,0.9917800453514739,0.9917800453514739,0.9937641723356009,0.9957482993197279,0.9937641723356009,0.9897959183673469,0.9897959183673469,0.9924414210128495,0.9957482993197279
54,0.9869614512471655,0.9889455782312925,0.9889455782312925,0.9889455782312925,0.9929138321995464,0.9869614512471655,0.9889455782312925,0.9750566893424036,0.9889455782312925,0.9874023683547494,0.9929138321995464
55,0.9886621315192744,0.9906462585034014,0.9892290249433107,0.9906462585034014,0.9926303854875284,0.9912131519274376,0.9886621315192744,0.9946145124716553,0.9886621315192744,0.9905517762660622,0.9946145124716553
56,0.9875283446712018,0.9914965986394558,0.9880952380952381,0.9841269841269841,0.9875283446712018,0.9914965986394558,0.9895124716553289,0.9914965986394558,0.9855442176870748,0.9885361552028219,0.9914965986394558
57,0.9900793650793651,0.9920634920634921,0.9900793650793651,0.9940476190476191,0.9900793650793651,0.9866780045351474,0.9861111111111112,0.9900793650793651,0.9866780045351474,0.9895439657344419,0.9940476190476191
58,0.9917800453514739,0.9937641723356009,0.9917800453514739,0.98781179138322,0.9917800453514739,0.985827664399093,0.9897959183673469,0.981859410430839,0.985827664399093,0.9889140841521793,0.9937641723356009
59,0.9883786848072562,0.9863945578231292,0.9943310657596371,0.9923469387755102,0.9903628117913832,0.9863945578231292,0.9903628117913832,0.9903628117913832,0.9903628117913832,0.9899218946837993,0.9943310657596371
60,0.9934807256235828,0.9934807256235828,0.9914965986394558,0.9875283446712018,0.9895124716553289,0.9914965986394558,0.9914965986394558,0.9934807256235828,0.9954648526077098,0.9919375157470394,0.9954648526077098
61,0.9951814058956916,0.9852607709750567,0.9931972789115646,0.9951814058956916,0.9931972789115646,0.9872448979591837,0.9892290249433107,0.9931972789115646,0.9912131519274376,0.9914336104812295,0.9951814058956916
62,0.9965986394557823,0.9926303854875284,0.9965986394557823,0.9906462585034014,0.9965986394557823,0.9926303854875284,0.9926303854875284,0.9946145124716553,0.9926303854875284,0.9939531368102796,0.9965986394557823
63,0.9889455782312925,0.9889455782312925,0.9929138321995464,0.9849773242630385,0.9869614512471655,0.9929138321995464,0.9929138321995464,0.9948979591836735,0.9948979591836735,0.9909297052154193,0.9948979591836735
64,0.9917800453514739,0.983843537414966,0.9883786848072562,0.9883786848072562,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.989040060468632,0.9917800453514739
65,0.9917800453514739,0.9917800453514739,0.985827664399093,0.98781179138322,0.98781179138322,0.985827664399093,0.9917800453514739,0.98781179138322,0.9897959183673469,0.9889140841521793,0.9917800453514739
66,0.9926303854875284,0.9926303854875284,0.9886621315192744,0.9906462585034014,0.9866780045351474,0.9906462585034014,0.9866780045351474,0.9926303854875284,0.9926303854875284,0.9904257999496094,0.9926303854875284
67,0.9906462585034014,0.9886621315192744,0.9886621315192744,0.9926303854875284,0.9926303854875284,0.9906462585034014,0.9926303854875284,0.9886621315192744,0.9886621315192744,0.9904257999496094,0.9926303854875284
68,0.9903628117913832,0.9883786848072562,0.9883786848072562,0.9943310657596371,0.9923469387755102,0.9903628117913832,0.9863945578231292,0.9903628117913832,0.9883786848072562,0.9899218946837993,0.9943310657596371
69,0.9917800453514739,0.98781179138322,0.9957482993197279,0.9897959183673469,0.9937641723356009,0.9957482993197279,0.9917800453514739,0.9917800453514739,0.9937641723356009,0.9924414210128495,0.9957482993197279
70,0.9917800453514739,0.9937641723356009,0.9937641723356009,0.9957482993197279,0.9897959183673469,0.9897959183673469,0.9937641723356009,0.9937641723356009,0.9897959183673469,0.9924414210128495,0.9957482993197279
71,0.9866780045351474,0.9886621315192744,0.9926303854875284,0.9827097505668935,0.9866780045351474,0.9787414965986394,0.9866780045351474,0.9886621315192744,0.9906462585034014,0.9868984630889392,0.9926303854875284
72,0.996031746031746,0.9940476190476191,0.9900793650793651,0.9900793650793651,0.9940476190476191,0.9920634920634921,0.996031746031746,0.9900793650793651,0.9940476190476191,0.9929453262786596,0.996031746031746
73,0.9946145124716553,0.9886621315192744,0.9906462585034014,0.9926303854875284,0.9965986394557823,0.9965986394557823,0.9965986394557823,0.9926303854875284,0.9965986394557823,0.9939531368102796,0.9965986394557823
74,0.9923469387755102,0.9923469387755102,0.9943310657596371,0.9903628117913832,0.9863945578231292,0.9883786848072562,0.9883786848072562,0.9903628117913832,0.9863945578231292,0.9899218946837993,0.9943310657596371
75,0.9875283446712018,0.9835600907029478,0.9875283446712018,0.9895124716553289,0.9914965986394558,0.9895124716553289,0.9875283446712018,0.9895124716553289,0.9895124716553289,0.9884101788863694,0.9914965986394558
76,0.9875283446712018,0.9875283446712018,0.9880952380952381,0.9875283446712018,0.9875283446712018,0.9895124716553289,0.9914965986394558,0.9895124716553289,0.9880952380952381,0.9885361552028217,0.9914965986394558
77,0.9954648526077098,0.9934807256235828,0.9954648526077098,0.9914965986394558,0.9914965986394558,0.9934807256235828,0.9895124716553289,0.9895124716553289,0.9875283446712018,0.9919375157470396,0.9954648526077098
78,0.9943310657596371,0.9883786848072562,0.9943310657596371,0.9923469387755102,0.9943310657596371,0.9963151927437641,0.9903628117913832,0.9943310657596371,0.9963151927437641,0.9934492315444695,0.9963151927437641
79,0.9931972789115646,0.9912131519274376,0.9951814058956916,0.9892290249433107,0.9892290249433107,0.9892290249433107,0.9912131519274376,0.9892290249433107,0.9951814058956916,0.9914336104812295,0.9951814058956916
80,0.9934807256235828,0.9914965986394558,0.9914965986394558,0.9895124716553289,0.9934807256235828,0.9895124716553289,0.9954648526077098,0.9914965986394558,0.9914965986394558,0.9919375157470396,0.9954648526077098
81,0.9940476190476191,0.9934807256235828,0.9934807256235828,0.9954648526077098,0.9914965986394558,0.9934807256235828,0.9895124716553289,0.9875283446712018,0.9900793650793651,0.9920634920634921,0.9954648526077098
82,0.9892290249433107,0.9926303854875284,0.9846938775510204,0.9920634920634921,0.9880952380952381,0.9920634920634921,0.9861111111111112,0.9900793650793651,0.9920634920634921,0.9896699420508944,0.9926303854875284
83,0.9917800453514739,0.9897959183673469,0.9883786848072562,0.9883786848072562,0.9897959183673469,0.9804421768707483,0.9917800453514739,0.9937641723356009,0.9883786848072562,0.9891660367850845,0.9937641723356009
84,0.9872448979591837,0.9892290249433107,0.9852607709750567,0.9872448979591837,0.9912131519274376,0.9832766439909297,0.9892290249433107,0.9892290249433107,0.9892290249433107,0.9879062736205593,0.9912131519274376
85,0.9886621315192744,0.9866780045351474,0.9886621315192744,0.9912131519274376,0.9852607709750567,0.9807256235827665,0.9886621315192744,0.9886621315192744,0.9846938775510204,0.987024439405392,0.9912131519274376
86,0.9948979591836735,0.9948979591836735,0.9929138321995464,0.9968820861678005,0.9929138321995464,0.9948979591836735,0.9968820861678005,0.9909297052154195,0.9948979591836735,0.9944570420760898,0.9968820861678005
87,0.9914965986394558,0.9954648526077098,0.9934807256235828,0.9914965986394558,0.9954648526077098,0.9914965986394558,0.9895124716553289,0.9895124716553289,0.9895124716553289,0.9919375157470396,0.9954648526077098
88,0.9954648526077098,0.9914965986394558,0.9875283446712018,0.9954648526077098,0.9875283446712018,0.9940476190476191,0.9920634920634921,0.9914965986394558,0.9934807256235828,0.9920634920634921,0.9954648526077098
89,0.9926303854875284,0.9892290249433107,0.9872448979591837,0.9926303854875284,0.9906462585034014,0.9946145124716553,0.9866780045351474,0.9906462585034014,0.9906462585034014,0.990551776266062,0.9946145124716553
90,0.9934807256235828,0.9855442176870748,0.9855442176870748,0.9895124716553289,0.9875283446712018,0.9795918367346939,0.9895124716553289,0.9914965986394558,0.9934807256235828,0.9884101788863694,0.9934807256235828
91,0.9903628117913832,0.9883786848072562,0.9903628117913832,0.9903628117913832,0.9923469387755102,0.9923469387755102,0.9883786848072562,0.9883786848072562,0.9883786848072562,0.9899218946837993,0.9923469387755102
92,0.9869614512471655,0.9948979591836735,0.9889455782312925,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9948979591836735,0.9869614512471655,0.9929138321995464,0.9909297052154196,0.9948979591836735
93,0.9895124716553289,0.9875283446712018,0.9880952380952381,0.9914965986394558,0.9895124716553289,0.9914965986394558,0.9795918367346939,0.9900793650793651,0.9895124716553289,0.9885361552028219,0.9914965986394558
94,0.9872448979591837,0.9931972789115646,0.9892290249433107,0.9832766439909297,0.9892290249433107,0.9872448979591837,0.9872448979591837,0.9872448979591837,0.9872448979591837,0.9879062736205593,0.9931972789115646
95,0.9895124716553289,0.9914965986394558,0.9861111111111112,0.9827097505668935,0.9855442176870748,0.9875283446712018,0.9841269841269841,0.9736394557823129,0.9855442176870748,0.9851347946586042,0.9914965986394558
96,0.9926303854875284,0.9926303854875284,0.9926303854875284,0.9886621315192744,0.9965986394557823,0.9946145124716553,0.9965986394557823,0.9965986394557823,0.9946145124716553,0.9939531368102796,0.9965986394557823
97,0.9886621315192744,0.9846938775510204,0.9946145124716553,0.9906462585034014,0.9906462585034014,0.9886621315192744,0.9906462585034014,0.9906462585034014,0.9946145124716553,0.9904257999496094,0.9946145124716553
98,0.9866780045351474,0.9946145124716553,0.9886621315192744,0.9946145124716553,0.9926303854875284,0.9906462585034014,0.9886621315192744,0.9906462585034014,0.9866780045351474,0.9904257999496094,0.9946145124716553
99,0.9875283446712018,0.9914965986394558,0.9895124716553289,0.9934807256235828,0.9914965986394558,0.9875283446712018,0.9801587301587301,0.9880952380952381,0.9875283446712018,0.9885361552028217,0.9934807256235828
100,0.9892290249433107,0.9912131519274376,0.9906462585034014,0.9926303854875284,0.9912131519274376,0.9892290249433107,0.9866780045351474,0.9926303854875284,0.9926303854875284,0.9906777525825147,0.9926303854875284
101,0.9957482993197279,0.9897959183673469,0.9917800453514739,0.9917800453514739,0.9917800453514739,0.9957482993197279,0.9937641723356009,0.9917800453514739,0.9897959183673469,0.9924414210128495,0.9957482993197279
102,0.9926303854875284,0.9926303854875284,0.9946145124716553,0.9906462585034014,0.9886621315192744,0.9886621315192744,0.9866780045351474,0.9926303854875284,0.9866780045351474,0.9904257999496094,0.9946145124716553
103,0.9940476190476191,0.9940476190476191,0.9900793650793651,0.9940476190476191,0.9920634920634921,0.9940476190476191,0.9940476190476191,0.9920634920634921,0.9920634920634921,0.9929453262786596,0.9940476190476191
104,0.9900793650793651,0.9940476190476191,0.996031746031746,0.9946145124716553,0.9940476190476191,0.9940476190476191,0.9940476190476191,0.9940476190476191,0.9866780045351474,0.9930713025951121,0.996031746031746
105,0.9917800453514739,0.9892290249433107,0.9897959183673469,0.98781179138322,0.9863945578231292,0.9892290249433107,0.983843537414966,0.9892290249433107,0.9872448979591837,0.9882842025699168,0.9917800453514739
106,0.9903628117913832,0.9943310657596371,0.9963151927437641,0.9923469387755102,0.9923469387755102,0.9943310657596371,0.9923469387755102,0.9943310657596371,0.9943310657596371,0.9934492315444695,0.9963151927437641
107,0.9875283446712018,0.9875283446712018,0.9920634920634921,0.9875283446712018,0.9895124716553289,0.9934807256235828,0.9895124716553289,0.9835600907029478,0.9861111111111112,0.9885361552028219,0.9934807256235828
108,0.9934807256235828,0.9900793650793651,0.9875283446712018,0.9861111111111112,0.9914965986394558,0.9880952380952381,0.9934807256235828,0.9821428571428571,0.9855442176870748,0.9886621315192744,0.9934807256235828
109,0.9940476190476191,0.9861111111111112,0.9900793650793651,0.9900793650793651,0.9900793650793651,0.9880952380952381,0.9880952380952381,0.9900793650793651,0.9880952380952381,0.9894179894179894,0.9940476190476191
110,0.9946145124716553,0.9926303854875284,0.9946145124716553,0.9946145124716553,0.9906462585034014,0.9965986394557823,0.9926303854875284,0.9946145124716553,0.9946145124716553,0.9939531368102796,0.9965986394557823
111,0.9931972789115646,0.9892290249433107,0.9892290249433107,0.9931972789115646,0.9892290249433107,0.9951814058956916,0.9931972789115646,0.9912131519274376,0.9892290249433107,0.9914336104812295,0.9951814058956916
112,0.98781179138322,0.9917800453514739,0.985827664399093,0.9897959183673469,0.9917800453514739,0.98781179138322,0.98781179138322,0.9897959183673469,0.98781179138322,0.9889140841521793,0.9917800453514739
113,0.9897959183673469,0.9937641723356009,0.9937641723356009,0.9937641723356009,0.9917800453514739,0.9937641723356009,0.9917800453514739,0.98781179138322,0.9957482993197279,0.9924414210128495,0.9957482993197279
114,0.9895124716553289,0.9875283446712018,0.9815759637188208,0.9914965986394558,0.9914965986394558,0.9875283446712018,0.9934807256235828,0.9875283446712018,0.9855442176870748,0.9884101788863693,0.9934807256235828
115,0.9914965986394558,0.9914965986394558,0.9934807256235828,0.9954648526077098,0.9934807256235828,0.9895124716553289,0.9914965986394558,0.9914965986394558,0.9895124716553289,0.9919375157470396,0.9954648526077098
116,0.9931972789115646,0.9892290249433107,0.9872448979591837,0.9931972789115646,0.9951814058956916,0.9872448979591837,0.9892290249433107,0.9931972789115646,0.9951814058956916,0.9914336104812295,0.9951814058956916
117,0.9886621315192744,0.9906462585034014,0.9926303854875284,0.9946145124716553,0.9886621315192744,0.9886621315192744,0.9906462585034014,0.9906462585034014,0.9886621315192744,0.9904257999496094,0.9946145124716553
118,0.9943310657596371,0.9883786848072562,0.9943310657596371,0.9844104308390023,0.9883786848072562,0.9883786848072562,0.9903628117913832,0.9923469387755102,0.9883786848072562,0.9899218946837993,0.9943310657596371
119,0.9909297052154195,0.9929138321995464,0.9829931972789115,0.9929138321995464,0.9909297052154195,0.9889455782312925,0.9948979591836735,0.9929138321995464,0.9909297052154195,0.9909297052154196,0.9948979591836735
120,0.98781179138322,0.9897959183673469,0.98781179138322,0.9897959183673469,0.985827664399093,0.9897959183673469,0.98781179138322,0.9917800453514739,0.9897959183673469,0.9889140841521793,0.9917800453514739
121,0.9914965986394558,0.9895124716553289,0.9875283446712018,0.9895124716553289,0.9934807256235828,0.9914965986394558,0.9934807256235828,0.9954648526077098,0.9954648526077098,0.9919375157470394,0.9954648526077098
122,0.9903628117913832,0.9863945578231292,0.9883786848072562,0.9943310657596371,0.9883786848072562,0.9883786848072562,0.9883786848072562,0.9943310657596371,0.9903628117913832,0.9899218946837993,0.9943310657596371
123,0.9940476190476191,0.9920634920634921,0.9920634920634921,0.996031746031746,0.9900793650793651,0.9946145124716553,0.9940476190476191,0.9920634920634921,0.9926303854875284,0.9930713025951121,0.996031746031746
124,0.9900793650793651,0.9861111111111112,0.9900793650793651,0.9900793650793651,0.9880952380952381,0.9920634920634921,0.9900793650793651,0.9880952380952381,0.9900793650793651,0.9894179894179894,0.9920634920634921
125,0.9897959183673469,0.98781179138322,0.9897959183673469,0.9897959183673469,0.98781179138322,0.985827664399093,0.9897959183673469,0.9917800453514739,0.98781179138322,0.9889140841521793,0.9917800453514739
126,0.9869614512471655,0.9895124716553289,0.9948979591836735,0.9909297052154195,0.9914965986394558,0.9909297052154195,0.9929138321995464,0.9929138321995464,0.9889455782312925,0.9910556815318721,0.9948979591836735
127,0.9948979591836735,0.9889455782312925,0.9909297052154195,0.9889455782312925,0.9869614512471655,0.9929138321995464,0.9929138321995464,0.9869614512471655,0.9948979591836735,0.9909297052154193,0.9948979591836735
128,0.9931972789115646,0.9906462585034014,0.9886621315192744,0.9866780045351474,0.9946145124716553,0.9866780045351474,0.9872448979591837,0.9946145124716553,0.9926303854875284,0.9905517762660622,0.9946145124716553
129,0.9937641723356009,0.9937641723356009,0.9937641723356009,0.9897959183673469,0.9937641723356009,0.9937641723356009,0.9897959183673469,0.9897959183673469,0.9937641723356009,0.9924414210128495,0.9937641723356009
130,0.9886621315192744,0.9886621315192744,0.9866780045351474,0.9852607709750567,0.9886621315192744,0.9906462585034014,0.9787414965986394,0.9886621315192744,0.9872448979591837,0.9870244394053918,0.9906462585034014
131,0.9892290249433107,0.9852607709750567,0.9892290249433107,0.983843537414966,0.985827664399093,0.9872448979591837,0.9912131519274376,0.9912131519274376,0.9892290249433107,0.9880322499370118,0.9912131519274376
132,0.9929138321995464,0.9869614512471655,0.9929138321995464,0.9909297052154195,0.9889455782312925,0.9909297052154195,0.9948979591836735,0.9869614512471655,0.9929138321995464,0.9909297052154193,0.9948979591836735
133,0.9929138321995464,0.9929138321995464,0.9849773242630385,0.9909297052154195,0.9849773242630385,0.9829931972789115,0.9889455782312925,0.9829931972789115,0.9849773242630385,0.9874023683547493,0.9929138321995464
134,0.9866780045351474,0.9906462585034014,0.9886621315192744,0.9926303854875284,0.9906462585034014,0.9926303854875284,0.9906462585034014,0.9886621315192744,0.9926303854875284,0.9904257999496094,0.9926303854875284
135,0.9909297052154195,0.9844104308390023,0.9863945578231292,0.9863945578231292,0.9863945578231292,0.9863945578231292,0.9829931972789115,0.9869614512471655,0.9889455782312925,0.9866465104560344,0.9909297052154195
136,0.9917800453514739,0.9957482993197279,0.9917800453514739,0.9917800453514739,0.9897959183673469,0.9937641723356009,0.9937641723356009,0.9897959183673469,0.9937641723356009,0.9924414210128495,0.9957482993197279
