,abilities,v_measure,mutual_info,adjusted_rand_score,calinski_harabasz,davies_bouldin,silhouette
optimal_clustering,0.5152606964111328,,,,,,
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5122491121292114,0.6078099092677913,0.6931471805599454,0.4160686450540423,204.11848016724008,1.484698685116265,0.2616340961441499
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5115412473678589,0.5581294476189737,0.6931471805599454,0.33181721754952115,208.65135493002217,1.893933306793488,0.24819397746808
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5103302597999573,0.7163373076178873,0.6931471805599454,0.666003711848256,194.72608029994538,1.242558100633869,0.2244355617859145
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5099310278892517,0.5276365856120794,0.693147180559945,0.29005063579485457,291.9784134571122,1.1731640301343524,0.3378154497833809
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5099238753318787,0.43716838139820613,0.5386469500518907,0.25596731045379084,300.58976095524235,1.1234697532988605,0.33497735637906345
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5094728469848633,0.5071532930383611,0.6931471805599452,0.2676693633735645,343.91222715204157,0.9577309684729273,0.3817808467938363
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5085901618003845,0.8000664912968822,0.693147180559945,0.7495166088791729,118.84561106131541,1.9555494496976387,0.18290058943515758
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5072059631347656,0.35449835416303693,0.484511847680171,0.17457722871410308,388.7458436682552,0.8846497580747066,0.37982434116594266
kmeans_n_clusters_4,0.5069229006767273,0.00015496237909041645,0.0001610831205260954,-0.0028536898925566397,452.3440782164971,0.8029417866176193,0.38221579006026263
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5069053769111633,0.2884231089047657,0.37634134104762335,0.14552444056773933,376.39208915573295,0.9509849921861687,0.36020078022740454
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5068836808204651,0.0015058639117819183,0.0015652799748593627,-0.0014573331266896665,448.16364688930935,0.8093751606740769,0.37835562988394533
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5064893364906311,0.12085792064989005,0.13793559006587092,0.0667787277461631,380.58531819680667,1.0242687207422079,0.3451070674940938
kmeans_n_clusters_5,0.5044531226158142,0.00023435316468825755,0.0002697266378608454,-0.003006928661278548,465.6788114481271,0.8434835316040274,0.3606879118845803
kmeans_n_clusters_8,0.5038745999336243,0.15016500829309556,0.20615531540431503,0.059942837761776,429.7105979857948,0.9127537586974088,0.3503185254982234
kmeans_n_clusters_7,0.5025607347488403,0.0033992029440098014,0.00448379065986465,-0.0009416226759059329,440.08206326535117,0.9840822170267455,0.31838970494258856
kmeans_n_clusters_3,0.502382755279541,0.0001726237030581663,0.00015463933849857447,-0.002470279152539545,401.0744462764533,0.8345684758549105,0.38971409150838987
kmeans_n_clusters_6,0.5023007988929749,0.0002527802121991941,0.0003139412652582718,-0.003141164690127761,456.58422750822774,0.9082939395205515,0.33779206943997714
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5021322965621948,0.00130473695204698,0.0011688691103706739,-0.0011229362854863604,397.4433345429433,0.8352945437176352,0.38689096305910187
dbscan_eps_0_2_min_samples_2,0.5015602707862854,0.9906820507306495,0.6931471805599454,0.9960079680637445,0.9716195600886415,99.84543585043536,-0.0044186922799427245
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5015501976013184,1.0,0.6931471805599454,1.0,0.008359291368158338,231.44080702338528,0.11077810806643831
