,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,average_model,optimal_clustering
0,0.33613172290527,0.8806802794778746,0.8806802794778746,0.8806802794778746,0.8806802794778746,0.8024698044738124,0.8024698044738124,0.8024698044738124,0.8759139901424471,0.8806802794778746,0.8806802794778746,0.8806802794778746,0.8806802794778746,0.8806802794778746,0.8806802794778746,0.8806802794778746,0.8806802794778746,0.33613172290527,0.8806802794778746,0.8806802794778746,0.8806802794778746,0.8806802794778746,0.8806802794778746,0.8806802794778746,0.8806802794778746,0.33613172290527,0.8806802794778746,0.8806802794778746,0.8806802794778746,0.8024698044738124,0.8024698044738124,0.8024698044738124,0.7613063965769377,0.8806802794778746,0.8806802794778746,0.544656881330228,0.5616638682770947,0.5427070356930076,0.8183654596480248,0.8806802794778746
1,0.39235227211179113,0.6616476195634512,0.7770134864323242,0.7363917023235661,0.736066728050696,0.736066728050696,0.7334669338677354,0.6560147321670368,0.769647402913936,0.7770134864323242,0.7770134864323242,0.7770134864323242,0.6616476195634512,0.6616476195634512,0.6616476195634512,0.6616476195634512,0.6616476195634512,0.39235227211179113,0.6616476195634512,0.7770134864323242,0.7305421654119049,0.7369333261116828,0.7111520337973244,0.6946866706385745,0.7269674484103342,0.39235227211179113,0.6616476195634512,0.7770134864323242,0.7375832746574229,0.7423495639928506,0.7250176027731138,0.7098521367058441,0.7046525483399231,0.7770134864323242,0.7770134864323242,0.5436819585116178,0.549531495423279,0.52115040892596,0.697868208890253,0.7770134864323242
2,0.38964415317120726,0.6590478253804907,0.7752802903103504,0.7398580945675134,0.7396414450522667,0.7396414450522667,0.7373666251421762,0.6827709473000054,0.7670476087309754,0.7752802903103504,0.7752802903103504,0.7752802903103504,0.6590478253804907,0.6590478253804907,0.6590478253804907,0.6590478253804907,0.6590478253804907,0.38964415317120726,0.6590478253804907,0.7752802903103504,0.7339002328982289,0.7398580945675134,0.7094188376753507,0.692411850728484,0.7298922168661648,0.38964415317120726,0.6590478253804907,0.7752802903103504,0.7408330173861236,0.7445160591453177,0.729350593078048,0.7155933488598819,0.7109353842820777,0.7752802903103504,0.7752802903103504,0.5444402318149814,0.5173590424091427,0.5271082705952446,0.6987829512879613,0.7752802903103504
3,0.39478957915831664,0.6631100037913665,0.7835671342685371,0.7835671342685371,0.6688512159454043,0.6688512159454043,0.6779504955857661,0.6814168878297134,0.7812923143584466,0.7827005362075502,0.7835671342685371,0.7835671342685371,0.6631100037913665,0.6631100037913665,0.6631100037913665,0.6631100037913665,0.6631100037913665,0.39478957915831664,0.6631100037913665,0.7835671342685371,0.7835671342685371,0.648594486269837,0.6693928397335211,0.7070898553864485,0.7809673400855766,0.39478957915831664,0.6631100037913665,0.7835671342685371,0.7816172886313167,0.7816172886313167,0.6391702323566051,0.6820668363754536,0.6829334344364405,0.7835671342685371,0.7835671342685371,0.5543519471375182,0.5019227644478146,0.5180631533336945,0.694251365594051,0.7835671342685371
4,0.4143421979093322,0.6826626225423821,0.7771218111899475,0.7771218111899475,0.7056274711585333,0.7056274711585333,0.6424741374641174,0.6478903753452852,0.7760385636137139,0.7767968369170773,0.7771218111899475,0.7771218111899475,0.6826626225423821,0.6826626225423821,0.6826626225423821,0.6826626225423821,0.6826626225423821,0.4143421979093322,0.6826626225423821,0.7771218111899475,0.7771218111899475,0.7300005416237881,0.6203758869089531,0.7199263391648161,0.7720305475816498,0.4143421979093322,0.6826626225423821,0.7771218111899475,0.7762552131289606,0.7762552131289606,0.7408330173861236,0.6195092888479662,0.6153929480582787,0.7771218111899475,0.7771218111899475,0.5450901803607214,0.49991875643178246,0.5120511292855983,0.6974028136352786,0.7771218111899475
5,0.3998808427666143,0.6683095921572876,0.7678600444131506,0.7678600444131506,0.6664680712776905,0.6664680712776905,0.6360288143855278,0.6531441260900179,0.7659101987759303,0.7669934463521638,0.7678600444131506,0.7678600444131506,0.6683095921572876,0.6683095921572876,0.6683095921572876,0.6683095921572876,0.6683095921572876,0.3998808427666143,0.6683095921572876,0.7678600444131506,0.7678600444131506,0.6398201809023453,0.5961653035801332,0.6256296376536857,0.7645019769268266,0.3998808427666143,0.6683095921572876,0.7678600444131506,0.7658018740183069,0.7658018740183069,0.716080810269187,0.6246547148350755,0.6210799978335049,0.7678600444131506,0.7678600444131506,0.5103720955424362,0.5371283106754049,0.5128635649677734,0.6852363385429517,0.7678600444131506
6,0.38536532524508477,0.653794074635758,0.7706764881113578,0.7402372312191952,0.7401289064615718,0.7401289064615718,0.7379624113091047,0.6857498781346477,0.7624438065319828,0.7706764881113578,0.7706764881113578,0.7706764881113578,0.653794074635758,0.653794074635758,0.653794074635758,0.653794074635758,0.653794074635758,0.38536532524508477,0.653794074635758,0.7706764881113578,0.7342793695499106,0.7403455559768185,0.7043817364458647,0.5986567730054704,0.7266966365162758,0.38536532524508477,0.653794074635758,0.7706764881113578,0.7412121540378054,0.7446785462817527,0.7299463792449764,0.7162974597844337,0.7117478199642528,0.7706764881113578,0.7706764881113578,0.5459026160428966,0.5213128960623951,0.5294372528841467,0.6960206699685658,0.7706764881113578
7,0.4125548394085468,0.6836917077398039,0.7890916969073282,0.7890916969073282,0.7206304500893679,0.7206304500893679,0.6704760873097546,0.689541244651465,0.7879001245734712,0.7887667226344581,0.7890916969073282,0.7890916969073282,0.6836917077398039,0.6836917077398039,0.6836917077398039,0.6836917077398039,0.6836917077398039,0.4125548394085468,0.6836917077398039,0.7890916969073282,0.7890916969073282,0.7418621025835455,0.6104641715864161,0.7325461734279369,0.785083680875264,0.4125548394085468,0.6836917077398039,0.7890916969073282,0.7883334236039646,0.7883334236039646,0.7494448356171803,0.6964740291393599,0.6979905757460868,0.7890916969073282,0.7890916969073282,0.549693982559714,0.5327953203704707,0.5184964523641878,0.712337588089091,0.7890916969073282
8,0.38980664030764234,0.6609435086388994,0.7773926230840058,0.7405622054920652,0.7404538807344418,0.7404538807344418,0.7379624113091047,0.6838000324974273,0.7690516167470075,0.7773926230840058,0.7773926230840058,0.7773926230840058,0.6609435086388994,0.6609435086388994,0.6609435086388994,0.6609435086388994,0.6609435086388994,0.38980664030764234,0.6609435086388994,0.7773926230840058,0.7350376428532741,0.741103829280182,0.7104479228727726,0.6931159616530358,0.7312462763364567,0.38980664030764234,0.6609435086388994,0.7773926230840058,0.7413204787954287,0.7454368195851162,0.7301630287602231,0.7162974597844337,0.7113145209337595,0.7773926230840058,0.7773926230840058,0.5440610951632996,0.5500189568325841,0.5399447543736121,0.7001771310388544,0.7773926230840058
9,0.3743161999675026,0.6436115474191626,0.7587607647727889,0.7126144180252396,0.7129393922981098,0.7129393922981098,0.7148892379353301,0.6770838975247793,0.7507447327086606,0.7587607647727889,0.7587607647727889,0.7587607647727889,0.6436115474191626,0.6436115474191626,0.6436115474191626,0.6436115474191626,0.6436115474191626,0.3743161999675026,0.6436115474191626,0.7587607647727889,0.7122894437523696,0.7057899582949683,0.6926826626225424,0.7341710447922872,0.7106645723880193,0.3743161999675026,0.6436115474191626,0.7587607647727889,0.7086064019931756,0.7018902670205276,0.7188972539673942,0.694090884471646,0.6910577912581921,0.7587607647727889,0.7587607647727889,0.5248876130639658,0.5394031305854953,0.5283540053079131,0.6800367501770306,0.7587607647727889
