,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,average_model,optimal_clustering
0,0.41381766381766383,0.5515323015323015,0.5917840917840917,0.5999460999460999,0.6032378532378533,0.601967351967352,0.6046623546623546,0.6015438515438516,0.5784438284438285,0.41381766381766383,0.41381766381766383,0.41381766381766383,0.41381766381766383,0.41381766381766383,0.41381766381766383,0.41381766381766383,0.41381766381766383,0.41381766381766383,0.5291445291445291,0.5834873334873335,0.6000616000616,0.5957688457688458,0.6018711018711018,0.5978863478863479,0.6013706013706014,0.41381766381766383,0.5808885808885809,0.6056248556248556,0.5884345884345884,0.5663740663740664,0.5619080619080619,0.597039347039347,0.5995033495033495,0.41381766381766383,0.41381766381766383,0.5392700392700392,0.5376722876722877,0.5404057904057904,0.5385577885577886,0.5353237853237853,0.5368252868252869,0.5391352891352892,0.5384807884807885,0.5339377839377839,0.5404057904057904,0.5358435358435358,0.5405982905982906,0.542061292061292,0.5271232771232771,0.5394817894817895,0.5390775390775391,0.5302417802417803,0.532051282051282,0.5234888734888735,0.6056248556248556
1,0.41632016632016633,0.5474897974897975,0.5354777854777855,0.5842380842380842,0.5457572957572958,0.5782513282513283,0.5811388311388311,0.5772118272118272,0.5652575652575652,0.41632016632016633,0.41632016632016633,0.41632016632016633,0.41632016632016633,0.41632016632016633,0.41632016632016633,0.41632016632016633,0.41632016632016633,0.41632016632016633,0.5531685531685532,0.5446407946407946,0.5837183337183337,0.5482212982212982,0.5813698313698313,0.5755370755370756,0.5778663278663279,0.41632016632016633,0.4982674982674983,0.5836028336028336,0.5836220836220837,0.5836220836220837,0.5741895741895742,0.5794255794255794,0.5611188111188111,0.41632016632016633,0.41632016632016633,0.5395010395010394,0.5356895356895357,0.5311272811272811,0.5356317856317856,0.5357665357665358,0.5349387849387849,0.5320320320320321,0.5345345345345346,0.5348617848617848,0.5392122892122893,0.5304727804727805,0.5357087857087857,0.5326095326095326,0.5373257873257873,0.5357665357665358,0.5308770308770309,0.5374605374605375,0.5362285362285363,0.5101530101530101,0.5842380842380842
2,0.41662816662816665,0.5838723338723338,0.6246246246246246,0.6297836297836298,0.6264148764148764,0.6244128744128744,0.6245668745668745,0.6073573573573574,0.5711480711480712,0.41662816662816665,0.41662816662816665,0.41662816662816665,0.41662816662816665,0.41662816662816665,0.41662816662816665,0.41662816662816665,0.41662816662816665,0.41662816662816665,0.5753445753445754,0.6262608762608762,0.6292831292831292,0.6262801262801263,0.6254138754138754,0.588935088935089,0.606991606991607,0.41662816662816665,0.5806190806190806,0.6212173712173712,0.6332486332486332,0.6333641333641333,0.613998613998614,0.5859320859320859,0.5971740971740972,0.41662816662816665,0.41662816662816665,0.527951027951028,0.5306075306075306,0.5384807884807885,0.5323977823977823,0.5442172942172943,0.5382690382690383,0.534034034034034,0.5319935319935319,0.5324747824747825,0.5308770308770309,0.5401747901747902,0.5331100331100331,0.5389427889427889,0.5401747901747902,0.5320897820897821,0.5308385308385308,0.5313582813582813,0.5398475398475399,0.5386402886402887,0.6333641333641333
3,0.4148379148379148,0.552937552937553,0.5781550781550782,0.6321898821898821,0.6329213829213829,0.6299376299376299,0.6234311234311234,0.6253176253176254,0.5674905674905675,0.4148379148379148,0.4148379148379148,0.4148379148379148,0.4148379148379148,0.4148379148379148,0.4148379148379148,0.4148379148379148,0.4148379148379148,0.4148379148379148,0.5595788095788096,0.5722453222453222,0.631978131978132,0.6329021329021329,0.627069377069377,0.6258373758373759,0.6247401247401247,0.4148379148379148,0.5471047971047971,0.6313236313236313,0.6318433818433818,0.6311118811118811,0.624047124047124,0.6238738738738738,0.6213906213906214,0.4148379148379148,0.4148379148379148,0.5315507815507815,0.5384615384615384,0.5366135366135366,0.5357665357665358,0.5342457842457843,0.5364787864787864,0.5411565411565411,0.5391352891352892,0.5376530376530376,0.5361707861707862,0.5309540309540309,0.5291830291830292,0.5355932855932856,0.5429082929082929,0.5362477862477862,0.5398282898282898,0.5354007854007854,0.5336490336490336,0.5377234377234377,0.6329213829213829
4,0.4276199276199276,0.5697235697235697,0.5898975898975899,0.6225263725263726,0.6223723723723724,0.6106876106876107,0.6004851004851005,0.584007084007084,0.5678563178563178,0.4276199276199276,0.4276199276199276,0.4276199276199276,0.4276199276199276,0.4276199276199276,0.4276199276199276,0.4276199276199276,0.4276199276199276,0.4276199276199276,0.5528413028413028,0.5943443443443444,0.6228728728728729,0.6208131208131208,0.6064526064526065,0.5841610841610841,0.5828713328713329,0.4276199276199276,0.5667398167398168,0.572957572957573,0.6208708708708709,0.6188881188881189,0.6049511049511049,0.6152498652498652,0.5840840840840841,0.4276199276199276,0.4276199276199276,0.5261992761992762,0.5297605297605298,0.5335335335335335,0.5288750288750289,0.5273927773927773,0.5283360283360283,0.5264495264495265,0.5262377762377762,0.5277200277200277,0.5338992838992839,0.5339377839377839,0.5298760298760299,0.5257565257565258,0.5328790328790329,0.5229267729267729,0.5222337722337722,0.5308962808962809,0.5322630322630323,0.5335632335632337,0.6228728728728729
5,0.41295141295141297,0.5170940170940171,0.5765573265573266,0.5864133364133364,0.5949025949025949,0.5984830984830984,0.5953645953645954,0.597944097944098,0.5694540694540694,0.41295141295141297,0.41295141295141297,0.41295141295141297,0.41295141295141297,0.41295141295141297,0.41295141295141297,0.41295141295141297,0.41295141295141297,0.41295141295141297,0.5396357896357896,0.5887233387233387,0.5855470855470856,0.5877800877800878,0.6023908523908524,0.6041041041041041,0.5953068453068453,0.41295141295141297,0.5521098021098021,0.5468930468930469,0.5948063448063448,0.6041233541233542,0.5945753445753446,0.6039116039116039,0.6040656040656041,0.41295141295141297,0.41295141295141297,0.536016786016786,0.5365942865942865,0.5292600292600292,0.5353045353045353,0.5365172865172865,0.5298375298375299,0.5371910371910372,0.5394240394240394,0.5337645337645338,0.5354970354970355,0.5347270347270348,0.5405597905597905,0.5372295372295373,0.542022792022792,0.5381535381535382,0.5398090398090398,0.5327057827057827,0.532917532917533,0.5202444202444201,0.6041233541233542
6,0.4127011627011627,0.5676638176638177,0.5249095249095249,0.6257026257026257,0.6261261261261262,0.6241433741433742,0.6203318703318703,0.6204858704858704,0.5747093247093247,0.4127011627011627,0.4127011627011627,0.4127011627011627,0.4127011627011627,0.4127011627011627,0.4127011627011627,0.4127011627011627,0.4127011627011627,0.4127011627011627,0.5709170709170709,0.5297027797027797,0.6256063756063756,0.6262223762223762,0.6212751212751213,0.6204666204666205,0.6202933702933703,0.4127011627011627,0.5241780241780242,0.6237968737968738,0.6248171248171248,0.6252791252791253,0.61994686994687,0.6196581196581197,0.6174443674443675,0.4127011627011627,0.4127011627011627,0.5409255409255409,0.5351312851312852,0.5323592823592823,0.5357087857087857,0.5335527835527836,0.5358435358435358,0.5355547855547855,0.532917532917533,0.5337837837837838,0.5368445368445368,0.5350735350735351,0.5429082929082929,0.5362670362670363,0.5414260414260414,0.5424847924847925,0.5363247863247863,0.5401747901747902,0.5317432817432818,0.5319654819654819,0.6262223762223762
7,0.42028567028567027,0.5753638253638254,0.6186186186186187,0.614037114037114,0.6162508662508662,0.6146723646723646,0.5989065989065989,0.6045468545468545,0.5794063294063294,0.42028567028567027,0.42028567028567027,0.42028567028567027,0.42028567028567027,0.42028567028567027,0.42028567028567027,0.42028567028567027,0.42028567028567027,0.42028567028567027,0.5793100793100793,0.613998613998614,0.6154423654423654,0.6134981134981135,0.6147108647108647,0.6140563640563641,0.6028143528143528,0.42028567028567027,0.5030415030415031,0.5861438361438361,0.6062986062986063,0.6046816046816047,0.6042581042581042,0.604027104027104,0.6062023562023562,0.42028567028567027,0.42028567028567027,0.5288750288750289,0.5306075306075306,0.5332832832832833,0.5273157773157773,0.5287210287210288,0.5288172788172788,0.5255832755832756,0.5266997766997767,0.532051282051282,0.5328020328020328,0.5298952798952798,0.5239277739277739,0.5318972818972819,0.5322245322245323,0.5368830368830368,0.527027027027027,0.5272195272195273,0.5365942865942865,0.5329714329714328,0.6186186186186187
8,0.41437591437591437,0.5687225687225688,0.6218333718333718,0.6284553784553785,0.6273966273966274,0.6253561253561254,0.6163278663278663,0.6117848617848618,0.5718410718410718,0.41437591437591437,0.41437591437591437,0.41437591437591437,0.41437591437591437,0.41437591437591437,0.41437591437591437,0.41437591437591437,0.41437591437591437,0.41437591437591437,0.5775968275968276,0.6237968737968738,0.629013629013629,0.6279548779548779,0.6248556248556248,0.623007623007623,0.612959112959113,0.41437591437591437,0.5277007777007777,0.5771925771925772,0.6234503734503735,0.6066643566643567,0.6079733579733579,0.6062601062601063,0.603988603988604,0.41437591437591437,0.41437591437591437,0.5354777854777855,0.5421575421575422,0.5345730345730346,0.5371525371525372,0.5446215446215447,0.5372872872872873,0.5308192808192809,0.5392892892892893,0.5383075383075383,0.528952028952029,0.5335142835142835,0.5321667821667821,0.5376722876722877,0.5365750365750366,0.5365942865942865,0.5335335335335335,0.5427542927542928,0.5396165396165397,0.5351719851719852,0.629013629013629
9,0.41926541926541927,0.5761145761145761,0.5493762993762994,0.6083198583198584,0.6082043582043583,0.606991606991607,0.5826018326018326,0.5963848463848463,0.5678370678370679,0.41926541926541927,0.41926541926541927,0.41926541926541927,0.41926541926541927,0.41926541926541927,0.41926541926541927,0.41926541926541927,0.41926541926541927,0.41926541926541927,0.5718218218218218,0.5563833063833064,0.6075883575883576,0.607915607915608,0.6066451066451066,0.6024293524293525,0.5972318472318472,0.41926541926541927,0.5539578039578039,0.5877030877030877,0.6075498575498576,0.5829098329098329,0.5831023331023331,0.5837568337568337,0.5738430738430739,0.41926541926541927,0.41926541926541927,0.5365942865942865,0.5293562793562794,0.533995533995534,0.5305305305305306,0.5415800415800416,0.5311850311850311,0.5366712866712867,0.5301840301840302,0.534958034958035,0.5271425271425272,0.5351120351120351,0.5384422884422885,0.5308385308385308,0.5316662816662817,0.5316662816662817,0.5361900361900362,0.5359205359205359,0.5355162855162855,0.5248319748319747,0.6083198583198584
