,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,average_model,optimal_clustering
0,0.5169751267240363,0.6932688907226218,0.7492632323470471,0.7512672403630791,0.7512672403630791,0.7508546504774254,0.7464340445597076,0.7455499233761641,0.7306377460803961,0.7397147235647766,0.5268772839797241,0.5219851467641164,0.5187433690911234,0.5187433690911234,0.5169751267240363,0.5169751267240363,0.5169751267240363,0.5169751267240363,0.6899092302251562,0.7493221737592832,0.7511493575386067,0.7510314747141341,0.7499115878816457,0.7480254626900861,0.7405988447483202,0.5169751267240363,0.7059412943534127,0.7456678062006366,0.7456678062006366,0.5670753271248379,0.594188376753507,0.5162678297772014,0.5162678297772014,0.7481433455145585,0.6735824590357185,0.6837858723983915,0.7512672403630791
1,0.5220440881763527,0.6983378521749382,0.7543321937993634,0.7563362018153955,0.7563362018153955,0.7559236119297419,0.751503006012024,0.7506188848284805,0.7340563479900979,0.744547919368148,0.5319462454320405,0.5270541082164328,0.5238123305434398,0.5238123305434398,0.5220440881763527,0.5220440881763527,0.5220440881763527,0.5220440881763527,0.6949781916774725,0.7543911352115996,0.7562183189909231,0.7561004361664505,0.7549805493339621,0.7530944241424025,0.7449605092538018,0.5220440881763527,0.7110102558057291,0.7507367676529529,0.7507367676529529,0.5660143817045856,0.5928916656843098,0.5916538960273489,0.5916538960273489,0.7532123069668749,0.6772368265943652,0.6934609960662066,0.7563362018153955
2,0.415006483555346,0.5739714723564776,0.6692797359424731,0.625486266650949,0.6044441824826123,0.632971826004951,0.6063892490864081,0.5976069786632088,0.5661912059412944,0.6510078981492396,0.41889661676293766,0.418248261228339,0.4148886007308735,0.4148886007308735,0.415006483555346,0.415006483555346,0.415006483555346,0.415006483555346,0.5795709065189202,0.6639160674289756,0.5990805139691147,0.6223623718024284,0.6274313332547448,0.6046799481315572,0.6385712601673936,0.415006483555346,0.5605917717788518,0.6720499823175763,0.6485323588353177,0.6444064599787811,0.6380997288695037,0.6380997288695037,0.6380997288695037,0.6693976187669457,0.6556642697159024,0.6008116450766456,0.6720499823175763
3,0.5180950135565248,0.685901214193092,0.7397736649770128,0.7414240245196275,0.7414240245196275,0.7408935518095013,0.7360014145938937,0.7349994105858776,0.7187905222209124,0.7285747966521278,0.526346811269598,0.5225156194742426,0.5196274902746669,0.5196274902746669,0.5180950135565248,0.5180950135565248,0.5180950135565248,0.5180950135565248,0.6827773193445715,0.7397147235647766,0.7414240245196275,0.741306141695155,0.7399504892137215,0.7379464811976895,0.7302840976069787,0.5180950135565248,0.6984557349994106,0.7349994105858776,0.7349994105858776,0.5621831899092302,0.5881174112931746,0.5127902864552635,0.5127902864552635,0.7386537781445244,0.4688199929270305,0.6688409498736034,0.7414240245196275
4,0.46463515265825767,0.7272191441706943,0.7322881056230107,0.7347047035246964,0.6705764470116704,0.6705175055994341,0.6678651420488035,0.6624425321230697,0.7116586113403277,0.7290463279500177,0.4704114110574089,0.4657550394907462,0.4673464576211246,0.4673464576211246,0.46463515265825767,0.46463515265825767,0.46463515265825767,0.46463515265825767,0.7308145703171048,0.7344099964635152,0.7348815277614051,0.7068843569491925,0.733584816692208,0.6824826122833904,0.7202051161145822,0.46463515265825767,0.7081810680183898,0.7312271602027585,0.6636803017800307,0.6640928916656843,0.6636803017800307,0.6636803017800307,0.6310267594011553,0.7342331722268065,0.6761169397618767,0.6722355386153569,0.7348815277614051
5,0.41241306141695155,0.538017210892373,0.6442885771543087,0.6328539431804786,0.6395732641754096,0.6258988565366026,0.5982553341978074,0.5957208534716492,0.5620653070847578,0.6459389366969233,0.4203112106566073,0.41589060473888956,0.4134740068372038,0.4134740068372038,0.41241306141695155,0.41241306141695155,0.41241306141695155,0.41241306141695155,0.5432629965813981,0.6497701284922787,0.6370387834492515,0.644642225627726,0.6352115996699281,0.5958387362961216,0.6112813863020158,0.41241306141695155,0.4686431686903218,0.6482376517741365,0.5970175645408464,0.5785099610986679,0.6258988565366026,0.6258988565366026,0.6278439231403985,0.6552516798302487,0.650595308263586,0.587735383621273,0.6552516798302487
6,0.5169751267240363,0.6932688907226218,0.7492632323470471,0.7512672403630791,0.7512672403630791,0.7508546504774254,0.7464340445597076,0.7455499233761641,0.7306377460803961,0.7397147235647766,0.5268772839797241,0.5219851467641164,0.5187433690911234,0.5187433690911234,0.5169751267240363,0.5169751267240363,0.5169751267240363,0.5169751267240363,0.6899092302251562,0.7493221737592832,0.7511493575386067,0.7510314747141341,0.7499115878816457,0.7480254626900861,0.7405988447483202,0.5169751267240363,0.7059412943534127,0.7456678062006366,0.7456678062006366,0.5670753271248379,0.594188376753507,0.5162678297772014,0.5162678297772014,0.7481433455145585,0.6735824590357185,0.6837858723983915,0.7512672403630791
7,0.3771071554874455,0.6721089237298126,0.674938111517152,0.6663916067428975,0.6384533773429212,0.5974301544265,0.6062124248496994,0.6141695155015914,0.5768596015560533,0.5923611929741837,0.5953082635859955,0.596663916067429,0.3793469291524225,0.3793469291524225,0.3771071554874455,0.3771071554874455,0.3771071554874455,0.3771071554874455,0.6752328185783332,0.6708122126606153,0.6670399622774962,0.6504774254391135,0.6059177177885182,0.6042673582459036,0.6584934575032417,0.3771071554874455,0.6612047624661087,0.6752917599905693,0.6122244488977956,0.6335022987150772,0.5720853471649181,0.5720853471649181,0.6211835435577037,0.6720499823175763,0.5585288223505835,0.6032697202684235,0.6752917599905693
8,0.4671696333844159,0.7249204290934811,0.7293999764234351,0.7262760815749145,0.6102793822939998,0.6104562065307084,0.6073323116821879,0.5329482494400566,0.6979252622892844,0.7180242838618414,0.47153129788989745,0.467935871743487,0.4698809383472828,0.4698809383472828,0.4671696333844159,0.4671696333844159,0.4671696333844159,0.4671696333844159,0.728397972415419,0.7299893905457975,0.7282211481787103,0.6666273723918426,0.7225627726040316,0.6019686431686904,0.6935046563715667,0.4671696333844159,0.7085936579040434,0.7286926794766002,0.6010255805729106,0.6300836968053755,0.6288459271484145,0.6288459271484145,0.5734409996463515,0.7298125663090888,0.6625014735353059,0.6445985653223658,0.7299893905457975
9,0.46375103147471414,0.7127784981728162,0.7166686313804079,0.7072969468348461,0.6661558410939526,0.6632087704821408,0.6624425321230697,0.6418719792526228,0.6721089237298126,0.6982199693504656,0.4671696333844159,0.4655782152540375,0.4662265707886361,0.4662265707886361,0.46375103147471414,0.46375103147471414,0.46375103147471414,0.46375103147471414,0.7160202758458093,0.7164328657314629,0.7120712012259813,0.5986089826712248,0.7025226924437109,0.6363904279146528,0.5709065189201933,0.46375103147471414,0.696569609807851,0.7163149829069905,0.6436991630319463,0.6719320994931038,0.6692797359424731,0.6692797359424731,0.6227160202758458,0.7157845101968643,0.5290581162324649,0.6452360057806246,0.7166686313804079
