,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,average_model,optimal_clustering
0,0.33155199287463816,0.8845468715208195,0.8845468715208195,0.8845468715208195,0.8104542418169672,0.8104542418169672,0.8104542418169672,0.7699287463816522,0.8798708528167446,0.8845468715208195,0.8845468715208195,0.8845468715208195,0.8845468715208195,0.8845468715208195,0.8845468715208195,0.8845468715208195,0.8845468715208195,0.33155199287463816,0.8845468715208195,0.8845468715208195,0.8845468715208195,0.8845468715208195,0.8845468715208195,0.8845468715208195,0.8845468715208195,0.33155199287463816,0.8845468715208195,0.8845468715208195,0.8845468715208195,0.8104542418169672,0.8104542418169672,0.8104542418169672,0.7698174126029838,0.8845468715208195,0.8845468715208195,0.5455355154753952,0.5632375862836785,0.8184517182513174,0.8845468715208195
1,0.39217323535960813,0.6668336673346693,0.7832331329325317,0.7443776441772434,0.7378089512358049,0.7378089512358049,0.7325205967490537,0.7378089512358049,0.7747717657537296,0.7832331329325317,0.7832331329325317,0.7832331329325317,0.6668336673346693,0.6668336673346693,0.6668336673346693,0.6668336673346693,0.6668336673346693,0.39217323535960813,0.6668336673346693,0.7832331329325317,0.7408149632598531,0.7461589846359385,0.7168782008461367,0.6951124471164551,0.7356379425517702,0.39217323535960813,0.6668336673346693,0.7832331329325317,0.7452126475172567,0.7452126475172567,0.7358606101091071,0.7202182142061901,0.7149298597194389,0.7832331329325317,0.7832331329325317,0.5441438432420397,0.5500445335114674,0.7059757374831969,0.7832331329325317
2,0.39217323535960813,0.6659429971053218,0.781563126252505,0.7435983077265642,0.7370296147851259,0.7370296147851259,0.7317412602983745,0.7370296147851259,0.7729904252950345,0.781563126252505,0.781563126252505,0.781563126252505,0.6659429971053218,0.6659429971053218,0.6659429971053218,0.6659429971053218,0.6659429971053218,0.39217323535960813,0.6659429971053218,0.781563126252505,0.7397016254731685,0.7450456468492541,0.7157648630594522,0.6950011133377867,0.7347472723224227,0.39217323535960813,0.6659429971053218,0.781563126252505,0.7446559786239145,0.7446559786239145,0.7349699398797596,0.7194388777555111,0.7142618570474282,0.781563126252505,0.781563126252505,0.5441438432420397,0.5160877310175908,0.7049737334751809,0.781563126252505
3,0.40024493431307057,0.6739033622801158,0.7958695168114006,0.7958695168114006,0.7958695168114006,0.6731796927187709,0.6796927187708751,0.6849254063682921,0.7934201736806947,0.7949231796927188,0.7958695168114006,0.7958695168114006,0.6739033622801158,0.6739033622801158,0.6739033622801158,0.6739033622801158,0.6739033622801158,0.40024493431307057,0.6739033622801158,0.7958695168114006,0.7958695168114006,0.6465709196170119,0.6700623469160544,0.7165998663994656,0.7928078378980182,0.40024493431307057,0.6739033622801158,0.7958695168114006,0.7938655087953685,0.7938655087953685,0.6364952126475173,0.685370741482966,0.6864284123803162,0.7958695168114006,0.7958695168114006,0.5541082164328658,0.4992206635493209,0.7076642997930016,0.7958695168114006
4,0.41844800712536184,0.692106435092407,0.7873524827432643,0.7873524827432643,0.7873524827432643,0.7040191494099309,0.6430639055889557,0.644900912936985,0.786016477399243,0.7868514807392563,0.7873524827432643,0.7873524827432643,0.692106435092407,0.692106435092407,0.692106435092407,0.692106435092407,0.692106435092407,0.41844800712536184,0.692106435092407,0.7873524827432643,0.7873524827432643,0.7335226007570697,0.6228011578712982,0.7252282342462704,0.7820641282565131,0.41844800712536184,0.692106435092407,0.7873524827432643,0.7862391449565799,0.7862391449565799,0.7450456468492541,0.6177354709418837,0.6133934535738143,0.7873524827432643,0.7873524827432643,0.5455911823647295,0.49805165887330216,0.7071839151554137,0.7873524827432643
5,0.4049209530171454,0.678690714762859,0.7791694500111334,0.7791694500111334,0.7791694500111334,0.6696170118013806,0.6383878868848809,0.6306501892674238,0.7770541082164328,0.7781117791137832,0.7791694500111334,0.7791694500111334,0.678690714762859,0.678690714762859,0.678690714762859,0.678690714762859,0.678690714762859,0.4049209530171454,0.678690714762859,0.7791694500111334,0.7791694500111334,0.6392228902248942,0.599142729904253,0.6250278334446671,0.7756624359830773,0.4049209530171454,0.678690714762859,0.7791694500111334,0.7768314406590959,0.7768314406590959,0.7226118904475618,0.6211311511912714,0.6173458027165442,0.7791694500111334,0.7791694500111334,0.5076820307281229,0.5367401469605878,0.696392785571142,0.7791694500111334
6,0.3877755511022044,0.660543308839902,0.7768314406590959,0.7440993097305723,0.7378646181251391,0.7378646181251391,0.7329102649743933,0.7378646181251391,0.7682587397016255,0.7768314406590959,0.7768314406590959,0.7768314406590959,0.660543308839902,0.660543308839902,0.660543308839902,0.660543308839902,0.660543308839902,0.3877755511022044,0.660543308839902,0.7768314406590959,0.7400912936985081,0.745546648853262,0.7105878423513694,0.595691382765531,0.7314629258517034,0.3877755511022044,0.660543308839902,0.7768314406590959,0.7450456468492541,0.7450456468492541,0.735582275662436,0.7201625473168559,0.7150968603874416,0.7768314406590959,0.7768314406590959,0.5456468492540637,0.5200400801603207,0.702109981279431,0.7768314406590959
7,0.4191160097973725,0.6946671120017813,0.7989311957247829,0.7989311957247829,0.7989311957247829,0.7123691828100646,0.669728345580049,0.6754063682921398,0.7973725228234246,0.7985415274994433,0.7989311957247829,0.7989311957247829,0.6946671120017813,0.6946671120017813,0.6946671120017813,0.6946671120017813,0.6946671120017813,0.4191160097973725,0.6946671120017813,0.7989311957247829,0.7989311957247829,0.7418726341572033,0.6112224448897795,0.7369182810064574,0.7947561790247161,0.4191160097973725,0.6946671120017813,0.7989311957247829,0.7979291917167669,0.7979291917167669,0.7511690046760187,0.6931084391004231,0.6947227788911156,0.7989311957247829,0.7989311957247829,0.5473725228234246,0.5307837898018258,0.7215047378708034,0.7989311957247829
8,0.39217323535960813,0.6668336673346693,0.7832331329325317,0.7443776441772434,0.7378089512358049,0.7378089512358049,0.7325205967490537,0.7378089512358049,0.7747717657537296,0.7832331329325317,0.7832331329325317,0.7832331329325317,0.6668336673346693,0.6668336673346693,0.6668336673346693,0.6668336673346693,0.6668336673346693,0.39217323535960813,0.6668336673346693,0.7832331329325317,0.7408149632598531,0.7461589846359385,0.7168782008461367,0.6951124471164551,0.7356379425517702,0.39217323535960813,0.6668336673346693,0.7832331329325317,0.7452126475172567,0.7452126475172567,0.7358606101091071,0.7202182142061901,0.7149298597194389,0.7832331329325317,0.7832331329325317,0.5441438432420397,0.5500445335114674,0.7059757374831969,0.7832331329325317
9,0.3798708528167446,0.6535292807837898,0.7680360721442886,0.7154308617234469,0.724894232910265,0.724894232910265,0.7269539078156313,0.724894232910265,0.759686038744155,0.7680360721442886,0.7680360721442886,0.7680360721442886,0.6535292807837898,0.6535292807837898,0.6535292807837898,0.6535292807837898,0.6535292807837898,0.3798708528167446,0.6535292807837898,0.7680360721442886,0.7172122021821421,0.7089735025606769,0.7020151413938989,0.7401469605878424,0.7123135159207303,0.3798708528167446,0.6535292807837898,0.7680360721442886,0.710253841015364,0.710253841015364,0.7248385660209308,0.693832108661768,0.6903807615230461,0.7680360721442886,0.7680360721442886,0.5210420841683366,0.5390781563126252,0.6895189556066865,0.7680360721442886
