,abilities
kmeans_n_clusters_1,0.51928526
kmeans_n_clusters_2,0.54638803
kmeans_n_clusters_3,0.541413
kmeans_n_clusters_4,0.5410569
kmeans_n_clusters_5,0.50372624
kmeans_n_clusters_6,0.5009613
kmeans_n_clusters_7,0.4821479
kmeans_n_clusters_8,0.48115107
dbscan_eps_0_1_min_samples_2,0.51928526
dbscan_eps_0_2_min_samples_2,0.51928526
dbscan_eps_0_3_min_samples_2,0.51928526
dbscan_eps_0_4_min_samples_2,0.51928526
dbscan_eps_0_5_min_samples_2,0.51928526
dbscan_eps_0_6_min_samples_2,0.51928526
dbscan_eps_0_7_min_samples_2,0.51928526
dbscan_eps_0_8_min_samples_2,0.51928526
dbscan_eps_0_9_min_samples_2,0.51928526
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.51928526
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49556118
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.4588721
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.4682235
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.4530349
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.4435899
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.44221398
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.4483468
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.51928526
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.54732317
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.53474176
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.50151366
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.48826447
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.47719577
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.46989143
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.4589854
mean_shift_,0.52705413
optics_,0.52026945
random_model_n1,0.47119942
random_model_n2,0.47107735
random_model_n3,0.4722739
random_model_n4,0.4711338
random_model_n5,0.4713717
random_model_n6,0.47090492
random_model_n7,0.47122225
random_model_n8,0.47142106
average_model,0.5015051
optimal_clustering,0.5489508
