,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,average_model,optimal_clustering
0,0.4601515402909131,0.5550577954759139,0.5806094795641834,0.5849234002544107,0.5863613738178198,0.5900116144018583,0.5778441457883967,0.5668934240362812,0.4601515402909131,0.4601515402909131,0.4601515402909131,0.4601515402909131,0.4590454067805984,0.4590454067805984,0.4572755931640949,0.46103644709916486,0.46479730103423483,0.4601515402909131,0.5698799845141309,0.5787290525966484,0.5782865991925226,0.587356893977103,0.5590398761130468,0.5352580056412809,0.5468724074995852,0.4601515402909131,0.5876887340301974,0.5683313975996903,0.5979757756761241,0.5845915602013163,0.5890160942425751,0.5345943255350921,0.5458768873403019,0.4601515402909131,0.4848183175709308,0.5152369891045849,0.5159006692107737,0.515015762402522,0.5157900558597422,0.5162325092638681,0.5151263757535535,0.516896189370057,0.5478064757971843,0.5979757756761241
1,0.4315026823737625,0.5713179580775399,0.5944361484431171,0.5823792931806869,0.5851446269564736,0.5842597201482219,0.5880205740832919,0.5860295337647254,0.4315026823737625,0.4315026823737625,0.4315026823737625,0.4315026823737625,0.43393617609645485,0.43393617609645485,0.43869255019080805,0.43825009678668214,0.43659089652121014,0.4315026823737625,0.565676677174935,0.5517393949449698,0.5508544881367181,0.5574912891986062,0.5483103810629943,0.5561639289862287,0.5644599303135889,0.4315026823737625,0.5625795033460539,0.5741939052043582,0.5900116144018583,0.5717604114816658,0.5851446269564736,0.5849234002544107,0.5876887340301974,0.4315026823737625,0.4357059897129584,0.5422266467562635,0.5441070737237985,0.5441070737237985,0.5441070737237985,0.5428903268624523,0.543775233670704,0.5451025938830817,0.5420668719158847,0.5944361484431171
2,0.4626403406891212,0.5471489408771639,0.5858636137381782,0.5857530003871467,0.5934959349593496,0.595486975277916,0.5874122006526188,0.5761296388474089,0.4626403406891212,0.4626403406891212,0.4626403406891212,0.4626403406891212,0.4610917537746806,0.4610917537746806,0.4586582600519883,0.46241911398705826,0.466843648028317,0.4626403406891212,0.5714838781040872,0.5767933189535976,0.5780100658149439,0.588407720811902,0.5638515568829158,0.5380786460925834,0.5509097948122338,0.4626403406891212,0.5901775344284055,0.5600907029478458,0.5971461755433881,0.5942702284165698,0.5971461755433881,0.5824345998562026,0.5672805707648914,0.4626403406891212,0.48719650461810743,0.5126375753553454,0.5129694154084398,0.5135224821635972,0.5124163486532824,0.5125269620043139,0.5128588020574083,0.5129694154084398,0.5528803511769056,0.5971461755433881
3,0.45782865991925226,0.47298268901056356,0.502516453735966,0.5009678668215254,0.5269620043139207,0.5609203030805818,0.5519606216470327,0.50959570820198,0.45782865991925226,0.45782865991925226,0.45782865991925226,0.45782865991925226,0.46004092693988163,0.46004092693988163,0.46214258060947955,0.46424423427907746,0.46822631491621036,0.45782865991925226,0.5153476024556164,0.5458768873403019,0.5360322990985011,0.5368065925557215,0.5342624854819977,0.5337094187268403,0.5396825396825397,0.45782865991925226,0.5533985952104419,0.5556108622310713,0.554836568773851,0.5624688899950224,0.5696587578120679,0.5717604114816658,0.5696587578120679,0.45782865991925226,0.45893479342956695,0.518334162933466,0.516896189370057,0.5172280294231514,0.5175598694762458,0.5177810961783087,0.5180023228803716,0.5170068027210885,0.5204849780924112,0.5717604114816658
4,0.4542337260107295,0.5510204081632653,0.5595376361926885,0.5605331563519717,0.5590951827885626,0.5532326751838947,0.5509097948122338,0.5546706487473038,0.4542337260107295,0.4542337260107295,0.4542337260107295,0.4542337260107295,0.45666721973342184,0.45666721973342184,0.45954316686024005,0.4599856202643659,0.46120236712571205,0.4542337260107295,0.5438305403462198,0.5611968364581605,0.5428350201869365,0.5458215806647863,0.5376361926884575,0.5370831259333001,0.5459321940158177,0.4542337260107295,0.5835407333665174,0.5882971074608705,0.5590951827885626,0.581107239643825,0.5629666500746641,0.5651789170952934,0.5655107571483878,0.4542337260107295,0.4562247663292959,0.5211548033847685,0.5215972567888945,0.519606216470328,0.5213760300868315,0.5209335766827056,0.5207123499806426,0.5225927769481776,0.5346824065368393,0.5882971074608705
5,0.4333831093412975,0.5781759858414911,0.6046125767380123,0.6097007908854599,0.6070460704607046,0.6081522039710193,0.6091477241303025,0.6058293235993585,0.4333831093412975,0.4333831093412975,0.4333831093412975,0.4333831093412975,0.43581660306398984,0.43581660306398984,0.44079420386040596,0.4410154305624689,0.4428958575300039,0.4333831093412975,0.5831535866379072,0.5899010010508269,0.5538410486145677,0.5762955588739561,0.5810519329683093,0.5351473922902494,0.5396825396825397,0.4333831093412975,0.5566063823903545,0.5684420109507218,0.6069354571096731,0.6063823903545158,0.6018472429622256,0.5977545489740612,0.596537802112715,0.4333831093412975,0.42010950721752116,0.5406780598418229,0.5408992865438859,0.5432221669155467,0.5414523532990432,0.5413417399480117,0.5427797135114208,0.5411205132459488,0.5519729120193697,0.6097007908854599
6,0.39334107626790554,0.5636856368563685,0.5905646811570157,0.618218018914883,0.616337591947348,0.6185498589679774,0.618218018914883,0.618439245616946,0.39334107626790554,0.39334107626790554,0.39334107626790554,0.39334107626790554,0.3955533432885349,0.3955533432885349,0.4010840108401084,0.4004203307339196,0.40550854488136717,0.39334107626790554,0.5720922515347603,0.59465737514518,0.5876887340301974,0.5935512416348653,0.5829323599358442,0.5957635086554948,0.5893479342956695,0.39334107626790554,0.4766329295946021,0.5804988662131519,0.5974227089209667,0.59841822908025,0.59841822908025,0.59841822908025,0.59841822908025,0.39334107626790554,0.5960953487085892,0.5814943863724351,0.5826005198827499,0.5814943863724351,0.5808307062662463,0.581715613074498,0.5814943863724351,0.5816049997234666,0.5544842447668619,0.6185498589679774
7,0.44947735191637633,0.5808860129417621,0.5869697472484929,0.5828770532603286,0.5746916652839997,0.5743598252309053,0.5746916652839997,0.5331010452961672,0.44947735191637633,0.44947735191637633,0.44947735191637633,0.44947735191637633,0.45080471212875395,0.45080471212875395,0.4531275925004148,0.45688844643548476,0.4634146341463415,0.44947735191637633,0.5454897406116919,0.565068303744262,0.5524583817266744,0.49571373264753055,0.5606437697030031,0.5078812012609922,0.5215972567888945,0.44947735191637633,0.5636303301808528,0.5959294286820419,0.5808860129417621,0.5908412145345944,0.5905093744814999,0.581107239643825,0.5661744372545766,0.44947735191637633,0.4732592223881423,0.5264642442342791,0.5241413638626182,0.5253581107239644,0.5251368840219014,0.5255793374260274,0.5256899507770588,0.5275703777445938,0.5387464229895512,0.5959294286820419
8,0.46275095404015265,0.5471489408771639,0.5861954537912726,0.5859742270892097,0.593827775012444,0.5955975886289475,0.5874122006526188,0.5763508655494718,0.46275095404015265,0.46275095404015265,0.46275095404015265,0.46275095404015265,0.46120236712571205,0.46120236712571205,0.4586582600519883,0.46230850063602674,0.46673303467728555,0.46275095404015265,0.5717051048061501,0.5764614789005033,0.5780100658149439,0.5882971074608705,0.5644046236380731,0.5380786460925834,0.5507991814612023,0.46275095404015265,0.5901775344284055,0.5597588628947514,0.5971461755433881,0.5946020684696642,0.5974780155964825,0.5827664399092971,0.5673911841159228,0.46275095404015265,0.48719650461810743,0.5136330955146287,0.513964935567723,0.5137437088656601,0.5126375753553454,0.512305735302251,0.5134118688125657,0.5119738952491566,0.5529827709463793,0.5974780155964825
9,0.45843703334992536,0.5235882971074609,0.5041203473259223,0.4969304795088767,0.5319949117858526,0.5658425972014822,0.5523477683756429,0.5615286765112549,0.45843703334992536,0.45843703334992536,0.45843703334992536,0.45843703334992536,0.4604280736684918,0.4604280736684918,0.46230850063602674,0.46385708755046734,0.46783916818760024,0.45843703334992536,0.5204911232785797,0.55588739560865,0.5309993916265693,0.5360876057740169,0.5389635529008351,0.5359769924229855,0.5399590730601184,0.45843703334992536,0.5661744372545766,0.570267131242741,0.5605331563519717,0.5717051048061501,0.5757977987943145,0.5783419058680382,0.5774569990597865,0.45843703334992536,0.45876887340301975,0.5172833360986671,0.5180576295558874,0.5171727227476356,0.517947016204856,0.5178364028538245,0.5161772025883524,0.5171727227476356,0.5276277328154989,0.5783419058680382
10,0.43509761628228527,0.5822133731541397,0.6090924174547868,0.6123002046346994,0.6107516177202589,0.6090924174547868,0.6108622310712903,0.6078756705934406,0.43509761628228527,0.43509761628228527,0.43509761628228527,0.43509761628228527,0.4375311100049776,0.4375311100049776,0.44239809745036224,0.44284055085448815,0.4448315911730546,0.43509761628228527,0.5868591338974615,0.590288147779437,0.5788949726231957,0.5741385985288424,0.5788949726231957,0.543388086942094,0.5384104861456778,0.43509761628228527,0.5599800895968143,0.5727006249654333,0.6099773242630385,0.6077650572424091,0.6027874564459931,0.5981416957026713,0.5970355621923567,0.43509761628228527,0.4203860405950998,0.5390741662518665,0.542945633537968,0.5409545932194015,0.5401802997621813,0.5405121398152757,0.5401802997621813,0.5425031801338421,0.5547157134458721,0.6123002046346994
