,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,average_model,optimal_clustering
0,0.31064237775647174,0.8364333652924257,0.8364333652924257,0.7754554170661553,0.7754554170661553,0.7581975071907958,0.7716203259827421,0.786960690316395,0.3217641418983701,0.6811121764141899,0.7539789069990412,0.8207094918504314,0.8322147651006712,0.8375838926174497,0.8375838926174497,0.8375838926174497,0.8375838926174497,0.31064237775647174,0.8364333652924257,0.8364333652924257,0.8364333652924257,0.8364333652924257,0.8061361457334612,0.7681687440076702,0.7823585810162992,0.31064237775647174,0.8364333652924257,0.8364333652924257,0.8375838926174497,0.8061361457334612,0.8072866730584851,0.8072866730584851,0.7930968360498561,0.8364333652924257,0.6868648130393097,0.5898370086289549,0.7470189268846986,0.8375838926174497
1,0.3027804410354746,0.8258868648130393,0.8258868648130393,0.7817833173537871,0.7817833173537871,0.7902205177372963,0.763758389261745,0.763758389261745,0.3142857142857143,0.6885906040268457,0.738830297219559,0.8193672099712368,0.8232023010546501,0.8235858101629914,0.8235858101629914,0.8235858101629914,0.8235858101629914,0.3027804410354746,0.8258868648130393,0.8258868648130393,0.8258868648130393,0.8258868648130393,0.8174496644295302,0.763758389261745,0.7675934803451582,0.3027804410354746,0.8258868648130393,0.8258868648130393,0.8235858101629914,0.8174496644295302,0.8151486097794822,0.8151486097794822,0.763758389261745,0.8258868648130393,0.7449664429530202,0.5332694151486098,0.7435176307659531,0.8258868648130393
2,0.30258868648130394,0.8256951102588687,0.8256951102588687,0.7815915627996165,0.7815915627996165,0.7900287631831256,0.7635666347075744,0.7635666347075744,0.31409395973154364,0.6822627037392138,0.7386385426653883,0.8191754554170662,0.8230105465004793,0.8233940556088207,0.8233940556088207,0.8233940556088207,0.8233940556088207,0.30258868648130394,0.8256951102588687,0.8256951102588687,0.8256951102588687,0.8256951102588687,0.8172579098753595,0.7635666347075744,0.7674017257909875,0.30258868648130394,0.8256951102588687,0.8256951102588687,0.8233940556088207,0.8172579098753595,0.8149568552253116,0.8149568552253116,0.7635666347075744,0.8256951102588687,0.7447746883988495,0.5334611697027805,0.7430986115549874,0.8256951102588687
3,0.32291466922339407,0.8149568552253116,0.8149568552253116,0.7627996164908917,0.7627996164908917,0.7720038350910834,0.7436241610738255,0.7436241610738255,0.33403643336529243,0.28993288590604027,0.7179290508149568,0.8049856184084372,0.8103547459252157,0.8126558005752637,0.8126558005752637,0.8126558005752637,0.8126558005752637,0.32291466922339407,0.8149568552253116,0.8149568552253116,0.8149568552253116,0.8149568552253116,0.8046021093000959,0.7436241610738255,0.7482262703739214,0.32291466922339407,0.8149568552253116,0.8149568552253116,0.8126558005752637,0.8046021093000959,0.802301054650048,0.802301054650048,0.7436241610738255,0.8149568552253116,0.724065196548418,0.5691275167785235,0.7186250488263911,0.8149568552253116
4,0.3302013422818792,0.8264621284755513,0.8264621284755513,0.762032598274209,0.762032598274209,0.7443911792905081,0.7555129434324065,0.7727708533077661,0.34055608820709493,0.6481303930968361,0.7367209971236817,0.8072866730584851,0.8203259827420901,0.8272291466922339,0.8272291466922339,0.8272291466922339,0.8272291466922339,0.3302013422818792,0.8264621284755513,0.8264621284755513,0.8264621284755513,0.8264621284755513,0.7911792905081496,0.7516778523489933,0.7677852348993288,0.3302013422818792,0.8264621284755513,0.8264621284755513,0.8272291466922339,0.7911792905081496,0.7919463087248322,0.7919463087248322,0.7800575263662513,0.8264621284755513,0.3896452540747843,0.5825503355704698,0.7267923724299564,0.8272291466922339
5,0.31351869606903165,0.773346116970278,0.773346116970278,0.7545541706615532,0.7545541706615532,0.7484180249280921,0.7154362416107383,0.6908916586768936,0.3242569511025887,0.3292425695110259,0.6644295302013423,0.6644295302013423,0.7537871524448706,0.7741131351869607,0.7741131351869607,0.7741131351869607,0.7741131351869607,0.31351869606903165,0.773346116970278,0.773346116970278,0.773346116970278,0.773346116970278,0.7204218600191754,0.7204218600191754,0.6908916586768936,0.31351869606903165,0.773346116970278,0.773346116970278,0.7741131351869607,0.7204218600191754,0.7204218600191754,0.7204218600191754,0.7415148609779483,0.773346116970278,0.40824544582933847,0.5348034515819751,0.6694577607329285,0.7741131351869607
6,0.34995206136145734,0.8097794822627037,0.8097794822627037,0.709300095877277,0.709300095877277,0.725790987535954,0.7250239693192714,0.7380632790028763,0.36069031639501437,0.30853307766059446,0.711601150527325,0.7952061361457334,0.8051773729626078,0.8086289549376797,0.8086289549376797,0.8086289549376797,0.8086289549376797,0.34995206136145734,0.8097794822627037,0.8097794822627037,0.8097794822627037,0.8097794822627037,0.7844678811121765,0.7215723873441994,0.7319271332694152,0.34995206136145734,0.8097794822627037,0.8097794822627037,0.8086289549376797,0.7844678811121765,0.7833173537871524,0.7833173537871524,0.7434324065196548,0.8097794822627037,0.3906040268456376,0.5083413231064238,0.6987322893363161,0.8097794822627037
7,0.33039309683604984,0.826653883029722,0.826653883029722,0.7537871524448706,0.7537871524448706,0.7265580057526366,0.7537871524448706,0.7691275167785235,0.3407478427612656,0.653307766059444,0.7369127516778523,0.8101629913710451,0.8216682646212847,0.8270373921380633,0.8270373921380633,0.8270373921380633,0.8270373921380633,0.33039309683604984,0.826653883029722,0.826653883029722,0.826653883029722,0.826653883029722,0.7963566634707574,0.7503355704697987,0.763758389261745,0.33039309683604984,0.826653883029722,0.826653883029722,0.8270373921380633,0.7963566634707574,0.7967401725790988,0.7967401725790988,0.7752636625119846,0.826653883029722,0.3856184084372004,0.5804410354745925,0.7259188239054011,0.8270373921380633
8,0.34036433365292423,0.8001917545541707,0.8001917545541707,0.7415148609779483,0.7415148609779483,0.7511025886864813,0.7204218600191754,0.7204218600191754,0.3511025886864813,0.3096836049856184,0.6441035474592521,0.7867689357622244,0.7936720997123682,0.7971236816874401,0.7971236816874401,0.7971236816874401,0.7971236816874401,0.34036433365292423,0.8001917545541707,0.8001917545541707,0.8001917545541707,0.8001917545541707,0.7833173537871524,0.7204218600191754,0.7250239693192714,0.34036433365292423,0.8001917545541707,0.8001917545541707,0.7971236816874401,0.7833173537871524,0.7802492809204219,0.7802492809204219,0.7204218600191754,0.8001917545541707,0.36720997123681687,0.5236816874400767,0.6910763112105395,0.8001917545541707
9,0.3018216682646213,0.8276126558005753,0.8276126558005753,0.7812080536912752,0.7812080536912752,0.7900287631831256,0.763183125599233,0.763183125599233,0.3129434324065197,0.6830297219558965,0.739405560882071,0.8210930009587728,0.824928092042186,0.8256951102588687,0.8256951102588687,0.8256951102588687,0.8256951102588687,0.3018216682646213,0.8276126558005753,0.8276126558005753,0.8276126558005753,0.8276126558005753,0.8207094918504314,0.763183125599233,0.7674017257909875,0.3018216682646213,0.8276126558005753,0.8276126558005753,0.8256951102588687,0.8207094918504314,0.8187919463087249,0.8187919463087249,0.763183125599233,0.8276126558005753,0.7451581975071908,0.5767976989453499,0.7443343631263095,0.8276126558005753
