,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n0,random_model_n1,random_model_n2,random_model_n3,random_model_n4,average_model,optimal_clustering
0,0.4918041210626381,0.6639432711577,0.7243718205642053,0.7267355223267047,0.7267355223267047,0.7265299830430091,0.723549663429423,0.7222136580854016,0.7110117671239916,0.7184111813370331,0.5017727763218746,0.49663429422948463,0.4934484353322029,0.4934484353322029,0.4918041210626381,0.4918041210626381,0.4918041210626381,0.4918041210626381,0.6602435640511792,0.7243718205642053,0.7263244437593135,0.7263244437593135,0.7259133651919223,0.7244745902060531,0.717897333127794,0.4918041210626381,0.6799753352859566,0.723035815220184,0.723035815220184,0.5686758131647911,0.5980679307332614,0.5339396742202354,0.5339396742202354,0.7236524330712707,0.6637377318740044,0.4800883818919891,0.49498997995991983,0.5099943476696984,0.511741431581111,0.509172190534916,0.6649671612931465,0.7267355223267047
1,0.49868968706644057,0.6694928318174811,0.7281742973125739,0.7300241508658343,0.7300241508658343,0.7295103026565952,0.7262216741174657,0.7250912080571399,0.7119366939006218,0.7207748830995324,0.5084528030419814,0.5034170905914392,0.5004367709778531,0.5004367709778531,0.49868968706644057,0.49868968706644057,0.49868968706644057,0.49868968706644057,0.6664097425620472,0.7274549098196392,0.7298186115821387,0.7296130722984431,0.7287909151636607,0.7276604491033348,0.720466574173989,0.49868968706644057,0.6831611941832383,0.7257078259082267,0.7257078259082267,0.5697035095832691,0.5971430039566312,0.5965263861055444,0.5965263861055444,0.7270438312522481,0.6648681979343302,0.5114331226555675,0.4898514978675299,0.4909819639278557,0.49560659781100663,0.5097888083860028,0.672709140979014,0.7300241508658343
2,0.40450131031293357,0.5603000873541956,0.6599866399465598,0.6311083705873285,0.6294640563177637,0.6299779045270028,0.6107599815014645,0.60490211191614,0.5791069318123426,0.6424130311905863,0.4084065567031499,0.4070705513591285,0.40419300138739017,0.40419300138739017,0.40450131031293357,0.40450131031293357,0.40450131031293357,0.40450131031293357,0.5643081033862597,0.6531010739427573,0.5944196084476645,0.6162067725193978,0.6230923385232002,0.6088073583063563,0.6380967062329788,0.40450131031293357,0.5515646677971328,0.6607060274394944,0.6482709007759108,0.6449822722367813,0.6402548687117825,0.6402548687117825,0.6402548687117825,0.6572118596166693,0.6460099686552593,0.523919634140075,0.5261805662607266,0.5164174502851857,0.5227891680797493,0.520836544884641,0.5980241584784003,0.6607060274394944
3,0.49642875494578903,0.6587020194234623,0.7128616206772519,0.7149170135142079,0.7149170135142079,0.7146087045886645,0.7110117671239916,0.7095729921381224,0.6967267869071476,0.7053594368223627,0.5045475566517651,0.5007450799033966,0.49807306921535377,0.49807306921535377,0.49642875494578903,0.49642875494578903,0.49642875494578903,0.49642875494578903,0.6559272390935718,0.7132726992446431,0.7148142438723601,0.7148142438723601,0.7138893170957299,0.7124505421098607,0.705667745747906,0.49642875494578903,0.6742202353424799,0.7101896099892092,0.7101896099892092,0.5624068650120755,0.5909768254457634,0.5275679564256719,0.5275679564256719,0.712347772468013,0.4818354658034017,0.5095832691023072,0.49498997995991983,0.4810133086686193,0.49416782282513744,0.48923488001644316,0.650027500394902,0.7149170135142079
4,0.45013103129335597,0.7004778788345922,0.7053080520014388,0.7089049894661117,0.6592672524536252,0.6595755613791686,0.6564924721237346,0.6591644828117774,0.6897898360824213,0.7037665073737218,0.45547505266944144,0.4515698062792251,0.4528030419813987,0.4528030419813987,0.45013103129335597,0.45013103129335597,0.45013103129335597,0.45013103129335597,0.703663737731874,0.7081856019731771,0.7089049894661117,0.6875289039617697,0.7084939108987205,0.6677971327269925,0.6977030985047017,0.45013103129335597,0.678690714762859,0.7042803555829608,0.6545398489286265,0.6547453882123221,0.6545398489286265,0.6545398489286265,0.6275114331226556,0.7078772930476337,0.6611171060068856,0.4958635219156261,0.5062432557422537,0.5011047736498638,0.49452751657160476,0.5049072503982324,0.6544256604376844,0.7089049894661117
5,0.4030111505061405,0.5297261189044756,0.6373259339191203,0.6317763732593392,0.6348594625147731,0.6265351215251015,0.6028981039001079,0.6022814860490211,0.5747392220338112,0.6408201017419455,0.4114382611376599,0.40640254868711784,0.40403884692461844,0.40403884692461844,0.4030111505061405,0.4030111505061405,0.4030111505061405,0.4030111505061405,0.534145213503931,0.6418477981604234,0.6350650017984687,0.6418477981604234,0.6344483839473819,0.6025897949745646,0.6140999948615179,0.4030111505061405,0.4785468372642721,0.6403062535327064,0.5981707003751092,0.5790555469914187,0.6266378911669492,0.6266378911669492,0.6284877447202096,0.6456502749087919,0.6442114999229228,0.5342479831457787,0.5347618313550178,0.5231488618262166,0.527465186783824,0.532603668876214,0.5859601444103782,0.6456502749087919
6,0.49401366836236577,0.6630697292019937,0.720004110785674,0.7226761214737166,0.7226761214737166,0.7222650429063254,0.7196958018601305,0.7184625661579569,0.706746826987308,0.714351780484045,0.5034684754123632,0.4986383022455167,0.4957607522737783,0.4957607522737783,0.49401366836236577,0.49401366836236577,0.49401366836236577,0.49401366836236577,0.6595755613791686,0.7201068804275217,0.7221622732644777,0.7221622732644777,0.7218539643389342,0.7208262679204563,0.7144545501258928,0.49401366836236577,0.6780740969117722,0.7191819536508915,0.7191819536508915,0.5675967319253893,0.5961666923590772,0.532038435846051,0.532038435846051,0.7199013411438261,0.6605004881557988,0.47808437387595704,0.49103334874877963,0.48332562561019476,0.47942037921997843,0.510662350341709,0.662350341709059,0.7226761214737166
7,0.3688402445917476,0.6550536971378654,0.6580340167514516,0.6514567596731925,0.635938543754175,0.6073685833204872,0.6136375314732028,0.613534761831355,0.5836287960536457,0.6017162530188582,0.6070602743949437,0.6077796618878784,0.3711011767123992,0.3711011767123992,0.3688402445917476,0.3688402445917476,0.3688402445917476,0.3688402445917476,0.6580340167514516,0.6547453882123221,0.6518678382405837,0.6433379579672165,0.6147679975335286,0.6137403011150506,0.6475515132829762,0.3688402445917476,0.6418991829813473,0.6584450953188428,0.6076768922460305,0.6324443759313498,0.5808540157237552,0.5808540157237552,0.6224757206721134,0.6556703149889522,0.5629720980422384,0.5475566517650686,0.5403627768357228,0.5474538821232208,0.5560865320384358,0.5370741482965932,0.5982411166111902,0.6584450953188428
8,0.4525461178767792,0.7027901957761677,0.7074148296593187,0.706695442166384,0.6159498484147783,0.6153332305636915,0.6114279841734751,0.6153332305636915,0.6848055084528031,0.700632033297364,0.4573762910436257,0.45357381429525717,0.45490981963927857,0.45490981963927857,0.4525461178767792,0.4525461178767792,0.4525461178767792,0.4525461178767792,0.7064899028826884,0.7085452957196444,0.7080314475104055,0.6612712604696572,0.7041262011201891,0.5979651610914136,0.6825445763321515,0.4525461178767792,0.6850110477364987,0.706695442166384,0.5898463593854375,0.6198550948049946,0.6195467858794512,0.6195467858794512,0.5784389291403319,0.7082369867941011,0.6564410873028107,0.5111248137300242,0.5028004727403526,0.515235599403936,0.5028004727403526,0.5065001798468732,0.635925221763565,0.7085452957196444
9,0.4483325625610195,0.6910744566055187,0.6948769333538872,0.6879913673500848,0.6568521658702019,0.6564410873028107,0.6582909408560711,0.6551050819587894,0.6590103283490057,0.6803864138533477,0.45192950002569243,0.45038795539797544,0.45069626432351884,0.45069626432351884,0.4483325625610195,0.4483325625610195,0.4483325625610195,0.4483325625610195,0.6943630851446483,0.6948769333538872,0.6916910744566055,0.6021787164071734,0.6837778120343251,0.6338317660962951,0.5784389291403319,0.4483325625610195,0.6713426853707415,0.6946713940701916,0.6332151482452084,0.6631211140229176,0.6609629515441139,0.6609629515441139,0.6207800215816248,0.694465854786496,0.5358922974153435,0.5090694208930682,0.5138995940599147,0.5033143209495915,0.530034427830019,0.5010533888289399,0.6340449179460536,0.6948769333538872
10,0.37084425260777965,0.6410256410256411,0.643081033862597,0.6347566928729254,0.6185190894609732,0.6093725913365192,0.6151276912799959,0.6142027645033658,0.58553003442783,0.5997122450028262,0.6050562663789116,0.6056728842299984,0.37279687580288784,0.37279687580288784,0.37084425260777965,0.37084425260777965,0.37084425260777965,0.37084425260777965,0.644108730281075,0.6386619392631416,0.6351677714403166,0.622732644776733,0.6167720055495607,0.6148193823544525,0.6286932840039052,0.37084425260777965,0.6311597554082524,0.6438004213555316,0.6138944555778223,0.5174965315245876,0.5888186629669595,0.5888186629669595,0.61913570731206,0.6401007142490108,0.5602487025332716,0.535172909922409,0.532089820666975,0.5384615384615384,0.5543908329479472,0.5355839884898002,0.5880954691909935,0.644108730281075
11,0.4451467036637377,0.6902522994707363,0.6949797029957351,0.6882996762756282,0.6584964801397667,0.6584964801397667,0.6601407944093315,0.6571604747957454,0.6606546426185704,0.6815168799136735,0.44997687683058424,0.4474076357843893,0.4475104054262371,0.4475104054262371,0.4451467036637377,0.4451467036637377,0.4451467036637377,0.4451467036637377,0.6938492369354092,0.6951852422794307,0.6922049226658445,0.6033091824674991,0.6850110477364987,0.6353733107240122,0.5805970916191358,0.4451467036637377,0.6719593032218283,0.6941575458609527,0.6347566928729254,0.6640460407995478,0.6625044961718308,0.6625044961718308,0.6242741894044499,0.6946713940701916,0.5334258260109963,0.5154411386876316,0.521401777914804,0.5121525101485022,0.49694260315502803,0.5153383690457839,0.6345092844758844,0.6951852422794307
12,0.4955552129900827,0.6610143363650378,0.7225733518318689,0.7258619803709984,0.7258619803709984,0.7254509018036072,0.7220595036226298,0.7202096500693695,0.7076717537639381,0.714865628693284,0.5041878629052978,0.49987153794769024,0.4971995272596475,0.4971995272596475,0.4955552129900827,0.4955552129900827,0.4955552129900827,0.4955552129900827,0.6577257078259082,0.7232927393248034,0.725553671445455,0.725553671445455,0.7248342839525205,0.7238065875340425,0.7171265608139356,0.4955552129900827,0.6795128718976414,0.7208262679204563,0.7208262679204563,0.6302862134525461,0.6291557473922204,0.5857869585324496,0.5857869585324496,0.7228816607574122,0.48795025949334564,0.5104568110580134,0.4987410718873645,0.5117928164020349,0.48260623811726017,0.48856687734443244,0.6651213157559183,0.7258619803709984
13,0.44966856790504084,0.7017624993576898,0.7067982118082319,0.7022763475669287,0.6578798622886799,0.6575715533631366,0.6601407944093315,0.6567493962283542,0.6780227120908484,0.6964184779816043,0.45521812856482197,0.45213503930938803,0.45213503930938803,0.45213503930938803,0.44966856790504084,0.44966856790504084,0.44966856790504084,0.44966856790504084,0.7053594368223627,0.7078259082267099,0.7055649761060583,0.5968346950310878,0.6995015672370382,0.6331123786033606,0.6614767997533528,0.44966856790504084,0.6837778120343251,0.7059760546734495,0.6330096089615128,0.6634294229484611,0.6627100354555264,0.6627100354555264,0.61913570731206,0.7074148296593187,0.6485278248805303,0.5140023637017626,0.51831868865937,0.5161605261805663,0.49704537279687583,0.500539540619701,0.6469101545921853,0.7078259082267099
14,0.39997944607163044,0.44406762242433584,0.6424130311905863,0.6393299419351524,0.63850778480037,0.6100405940085298,0.6068547351112481,0.6009968655259237,0.5801346282308206,0.5762293818406042,0.39833513180206565,0.40121268177380404,0.39926005857869584,0.39926005857869584,0.39997944607163044,0.39997944607163044,0.39997944607163044,0.39997944607163044,0.5323467447715945,0.6355274651867838,0.6361440830378706,0.6241200349416782,0.611479368994399,0.6047993422742922,0.6297723652433072,0.39997944607163044,0.5358409125944196,0.6400493294280869,0.648168131134063,0.647654282924824,0.6452905811623246,0.6452905811623246,0.6452905811623246,0.6355274651867838,0.5260777966188788,0.5283387287395304,0.5277221108884436,0.5433430964493089,0.5232002466471405,0.5392323107753969,0.5853949113802153,0.648168131134063
15,0.4986383022455167,0.6684137505780793,0.7278146035661066,0.7298699964030625,0.7298699964030625,0.7296644571193669,0.726067519654694,0.7247315143106726,0.7117825394378501,0.7205179589949129,0.5088124967884486,0.5033657057705154,0.5001798468732337,0.5001798468732337,0.4986383022455167,0.4986383022455167,0.4986383022455167,0.4986383022455167,0.665022352397102,0.7278146035661066,0.7298699964030625,0.7294589178356713,0.7289450696264324,0.7271979857150198,0.7201068804275217,0.4986383022455167,0.6834181182878578,0.7254509018036072,0.7254509018036072,0.568727197985715,0.5959611530753816,0.5959611530753816,0.5959611530753816,0.7267869071476286,0.6651251220389497,0.47818714351780484,0.5001798468732337,0.5077848003699708,0.49524690406453936,0.5095318842813833,0.6724217666101434,0.7298699964030625
16,0.4023431478341298,0.5652330301628898,0.660397718513951,0.6561841631981913,0.6553620060634089,0.6261754277786342,0.6274086634808078,0.6154873850264632,0.5896922049226658,0.6309028313036329,0.40172652998304303,0.40460407995478137,0.40131545141565184,0.40131545141565184,0.4023431478341298,0.4023431478341298,0.4023431478341298,0.4023431478341298,0.5672884229998458,0.650737372180258,0.6529983043009095,0.6393299419351524,0.6224757206721134,0.6259698884949386,0.6459071990134114,0.4023431478341298,0.5690355069112584,0.6610143363650378,0.6633780381275372,0.6632752684856893,0.6621448024253636,0.6621448024253636,0.6621448024253636,0.6528955346590617,0.6351163866193926,0.5256667180514876,0.5335799804737681,0.5426237089563742,0.5209393145264889,0.5390267714917013,0.6088454211366703,0.6633780381275372
