,abilities
kmeans_n_clusters_1,0.52060246
kmeans_n_clusters_2,0.54259896
kmeans_n_clusters_3,0.5392917
kmeans_n_clusters_4,0.5151767
kmeans_n_clusters_5,0.51333237
kmeans_n_clusters_6,0.5129242
kmeans_n_clusters_7,0.49618337
kmeans_n_clusters_8,0.49376586
dbscan_eps_0_1_min_samples_2,0.52060246
dbscan_eps_0_2_min_samples_2,0.52060246
dbscan_eps_0_3_min_samples_2,0.52060246
dbscan_eps_0_4_min_samples_2,0.52060246
dbscan_eps_0_5_min_samples_2,0.52060246
dbscan_eps_0_6_min_samples_2,0.52060246
dbscan_eps_0_7_min_samples_2,0.52060246
dbscan_eps_0_8_min_samples_2,0.52060246
dbscan_eps_0_9_min_samples_2,0.52060246
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.52060246
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.50615233
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.48054352
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.48726875
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.47568306
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.46885827
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.46805677
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.47252667
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.52060246
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5433743
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5347614
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5160743
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5058471
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.496918
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.49046883
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.4835262
mean_shift_,0.526343
optics_,0.52117443
random_model_n1,0.48822883
random_model_n2,0.48810354
random_model_n3,0.48912492
random_model_n4,0.48821366
random_model_n5,0.48836213
random_model_n6,0.4881992
random_model_n7,0.48821768
random_model_n8,0.4883585
random_model_n9,0.48825854
random_model_n10,0.48805192
random_model_n11,0.48823985
random_model_n12,0.4880582
random_model_n13,0.48802704
random_model_n14,0.48804834
random_model_n15,0.4882606
random_model_n16,0.48806134
random_model_n17,0.48823196
random_model_n18,0.4883947
random_model_n19,0.48831108
random_model_n20,0.48795795
random_model_n21,0.48844317
random_model_n22,0.48863032
average_model,0.5095883
optimal_clustering,0.5450489
