,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,average_model,optimal_clustering
0,0.48898130160271974,0.5314169499757163,0.5336935405536668,0.5176966974259349,0.5176966974259349,0.5173020883924235,0.5173020883924235,0.5095616804273919,0.48898130160271974,0.48898130160271974,0.48898130160271974,0.48898130160271974,0.48898130160271974,0.48898130160271974,0.48898130160271974,0.48898130160271974,0.48898130160271974,0.48898130160271974,0.4931095191840699,0.5032782904322487,0.5046745993200583,0.5028229723166586,0.5008195726080622,0.49335235551238465,0.5002731908693541,0.48898130160271974,0.5328436134045653,0.5346041767848471,0.534330985915493,0.5344220495386109,0.5231301602719767,0.5231301602719767,0.5182734337056824,0.5057370082564352,0.4881617289946576,0.49826979116075765,0.4990893637688198,0.49687348227294803,0.5044317629917435,0.5010927634774163,0.4995143273433706,0.4992411364740165,0.49726809130645944,0.501973045167557,0.49927149101505586,0.49729844584749877,0.4986340456532297,0.49836085478387565,0.5003642544924721,0.49896794560466246,0.500182127246236,0.49918042739193785,0.5052513355998057,0.5011534725594949,0.5016694997571637,0.49738950947061683,0.5013052452646916,0.5003946090335114,0.49993929091792133,0.5058688336918061,0.5346041767848471
1,0.5003642544924721,0.5458960660514813,0.5401590577950461,0.5435891209324915,0.5444694026226323,0.542557066537154,0.5422838756677999,0.5398858669256921,0.5003642544924721,0.5003642544924721,0.5003642544924721,0.5003642544924721,0.5003642544924721,0.5003642544924721,0.5003642544924721,0.5003642544924721,0.5003642544924721,0.5003642544924721,0.5269851869839728,0.5018819815444391,0.5115954346770277,0.4897705196697426,0.4870993200582807,0.4924720738222438,0.49480937348227294,0.5003642544924721,0.549265420106848,0.5476262748907237,0.5469281204468188,0.5464120932491501,0.5331168042739194,0.5327525497814473,0.5376092763477416,0.49286668285575524,0.49219888295288977,0.5009106362311802,0.5046745993200583,0.4961753278290432,0.5010016998542982,0.49672170956775136,0.5004856726566295,0.5016694997571637,0.5061316172899466,0.5049781447304517,0.4964485186983973,0.49975716367168527,0.5022462360369111,0.5041585721223895,0.504553181155901,0.49896794560466246,0.498300145701797,0.5029140359397766,0.4956593006313745,0.4890723652258378,0.5047656629431763,0.5012445361826129,0.5007588635259835,0.5060405536668285,0.500182127246236,0.5167600430167211,0.549265420106848
2,0.48427634774162215,0.5584021369596892,0.5553363283147159,0.547292374939291,0.5471406022340942,0.5458353569694027,0.5458050024283633,0.5435891209324915,0.48427634774162215,0.48427634774162215,0.48427634774162215,0.48427634774162215,0.48427634774162215,0.48427634774162215,0.48427634774162215,0.48427634774162215,0.48427634774162215,0.48427634774162215,0.5303848955803788,0.49911971830985913,0.514934434191355,0.512961389023798,0.5079528897523069,0.5009713453132588,0.5101080621661,0.48427634774162215,0.5599502185526954,0.5598895094706168,0.5594949004371054,0.55928241864983,0.5261352598348713,0.5261352598348713,0.5166646430305973,0.5052513355998057,0.4795713938805245,0.4978448275862069,0.5001214181641573,0.5069511898980087,0.49356483729966005,0.5037336085478388,0.5002428363283147,0.4930184555609519,0.493473773676542,0.5026104905293832,0.49848227294803304,0.505008499271491,0.49887688198154445,0.5027015541525012,0.4993322000971345,0.4985126274890724,0.49972680913064593,0.5029747450218552,0.5027319086935406,0.508226080621661,0.4988465274405051,0.49993929091792133,0.49735915492957744,0.4953557552209811,0.49857333657115105,0.5149578505515853,0.5599502185526954
3,0.4820604662457504,0.5328132588635259,0.546321029626032,0.5367593491986401,0.5310223409422049,0.541039339485187,0.541130403108305,0.5392180670228266,0.4820604662457504,0.4820604662457504,0.4820604662457504,0.4820604662457504,0.4820604662457504,0.4820604662457504,0.4820604662457504,0.4820604662457504,0.4820604662457504,0.4820604662457504,0.48782782904322486,0.5032479358912093,0.4922292374939291,0.5110490529383196,0.5057673627974745,0.5083778533268577,0.5092277804759592,0.4820604662457504,0.5342399222923749,0.5464728023312287,0.5444694026226323,0.5445604662457504,0.5439533754249636,0.5414339485186984,0.5416767848470131,0.5022765905779505,0.48366925692083534,0.4977537639630889,0.501699854298203,0.504735308402137,0.5067690626517727,0.4979358912093249,0.4988465274405051,0.4987251092763477,0.505099562894609,0.49356483729966005,0.4985429820301117,0.5066476444876153,0.4985126274890724,0.4995143273433706,0.4958414278776105,0.4963271005342399,0.5038853812530355,0.5021855269548324,0.5021855269548324,0.5022158814958718,0.49918042739193785,0.5091367168528412,0.5046138902379796,0.5056762991743565,0.5033693540553666,0.5101002567126899,0.5464728023312287
4,0.5042799902865469,0.5468977659057795,0.5366075764934434,0.5400983487129675,0.5407965031568722,0.5383377853326857,0.5380645944633318,0.53584871296746,0.5042799902865469,0.5042799902865469,0.5042799902865469,0.5042799902865469,0.5042799902865469,0.5042799902865469,0.5042799902865469,0.5042799902865469,0.5042799902865469,0.5042799902865469,0.5275619232637202,0.4993018455560952,0.5132042253521126,0.5003035454103933,0.49180427391937837,0.4955682370082564,0.49559859154929575,0.5042799902865469,0.5511777561923263,0.5435891209324915,0.5430730937348227,0.5421321029626032,0.5285332685769791,0.5284118504128218,0.5331471588149587,0.4925934919864012,0.49550752792617775,0.5011231180184555,0.4954468188440991,0.49128824672170957,0.49766270033997084,0.4958414278776105,0.4976323457989315,0.49918042739193785,0.4959932005828072,0.5040371539582321,0.5000303545410394,0.5033693540553666,0.5003338999514327,0.5047960174842157,0.49502185526954834,0.49572000971345315,0.4990286546867411,0.493382710053424,0.503308644973288,0.49426299174356486,0.5009713453132588,0.4963878096163186,0.49836085478387565,0.4987251092763477,0.5044621175327829,0.5174148338305696,0.5511777561923263
5,0.4911668285575522,0.5365165128703254,0.5413428848955804,0.5301420592520641,0.5241015055852356,0.5355148130160272,0.5356665857212239,0.5343006313744536,0.4911668285575522,0.4911668285575522,0.4911668285575522,0.4911668285575522,0.4911668285575522,0.4911668285575522,0.4911668285575522,0.4911668285575522,0.4911668285575522,0.4911668285575522,0.5142059252064108,0.4936862554638174,0.5134470616804274,0.5027622632345798,0.5003642544924721,0.504553181155901,0.503308644973288,0.4911668285575522,0.5360611947547353,0.5407054395337543,0.537912821758135,0.5380645944633318,0.5382467217095678,0.5356665857212239,0.5356058766391452,0.48542982030111703,0.49137931034482757,0.506526226323458,0.49996964545896067,0.498391209324915,0.49787518212724624,0.49414157357940747,0.4969341913550267,0.5014873725109277,0.49711631860126276,0.5089545896066051,0.4979358912093249,0.5000303545410394,0.49581107333657115,0.5021855269548324,0.5004856726566295,0.5010320543953375,0.5057066537153958,0.4992411364740165,0.5027926177756192,0.4990893637688198,0.5028533268576979,0.5076796988829528,0.5030354541039339,0.49690383681398737,0.5025194269062652,0.5115139110525221,0.5413428848955804
6,0.4856119475473531,0.5509956289460903,0.5485976202039825,0.5520276833414279,0.5522401651287032,0.5519062651772705,0.5517544924720739,0.5498421563865954,0.4856119475473531,0.4856119475473531,0.4856119475473531,0.4856119475473531,0.4856119475473531,0.4856119475473531,0.4856119475473531,0.4856119475473531,0.4856119475473531,0.4856119475473531,0.529595677513356,0.4984519184069937,0.5239193783389995,0.5140541525012142,0.503581835842642,0.5053423992229238,0.509470616804274,0.4856119475473531,0.5547899465760078,0.5554577464788732,0.5548203011170472,0.5539400194269063,0.5414339485186984,0.5413125303545411,0.5479905293831957,0.48072486644001944,0.505099562894609,0.4991500728508985,0.495173627974745,0.49265420106847985,0.4942933462846042,0.4939290917921321,0.4982394366197183,0.49757163671685284,0.5031568722680914,0.4955378824672171,0.4983305002428363,0.4990286546867411,0.5030961631860126,0.5059191355026712,0.5002428363283147,0.4996053909664886,0.4964788732394366,0.4935951918406994,0.5046138902379796,0.49380767362797473,0.49738950947061683,0.5008499271491015,0.4998482272948033,0.498300145701797,0.5028533268576979,0.5172769374869909,0.5554577464788732
7,0.49356483729966005,0.5349077221952404,0.5380342399222924,0.5276833414278777,0.5209142787761049,0.5310526954832443,0.531204468188441,0.5293528411850413,0.49356483729966005,0.49356483729966005,0.49356483729966005,0.49356483729966005,0.49356483729966005,0.49356483729966005,0.49356483729966005,0.49356483729966005,0.49356483729966005,0.49356483729966005,0.5139327343370568,0.4977234094220495,0.5094099077221952,0.4892544924720738,0.5002124817872754,0.5007588635259835,0.4984519184069937,0.49356483729966005,0.5334203496843127,0.5364254492472074,0.5343006313744536,0.5342702768334143,0.534513113161729,0.5313258863525984,0.5312651772705197,0.48467095677513355,0.4931702282661486,0.5055852355512385,0.49993929091792133,0.4972377367654201,0.49735915492957744,0.5028836813987373,0.501790917921321,0.49975716367168527,0.5018516270033997,0.5069815444390481,0.5038246721709567,0.49414157357940747,0.5001214181641573,0.4990286546867411,0.49313987372510926,0.4961753278290432,0.5006374453618261,0.4990893637688198,0.49666100048567263,0.4958717824186498,0.5007588635259835,0.48904201068479847,0.4927149101505585,0.501517727051967,0.4981483729966003,0.5102581003260944,0.5380342399222924
8,0.49295774647887325,0.5309616318601262,0.5349380767362798,0.5253763963088878,0.5190322972316659,0.5295349684312773,0.5301724137931034,0.5288671685284119,0.49295774647887325,0.49295774647887325,0.49295774647887325,0.49295774647887325,0.49295774647887325,0.49295774647887325,0.49295774647887325,0.49295774647887325,0.49295774647887325,0.49295774647887325,0.5128399708596406,0.5011838271005342,0.5022462360369111,0.4904686741136474,0.4960842642059252,0.49089363768819816,0.4964788732394366,0.49295774647887325,0.531113404565323,0.5349684312773191,0.5329650315687227,0.5328132588635259,0.5323275862068966,0.5297474502185527,0.5300509956289461,0.48351748421563867,0.493291646430306,0.504553181155901,0.495173627974745,0.503490772219524,0.49942326372025253,0.4963574550752793,0.501426663428849,0.49966610004856726,0.4922899465760078,0.4963878096163186,0.49766270033997084,0.5032782904322487,0.498209082078679,0.5015480815930063,0.49878581835842645,0.5006677999028655,0.5044621175327829,0.5023372996600292,0.49805730937348225,0.5015480815930063,0.4964788732394366,0.5072850898494414,0.5027622632345798,0.494991500728509,0.5007285089849441,0.5087247623673073,0.5349684312773191
9,0.47896430305973775,0.5388841670713939,0.5465031568722681,0.5386413307430792,0.5333292860611948,0.5424963574550753,0.542648130160272,0.5413428848955804,0.47896430305973775,0.47896430305973775,0.47896430305973775,0.47896430305973775,0.47896430305973775,0.47896430305973775,0.47896430305973775,0.47896430305973775,0.47896430305973775,0.47896430305973775,0.5136595434677028,0.5013963088878096,0.5194572608062166,0.5056459446333171,0.4859154929577465,0.5033693540553666,0.5139934434191356,0.47896430305973775,0.5370932491500728,0.5456228751821273,0.5451372025254978,0.5453496843127732,0.5451068479844585,0.5430730937348227,0.543012384652744,0.5058887809616318,0.47935891209324916,0.495082564351627,0.498209082078679,0.5046138902379796,0.5025194269062652,0.49905900922778046,0.5044924720738222,0.49699490043710537,0.5057673627974745,0.4936255463817387,0.4982394366197183,0.5032479358912093,0.4971466731423021,0.5028533268576979,0.49365590092277806,0.4996053909664886,0.4961449732880039,0.4978448275862069,0.49911971830985913,0.5027015541525012,0.5005463817387081,0.5088938805245264,0.5062530354541039,0.5027622632345798,0.5032479358912093,0.5104142093942967,0.5465031568722681
