,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,average_model,optimal_clustering
0,0.47806841046277665,0.5527162977867203,0.5598591549295775,0.5345070422535211,0.533702213279678,0.533702213279678,0.5345070422535211,0.5335010060362173,0.47806841046277665,0.47806841046277665,0.47806841046277665,0.47806841046277665,0.47806841046277665,0.47806841046277665,0.47806841046277665,0.47806841046277665,0.47806841046277665,0.47806841046277665,0.4880281690140845,0.504728370221328,0.5086519114688128,0.506841046277666,0.5038229376257545,0.4924547283702213,0.501307847082495,0.47806841046277665,0.5550301810865191,0.5605633802816902,0.5606639839034205,0.5607645875251509,0.5450704225352113,0.5450704225352113,0.5354124748490946,0.5146881287726358,0.47696177062374245,0.49808853118712276,0.5205492212534466,0.5607645875251509
1,0.5025150905432596,0.5761569416498994,0.564989939637827,0.5698189134808853,0.5730382293762576,0.5683098591549296,0.5659959758551308,0.5664989939637827,0.5025150905432596,0.5025150905432596,0.5025150905432596,0.5025150905432596,0.5025150905432596,0.5025150905432596,0.5025150905432596,0.5025150905432596,0.5025150905432596,0.5025150905432596,0.5459758551307847,0.5010060362173038,0.5198189134808853,0.4823943661971831,0.47756539235412476,0.48712273641851106,0.4913480885311871,0.5025150905432596,0.582092555331992,0.577364185110664,0.5763581488933601,0.575251509054326,0.5519114688128772,0.5516096579476861,0.5609657947686116,0.48772635814889337,0.48883299798792756,0.49969818913480885,0.5352671585065951,0.582092555331992
2,0.4706237424547284,0.5897384305835011,0.5890342052313883,0.5676056338028169,0.5690140845070423,0.567102615694165,0.5660965794768612,0.530784708249497,0.4706237424547284,0.4706237424547284,0.4706237424547284,0.4706237424547284,0.4706237424547284,0.4706237424547284,0.4706237424547284,0.4706237424547284,0.4706237424547284,0.4706237424547284,0.5454728370221328,0.5017102615694164,0.5290744466800805,0.5234406438631791,0.5156941649899396,0.5049295774647887,0.5195171026156942,0.4706237424547284,0.5934607645875252,0.5961770623742455,0.5956740442655936,0.5950704225352113,0.5487927565392354,0.5487927565392354,0.53420523138833,0.512374245472837,0.46327967806841047,0.4973843058350101,0.5366495267903718,0.5961770623742455
3,0.47022132796780686,0.5523138832997988,0.569718309859155,0.5642857142857143,0.5454728370221328,0.5598591549295775,0.5101609657947687,0.5607645875251509,0.47022132796780686,0.47022132796780686,0.47022132796780686,0.47022132796780686,0.47022132796780686,0.47022132796780686,0.47022132796780686,0.47022132796780686,0.47022132796780686,0.47022132796780686,0.4823943661971831,0.5003018108651911,0.4900402414486921,0.5178068410462776,0.5109657947686117,0.5152917505030181,0.5154929577464789,0.47022132796780686,0.5526156941649899,0.5677062374245473,0.5653923541247485,0.5654929577464789,0.56579476861167,0.561066398390342,0.561066398390342,0.5036217303822937,0.4727364185110664,0.4928571428571429,0.5256017587003503,0.569718309859155
4,0.5038229376257545,0.5796780684104628,0.5658953722334004,0.5714285714285714,0.575251509054326,0.5693158953722334,0.5677062374245473,0.5672032193158953,0.5038229376257545,0.5038229376257545,0.5038229376257545,0.5038229376257545,0.5038229376257545,0.5038229376257545,0.5038229376257545,0.5038229376257545,0.5038229376257545,0.5038229376257545,0.547887323943662,0.500804828973843,0.5207243460764588,0.5041247484909457,0.4881287726358149,0.4928571428571429,0.49275653923541246,0.5038229376257545,0.5858148893360161,0.5788732394366197,0.577867203219316,0.576559356136821,0.5516096579476861,0.5512072434607646,0.5617706237424547,0.4872233400402414,0.4900402414486921,0.5015090543259557,0.5377785229897906,0.5858148893360161
5,0.48536217303822937,0.5593058350100604,0.5688631790744467,0.5594064386317907,0.5358651911468812,0.5574949698189134,0.5574949698189134,0.5577967806841047,0.48536217303822937,0.48536217303822937,0.48536217303822937,0.48536217303822937,0.48536217303822937,0.48536217303822937,0.48536217303822937,0.48536217303822937,0.48536217303822937,0.48536217303822937,0.5244969818913481,0.4915995975855131,0.522082494969819,0.5028672032193159,0.5017605633802817,0.507897384305835,0.5077967806841046,0.48536217303822937,0.5589034205231388,0.5669517102615694,0.5628269617706237,0.5629275653923541,0.5624245472837022,0.5586016096579477,0.55920523138833,0.4726861167002012,0.485261569416499,0.5093058350100603,0.5291098442506893,0.5688631790744467
6,0.4787726358148893,0.5873239436619718,0.5814889336016097,0.5883299798792756,0.5901408450704225,0.5872233400402415,0.5857142857142857,0.5852112676056338,0.4787726358148893,0.4787726358148893,0.4787726358148893,0.4787726358148893,0.4787726358148893,0.4787726358148893,0.4787726358148893,0.4787726358148893,0.4787726358148893,0.4787726358148893,0.5536217303822938,0.500804828973843,0.5387323943661971,0.5208249496981892,0.50261569416499,0.5063380281690141,0.512374245472837,0.4787726358148893,0.5935613682092555,0.5938631790744466,0.5929577464788732,0.5918511066398391,0.5669014084507042,0.5667002012072435,0.5804828973843058,0.4699195171026157,0.5067404426559357,0.5015090543259557,0.545141217676429,0.5938631790744466
7,0.48822937625754526,0.5557344064386318,0.5650905432595573,0.5561368209255533,0.5326961770623743,0.5536217303822938,0.5534205231388329,0.5537223340040242,0.48822937625754526,0.48822937625754526,0.48822937625754526,0.48822937625754526,0.48822937625754526,0.48822937625754526,0.48822937625754526,0.48822937625754526,0.48822937625754526,0.48822937625754526,0.5235412474849095,0.4919517102615694,0.5183098591549296,0.48219315895372233,0.5002012072434607,0.5043259557344064,0.49899396378269617,0.48822937625754526,0.5550301810865191,0.5633802816901409,0.5591549295774648,0.5591549295774648,0.5585513078470825,0.5545271629778672,0.5551307847082495,0.4753521126760563,0.48772635814889337,0.5076458752515091,0.5263283404128475,0.5650905432595573
8,0.4904426559356137,0.5508048289738431,0.5605633802816902,0.5522132796780684,0.5285714285714286,0.5491951710261569,0.5488933601609658,0.5489939637826962,0.4904426559356137,0.4904426559356137,0.4904426559356137,0.4904426559356137,0.4904426559356137,0.4904426559356137,0.4904426559356137,0.4904426559356137,0.4904426559356137,0.4904426559356137,0.5201207243460765,0.5024144869215291,0.5018108651911469,0.479476861167002,0.49275653923541246,0.4838028169014085,0.4932595573440644,0.4904426559356137,0.5497987927565392,0.5581488933601609,0.5543259557344065,0.5543259557344065,0.5539235412474849,0.5501006036217304,0.5507042253521127,0.4762575452716298,0.4909456740442656,0.5071428571428571,0.5227103360906178,0.5605633802816902
9,0.46680080482897385,0.5628772635814889,0.5767605633802817,0.569718309859155,0.5503018108651911,0.5691146881287726,0.567907444668008,0.5687122736418511,0.46680080482897385,0.46680080482897385,0.46680080482897385,0.46680080482897385,0.46680080482897385,0.46680080482897385,0.46680080482897385,0.46680080482897385,0.46680080482897385,0.46680080482897385,0.5265593561368209,0.503420523138833,0.5330985915492957,0.5101609657947687,0.47676056338028167,0.5009054325955734,0.5213279678068411,0.46680080482897385,0.5619718309859155,0.5733400402414487,0.5736418511066398,0.573943661971831,0.5733400402414487,0.570523138832998,0.570523138832998,0.5085513078470825,0.4677062374245473,0.4908450704225352,0.5325322304195543,0.5767605633802817
10,0.5656941649899396,0.5970824949698189,0.5975855130784709,0.5954728370221328,0.5482897384305835,0.5339034205231389,0.48893360160965793,0.48158953722334,0.5656941649899396,0.5656941649899396,0.5656941649899396,0.5656941649899396,0.5656941649899396,0.5656941649899396,0.5656941649899396,0.5656941649899396,0.5656941649899396,0.5656941649899396,0.4625754527162978,0.48883299798792756,0.43380281690140843,0.43279678068410465,0.4292756539235412,0.428169014084507,0.42414486921529176,0.5656941649899396,0.5962776659959759,0.5910462776659959,0.5248490945674045,0.4717303822937626,0.4573440643863179,0.43380281690140843,0.46810865191146883,0.5803822937625754,0.5669014084507042,0.5063380281690141,0.5146545942320591,0.5975855130784709
11,0.5017102615694164,0.5405432595573441,0.5388329979879276,0.4911468812877264,0.5057344064386318,0.5308853118712273,0.5317907444668009,0.530784708249497,0.5017102615694164,0.5017102615694164,0.5017102615694164,0.5017102615694164,0.5017102615694164,0.5017102615694164,0.5017102615694164,0.5017102615694164,0.5017102615694164,0.5017102615694164,0.4896378269617706,0.49064386317907444,0.4881287726358149,0.46841046277666,0.48098591549295777,0.485513078470825,0.4788732394366197,0.5017102615694164,0.542354124748491,0.5374245472837023,0.5365191146881287,0.5364185110663984,0.5353118712273642,0.5312877263581489,0.5327967806841046,0.4948692152917505,0.5017102615694164,0.5072434607645875,0.5113868395558536,0.542354124748491
12,0.4746981891348089,0.5543762575452716,0.5619215291750503,0.5376760563380282,0.5366700201207244,0.5367706237424548,0.5376760563380282,0.5364688128772636,0.4746981891348089,0.4746981891348089,0.4746981891348089,0.4746981891348089,0.4746981891348089,0.4746981891348089,0.4746981891348089,0.4746981891348089,0.4746981891348089,0.4746981891348089,0.48023138832997986,0.5033702213279678,0.4938128772635815,0.49210261569416497,0.507897384305835,0.5037726358148893,0.4884808853118712,0.4746981891348089,0.5569919517102616,0.563430583501006,0.5635311871227364,0.563430583501006,0.5482394366197183,0.5482394366197183,0.538682092555332,0.49964788732394366,0.4739939637826962,0.49984909456740445,0.5194891571652135,0.5635311871227364
13,0.5592555331991952,0.5618712273641852,0.5620724346076459,0.5566398390342052,0.43219315895372235,0.4318913480885312,0.4745472837022133,0.4677062374245473,0.5592555331991952,0.5592555331991952,0.5592555331991952,0.5592555331991952,0.5592555331991952,0.5592555331991952,0.5592555331991952,0.5592555331991952,0.5592555331991952,0.5592555331991952,0.480784708249497,0.47072434607645874,0.445271629778672,0.4351106639839034,0.4347082494969819,0.4394366197183099,0.4317907444668008,0.5592555331991952,0.5603621730382293,0.5511066398390342,0.49748490945674045,0.45875251509054327,0.46006036217303825,0.4597585513078471,0.45533199195171026,0.5736418511066398,0.5562374245472838,0.4932595573440644,0.49757433489827857,0.5736418511066398
14,0.4721830985915493,0.5486418511066399,0.5715794768611671,0.5643360160965795,0.5446177062374246,0.5621227364185111,0.5620221327967807,0.5630281690140845,0.4721830985915493,0.4721830985915493,0.4721830985915493,0.4721830985915493,0.4721830985915493,0.4721830985915493,0.4721830985915493,0.4721830985915493,0.4721830985915493,0.4721830985915493,0.4874748490945674,0.5081991951710262,0.5018611670020121,0.5029678068410462,0.49019114688128773,0.5060865191146882,0.5094064386317907,0.4721830985915493,0.5473340040241449,0.568158953722334,0.5678571428571428,0.5677565392354125,0.5674547283702214,0.5627263581488934,0.5633299798792757,0.5024647887323944,0.47530181086519113,0.5058853118712273,0.5271722930173635,0.5715794768611671
15,0.49904426559356135,0.5379778672032193,0.551056338028169,0.544215291750503,0.5206740442655936,0.5404929577464789,0.5401911468812878,0.5414989939637826,0.49904426559356135,0.49904426559356135,0.49904426559356135,0.49904426559356135,0.49904426559356135,0.49904426559356135,0.49904426559356135,0.49904426559356135,0.49904426559356135,0.49904426559356135,0.4920020120724346,0.4944164989939638,0.48948692152917506,0.4884808853118712,0.48495975855130785,0.47872233400402414,0.4908953722334004,0.49904426559356135,0.5387826961770624,0.5500503018108652,0.5458249496981892,0.5459255533199195,0.5460261569416499,0.5415995975855131,0.5422032193158953,0.48737424547283703,0.5007545271629779,0.4915995975855131,0.5181403234220135,0.551056338028169
16,0.5495975855130785,0.5451710261569417,0.5482897384305835,0.4507042253521127,0.45040241448692153,0.5045271629778671,0.47525150905432595,0.4506036217303823,0.5495975855130785,0.5495975855130785,0.5495975855130785,0.5495975855130785,0.5495975855130785,0.5495975855130785,0.5495975855130785,0.5495975855130785,0.5495975855130785,0.5495975855130785,0.48611670020120723,0.47655935613682093,0.4512072434607646,0.4413480885311871,0.4388329979879276,0.4403420523138833,0.43370221327967806,0.5495975855130785,0.541046277665996,0.537122736418511,0.4915492957746479,0.46559356136820923,0.478169014084507,0.4785714285714286,0.4619718309859155,0.5630784708249497,0.5454728370221328,0.5037223340040241,0.494593486847008,0.5630784708249497
17,0.5035211267605634,0.5367203219315896,0.5441649899396378,0.535010060362173,0.49617706237424547,0.5351106639839034,0.5353118712273642,0.5351106639839034,0.5035211267605634,0.5035211267605634,0.5035211267605634,0.5035211267605634,0.5035211267605634,0.5035211267605634,0.5035211267605634,0.5035211267605634,0.5035211267605634,0.5035211267605634,0.4915492957746479,0.485513078470825,0.48561368209255534,0.47756539235412476,0.480784708249497,0.4836016096579477,0.4703219315895372,0.5035211267605634,0.5386317907444668,0.5426559356136821,0.5406438631790744,0.5405432595573441,0.5398390342052314,0.5357142857142857,0.5367203219315896,0.49466800804828975,0.5046277665995976,0.506841046277666,0.5140994112825099,0.5441649899396378
18,0.5064889336016096,0.5635311871227364,0.554979879275654,0.5499496981891349,0.5527665995975856,0.5487424547283702,0.547132796780684,0.5466297786720322,0.5064889336016096,0.5064889336016096,0.5064889336016096,0.5064889336016096,0.5064889336016096,0.5064889336016096,0.5064889336016096,0.5064889336016096,0.5064889336016096,0.5064889336016096,0.4704728370221328,0.49743460764587527,0.48254527162977867,0.4885814889336016,0.4755030181086519,0.4773138832997988,0.47701207243460764,0.5064889336016096,0.568158953722334,0.5648390342052314,0.5641348088531187,0.5635311871227364,0.5027665995975855,0.5027665995975855,0.5422032193158953,0.48536217303822937,0.4978370221327968,0.4984406438631791,0.5203759594604666,0.568158953722334
