,abilities
kmeans_n_clusters_1,0.5193467
kmeans_n_clusters_2,0.5438292
kmeans_n_clusters_3,0.5408764
kmeans_n_clusters_4,0.539865
kmeans_n_clusters_5,0.50522643
kmeans_n_clusters_6,0.50442773
kmeans_n_clusters_7,0.48361725
kmeans_n_clusters_8,0.4812527
dbscan_eps_0_1_min_samples_2,0.5193467
dbscan_eps_0_2_min_samples_2,0.5193467
dbscan_eps_0_3_min_samples_2,0.5193467
dbscan_eps_0_4_min_samples_2,0.5193467
dbscan_eps_0_5_min_samples_2,0.5193467
dbscan_eps_0_6_min_samples_2,0.5193467
dbscan_eps_0_7_min_samples_2,0.5193467
dbscan_eps_0_8_min_samples_2,0.5193467
dbscan_eps_0_9_min_samples_2,0.5193467
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.5193467
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49903953
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.46733016
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.47523093
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.46163452
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.45347857
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.4521665
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.4573952
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.5193467
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.54455817
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5342275
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.50619066
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.49397138
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.4831702
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.47706988
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.46767867
mean_shift_,0.5261189
optics_,0.5203713
random_model_n1,0.47754222
random_model_n2,0.47740525
random_model_n3,0.47842762
random_model_n4,0.47747645
random_model_n5,0.47766504
random_model_n6,0.47732288
random_model_n7,0.4775966
random_model_n8,0.47770485
random_model_n9,0.47752604
random_model_n10,0.4773319
random_model_n11,0.47751418
random_model_n12,0.47736254
random_model_n13,0.47731122
average_model,0.50410956
optimal_clustering,0.54612213
