,abilities
kmeans_n_clusters_1,0.5214214
kmeans_n_clusters_2,0.5401428
kmeans_n_clusters_3,0.5378345
kmeans_n_clusters_4,0.5373889
kmeans_n_clusters_5,0.513227
kmeans_n_clusters_6,0.5142465
kmeans_n_clusters_7,0.4998041
kmeans_n_clusters_8,0.49969447
dbscan_eps_0_1_min_samples_2,0.5214214
dbscan_eps_0_2_min_samples_2,0.5214214
dbscan_eps_0_3_min_samples_2,0.5214214
dbscan_eps_0_4_min_samples_2,0.5214214
dbscan_eps_0_5_min_samples_2,0.5214214
dbscan_eps_0_6_min_samples_2,0.5214214
dbscan_eps_0_7_min_samples_2,0.5214214
dbscan_eps_0_8_min_samples_2,0.5214214
dbscan_eps_0_9_min_samples_2,0.5214214
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.5214214
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5088464
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.485983
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.4924093
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.48250616
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.4763229
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.47575304
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.4798192
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.5214214
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.54082346
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5342669
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.514978
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5063768
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.4984719
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.49382144
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.48776773
mean_shift_,0.5263453
optics_,0.52203196
random_model_n1,0.4931732
random_model_n2,0.4932068
random_model_n3,0.4940232
random_model_n4,0.49317738
random_model_n5,0.49329245
random_model_n6,0.49325898
random_model_n7,0.49330765
random_model_n8,0.49332148
random_model_n9,0.4932393
random_model_n10,0.4930371
random_model_n11,0.4932597
random_model_n12,0.49313727
random_model_n13,0.49296907
random_model_n14,0.49315673
random_model_n15,0.4932534
random_model_n16,0.49298957
random_model_n17,0.49324414
random_model_n18,0.49331194
random_model_n19,0.4933184
random_model_n20,0.49305296
random_model_n21,0.49346262
random_model_n22,0.49347204
random_model_n23,0.49331892
random_model_n24,0.4929714
random_model_n25,0.4938791
random_model_n26,0.49319044
random_model_n27,0.49316004
random_model_n28,0.49310884
random_model_n29,0.4932122
random_model_n30,0.49321774
random_model_n31,0.4931666
random_model_n32,0.49355206
random_model_n33,0.493147
random_model_n34,0.4938662
random_model_n35,0.49338403
average_model,0.51212716
optimal_clustering,0.5424818
