,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,average_model,optimal_clustering
10,0.6268234406438632,0.5709569919517102,0.5627515090543259,0.4990882796780684,0.49107142857142855,0.48971956740442657,0.4212147887323944,0.444762323943662,0.6268234406438632,0.6268234406438632,0.6268234406438632,0.6268234406438632,0.6268234406438632,0.6268234406438632,0.6268234406438632,0.6268234406438632,0.6268234406438632,0.6268234406438632,0.464568661971831,0.47192530181086517,0.40486670020120724,0.3968498490945674,0.3914738430583501,0.39009054325955733,0.38452590543259557,0.6268234406438632,0.6273893360160966,0.6276094064386318,0.6274207746478874,0.6274207746478874,0.6267920020120724,0.6274207746478874,0.6274207746478874,0.606922786720322,0.6235852615694165,0.5029237927565392,0.4987110160965795,0.5081111670020121,0.4981451207243461,0.5046214788732394,0.49685613682092555,0.4973277162977867,0.4971076458752515,0.5008802816901409,0.5016348088531187,0.49531564386317906,0.5033639336016097,0.49635311871227367,0.4957872233400402,0.5074195171026157,0.5030495472837022,0.4991511569416499,0.5023893360160966,0.48836770623742454,0.4984909456740443,0.49921403420523136,0.5096202213279678,0.5924668380654297,0.6276094064386318
11,0.6017982897384306,0.46963028169014087,0.4372170523138833,0.43152665995975853,0.42624496981891347,0.42552188128772633,0.42140342052313884,0.42134054325955733,0.6017982897384306,0.6017982897384306,0.6017982897384306,0.6017982897384306,0.6017982897384306,0.6017982897384306,0.6017982897384306,0.6017982897384306,0.6017982897384306,0.6017982897384306,0.5218812877263581,0.4621164486921529,0.44994969818913483,0.4459255533199195,0.4079476861167002,0.4081677565392354,0.42105759557344064,0.6017982897384306,0.602112676056338,0.6017039738430584,0.6012638329979879,0.6012638329979879,0.5998176559356136,0.6012638329979879,0.6012638329979879,0.5774333501006036,0.5976798289738431,0.49962273641851107,0.5019491951710262,0.49078848088531185,0.4948755030181087,0.49735915492957744,0.4937122736418511,0.5032696177062375,0.5014147384305835,0.5066021126760564,0.49657318913480886,0.4944982394366197,0.49899396378269617,0.501854879275654,0.5050616197183099,0.4922346579476861,0.49534708249496984,0.5045271629778671,0.5025150905432596,0.494592555331992,0.501226106639839,0.4969504527162978,0.4963216800804829,0.5569062523287877,0.602112676056338
12,0.5871793259557344,0.4719881790744467,0.44812625754527163,0.4471830985915493,0.4184796277665996,0.4181966800804829,0.4176622233400402,0.4185739436619718,0.5871793259557344,0.5871793259557344,0.5871793259557344,0.5871793259557344,0.5871793259557344,0.5871793259557344,0.5871793259557344,0.5871793259557344,0.5871793259557344,0.5871793259557344,0.5170711770623743,0.45966423541247486,0.4760437625754527,0.44545397384305835,0.4209318410462777,0.42797409456740443,0.45268485915492956,0.5871793259557344,0.5864247987927566,0.5864562374245473,0.5866448692152918,0.5866448692152918,0.58488430583501,0.5866448692152918,0.5866448692152918,0.3970070422535211,0.5845070422535211,0.505533199195171,0.49883677062374243,0.4948440643863179,0.5012889839034205,0.4983023138832998,0.49883677062374243,0.5015090543259557,0.49924547283702214,0.49390090543259557,0.4976735412474849,0.5026722837022133,0.5020749496981891,0.5006916498993964,0.495567152917505,0.5074509557344065,0.4944982394366197,0.49911971830985913,0.49264336016096577,0.492863430583501,0.4987424547283702,0.49896252515090544,0.504181338028169,0.5401867221849618,0.5871793259557344
13,0.6198755030181087,0.5478495975855131,0.5414046780684104,0.4835261569416499,0.4123176559356137,0.47434607645875254,0.4196114185110664,0.40489813883299797,0.6198755030181087,0.6198755030181087,0.6198755030181087,0.6198755030181087,0.6198755030181087,0.6198755030181087,0.6198755030181087,0.6198755030181087,0.6198755030181087,0.6198755030181087,0.47126509054325955,0.448692152917505,0.419045523138833,0.3997422032193159,0.39496353118712274,0.4023830482897384,0.3899647887323944,0.6198755030181087,0.6200012575452716,0.6200955734406438,0.6200326961770624,0.6200326961770624,0.6195296780684104,0.6200326961770624,0.6200326961770624,0.6018611670020121,0.6138078470824949,0.495692907444668,0.5019177565392354,0.49264336016096577,0.49990568410462777,0.49412097585513076,0.4987110160965795,0.5019177565392354,0.5022950201207244,0.5027980382293763,0.5039927062374245,0.4979250503018109,0.49537852112676056,0.5025150905432596,0.5019491951710262,0.5075138329979879,0.4955042756539235,0.49509557344064387,0.49478118712273644,0.505407444668008,0.4993712273641851,0.4951270120724346,0.4937122736418511,0.5799263171622326,0.6200955734406438
14,0.5857960261569416,0.47582369215291753,0.45296780684104626,0.44790618712273644,0.4339474346076459,0.4407696177062374,0.438726106639839,0.43822308853118713,0.5857960261569416,0.5857960261569416,0.5857960261569416,0.5857960261569416,0.5857960261569416,0.5857960261569416,0.5857960261569416,0.5857960261569416,0.5857960261569416,0.5857960261569416,0.5174484406438632,0.4705734406438632,0.4561431086519115,0.426307847082495,0.45548289738430586,0.424704476861167,0.4173792756539235,0.5857960261569416,0.5861104124748491,0.5859532193158954,0.5857645875251509,0.5857645875251509,0.5843812877263581,0.5857645875251509,0.5857645875251509,0.39769869215291753,0.5835638832997988,0.5014776156941649,0.5009117203219315,0.5051244969818913,0.4961644869215292,0.4970133299798793,0.5000314386317908,0.49415241448692154,0.5003772635814889,0.5060047786720322,0.501351861167002,0.4961016096579477,0.4973905935613682,0.49805080482897385,0.49896252515090544,0.5073880784708249,0.49412097585513076,0.5041184607645876,0.4984909456740443,0.5045900402414487,0.4993712273641851,0.4984595070422535,0.4954099597585513,0.5426994839406811,0.5861104124748491
15,0.6015153420523138,0.4680897887323944,0.44058098591549294,0.43526785714285715,0.42049170020120724,0.42800553319919515,0.4252703722334004,0.42483023138833,0.6015153420523138,0.6015153420523138,0.6015153420523138,0.6015153420523138,0.6015153420523138,0.6015153420523138,0.6015153420523138,0.6015153420523138,0.6015153420523138,0.6015153420523138,0.5226043762575453,0.4703219315895372,0.47195674044265595,0.41420397384305835,0.4194856639839034,0.4113116197183099,0.40989688128772633,0.6015153420523138,0.6012638329979879,0.6009808853118712,0.6010437625754527,0.6010437625754527,0.5988430583501007,0.6010437625754527,0.6010437625754527,0.5742580482897385,0.5980256539235412,0.5,0.501603370221328,0.49503269617706236,0.5065706740442656,0.4982079979879276,0.5030181086519114,0.4983023138832998,0.5028923541247485,0.49063128772635817,0.49748490945674045,0.5056903923541247,0.49864813883299797,0.5005030181086519,0.5049044265593562,0.5041184607645876,0.4970133299798793,0.49889964788732394,0.49390090543259557,0.49663606639839036,0.49657318913480886,0.4967303822937626,0.4960387323943662,0.5569167318727177,0.6015153420523138
16,0.6218875754527163,0.5556463782696177,0.5482582997987927,0.48786468812877265,0.40577842052313884,0.47818158953722334,0.41992580482897385,0.4324383802816901,0.6218875754527163,0.6218875754527163,0.6218875754527163,0.6218875754527163,0.6218875754527163,0.6218875754527163,0.6218875754527163,0.6218875754527163,0.6218875754527163,0.6218875754527163,0.47183098591549294,0.4469001509054326,0.41426685110663986,0.396409708249497,0.3928257042253521,0.3926999496981891,0.3875754527162978,0.6218875754527163,0.6222019617706237,0.6222334004024145,0.6221076458752515,0.6221076458752515,0.6211644869215291,0.6221076458752515,0.6221076458752515,0.6019240442655935,0.6168888329979879,0.50591046277666,0.5021063883299799,0.49063128772635817,0.5002829476861167,0.5034582494969819,0.4975792253521127,0.4984280684104628,0.4990254024144869,0.501226106639839,0.5014147384305835,0.4960387323943662,0.5064763581488934,0.5051559356136821,0.5059733400402414,0.5063820422535211,0.4969504527162978,0.49918259557344064,0.5016662474849095,0.49148013078470826,0.4971076458752515,0.49952842052313884,0.5073252012072434,0.5830259333780461,0.6222334004024145
17,0.6035274144869215,0.4639398893360161,0.4381287726358149,0.43187248490945673,0.4177251006036217,0.4249245472837022,0.42200075452716296,0.4215606136820926,0.6035274144869215,0.6035274144869215,0.6035274144869215,0.6035274144869215,0.6035274144869215,0.6035274144869215,0.6035274144869215,0.6035274144869215,0.6035274144869215,0.6035274144869215,0.5230445171026157,0.44815769617706236,0.46981891348088534,0.4114059356136821,0.4194227867203219,0.4078219315895372,0.4440077967806841,0.6035274144869215,0.6035274144869215,0.6034959758551308,0.6033073440643864,0.6033073440643864,0.6016096579476862,0.6033073440643864,0.6033073440643864,0.5770875251509054,0.6001634808853119,0.4999685613682093,0.5011632293762576,0.5055646378269618,0.5027351609657947,0.49927691146881287,0.49374371227364183,0.49742203219315895,0.5037726358148893,0.4925176056338028,0.5002829476861167,0.5046214788732394,0.5017920020120724,0.4980193661971831,0.4966989436619718,0.5073880784708249,0.49531564386317906,0.5004087022132797,0.4985852615694165,0.49418385311871227,0.5011946680080482,0.49798792756539234,0.49559859154929575,0.5577061908487965,0.6035274144869215
18,0.6039361167002012,0.4739059356136821,0.44394491951710263,0.4417442152917505,0.4444164989939638,0.4365254024144869,0.44070674044265595,0.43737424547283704,0.6039361167002012,0.6039361167002012,0.6039361167002012,0.6039361167002012,0.6039361167002012,0.6039361167002012,0.6039361167002012,0.6039361167002012,0.6039361167002012,0.6039361167002012,0.5104376257545271,0.45529426559356134,0.44913229376257546,0.41505281690140844,0.41539864185110664,0.40521252515090544,0.41873113682092555,0.6039361167002012,0.6038103621730382,0.6037789235412475,0.6036531690140845,0.6036531690140845,0.6025842555331992,0.6036531690140845,0.6036531690140845,0.5773704728370221,0.5983086016096579,0.4974534708249497,0.49386946680080485,0.5044014084507042,0.4966989436619718,0.5060676559356136,0.5037411971830986,0.5011946680080482,0.5018863179074446,0.4934293259557344,0.5033953722334004,0.4969504527162978,0.49889964788732394,0.4924547283702213,0.5027351609657947,0.4972648390342052,0.49798792756539234,0.50591046277666,0.5028923541247485,0.4900653923541248,0.5,0.501603370221328,0.4916687625754527,0.561569649377748,0.6039361167002012
19,0.631633551307847,0.5758299798792756,0.5662411971830986,0.4891222334004024,0.4458941146881288,0.48151408450704225,0.44903797786720323,0.4446994466800805,0.631633551307847,0.631633551307847,0.631633551307847,0.631633551307847,0.631633551307847,0.631633551307847,0.631633551307847,0.631633551307847,0.631633551307847,0.631633551307847,0.46227364185110664,0.4491008551307847,0.444385060362173,0.43822308853118713,0.40785337022132795,0.3999308350100604,0.4067530181086519,0.631633551307847,0.632136569416499,0.6321680080482898,0.6321680080482898,0.6321680080482898,0.6312877263581489,0.6321680080482898,0.6321680080482898,0.6123616700201208,0.6282696177062375,0.5049044265593562,0.497170523138833,0.5112864688128773,0.4994969818913481,0.5040870221327968,0.5015090543259557,0.49836519114688127,0.49893108651911466,0.49924547283702214,0.5034268108651911,0.5055646378269618,0.5035211267605634,0.5020749496981891,0.49588153923541245,0.49239185110663986,0.49474974849094566,0.4984909456740443,0.5033639336016097,0.5036468812877264,0.4997170523138833,0.5035211267605634,0.5084569919517102,0.5950075452716297,0.6321680080482898
20,0.6335198692152918,0.5816775653923542,0.5708941146881288,0.4478118712273642,0.45400528169014087,0.47434607645875254,0.4497296277665996,0.44212147887323944,0.6335198692152918,0.6335198692152918,0.6335198692152918,0.6335198692152918,0.6335198692152918,0.6335198692152918,0.6335198692152918,0.6335198692152918,0.6335198692152918,0.6335198692152918,0.5391410965794768,0.441681338028169,0.4453282193158954,0.4355822434607646,0.4494466800804829,0.396409708249497,0.37399396378269617,0.6335198692152918,0.6340228873239436,0.6340543259557344,0.633991448692153,0.633991448692153,0.633362676056338,0.633991448692153,0.633991448692153,0.616008551307847,0.6312248490945674,0.5031438631790744,0.49654175050301813,0.5122925050301811,0.49572434607645877,0.5039612676056338,0.4990568410462777,0.49572434607645877,0.49798792756539234,0.4959758551307847,0.5030495472837022,0.49176307847082495,0.5059733400402414,0.49946554325955733,0.5008802816901409,0.4937122736418511,0.50295523138833,0.49685613682092555,0.49742203219315895,0.5036468812877264,0.4959758551307847,0.5044642857142857,0.5107834507042254,0.5953312467396975,0.6340543259557344
21,0.6156627263581489,0.556966800804829,0.5445485412474849,0.46673792756539234,0.46796403420523136,0.4621478873239437,0.43828596579476864,0.43401031187122735,0.6156627263581489,0.6156627263581489,0.6156627263581489,0.6156627263581489,0.6156627263581489,0.6156627263581489,0.6156627263581489,0.6156627263581489,0.6156627263581489,0.6156627263581489,0.4760437625754527,0.4497925050301811,0.41923415492957744,0.40826207243460766,0.39735286720321933,0.40037097585513076,0.3942404426559356,0.6156627263581489,0.6165430080482898,0.6167630784708249,0.6167630784708249,0.6167630784708249,0.6157570422535211,0.6167630784708249,0.6167630784708249,0.59670523138833,0.6116700201207244,0.49443536217303824,0.4976106639839034,0.48572686116700203,0.4919517102615694,0.5063506036217303,0.49959129778672035,0.49811368209255535,0.4966046277665996,0.5044328470824949,0.49289486921529174,0.4949698189134809,0.4922975352112676,0.49864813883299797,0.5000314386317908,0.5047472334004024,0.5082369215291751,0.4939637826961771,0.49918259557344064,0.5067907444668008,0.4999685613682093,0.49713908450704225,0.49239185110663986,0.580275635293241,0.6167630784708249
22,0.5831866197183099,0.4862298792756539,0.4565203722334004,0.45177313883299797,0.43787726358148893,0.4455797283702213,0.44221579476861167,0.44246730382293764,0.5831866197183099,0.5831866197183099,0.5831866197183099,0.5831866197183099,0.5831866197183099,0.5831866197183099,0.5831866197183099,0.5831866197183099,0.5831866197183099,0.5831866197183099,0.49085135814889336,0.47783576458752514,0.45082997987927564,0.4395435110663984,0.434670523138833,0.44567404426559354,0.42350980885311873,0.5831866197183099,0.5833752515090543,0.5831551810865191,0.5828407947686117,0.5828407947686117,0.5817090040241448,0.5828407947686117,0.5828407947686117,0.40634431589537223,0.5789424044265593,0.4997170523138833,0.5011946680080482,0.49481262575452717,0.495818661971831,0.491637323943662,0.5027980382293763,0.5005658953722334,0.5019177565392354,0.508362676056338,0.5023264587525151,0.4942467303822938,0.501226106639839,0.5019177565392354,0.5075138329979879,0.4961959255533199,0.49415241448692154,0.5006287726358148,0.4942467303822938,0.49352364185110664,0.5012889839034205,0.502577967806841,0.5016348088531187,0.5423187271778821,0.5833752515090543
