,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n0,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,average_model,optimal_clustering
0,0.4480759829597039,0.5613054915380497,0.5938962218031986,0.5992969713899946,0.5923132434760342,0.5931512908257094,0.5907768233349628,0.5853295155620737,0.5456619410107783,0.4480759829597039,0.4480759829597039,0.4480759829597039,0.4480759829597039,0.4480759829597039,0.4480759829597039,0.4480759829597039,0.4480759829597039,0.4480759829597039,0.5343948599762554,0.5820238843494657,0.5995763205065531,0.5831412808156994,0.586167562911749,0.5794631841143469,0.5813255115580697,0.4480759829597039,0.5952929673859907,0.6093069814000046,0.5816514188607211,0.5487813394790139,0.5399352841213306,0.57950974230044,0.5862606792839351,0.4480759829597039,0.4480759829597039,0.5145610727006076,0.5202411714039621,0.5170752147496334,0.5219172661033126,0.517494238424471,0.5145145145145145,0.5196359149847521,0.5215448006145681,0.5206136368927067,0.5551460159556628,0.6093069814000046
1,0.4536862443839188,0.5513653188071793,0.5468026165700585,0.5834904672113974,0.5833973508392113,0.5577437903019299,0.56714854389273,0.5488046185720604,0.5243150126871057,0.4536862443839188,0.4536862443839188,0.4536862443839188,0.4536862443839188,0.4536862443839188,0.4536862443839188,0.4536862443839188,0.4536862443839188,0.4536862443839188,0.5657052401238448,0.5218008706380799,0.5822333961868845,0.5115115115115115,0.5623064925390506,0.5437297762879159,0.545173080056801,0.4536862443839188,0.5195660777056126,0.5843750727471658,0.5832576762809321,0.5775310193914845,0.5574178829992783,0.5581162557906744,0.5500616895965733,0.4536862443839188,0.4536862443839188,0.5137463044439788,0.5183555648671928,0.5151896082128641,0.5143515608631888,0.5132341643969551,0.5177037502618898,0.5175640757036106,0.5134203971413274,0.5116046278836976,0.5368253697280398,0.5843750727471658
2,0.45266196428987127,0.5996927159717858,0.6321437716786554,0.6315850734455386,0.6171520357566869,0.6163605465931047,0.6137067299857998,0.5772982284610192,0.5356286519077217,0.45266196428987127,0.45266196428987127,0.45266196428987127,0.45266196428987127,0.45266196428987127,0.45266196428987127,0.45266196428987127,0.45266196428987127,0.45266196428987127,0.5904741951253579,0.6328421444700515,0.6309332588402355,0.6163605465931047,0.6147775682659403,0.5726424098517122,0.5849803291663757,0.45266196428987127,0.5928486626161045,0.6242754382289266,0.6320506553064693,0.6320506553064693,0.59657331750355,0.5753427846451102,0.5830248853504667,0.45266196428987127,0.45266196428987127,0.5140722117466303,0.5089508112763926,0.510533789603557,0.5188211467281235,0.5146774681658403,0.5265498056195731,0.5174709593314244,0.5117908606280699,0.5135135135135135,0.5765205343155387,0.6328421444700515
3,0.4495425658216356,0.562492725283423,0.5821868380007915,0.6306539097236772,0.6308867006541425,0.6150569173824988,0.6099355169122611,0.6084456549572829,0.5293432967851572,0.4495425658216356,0.4495425658216356,0.4495425658216356,0.4495425658216356,0.4495425658216356,0.4495425658216356,0.4495425658216356,0.4495425658216356,0.4495425658216356,0.5719905952464092,0.5759480410643202,0.6301417696766534,0.6297693041879089,0.6168261284540354,0.6134273808692413,0.6117512861698908,0.4495425658216356,0.5607700723979794,0.6307935842819564,0.6307470260958633,0.6273482785110692,0.6106338897036572,0.6102148660288195,0.6070023511883977,0.4495425658216356,0.4495425658216356,0.5121167679307215,0.5133738389552343,0.5191004958446819,0.5155620737016086,0.5164001210512839,0.517191610214866,0.5170053774704938,0.5211024978466839,0.5225923598016621,0.5757066282475413,0.6308867006541425
4,0.4624624624624625,0.5820704425355588,0.593477198128361,0.6178736876411295,0.6194566659682939,0.5836999790488162,0.5837930954210024,0.5583257676280932,0.5351863491398375,0.4624624624624625,0.4624624624624625,0.4624624624624625,0.4624624624624625,0.4624624624624625,0.4624624624624625,0.4624624624624625,0.4624624624624625,0.4624624624624625,0.5612589333519566,0.6016248806946481,0.6197360150848523,0.6157785692669414,0.5951532928277115,0.5622366552599111,0.5602812114440021,0.4624624624624625,0.5840724445375608,0.5803943478362082,0.6171287566636404,0.6121470307516819,0.5918011034290104,0.6066531647926997,0.5639593081453547,0.4624624624624625,0.4624624624624625,0.5065530646925995,0.5050632027376214,0.5129315361873501,0.5183788439602393,0.5096259049747421,0.5107433014409759,0.5096724631608353,0.5069255301813441,0.5096724631608353,0.5651267115522068,0.6197360150848523
5,0.4483786111693088,0.5224061270572898,0.5721768279907815,0.5792536722769281,0.5834439090253044,0.5823265125590708,0.5774379030192983,0.5773447866471122,0.530553809623577,0.4483786111693088,0.4483786111693088,0.4483786111693088,0.4483786111693088,0.4483786111693088,0.4483786111693088,0.4483786111693088,0.4483786111693088,0.4483786111693088,0.5480131294084782,0.585864934702144,0.5777638103219499,0.5723630607351538,0.5855390273994925,0.5859114928882371,0.5715715715715716,0.4483786111693088,0.5582559303489536,0.5347906045580464,0.5928486626161045,0.5929883371743837,0.5781362758106944,0.58656330749354,0.5875875875875876,0.4483786111693088,0.4483786111693088,0.5153292827711432,0.5161673301208185,0.517843424820169,0.5122564424890006,0.5169122610983076,0.5179365411923551,0.5095560676956026,0.5163535628651907,0.5236166398957096,0.5490753458023052,0.5929883371743837
6,0.4477035174709593,0.5813720697441628,0.5182391694019601,0.6174081057801988,0.617547780338478,0.6051633028377215,0.5999022278092045,0.5348604418371861,0.5377004911888633,0.4477035174709593,0.4477035174709593,0.4477035174709593,0.4477035174709593,0.4477035174709593,0.4477035174709593,0.4477035174709593,0.4477035174709593,0.4477035174709593,0.5860744465395629,0.5236864771748493,0.6173615475941058,0.6161510347556859,0.602881951719161,0.600181576925763,0.5997625532509253,0.4477035174709593,0.5269455502013641,0.616244151127872,0.6167562911748958,0.6150336382894522,0.5992038550178085,0.5985985985985987,0.596224131107852,0.4477035174709593,0.4477035174709593,0.5162371673999581,0.5206136368927067,0.5174011220522848,0.5153060036780966,0.5172614474940056,0.5126521870707917,0.5147007472588868,0.5164699583304234,0.5115813487906511,0.561696925176684,0.617547780338478
7,0.45505971087366437,0.5936168726866401,0.6233675536001118,0.6117280070768443,0.6097725632609353,0.6101450287496799,0.5823963498382103,0.5870056102614242,0.5487347812929209,0.45505971087366437,0.45505971087366437,0.45505971087366437,0.45505971087366437,0.45505971087366437,0.45505971087366437,0.45505971087366437,0.45505971087366437,0.45505971087366437,0.5976208766906441,0.6171287566636404,0.6144749400563354,0.6068859557231651,0.6071187466536304,0.6054892101403729,0.5862606792839351,0.45505971087366437,0.50883441581116,0.5998556696231114,0.6074912121423749,0.5905905905905906,0.5899853341713807,0.5895663104965431,0.590869939707149,0.45505971087366437,0.45505971087366437,0.5154456782363759,0.5070186465535302,0.5124659543264194,0.5142351653979561,0.5080429266475778,0.5109760923714413,0.5092999976720907,0.5059478082733897,0.5065996228786926,0.5686754799588564,0.6233675536001118
8,0.4492166585189841,0.5833507926531183,0.625253160136881,0.6288381404660475,0.619852410550085,0.6204576669692948,0.6013222524850432,0.5964802011313639,0.5352096282328841,0.4492166585189841,0.4492166585189841,0.4492166585189841,0.4492166585189841,0.4492166585189841,0.4492166585189841,0.4492166585189841,0.4492166585189841,0.4492166585189841,0.5928021044300114,0.6273482785110692,0.6296761878157227,0.6225993435295761,0.6174313848732453,0.614498219149382,0.595828386526061,0.4492166585189841,0.5292967385990642,0.5873082384710292,0.6264636729753009,0.5966198756896431,0.5951300137346649,0.5851200037246549,0.5834904672113974,0.4492166585189841,0.4492166585189841,0.517191610214866,0.5159345391903531,0.5223595688711968,0.515841422818167,0.517843424820169,0.5252461764089671,0.5182158903089136,0.5114183951393254,0.5197057522638918,0.5726096466837208,0.6296761878157227
9,0.45384919803524454,0.5924529180343134,0.5414251460763089,0.6031147426496264,0.6019507879972996,0.5917545452429174,0.5613986079102358,0.5793700677421607,0.5317410433689503,0.45384919803524454,0.45384919803524454,0.45384919803524454,0.45384919803524454,0.45384919803524454,0.45384919803524454,0.45384919803524454,0.45384919803524454,0.45384919803524454,0.5873780757501688,0.5545545545545546,0.601531764322462,0.6007402751588798,0.5953395255720837,0.5876108666806341,0.5798356496030914,0.45384919803524454,0.5677770794049863,0.6007868333449728,0.6014386479502759,0.562888469865214,0.5626091207486557,0.563493726284424,0.5507833414810159,0.45384919803524454,0.45384919803524454,0.5139092580953046,0.5187047512628908,0.5092068812999045,0.5140489326535839,0.5116279069767442,0.5207067532648928,0.5120003724654888,0.5162837255860512,0.5095793467886491,0.555156362219239,0.6031147426496264
10,0.4475405638196336,0.5955490374095025,0.6309798170263287,0.6356821938217287,0.6261843238587425,0.6251134855786019,0.6217147379938077,0.595176571920758,0.5401913541448425,0.4475405638196336,0.4475405638196336,0.4475405638196336,0.4475405638196336,0.4475405638196336,0.4475405638196336,0.4475405638196336,0.4475405638196336,0.4475405638196336,0.5863305165630747,0.6300486533044672,0.6351234955886119,0.62720860395279,0.6253928346951603,0.6028121144400214,0.6026724398817422,0.4475405638196336,0.594478199129362,0.6287915822799544,0.6368461484740554,0.6363805666131247,0.6144051027771958,0.5896827059617757,0.5896827059617757,0.4475405638196336,0.4475405638196336,0.5171450520287729,0.5100682077426264,0.5135600716996066,0.52589799101427,0.5209162651023116,0.5277137602718998,0.5065297855995531,0.5149568172823987,0.5244546872453849,0.5817833337213182,0.6368461484740554
11,0.4505202877295901,0.5643550527271457,0.5838163745140489,0.6319575389342831,0.6316781898177247,0.6149638010103127,0.6097027259817958,0.6077007239797938,0.5426123798216822,0.4505202877295901,0.4505202877295901,0.4505202877295901,0.4505202877295901,0.4505202877295901,0.4505202877295901,0.4505202877295901,0.4505202877295901,0.4505202877295901,0.5743650627371557,0.5770654375305538,0.6313988407011663,0.6306073515375841,0.61719859394278,0.6129152408222176,0.6115184952394255,0.4505202877295901,0.56184091067812,0.6316781898177247,0.6317713061899108,0.6277207439998138,0.6100751914705403,0.6096096096096096,0.606536769327467,0.4505202877295901,0.4505202877295901,0.5109062550923016,0.5206369159857532,0.5150033754684917,0.5160276555625393,0.5155620737016086,0.5241287799427334,0.5206834741718462,0.51649323742347,0.5215215215215215,0.5768033321866225,0.6319575389342831
12,0.4537560816630584,0.5439392881253347,0.5840258863514678,0.586214121097842,0.5616313988407011,0.5607002351188398,0.5566496729287427,0.5580929766976278,0.52354680261657,0.4537560816630584,0.4537560816630584,0.4537560816630584,0.4537560816630584,0.4537560816630584,0.4537560816630584,0.4537560816630584,0.4537560816630584,0.4537560816630584,0.563493726284424,0.5919873361733827,0.5850967246316083,0.5563703238121843,0.5646576809367507,0.5662872174500081,0.5468258956631049,0.4537560816630584,0.5365365365365365,0.5392369113299346,0.595525758316456,0.580161556905743,0.5076239029727402,0.5670787066135904,0.5675908466606141,0.4537560816630584,0.4537560816630584,0.5140489326535839,0.5182857275880531,0.5144213981423283,0.5152594454920036,0.5136299089787462,0.5100449286495798,0.5163302837721442,0.5118606979072096,0.5075773447866471,0.5411871820140554,0.595525758316456
13,0.4527550806620574,0.5957818283399678,0.6255325092534395,0.6139860791023581,0.6130549153804967,0.6133808226831483,0.5836766999557698,0.5889377749842866,0.5262238983169216,0.4527550806620574,0.4527550806620574,0.4527550806620574,0.4527550806620574,0.4527550806620574,0.4527550806620574,0.4527550806620574,0.4527550806620574,0.4527550806620574,0.5990874595525758,0.6192937123169682,0.6167330120818493,0.6097027259817958,0.6099355169122611,0.607933514910259,0.5880531694485183,0.4527550806620574,0.509137044020765,0.6017412761598808,0.6093302604930512,0.5928952208021976,0.5920571734525223,0.5914519170333123,0.5934539190353144,0.4527550806620574,0.4527550806620574,0.5165863537956561,0.5097423004399748,0.5116046278836976,0.5153758409572363,0.5177503084479829,0.5229648252904067,0.5166794701678422,0.5174709593314244,0.5182158903089136,0.569079846426961,0.6255325092534395
