,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,average_model,optimal_clustering
0,0.4511974769210552,0.5610565393081245,0.5622392325634876,0.5885870100857452,0.593186372745491,0.5826078386280759,0.5874043168303821,0.5905581655113505,0.5481783238608364,0.5433161404776766,0.5434475508393837,0.5434475508393837,0.5434475508393837,0.4511974769210552,0.4511974769210552,0.4511974769210552,0.4511974769210552,0.4511974769210552,0.5587568579782516,0.580308157298203,0.5960774007030455,0.596800157692434,0.573869049574559,0.577614244883209,0.5699267387233483,0.4511974769210552,0.5632905154571438,0.5748546272873616,0.5956831696179243,0.5940405400965866,0.5824764282663688,0.5717007786063931,0.5694010972765202,0.535760044679523,0.5434475508393837,0.5126975261999409,0.49778245014619404,0.5015276454548441,0.5064555340188573,0.5074411117316601,0.510792075955189,0.4966654620716843,0.4849699398797595,0.4962712309865633,0.4968625776142449,0.4994250796675318,0.49594270508229576,0.5052728407634942,0.5019218765399652,0.5044843785932521,0.49521994809290715,0.5056670718486153,0.5056670718486153,0.497651039784487,0.5019218765399652,0.49968790039094585,0.5033673905187424,0.501002004008016,0.5047471993166661,0.4963369361674168,0.49811097605046156,0.5036302112421565,0.5416783780067725,0.5956831696179243
1,0.4726830710601531,0.5504123000098557,0.5759716153618712,0.5755116790958967,0.5460100528926706,0.5634876309997043,0.5606623082230033,0.5536318538716778,0.5241959328493052,0.5597424356910542,0.5597424356910542,0.5597424356910542,0.5597424356910542,0.4726830710601531,0.4726830710601531,0.4726830710601531,0.4726830710601531,0.4726830710601531,0.5550116626696014,0.5812937350110056,0.5763658464469923,0.5654587864253097,0.5728834718617563,0.5630276947337297,0.5663129537764052,0.4726830710601531,0.4580965209106738,0.5777456552449161,0.574526101383094,0.5298465784027071,0.5597424356910542,0.5597424356910542,0.5597424356910542,0.5623049377443411,0.5597424356910542,0.49292026676303424,0.5033016853378889,0.4983080915930221,0.4875981471138999,0.49659975689083086,0.5069811754656854,0.49351161339071586,0.49410296001839743,0.4910148165182825,0.497651039784487,0.5067183547422714,0.504221557869838,0.49541706363546767,0.49751962942278,0.4978481553270475,0.4958112947205887,0.488123788560728,0.4990308485824107,0.5082295739019022,0.5109891914977496,0.5019875817208187,0.5040244423272775,0.5066526495614179,0.49521994809290715,0.5047471993166661,0.49968790039094585,0.5079667531784882,0.5357941140325582,0.5777456552449161
2,0.47544268865600053,0.5707152008935905,0.5878642530963566,0.5747889221065081,0.5579026906271559,0.5646703242550675,0.5558658300206971,0.5548145471270409,0.5483097342225435,0.5660501330529912,0.5660501330529912,0.5660501330529912,0.5660501330529912,0.47544268865600053,0.47544268865600053,0.47544268865600053,0.47544268865600053,0.47544268865600053,0.5735405236702914,0.5901639344262295,0.5853674562239233,0.5801110417556424,0.576957193074674,0.5602023719570288,0.5651959657018956,0.47544268865600053,0.5531719176057032,0.5879956634580636,0.5844475836919741,0.5688097506488387,0.5660501330529912,0.5660501330529912,0.5660501330529912,0.5763001412661388,0.5660501330529912,0.5027760438910608,0.4996221952100923,0.5012648247314301,0.5094122671572654,0.5025132231676468,0.5088866257104373,0.4971911035185124,0.5015933506356977,0.49140904760340354,0.500476362561188,0.49416866519925096,0.49541706363546767,0.4950885377312001,0.49548276881632114,0.4971253983376589,0.5014619402739906,0.48838660928414207,0.4966654620716843,0.4938401392949834,0.4904891750714544,0.4997536055717993,0.49857091231643613,0.49607411544400276,0.503958737146424,0.5082952790827556,0.5000821314760668,0.5104635500509215,0.546915324273319,0.5879956634580636
3,0.47169749334735045,0.5748546272873616,0.5849075199579487,0.5807680935641776,0.5724235355957817,0.5617135911166595,0.5616478859358061,0.5692039817339597,0.5324747856368475,0.5657873123295772,0.5657873123295772,0.5657873123295772,0.5657873123295772,0.47169749334735045,0.47169749334735045,0.47169749334735045,0.47169749334735045,0.47169749334735045,0.5741975754788265,0.583921942245146,0.5657216071487237,0.5393081244456125,0.5747889221065081,0.5739347547554124,0.561253654850685,0.47169749334735045,0.5684812247445711,0.5866815598409935,0.5665757744998193,0.5695325076382273,0.5657873123295772,0.5657873123295772,0.5657873123295772,0.5623706429251947,0.5657873123295772,0.517231183678833,0.5096093826998259,0.5021846972633792,0.5084923946253163,0.4933802030290088,0.49541706363546767,0.5029731594336213,0.5098064982423864,0.49909655376326423,0.5037616216038635,0.4981766812313151,0.5005420677420415,0.4957455895397352,0.5013305299122836,0.49416866519925096,0.4994250796675318,0.5052071355826407,0.49929366930582475,0.5018561713591116,0.4982423864121686,0.5044186734123985,0.5104635500509215,0.5016590558165511,0.5024475179867932,0.4993593744866783,0.49193468905023163,0.48963500772035873,0.5462266366369656,0.5866815598409935
4,0.4738657643155163,0.5726206511383423,0.5864187391175795,0.5828049541706364,0.5718978941489536,0.5595453201484937,0.5602680771378823,0.5688097506488387,0.5109234863168961,0.5626334636486087,0.5626334636486087,0.5626334636486087,0.5626334636486087,0.4738657643155163,0.4738657643155163,0.4738657643155163,0.4738657643155163,0.4738657643155163,0.5705837905318835,0.5844475836919741,0.5684812247445711,0.5490324912119321,0.5745918065639476,0.5743946910213871,0.560859423765564,0.4738657643155163,0.571043726797858,0.5883898945431847,0.5697953283616413,0.5676270573934755,0.5626334636486087,0.5626334636486087,0.5626334636486087,0.5588882683399586,0.5626334636486087,0.48201320674135156,0.5054042511252013,0.4978481553270475,0.5029074542527678,0.5053385459443477,0.4967968724333914,0.49857091231643613,0.5121718847531128,0.49916225894411775,0.49265744603962025,0.49916225894411775,0.504090147508131,0.49587699990144224,0.49778245014619404,0.49265744603962025,0.4961398206248563,0.5022504024442327,0.49502283255034657,0.503564506061303,0.49981931075265285,0.5009362988271625,0.5098722034232399,0.4977167449653405,0.5027760438910608,0.49968790039094585,0.5068497651039785,0.5094779723381189,0.5449368682720632,0.5883898945431847
5,0.45234731758599167,0.5631919576858635,0.5888169782187326,0.5892112093038536,0.5597095831006275,0.5824435756759421,0.578961201090706,0.5714051052925523,0.5290252636420382,0.5428233516212754,0.5430204671638359,0.5430204671638359,0.5430204671638359,0.45234731758599167,0.45234731758599167,0.45234731758599167,0.45234731758599167,0.45234731758599167,0.5675284996221952,0.5874371694208088,0.5917737113571405,0.5815237031439929,0.572522093367062,0.5855974243569105,0.5635204835901311,0.45234731758599167,0.5361871283550708,0.591182364729459,0.5915108906337264,0.5394723873977463,0.5492624593449194,0.5692368343243864,0.5601695193666021,0.5739019021649857,0.5430204671638359,0.5090508886625711,0.5052399881730675,0.4973553664706462,0.5031374223857551,0.4982095338217418,0.512007621800979,0.502348960215513,0.5024146653963665,0.4973553664706462,0.5003778047899077,0.5005749203324682,0.5022832550346595,0.49676401984296464,0.49551562140674793,0.49886658563027697,0.5032031275666087,0.4982095338217418,0.5011005617792963,0.4890765136831039,0.5051085778113604,0.49571273694930845,0.5014290876835639,0.505699924439042,0.5016262032261244,0.5015604980452709,0.5051085778113604,0.4966983146621111,0.5371362031896214,0.5915108906337264
6,0.4707776208154013,0.5729491770426098,0.5605966030421499,0.5552744833930155,0.554945957488748,0.5558658300206971,0.5506094155524163,0.5508065310949768,0.5508065310949768,0.5623706429251947,0.5623706429251947,0.5623706429251947,0.5623706429251947,0.4707776208154013,0.4707776208154013,0.4707776208154013,0.4707776208154013,0.4707776208154013,0.574131870297973,0.5521863398929006,0.5452215907224285,0.5427904990308485,0.5605308978612964,0.560859423765564,0.5535661486908243,0.4707776208154013,0.5649331449784816,0.5544860212227735,0.5449587699990144,0.5416078057754854,0.5623706429251947,0.5623706429251947,0.5623706429251947,0.5651959657018956,0.5623706429251947,0.49449719110351853,0.49600841026314924,0.5010677091888696,0.5088209205295837,0.49416866519925096,0.49594270508229576,0.4969282827950984,0.49857091231643613,0.5082952790827556,0.4933802030290088,0.5082952790827556,0.5073754065508065,0.49659975689083086,0.4970596931568054,0.49929366930582475,0.49607411544400276,0.5064555340188573,0.4969282827950984,0.5057984822103223,0.4908177009757219,0.5000164262952134,0.4952856532737606,0.500739183284602,0.4956798843588817,0.49410296001839743,0.4973225138802195,0.4906862906140149,0.5387654483222669,0.5729491770426098
7,0.4728144814218601,0.5345116462433063,0.55198922435034,0.5488353756693716,0.5296494628601465,0.5452215907224285,0.5444331285521863,0.5536318538716778,0.5370084431157397,0.5667071848615264,0.5667071848615264,0.5667071848615264,0.5667071848615264,0.4728144814218601,0.4728144814218601,0.4728144814218601,0.4728144814218601,0.4728144814218601,0.5310949768389237,0.49850520713558266,0.5519235191694866,0.5511350569992444,0.5376654949242747,0.5586911527973981,0.5410164591478038,0.4728144814218601,0.5410821643286573,0.5495581326587602,0.5544860212227735,0.5406222280626828,0.5667071848615264,0.5667071848615264,0.5667071848615264,0.4739971746772233,0.5667071848615264,0.484772824337199,0.49364302375242286,0.4956141791780282,0.49587699990144224,0.4982423864121686,0.49981931075265285,0.4970596931568054,0.5076382272742206,0.49351161339071586,0.5006734781037485,0.49738821906107294,0.5009362988271625,0.5023818128059397,0.49482571700778605,0.49278885640132725,0.4950885377312001,0.4933802030290088,0.49791386050790104,0.5029731594336213,0.5002135418377739,0.497651039784487,0.4898321232629193,0.4957455895397352,0.4996221952100923,0.49042346989060087,0.5026446335293537,0.5109891914977496,0.5324285486577283,0.5667071848615264
8,0.44712375570813756,0.5525805709780216,0.5569828180952068,0.5846446992345347,0.5853017510430697,0.5812280298301521,0.5654587864253097,0.5665757744998193,0.5452215907224285,0.548769670488518,0.5482440290416899,0.5482440290416899,0.5482440290416899,0.44712375570813756,0.44712375570813756,0.44712375570813756,0.44712375570813756,0.44712375570813756,0.5525805709780216,0.5438417819245047,0.5826078386280759,0.5699267387233483,0.5802424521173495,0.5709780216170045,0.5760373205427248,0.44712375570813756,0.5338545944347712,0.549163901573639,0.583921942245146,0.5815565557344197,0.5784027070534512,0.5753802687341897,0.5695325076382273,0.5541574953185059,0.5482440290416899,0.5065212391997109,0.5021846972633792,0.504090147508131,0.5063898288380039,0.5022504024442327,0.5020532869016722,0.49331449784815534,0.49981931075265285,0.5034330956995959,0.5046814941358126,0.4900292388054798,0.5011991195505766,0.49850520713558266,0.5054699563060547,0.4969939879759519,0.49193468905023163,0.49108052169913596,0.49988501593350637,0.507178291008246,0.5074411117316601,0.4977167449653405,0.5013962350931371,0.4977167449653405,0.49857091231643613,0.49042346989060087,0.49896514340155723,0.5132888728276225,0.5366093449801851,0.5853017510430697
9,0.44764939715496566,0.5524491606163145,0.5550116626696014,0.5845132888728276,0.5846446992345347,0.5791254640428398,0.5653273760636026,0.5668385952232333,0.5446959492756004,0.5448273596373074,0.5444331285521863,0.5444331285521863,0.5444331285521863,0.44764939715496566,0.44764939715496566,0.44764939715496566,0.44764939715496566,0.44764939715496566,0.5519235191694866,0.5405565228818292,0.5816879660961267,0.5686126351062781,0.5795854003088143,0.5707152008935905,0.5752488583724826,0.44764939715496566,0.5359571602220835,0.5458786425309635,0.583527711160025,0.5797168106705214,0.5777456552449161,0.5745918065639476,0.5696639179999343,0.5542889056802129,0.5444331285521863,0.4931830874864483,0.491211932060843,0.5046157889549591,0.4930516771247413,0.5050100200400801,0.5046814941358126,0.5031045697953284,0.497651039784487,0.5015933506356977,0.5044186734123985,0.4901606491671868,0.4997536055717993,0.5006077729228949,0.5012648247314301,0.4980452708696081,0.5081638687210487,0.5078353428167811,0.5023818128059397,0.49541706363546767,0.49147475278425706,0.49863661749728966,0.5029731594336213,0.49896514340155723,0.49896514340155723,0.49265744603962025,0.5021189920825258,0.5109234863168961,0.5356456689943335,0.5846446992345347
