,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,average_model,optimal_clustering
0,0.44510072777133214,0.6825756776711317,0.7078894631367999,0.7043560805822171,0.6884294905600675,0.6677565657631052,0.6677565657631052,0.6317371585275815,0.6148085644974158,0.7096297858875646,0.7096297858875646,0.7096297858875646,0.7096297858875646,0.44510072777133214,0.44510072777133214,0.44510072777133214,0.44510072777133214,0.44510072777133214,0.6907499208944204,0.7144288577154309,0.6196603733783356,0.6955489927222867,0.660742537706993,0.6126990823752768,0.6604788524417256,0.44510072777133214,0.7096297858875646,0.7096297858875646,0.663748549731041,0.663748549731041,0.6842105263157895,0.6842105263157895,0.6528319797489717,0.6887459128783884,0.7096297858875646,0.5042717012973315,0.5025841155996202,0.4937242906866364,0.5120240480961924,0.648937250719763,0.7144288577154309
1,0.44657736525682945,0.6937559329184685,0.6846851597932707,0.6813627254509018,0.6742959603417361,0.6739795380234153,0.6739795380234153,0.6359561227718595,0.5974580740428225,0.7127940090707732,0.7127940090707732,0.7127940090707732,0.7127940090707732,0.44657736525682945,0.44657736525682945,0.44657736525682945,0.44657736525682945,0.44657736525682945,0.6973947895791583,0.6987132159054952,0.6675983546039447,0.6683366733466933,0.6692859403016559,0.6462398481172872,0.6692332032486025,0.44657736525682945,0.7127940090707732,0.7127940090707732,0.6349541187638434,0.6349541187638434,0.6815736736631157,0.6815736736631157,0.6190802657947474,0.6980276342158,0.7127940090707732,0.49857609956755616,0.49498997995991983,0.4957282987026685,0.512762366838941,0.6466871364561482,0.7127940090707732
2,0.4163062968041346,0.4192068347220757,0.5824807509756355,0.5624406708153148,0.5922898428435819,0.6516190275287417,0.6469781668600358,0.6410716169180466,0.6312625250501002,0.6360615968779665,0.6364307562493408,0.6364307562493408,0.6364307562493408,0.4163062968041346,0.4163062968041346,0.4163062968041346,0.4163062968041346,0.4163062968041346,0.5731462925851704,0.6191857399008543,0.6361143339310199,0.6584221073726401,0.6561016770382871,0.6543613542875224,0.6212952220229934,0.4163062968041346,0.6364307562493408,0.6636430756249341,0.6636430756249341,0.6507224976268327,0.6507224976268327,0.6351650669760573,0.6379073937348381,0.5651302605210421,0.6364307562493408,0.4944626094293851,0.48897795591182364,0.5011074781141229,0.5010547410610695,0.5975811271666139,0.6636430756249341
3,0.4411454487923215,0.6780930281615863,0.6765636536230355,0.6893260204619766,0.6805189326020462,0.6671764581795169,0.6453960552684316,0.6378546566817846,0.5329079211053687,0.7017192279295433,0.7014555426642759,0.7014555426642759,0.7014555426642759,0.4411454487923215,0.4411454487923215,0.4411454487923215,0.4411454487923215,0.4411454487923215,0.6889041240375487,0.6550469359772176,0.6674928804978377,0.5788418943149457,0.6556270435608058,0.6619027528741694,0.5894420419786942,0.4411454487923215,0.7014555426642759,0.6661217171184475,0.6661217171184475,0.6814681995570088,0.6814681995570088,0.6569454698871428,0.660637063600886,0.6837358928383082,0.7014555426642759,0.49346060542136905,0.5017930598038182,0.5070667651091657,0.5110220440881763,0.6343681515076938,0.7014555426642759
4,0.42337306191330026,0.6656998206940197,0.6396477164856028,0.6514608163695813,0.6728720599092922,0.6652251872165383,0.6652251872165383,0.6467672186478219,0.6409134057588862,0.6712372112646345,0.6712372112646345,0.6712372112646345,0.6712372112646345,0.42337306191330026,0.42337306191330026,0.42337306191330026,0.42337306191330026,0.42337306191330026,0.6672291952325704,0.587754456280983,0.6866891678093028,0.6758780719333404,0.6664381394367683,0.6605315894947791,0.6664381394367683,0.42337306191330026,0.6712372112646345,0.6712372112646345,0.6860035861196077,0.6860035861196077,0.6664381394367683,0.6664381394367683,0.628467461238266,0.6682839362936399,0.6712372112646345,0.4930914460499947,0.4974158844003797,0.5015293745385507,0.4852336251450269,0.634971697781528,0.6866891678093028
5,0.43840312203354076,0.6888513869844953,0.694705199873431,0.658527581478747,0.6588967408501213,0.6547305136588968,0.6241957599409345,0.6340048518088809,0.638118341947052,0.6980276342158,0.6974475266322118,0.6974475266322118,0.6974475266322118,0.43840312203354076,0.43840312203354076,0.43840312203354076,0.43840312203354076,0.43840312203354076,0.6983967935871743,0.6976584748444257,0.6403332981752979,0.6757198607741799,0.655205147136378,0.6546250395527898,0.6061069507435924,0.43840312203354076,0.6974475266322118,0.6418626727138488,0.6418626727138488,0.6978166860035862,0.6978166860035862,0.632791899588651,0.6272017719649826,0.6928066659635059,0.6974475266322118,0.5100200400801603,0.5003164223183209,0.4954646134374011,0.49214217909503216,0.6378644228027205,0.6983967935871743
6,0.4178884083957388,0.5951376437084696,0.5582217065710368,0.6254614492142179,0.5884927750237317,0.6496150195127096,0.6426537285096509,0.6346376964455226,0.6410716169180466,0.6644341314207363,0.6644868684737897,0.6644868684737897,0.6644868684737897,0.4178884083957388,0.4178884083957388,0.4178884083957388,0.4178884083957388,0.4178884083957388,0.6118552895264212,0.607161691804662,0.6558379917730197,0.6614808564497416,0.6570509439932497,0.652990190908132,0.6080582217065711,0.4178884083957388,0.6644868684737897,0.6778820799493724,0.6778820799493724,0.6475582744436241,0.6475582744436241,0.6263052420630735,0.6296804134584959,0.6051049467355765,0.6644868684737897,0.5075413985866469,0.5065921316316844,0.4984706254614492,0.5025313785465668,0.6105310035275229,0.6778820799493724
7,0.4324965720915515,0.4853918363041873,0.49114017508701613,0.5697711211897479,0.571669655099673,0.6233519670920789,0.6233519670920789,0.614492142179095,0.5788946313679991,0.5817424322328868,0.5817424322328868,0.5817424322328868,0.5817424322328868,0.4324965720915515,0.4324965720915515,0.4324965720915515,0.4324965720915515,0.4324965720915515,0.4644552262419576,0.4864993144183103,0.6044193650458812,0.5854340259466301,0.6286784094504799,0.6138065604893999,0.627254509018036,0.4324965720915515,0.5817424322328868,0.5817424322328868,0.6255141862672714,0.6255141862672714,0.6241957599409345,0.6241957599409345,0.614492142179095,0.4761628520198291,0.5817424322328868,0.5037970678198502,0.5008437928488556,0.49905073304503744,0.5005801075835882,0.5630149187263416,0.6286784094504799
8,0.4369792216010969,0.6880603311886931,0.6949688851386985,0.663748549731041,0.6645396055268432,0.6614281193966881,0.6234047041451324,0.6344794852863622,0.6439721548359878,0.6989241641177091,0.698133108321907,0.698133108321907,0.698133108321907,0.4369792216010969,0.4369792216010969,0.4369792216010969,0.4369792216010969,0.4369792216010969,0.6969728931547305,0.6975002636852653,0.6351123299230039,0.6802025102837254,0.6615863305558486,0.6606898006539395,0.615599620293218,0.4369792216010969,0.698133108321907,0.6369581267798755,0.6369581267798755,0.7010336462398481,0.7010336462398481,0.6299968357768168,0.6241957599409345,0.6922265583799178,0.698133108321907,0.5083851914355025,0.4984706254614492,0.5038498048729037,0.48829237422212846,0.6389582283475334,0.7010336462398481
9,0.44430967197553,0.6909608691066343,0.6739795380234153,0.6705516295749393,0.6655943465879127,0.6684421474528003,0.6684421474528003,0.6371690749920894,0.6054213690538973,0.7095770488345111,0.7095770488345111,0.7095770488345111,0.7095770488345111,0.44430967197553,0.44430967197553,0.44430967197553,0.44430967197553,0.44430967197553,0.694705199873431,0.69180466195549,0.6728193228562388,0.5895475160848012,0.6643813943676827,0.6442885771543087,0.6643286573146293,0.44430967197553,0.7095770488345111,0.7095770488345111,0.6431283619871322,0.6431283619871322,0.6743486973947895,0.6743486973947895,0.6243012340470414,0.694916148085645,0.7095770488345111,0.5030587490771016,0.49282776078472734,0.5059065499419892,0.48855605948739583,0.6414173375991751,0.7095770488345111
