,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,average_model,optimal_clustering
0,0.4465854786496069,0.6786393299419351,0.7027901957761677,0.6993987975951904,0.6836750423924772,0.6633266533066132,0.6633266533066132,0.628282205436514,0.6119418323827142,0.7050511278968192,0.7050511278968192,0.7050511278968192,0.7050511278968192,0.4465854786496069,0.4465854786496069,0.4465854786496069,0.4465854786496069,0.4465854786496069,0.6865525923642156,0.7093674528544268,0.6167720055495607,0.6906633780381275,0.6566466265865063,0.6095781306202148,0.6564410873028107,0.4465854786496069,0.7050511278968192,0.7050511278968192,0.6602435640511792,0.6602435640511792,0.6794614870767175,0.6794614870767175,0.6491444427316171,0.6845999691691075,0.7050511278968192,0.5042392477262216,0.5028004727403526,0.49488721031807203,0.5115358922974154,0.5119469708648066,0.629486078383874,0.7093674528544268
1,0.4478187143517805,0.6879913673500848,0.6796670263604131,0.6763783978212836,0.6696983711011767,0.669595601459329,0.669595601459329,0.632392991110426,0.5944709932685884,0.7064899028826884,0.7064899028826884,0.7064899028826884,0.7064899028826884,0.4478187143517805,0.4478187143517805,0.4478187143517805,0.4478187143517805,0.4478187143517805,0.6915883048147577,0.6931298494424747,0.6628128050973743,0.6638405015158522,0.6648681979343302,0.6423616463696624,0.6647654282924824,0.4478187143517805,0.7064899028826884,0.7064899028826884,0.6314680643337958,0.6314680643337958,0.6768922460305226,0.6768922460305226,0.6161553876984739,0.6922049226658445,0.7064899028826884,0.49848414778274497,0.49540105852731103,0.49478444067622424,0.5125635887158934,0.48748779610503057,0.6276685238609087,0.7064899028826884
2,0.41832382714146243,0.42222907353167877,0.5812137094702226,0.5614819382354452,0.5906685165202199,0.6473973588202045,0.6378397821283592,0.6378397821283592,0.6275628179435795,0.6315708339756436,0.631879142901187,0.631879142901187,0.631879142901187,0.41832382714146243,0.41832382714146243,0.41832382714146243,0.41832382714146243,0.41832382714146243,0.5703201274343559,0.6162581573403216,0.6321874518267304,0.6543856944658548,0.6520219927033555,0.6501721391500951,0.6185190894609732,0.41832382714146243,0.631879142901187,0.6590103283490057,0.6590103283490057,0.6464724320435743,0.6464724320435743,0.6347566928729254,0.6347566928729254,0.5625096346539232,0.631879142901187,0.49447613175068084,0.48892657109089976,0.5001284620523098,0.5010533888289399,0.49396228354144184,0.5789234145947574,0.6590103283490057
3,0.4427316170803145,0.6727300755356868,0.6713940701916654,0.6839319664970968,0.6756076255074251,0.6622475720672113,0.6344997687683058,0.6347053080520014,0.532038435846051,0.6956477056677457,0.6953393967422024,0.6953393967422024,0.6953393967422024,0.4427316170803145,0.4427316170803145,0.4427316170803145,0.4427316170803145,0.4427316170803145,0.68331534864601,0.64970967576178,0.662966959560146,0.5774626175427778,0.6504290632547146,0.6569035506911258,0.5873285031601665,0.4427316170803145,0.6953393967422024,0.6615281845742768,0.6615281845742768,0.6757103951492729,0.6757103951492729,0.656286932840039,0.656286932840039,0.6782796361954678,0.6953393967422024,0.49319151122758337,0.5017213915009506,0.5058321771748625,0.5107651199835569,0.4853810184471507,0.6163447774670221,0.6956477056677457
4,0.4252093931452649,0.6606546426185704,0.6355788500077078,0.6470890498946611,0.6681568264734598,0.6605518729767227,0.6605518729767227,0.6428754945789014,0.6368120857098813,0.665998663994656,0.665998663994656,0.665998663994656,0.665998663994656,0.4252093931452649,0.4252093931452649,0.4252093931452649,0.4252093931452649,0.4252093931452649,0.6621961872462875,0.5851189558604388,0.6814141102718257,0.6711371460870459,0.6617851086788963,0.6561327783772674,0.6617851086788963,0.4252093931452649,0.665998663994656,0.665998663994656,0.6812085709881301,0.6812085709881301,0.6617851086788963,0.6617851086788963,0.6250963465392323,0.6632238836647655,0.665998663994656,0.4931401264066595,0.49714814243872363,0.5004367709778531,0.48543240326807463,0.48337701043111864,0.6115601165701368,0.6814141102718257
5,0.44000822157134784,0.6849082780946508,0.6906633780381275,0.6552078516006372,0.6555161605261806,0.6511998355685731,0.6304403679153178,0.631365294691948,0.6352705410821643,0.6939520065772571,0.6934381583680181,0.6934381583680181,0.6934381583680181,0.44000822157134784,0.44000822157134784,0.44000822157134784,0.44000822157134784,0.44000822157134784,0.6941575458609527,0.6936436976517136,0.6371203946354247,0.6723703817892195,0.6522275319870511,0.6513026052104208,0.603823030676738,0.44000822157134784,0.6934381583680181,0.6386619392631416,0.6386619392631416,0.6935409280098659,0.6935409280098659,0.6241714197626022,0.6241714197626022,0.6887107548430194,0.6934381583680181,0.5093777298186116,0.5003340013360054,0.49457890139252864,0.4922151996300293,0.5154411386876316,0.6194821878188612,0.6941575458609527
6,0.4196598324854838,0.5932377575664148,0.5566517650685987,0.6224243358511896,0.5862494219207646,0.6456502749087919,0.6315708339756436,0.6315708339756436,0.6373259339191203,0.6607574122604183,0.660860181902266,0.660860181902266,0.660860181902266,0.4196598324854838,0.4196598324854838,0.4196598324854838,0.4196598324854838,0.4196598324854838,0.609475360978367,0.603823030676738,0.6518164534196599,0.6568521658702019,0.6526386105544422,0.6488361338060736,0.6053645753044551,0.4196598324854838,0.660860181902266,0.6732953085658496,0.6732953085658496,0.6436976517136838,0.6436976517136838,0.6267406608087971,0.6267406608087971,0.6028981039001079,0.660860181902266,0.5072195673398078,0.506089101279482,0.49735368172241917,0.5021838548892658,0.504033708442526,0.592186570944086,0.6732953085658496
7,0.43430450644879504,0.4849699398797595,0.49051950053954063,0.5673911926416937,0.5701659729715842,0.6204203278351575,0.6204203278351575,0.6118904475617902,0.576845999691691,0.580442937156364,0.580442937156364,0.580442937156364,0.580442937156364,0.43430450644879504,0.43430450644879504,0.43430450644879504,0.43430450644879504,0.43430450644879504,0.4646215507938955,0.4858948666563897,0.6019217923025538,0.5831149478444068,0.6255588099275474,0.6111710600688557,0.6242228045835261,0.43430450644879504,0.580442937156364,0.580442937156364,0.6229895688813525,0.6229895688813525,0.6212424849699398,0.6212424849699398,0.6118904475617902,0.4760289810390011,0.580442937156364,0.5037767843379066,0.500488155798777,0.4980216843944299,0.5003853861569293,0.5039823236216022,0.5491070052192296,0.6255588099275474
8,0.43862083140640257,0.6841375057807924,0.690920302142747,0.6602949488721032,0.6610143363650378,0.6577257078259082,0.6309028313036329,0.631827758080263,0.6409742562047172,0.6948255485329634,0.6941061610400288,0.6941061610400288,0.6941061610400288,0.43862083140640257,0.43862083140640257,0.43862083140640257,0.43862083140640257,0.43862083140640257,0.6927701556960074,0.693489543188942,0.6320332973639586,0.6767380915677509,0.6584450953188428,0.6572118596166693,0.6131236832639638,0.43862083140640257,0.6941061610400288,0.633883150917219,0.633883150917219,0.6966754020862237,0.6966754020862237,0.6212424849699398,0.6212424849699398,0.6881455218128565,0.6941061610400288,0.5077848003699708,0.4984327629618211,0.5047017111145368,0.48846410770258464,0.516314680643338,0.6202588326836824,0.6966754020862237
9,0.44560916705205283,0.6852679718411181,0.6692359077128616,0.6658445095318842,0.6612198756487334,0.6642001952623195,0.6642001952623195,0.6335748419916757,0.6022301012280972,0.7033554288063306,0.7033554288063306,0.7033554288063306,0.7033554288063306,0.44560916705205283,0.44560916705205283,0.44560916705205283,0.44560916705205283,0.44560916705205283,0.6889676789476389,0.686398437901444,0.6678999023688402,0.587020194234623,0.6600894095884076,0.6404604079954781,0.6599866399465598,0.44560916705205283,0.7033554288063306,0.7033554288063306,0.6394327115770001,0.6394327115770001,0.6698525255639484,0.6698525255639484,0.6212424849699398,0.6891732182313345,0.7033554288063306,0.503057396844972,0.49329428086943117,0.5067571039514928,0.48866964698628024,0.48938903447921484,0.6230952747986817,0.7033554288063306
