,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,average_model,optimal_clustering
0,0.44875958814180084,0.5586690622624559,0.558496302950729,0.5960887291825029,0.597816322299772,0.5760486490221823,0.5850666850943266,0.5711422845691383,0.5502038559878377,0.5446410061502315,0.5448137654619584,0.5448137654619584,0.5448137654619584,0.44875958814180084,0.44875958814180084,0.44875958814180084,0.44875958814180084,0.44875958814180084,0.561398659387741,0.5804021836777002,0.5998894340404948,0.6006495750120932,0.5777071384147605,0.578743694285122,0.570934973395066,0.44875958814180084,0.5657176421809136,0.5749429894271301,0.5993711561053141,0.597816322299772,0.5832699882523668,0.5728007739617166,0.5729044295487526,0.5403911270817497,0.5448137654619584,0.5128187409301361,0.4954046023080644,0.5039734641697188,0.5076014097159837,0.5074977541289476,0.5097436251813973,0.4966484693524981,0.487008499758137,0.49723585101236956,0.49706309170064267,0.501174763319743,0.4954046023080644,0.5047336051413172,0.5006564853845622,0.503904360445028,0.49568101720682745,0.5037661529956464,0.5040771197567548,0.49706309170064267,0.5024186303641767,0.5003109667611084,0.5040425678944095,0.5013820744938152,0.5041462234814457,0.5413777747065012,0.5993711561053141
1,0.46973256858544676,0.5569069172828416,0.5767051344067445,0.5772579642042706,0.5320641282565131,0.5651993642457328,0.5555939465137171,0.5622624559463755,0.5274341787022321,0.5624697671204478,0.5624697671204478,0.5624697671204478,0.5624697671204478,0.46973256858544676,0.46973256858544676,0.46973256858544676,0.46973256858544676,0.46973256858544676,0.5559049132748255,0.5835118512887845,0.5788819017345035,0.5676179946099095,0.5763596157832908,0.5648883974846244,0.5698984175247046,0.46973256858544676,0.45788127980098126,0.5805058392647364,0.5766705825443992,0.5306820537626978,0.5624697671204478,0.5624697671204478,0.5623661115334117,0.5627461820192108,0.5624697671204478,0.4927441089074701,0.5041462234814457,0.4986179255061848,0.48704305162048234,0.497097643562988,0.5074286504042568,0.4941952871259761,0.49478266878584753,0.4900145117821851,0.4980650957086587,0.5061847833598231,0.5047681570036625,0.49550825789510056,0.49778868080989563,0.4973740584617511,0.49619929514200817,0.48756132955566306,0.4991362034413655,0.5077396171653652,0.5117821850597747,0.5025568378135582,0.5040771197567548,0.5081887913758552,0.4956119134821367,0.536294811845914,0.5805058392647364
2,0.47291133992122175,0.577016101167853,0.5903185681708244,0.5834772994264391,0.5743210559049132,0.5693455877271785,0.5544882869186649,0.5583235436390022,0.5503766152995646,0.5686891023426163,0.5686891023426163,0.5686891023426163,0.5686891023426163,0.47291133992122175,0.47291133992122175,0.47291133992122175,0.47291133992122175,0.47291133992122175,0.5764287195079815,0.5947066546886878,0.5912514684541497,0.5859304816529611,0.5809204616128809,0.5648192937599337,0.5701748324234677,0.47291133992122175,0.555041116716191,0.5927371985350011,0.590007601409716,0.5757031303987284,0.5686891023426163,0.5686891023426163,0.5686545504802709,0.5789164535968488,0.5686891023426163,0.5025568378135582,0.4992398590284016,0.5013129707691245,0.5099163844931242,0.5024877340888674,0.5099163844931242,0.49619929514200817,0.5005182779351807,0.4904982378550204,0.5001382074493815,0.49498997995991983,0.4957155690691728,0.49578467279386357,0.4957155690691728,0.49799599198396793,0.501727593117269,0.48707760348282775,0.4963029507290443,0.49481722064819295,0.4904291341303296,0.49917075530371086,0.4980650957086587,0.4969939879759519,0.5038352567203372,0.549519217233957,0.5927371985350011
3,0.4699744316218644,0.5762905120585999,0.5882109045677562,0.5852739962683988,0.5717296662290098,0.5662359201160942,0.5611567963513233,0.574839333840094,0.5343791030336535,0.570934973395066,0.570934973395066,0.570934973395066,0.570934973395066,0.4699744316218644,0.4699744316218644,0.4699744316218644,0.4699744316218644,0.4699744316218644,0.5774998272406883,0.5879690415313386,0.5681017206827448,0.5421187201990187,0.577845345864142,0.5786745905604312,0.563851841614263,0.4699744316218644,0.5712459401561745,0.5913205721788405,0.5689655172413793,0.5738027779697326,0.570934973395066,0.570934973395066,0.5712459401561745,0.5649920530716606,0.570934973395066,0.518347038905397,0.5100545919425057,0.5020385598783774,0.5085688618616544,0.4931241793932693,0.4963375025913897,0.5029369082993573,0.510987492225831,0.49958537765185546,0.5034897380968835,0.4975813696358234,0.5010711077327068,0.4956119134821367,0.5003109667611084,0.4938843203648677,0.4996199295142008,0.5050100200400801,0.4994471702024739,0.5019003524289959,0.49771957708520487,0.5051482274894616,0.5119203925091562,0.5021422154654136,0.501727593117269,0.5487437198790941,0.5913205721788405
4,0.47273858060949486,0.5735954667956603,0.5892474604381176,0.5860341372399972,0.5688273097919978,0.5626425264321747,0.5581162324649298,0.5724207034759173,0.5112984589869394,0.5651993642457328,0.5651993642457328,0.5651993642457328,0.5651993642457328,0.47273858060949486,0.47273858060949486,0.47273858060949486,0.47273858060949486,0.47273858060949486,0.5733536037592426,0.5870706931103586,0.5696911063506322,0.5497201299150024,0.5759104415728008,0.5774307235159976,0.5615714186994679,0.47273858060949486,0.5738718816944234,0.5912514684541497,0.5710386289821021,0.5704857991845761,0.5651993642457328,0.5651993642457328,0.5653721235574597,0.5609840370395964,0.5651993642457328,0.48116923502176767,0.5074977541289476,0.4966484693524981,0.5041462234814457,0.5045953976919356,0.4978577845345864,0.49996544813765464,0.5121622555455739,0.4987561329555663,0.4923640384216709,0.4992398590284016,0.5051482274894616,0.4952663948586829,0.49740861032409645,0.49277866076981547,0.4955428097574459,0.5025222859512127,0.4961301914173174,0.5048718125906987,0.5008292446962891,0.501002004008016,0.5108147329141041,0.4973740584617511,0.5032478750604658,0.5462227136264866,0.5912514684541497
5,0.4482413102066201,0.5701057286987768,0.5917697463893303,0.5948103102757238,0.5407020938428582,0.5851703406813628,0.5738373298320779,0.5723515997512266,0.5322714394305853,0.5452974915347937,0.5455393545712114,0.5455393545712114,0.5455393545712114,0.4482413102066201,0.4482413102066201,0.4482413102066201,0.4482413102066201,0.4482413102066201,0.5691728284154516,0.5897311865109529,0.5951212770368323,0.5845484071591459,0.5751848524635478,0.5886600787782461,0.5676179946099095,0.4482413102066201,0.5363140073249948,0.5940501693041255,0.5945684472393062,0.5408403012922397,0.5507566857853639,0.5728353258240619,0.5627807338815562,0.5747702301154032,0.5455393545712114,0.5098818326307788,0.5062193352221684,0.4975122659111326,0.5033515306475019,0.49889434040494784,0.5125423260313731,0.5017966968419598,0.5035588418215742,0.4966484693524981,0.5009674521456706,0.49975813696358234,0.5020731117407228,0.4968903323889158,0.4949554280975745,0.4993089627530924,0.5026950452629396,0.49834151060742177,0.5014166263561606,0.4895653375716951,0.505631953562297,0.49502453182226525,0.5013129707691245,0.5073595466795661,0.502453182226522,0.5372161948417908,0.5948103102757238
6,0.46990532789717365,0.5779490014511782,0.5519314491051067,0.5675488908852188,0.5582889917766568,0.5558012576877893,0.5544537350563196,0.5527606938013959,0.5475779144495888,0.5666505424642388,0.5666505424642388,0.5666505424642388,0.5666505424642388,0.46990532789717365,0.46990532789717365,0.46990532789717365,0.46990532789717365,0.46990532789717365,0.5782599682122866,0.5421532720613641,0.5598092737198535,0.5575288508050584,0.5585654066754198,0.559394651371709,0.5615714186994679,0.46990532789717365,0.5676525464722548,0.5441918319397415,0.5595674106834359,0.5582889917766568,0.5666505424642388,0.5666505424642388,0.5659940570796766,0.5686545504802709,0.5666505424642388,0.49326238684265084,0.49547370603275515,0.5018312487043052,0.5088452767604174,0.4917421048994541,0.4928132126321609,0.4983760624697671,0.4990325478543293,0.5089834842097989,0.4938152166401769,0.5098127289060881,0.507083131780803,0.4982378550203856,0.4963029507290443,0.5008637965586346,0.49478266878584753,0.5054937461129155,0.4966830212148435,0.5061847833598231,0.49219127910994404,0.5003109667611084,0.49568101720682745,0.5022804229147951,0.4948863243728837,0.541357299528815,0.5779490014511782
7,0.47187478405086036,0.5307857093497339,0.5570105728698777,0.5554557390643355,0.5456775620205929,0.5487526777693318,0.5461612880934282,0.5573215396309861,0.5390090525879345,0.5695874507635962,0.5695874507635962,0.5695874507635962,0.5695874507635962,0.47187478405086036,0.47187478405086036,0.47187478405086036,0.47187478405086036,0.47187478405086036,0.5339299288231636,0.4966484693524981,0.5551447723032271,0.5546610462303918,0.5381452560293,0.5619169373229217,0.5414276829521111,0.47187478405086036,0.5441918319397415,0.552587934489669,0.55766705825444,0.5444336949761592,0.5695874507635962,0.5695874507635962,0.5695528989012508,0.47152926542740653,0.5695874507635962,0.4836224172482897,0.49177665676179944,0.4970285398382973,0.49443715016239376,0.4991016515790201,0.5003109667611084,0.4978577845345864,0.507083131780803,0.492640453320434,0.5012438670444337,0.49713219542533343,0.501727593117269,0.5030405638863935,0.4945408057494299,0.49315873125561466,0.49364245732845,0.4937806647778315,0.49906709971667473,0.5044226383802087,0.500725589109253,0.4970285398382973,0.4892198189482413,0.4955428097574459,0.4996890332388916,0.5347591735194527,0.5695874507635962
8,0.44520074632022666,0.5605694146914518,0.5639209453389538,0.5928408541220371,0.5893511160251538,0.5870706931103586,0.5791928684956119,0.5835464031511298,0.5465413585792274,0.5491673001174764,0.5486490221822956,0.5486490221822956,0.5486490221822956,0.44520074632022666,0.44520074632022666,0.44520074632022666,0.44520074632022666,0.44520074632022666,0.5573560914933315,0.5463685992675005,0.5882109045677562,0.5736300186580057,0.584099232948656,0.5744592633542948,0.5795383871190657,0.44520074632022666,0.537143252021284,0.5521042084168337,0.5894547716121898,0.5893511160251538,0.5805749429894271,0.5787782461474673,0.5723170478888812,0.5598438255821989,0.5486490221822956,0.5072558910925299,0.5009674521456706,0.5035933936839195,0.5079123764770921,0.5037316011333011,0.5023840785018312,0.4937806647778315,0.49885978854260243,0.5032133231981204,0.5046990532789717,0.48939257825996824,0.5015202819431968,0.49917075530371086,0.5046990532789717,0.49675212493953425,0.49212217538525327,0.49074010089143805,0.49906709971667473,0.5087761730357266,0.5082578951005459,0.4973049547370603,0.5011056595950522,0.4981687512956948,0.4983760624697671,0.5399099604061252,0.5928408541220371
9,0.44575357611775274,0.5612604519383595,0.5610185889019418,0.5925644392232742,0.5876926266325755,0.5851357888190174,0.5793310759449934,0.5825789510054592,0.5459885287817013,0.5450210766360307,0.5446410061502315,0.5446410061502315,0.5446410061502315,0.44575357611775274,0.44575357611775274,0.44575357611775274,0.44575357611775274,0.44575357611775274,0.5566650542464239,0.5429134130329625,0.5872434524220855,0.5722479441641904,0.5834081957017483,0.5741828484555318,0.5787091424227766,0.44575357611775274,0.5393545712113883,0.5485108147329141,0.5890401492640454,0.5876926266325755,0.5798839057425195,0.5779490014511782,0.5721788404394997,0.5599820330315805,0.5446410061502315,0.4925367977333978,0.49219127910994404,0.5041462234814457,0.49160389745007255,0.506633957570313,0.5051482274894616,0.5025568378135582,0.4985833736438394,0.501278418906779,0.5044226383802087,0.4895307857093497,0.5,0.5013820744938152,0.5002764148987631,0.4978577845345864,0.508085135788819,0.5082233432382005,0.5016930412549236,0.49405707967659457,0.4907055490290927,0.498272406882731,0.5027641489876304,0.4984451661944579,0.49879068481791167,0.5388247759887591,0.5925644392232742
