,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,average_model,optimal_clustering
0,0.3937679280128885,0.661283351015757,0.6694565601791819,0.6652913670478211,0.6652913670478211,0.6652913670478211,0.6645054815513379,0.6645054815513379,0.6559393296396715,0.6667845494911392,0.3947109906086683,0.3947109906086683,0.3947109906086683,0.3937679280128885,0.3937679280128885,0.3937679280128885,0.3937679280128885,0.3937679280128885,0.6665487838421942,0.670242445675665,0.6655271326967661,0.6723643365161696,0.6645054815513379,0.6645054815513379,0.6205744822979292,0.3937679280128885,0.6705567998742583,0.6722857479665213,0.6477661204762466,0.6491021258202679,0.6366065464261857,0.6205744822979292,0.612086918935911,0.664269715902393,0.6670203151400841,0.5371134425714174,0.538763802114032,0.5460725372313254,0.544972297536249,0.5297261189044756,0.5369562654721207,0.5292545876065857,0.5301976502023655,0.5491374906676098,0.531062124248497,0.5214743211914025,0.533812723486188,0.5350701402805611,0.5358560257770443,0.5348343746316162,0.5366419112735274,0.5135368776769225,0.569087339530186,0.6722857479665213
1,0.4026091398483241,0.6603009941451531,0.6658807811701835,0.6529136704782114,0.6536209674250462,0.6536209674250462,0.6540924987229361,0.6540924987229361,0.6594365200990215,0.6680026720106881,0.4035522024441039,0.4035522024441039,0.4035522024441039,0.4026091398483241,0.4026091398483241,0.4026091398483241,0.4026091398483241,0.4026091398483241,0.6661951353687767,0.6678454949113914,0.6502416597901686,0.6599866399465598,0.6540924987229361,0.6540924987229361,0.645369169711973,0.4026091398483241,0.6661951353687767,0.660772525443043,0.6628944162835475,0.6614798223898778,0.6655664269715902,0.6375103147471414,0.6240716727572793,0.6627372391842509,0.668474203308578,0.5198632559236119,0.533301897913474,0.5134975834020983,0.5440685292152934,0.5127116979056151,0.5143620574482298,0.5410821643286573,0.5204133757711501,0.5218279696648198,0.5275649337891469,0.530551298675783,0.5230853864591929,0.524107037604621,0.5399819246335809,0.5266218711933671,0.5328303666155841,0.5233211521081379,0.5725175841879838,0.668474203308578
2,0.44190341467248223,0.582734095642265,0.6420684506267437,0.6418326849777988,0.6121262132107352,0.6154269322959645,0.6081967857283194,0.6122048017603835,0.6219497819167747,0.6323234704703524,0.4421391803214272,0.4421391803214272,0.4421391803214272,0.44190341467248223,0.44190341467248223,0.44190341467248223,0.44190341467248223,0.44190341467248223,0.5785689025109042,0.6419898620770954,0.6353098353569885,0.5951510864866989,0.6154269322959645,0.617548823136469,0.6162128177924476,0.44190341467248223,0.5735392353334119,0.6361743094031199,0.6346811269598019,0.6092970254233958,0.6161342292427994,0.6316161735235176,0.6334237101654289,0.5806122048017603,0.6308302880270344,0.5152265314943613,0.5060316711855083,0.5213564383669299,0.5138119376006915,0.511925812409132,0.5215922040158749,0.5175841879838108,0.5189201933278321,0.5052457856890251,0.5111399269126489,0.5219851467641164,0.5169554795866242,0.5057959055365633,0.5200990215725568,0.5194703131753704,0.5110613383630005,0.5171126566859209,0.5590003536484734,0.6420684506267437
3,0.3940822822114818,0.6482376517741365,0.6562536838382648,0.6589256945263076,0.6589256945263076,0.6589256945263076,0.6587685174270109,0.6587685174270109,0.5763291288459271,0.6537388502495186,0.3951825219065582,0.3951825219065582,0.3951825219065582,0.3940822822114818,0.3940822822114818,0.3940822822114818,0.3940822822114818,0.3940822822114818,0.653581673150222,0.6567252151361547,0.6590828716256042,0.6581398090298244,0.6587685174270109,0.6587685174270109,0.6198671853510943,0.3940822822114818,0.6570395693347479,0.6581398090298244,0.6437581044441825,0.6451726983378522,0.633698770089198,0.6198671853510943,0.6120083303862627,0.6512240166607726,0.6534244960509253,0.5371134425714174,0.5177020708082832,0.5187237219537113,0.5240677433297969,0.525089394475225,0.5385280364650871,0.5288616448583442,0.5188023105033597,0.5151086486698888,0.5386852135643837,0.5213957326417541,0.5325553066918151,0.517623482258635,0.5386852135643837,0.5287044677590476,0.5382922708161421,0.5120436952336045,0.5612313952523785,0.6589256945263076
4,0.4454791936814806,0.5704349876223034,0.6273330975676844,0.6294549884081889,0.6006129906872568,0.5889032967896577,0.5889032967896577,0.6004558135879602,0.619788596801446,0.6296121655074856,0.4464222562772604,0.4464222562772604,0.4464222562772604,0.4454791936814806,0.4454791936814806,0.4454791936814806,0.4454791936814806,0.4454791936814806,0.5746787693033125,0.6290620456599474,0.6251326181775315,0.6164092891665685,0.5872529372470431,0.5898463593854375,0.6069000746591222,0.4454791936814806,0.5732641754096428,0.6201815395496876,0.6280403945145192,0.598884042594994,0.5907894219812173,0.6104365593932964,0.6124012731345043,0.5720067586152697,0.6298479311564306,0.5059923769106841,0.5033989547722897,0.5059137883610358,0.5199025501984361,0.5151872372195371,0.5247750402766317,0.5195881959998429,0.5041848402687729,0.4958544540060513,0.5136154662265708,0.5104719242406381,0.5060709654603325,0.5092145074462651,0.5239891547801485,0.5005697669849503,0.5097646272938033,0.5154230028684821,0.5519812318900691,0.6298479311564306
5,0.44488977955911824,0.5861919918267908,0.6292585170340681,0.6295728712326614,0.5703171047978309,0.5744037093795434,0.6017525246571575,0.6052890093913317,0.6202994223741601,0.6310660536759795,0.4452827223073598,0.4452827223073598,0.4452827223073598,0.44488977955911824,0.44488977955911824,0.44488977955911824,0.44488977955911824,0.44488977955911824,0.5814766788478919,0.6300444025305513,0.6178631773350622,0.5943652009902157,0.5718888757907973,0.6062320719871115,0.6072537231325396,0.44488977955911824,0.5763684231207513,0.6180203544343589,0.6161342292427994,0.6172344689378757,0.6219497819167747,0.6298086368816064,0.6264293292467288,0.5838343353373413,0.6309874651263311,0.5188416047781839,0.5086250933239027,0.5182914849306456,0.5198632559236119,0.5068175566819915,0.5083107391253094,0.515147942944713,0.5158552398915478,0.5158552398915478,0.5145978230971747,0.5180557192817007,0.5125545208063185,0.5067389681323431,0.5212778498172816,0.518134307831349,0.5201776101222052,0.5213564383669299,0.5545964841811437,0.6310660536759795
6,0.40029077763369875,0.6648984242995796,0.6730716334630045,0.6655271326967661,0.6655271326967661,0.6655271326967661,0.6648198357499312,0.6648198357499312,0.6622264136115368,0.6714212739203897,0.4010766631301819,0.4010766631301819,0.4010766631301819,0.40029077763369875,0.40029077763369875,0.40029077763369875,0.40029077763369875,0.40029077763369875,0.6699280914770718,0.6736217533105426,0.6666273723918426,0.6759008212503438,0.6648198357499312,0.6648198357499312,0.6400644426107116,0.40029077763369875,0.6742504617077292,0.6753507014028056,0.6419505678022712,0.6436795158945342,0.6284333372627608,0.6471374120790601,0.6524028449054973,0.6675704349876223,0.6713426853707415,0.5193524303508978,0.5169161853118001,0.5249322173759283,0.5463083028802703,0.5378207395182522,0.5352273173798577,0.5251679830248733,0.5257181028724115,0.5508664387598727,0.5264253998192463,0.533812723486188,0.5359346143266926,0.5134582891272742,0.5361703799756375,0.5285472906597509,0.5369562654721207,0.5323981295925184,0.5742567196848308,0.6753507014028056
7,0.40893551809501355,0.46206137765727534,0.6139730441274707,0.615309049471492,0.621281779244764,0.6159377578686785,0.6155448151204369,0.5962120319069512,0.5723997013635114,0.5723997013635114,0.4097214035914967,0.4097214035914967,0.4097214035914967,0.40893551809501355,0.40893551809501355,0.40893551809501355,0.40893551809501355,0.40893551809501355,0.524617863177335,0.6164878777162167,0.6049353609179142,0.620260128099336,0.6183740029077763,0.6142873983260639,0.6208102479468741,0.40893551809501355,0.5256395143227631,0.5975480372509725,0.6013202876340917,0.6203387166489842,0.6129513929820425,0.5562104601359582,0.5448151204369523,0.5205312585956227,0.5667413257888325,0.5248536288262801,0.5360132028763409,0.5300404731030689,0.5287830563086958,0.5243820975283902,0.5166804196628552,0.5272898738653778,0.5321623639435734,0.5354630830288027,0.527839993712916,0.5276828166136194,0.5327124837911116,0.5321623639435734,0.5312193013477936,0.5350701402805611,0.5255609257731149,0.5267397540178396,0.5227404700468475,0.621281779244764
8,0.4376989272662973,0.5579394082282212,0.6337773586388463,0.6359778380289992,0.6252112067271799,0.610829502141538,0.6105937364925931,0.5786081967857283,0.6072930174073637,0.6224606074894887,0.43840622421313213,0.43840622421313213,0.43840622421313213,0.4376989272662973,0.4376989272662973,0.4376989272662973,0.4376989272662973,0.4376989272662973,0.5658768517427011,0.636920900624779,0.6305552281032654,0.6311053479508035,0.6159377578686785,0.609100554049275,0.6263114464222562,0.4376989272662973,0.5667413257888325,0.6241109670321034,0.6296121655074856,0.6233250815356203,0.6069786632087705,0.5801799677786946,0.6124798616841526,0.5613187158630988,0.623010727337027,0.5166018311132068,0.523360446382962,0.518645133404063,0.5082714448504853,0.5085072104994303,0.5271326967660812,0.521867263939644,0.5166018311132068,0.5337341349365398,0.507957090651892,0.5188023105033597,0.5100003929427482,0.5167590082125034,0.509686038744155,0.514165586074109,0.5140869975244606,0.5147942944712955,0.5500689105152935,0.6359778380289992
9,0.438366929938308,0.5782545483123109,0.5751110063263782,0.57503241777673,0.5795119651066839,0.5930291956461944,0.5930291956461944,0.5826555070926166,0.5788046681598491,0.5845416322841762,0.4387598726865496,0.4387598726865496,0.4387598726865496,0.438366929938308,0.438366929938308,0.438366929938308,0.438366929938308,0.438366929938308,0.5762898345711029,0.5746394750284883,0.5686667452552163,0.5867421116743291,0.5906715391567449,0.5859562261778459,0.5899642422099101,0.438366929938308,0.571574521592204,0.5597862391449566,0.5586074109002318,0.5878423513694054,0.5996306338166529,0.5960155605328303,0.5806907933514087,0.5768399544186412,0.5844630437345278,0.5168768910369759,0.514912177295768,0.5303941215764864,0.5200990215725568,0.524342803253566,0.522613855161303,0.5135761719517467,0.5219851467641164,0.5025737750009823,0.5178199536327557,0.5115328696608904,0.5217493811151716,0.517898542182404,0.5174270108845141,0.5086250933239027,0.5207277299697434,0.511690046760187,0.5334037719593144,0.5996306338166529
