,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,average_model,optimal_clustering
0,0.3276970607882432,0.7848613894455578,0.7848613894455578,0.7848613894455578,0.7490814963259853,0.7490814963259853,0.7283734134936539,0.7283734134936539,0.7823563794255177,0.7848613894455578,0.7848613894455578,0.7848613894455578,0.7848613894455578,0.7848613894455578,0.7848613894455578,0.7848613894455578,0.7848613894455578,0.3276970607882432,0.7848613894455578,0.7848613894455578,0.7848613894455578,0.7848613894455578,0.7848613894455578,0.7848613894455578,0.7848613894455578,0.3276970607882432,0.5625417501670007,0.7132598530394122,0.7848613894455578,0.7272044088176353,0.7272044088176353,0.7272044088176353,0.7272044088176353,0.7848613894455578,0.7848613894455578,0.553565464261857,0.5664245156980628,0.5545674682698731,0.5627087508350034,0.5483466933867736,0.5611639946559787,0.5385771543086172,0.5558199732798931,0.5726035404141616,0.5619572478289914,0.554316967267869,0.5694722778891116,0.5464679358717435,0.5334418837675351,0.7246421856057798,0.7848613894455578
1,0.36798597194388777,0.6010354041416166,0.7299181696726786,0.7114645958583834,0.7114645958583834,0.7051603206412825,0.7114228456913828,0.7129676018704075,0.7253256513026052,0.7299181696726786,0.7299181696726786,0.7299181696726786,0.6010354041416166,0.6010354041416166,0.6010354041416166,0.6010354041416166,0.6010354041416166,0.36798597194388777,0.6010354041416166,0.7299181696726786,0.7112140948563794,0.7135521042084169,0.6552688710754843,0.6752672010688042,0.7062458249832999,0.36798597194388777,0.7299181696726786,0.7299181696726786,0.6914245156980628,0.6914245156980628,0.6914245156980628,0.6914245156980628,0.6916750167000668,0.7299181696726786,0.7299181696726786,0.5475951903807615,0.5587007348029392,0.5262608550434201,0.5408734134936539,0.5355711422845691,0.5327738810955244,0.5568637274549099,0.5187040748162992,0.5374081496325985,0.544129926519706,0.541499665998664,0.5370323981295925,0.5467601870407481,0.5657982631930528,0.6635817932160618,0.7299181696726786
2,0.366190714762859,0.5981546426185704,0.7251169004676019,0.7071643286573146,0.7071643286573146,0.7004425517702071,0.7077070808283233,0.7081663326653307,0.719939879759519,0.7251169004676019,0.7251169004676019,0.7251169004676019,0.5981546426185704,0.5981546426185704,0.5981546426185704,0.5981546426185704,0.5981546426185704,0.366190714762859,0.5981546426185704,0.7251169004676019,0.7059953239812959,0.7092518370073481,0.6514696058784235,0.6749749498997996,0.7007765531062125,0.366190714762859,0.7251169004676019,0.7251169004676019,0.6877087508350034,0.6877087508350034,0.6877087508350034,0.6877087508350034,0.687625250501002,0.7251169004676019,0.7251169004676019,0.544881429525718,0.5305193720774883,0.5411656646626587,0.5225868403473614,0.5404141616566466,0.551937207748831,0.5278056112224448,0.5213343353373413,0.5392869071476286,0.5270958583834335,0.5275133600534402,0.5368236472945892,0.540372411489646,0.5123580494321978,0.6596773794502584,0.7251169004676019
3,0.3911990647962592,0.5976953907815631,0.7294171676686707,0.7294171676686707,0.7294171676686707,0.6555193720774883,0.6555193720774883,0.6600701402805611,0.7274131596526386,0.728623914495658,0.7294171676686707,0.7294171676686707,0.5976953907815631,0.5976953907815631,0.5976953907815631,0.5976953907815631,0.5976953907815631,0.3911990647962592,0.5976953907815631,0.7294171676686707,0.7294171676686707,0.6408233132932531,0.656187374749499,0.6616148964595858,0.7275384101536406,0.3911990647962592,0.5229208416833667,0.5871743486973948,0.7294171676686707,0.7294171676686707,0.686998997995992,0.6428690714762859,0.6428690714762859,0.7294171676686707,0.7294171676686707,0.5541082164328658,0.5078490313961256,0.519747828991316,0.5392451569806279,0.5269288577154309,0.5230460921843687,0.5184953239812959,0.5262191048764195,0.5445056780227121,0.54250167000668,0.5360721442885772,0.5159903139612558,0.5165330661322646,0.5358633934535738,0.6460482693782628,0.7294171676686707
4,0.39929859719438876,0.6077989311957248,0.7260771543086172,0.7260771543086172,0.7260771543086172,0.6862057448229792,0.6862057448229792,0.6420758183032732,0.7254926519706079,0.7258684034736139,0.7260771543086172,0.7260771543086172,0.6077989311957248,0.6077989311957248,0.6077989311957248,0.6077989311957248,0.6077989311957248,0.39929859719438876,0.6077989311957248,0.7260771543086172,0.7260771543086172,0.6974782899131596,0.5675100200400801,0.6753924515698063,0.7225283901135604,0.39929859719438876,0.5175768203072812,0.5838343353373413,0.7260771543086172,0.7260771543086172,0.6548931195724783,0.6362725450901804,0.6362725450901804,0.7260771543086172,0.7260771543086172,0.5501002004008017,0.5075985303941216,0.5181613226452906,0.5259268537074149,0.5410404141616566,0.5279308617234469,0.5333166332665331,0.5294756179024717,0.5163660654642619,0.5122327989311958,0.5434201736806947,0.5275551102204409,0.5284736138944556,0.5237558450233801,0.6472141814493183,0.7260771543086172
5,0.3928690714762859,0.6005344021376086,0.7236556446225785,0.7236556446225785,0.7236556446225785,0.6600283901135604,0.6600283901135604,0.6366065464261857,0.7216516366065464,0.7226118904475618,0.7236556446225785,0.7236556446225785,0.6005344021376086,0.6005344021376086,0.6005344021376086,0.6005344021376086,0.6005344021376086,0.3928690714762859,0.6005344021376086,0.7236556446225785,0.7236556446225785,0.6429108216432866,0.5397044088176353,0.6301770207080828,0.7220273881095525,0.3928690714762859,0.5159903139612558,0.5802438209752839,0.7236556446225785,0.7236556446225785,0.6844104876419506,0.6589428857715431,0.6589428857715431,0.7236556446225785,0.7236556446225785,0.5145290581162325,0.5418336673346693,0.5169923179692719,0.5217518370073481,0.5235470941883767,0.5172010688042752,0.5427939211756847,0.5357381429525718,0.5329826319305278,0.5437541750167001,0.5327321309285237,0.5352371409485638,0.5256346025384101,0.5310203740814963,0.6444926890818675,0.7236556446225785
6,0.3607631930527722,0.593562124248497,0.7276219104876419,0.7148463593854375,0.7148463593854375,0.7089595858383434,0.7146376085504342,0.7156813627254509,0.7216933867735471,0.7276219104876419,0.7276219104876419,0.7276219104876419,0.593562124248497,0.593562124248497,0.593562124248497,0.593562124248497,0.593562124248497,0.3607631930527722,0.593562124248497,0.7276219104876419,0.7130093520374081,0.7159318637274549,0.6493820975283902,0.6265865063460254,0.7047845691382766,0.3607631930527722,0.7276219104876419,0.7276219104876419,0.6958917835671342,0.6958917835671342,0.6958917835671342,0.6958917835671342,0.6953907815631263,0.7276219104876419,0.7276219104876419,0.550559452237809,0.5311038744154977,0.5444221776887107,0.5475116900467601,0.5415831663326653,0.5501002004008017,0.5361556446225785,0.5472194388777555,0.541374415497662,0.5473446893787575,0.5523964595858384,0.5452571810287241,0.5445474281897128,0.5656730126920507,0.6619813701477028,0.7276219104876419
7,0.39645958583834334,0.6079659318637275,0.7321726786907148,0.7321726786907148,0.7321726786907148,0.6867902471609887,0.6867902471609887,0.6559786239144957,0.7314211756847028,0.7318804275217101,0.7321726786907148,0.7321726786907148,0.6079659318637275,0.6079659318637275,0.6079659318637275,0.6079659318637275,0.6079659318637275,0.39645958583834334,0.6079659318637275,0.7321726786907148,0.7321726786907148,0.6998162992651971,0.5579074816299265,0.6804859719438878,0.7297929191716767,0.39645958583834334,0.5206663326653307,0.5870073480293921,0.7321726786907148,0.7321726786907148,0.6494655978623914,0.6409485637942551,0.6409485637942551,0.7321726786907148,0.7321726786907148,0.5528557114228457,0.5384936539746159,0.5273463593854375,0.5340681362725451,0.5401219104876419,0.5168670674682698,0.5293921175684703,0.538994655978624,0.5399966599866399,0.5140698062792252,0.5451736806947228,0.5393704074816299,0.543253173012692,0.5217518370073481,0.650450592543111,0.7321726786907148
8,0.36660821643286573,0.6008266533066132,0.7284569138276553,0.7120073480293921,0.7120073480293921,0.7053690714762859,0.7120490981963928,0.7131763527054108,0.7239478957915831,0.7284569138276553,0.7284569138276553,0.7284569138276553,0.6008266533066132,0.6008266533066132,0.6008266533066132,0.6008266533066132,0.6008266533066132,0.36660821643286573,0.6008266533066132,0.7284569138276553,0.7112558450233801,0.7135938543754174,0.6516366065464262,0.6745574482297929,0.7048680694722779,0.36660821643286573,0.7284569138276553,0.7284569138276553,0.6913827655310621,0.6913827655310621,0.6913827655310621,0.6913827655310621,0.6912157648630595,0.7284569138276553,0.7284569138276553,0.5458834335337341,0.5554859719438878,0.5493904475617902,0.5426686706746827,0.5394956579826319,0.5323981295925184,0.5250501002004008,0.5186623246492986,0.5444639278557114,0.530686372745491,0.5258433533734135,0.5415414161656646,0.5453824315297261,0.5663410153640615,0.6630050223904601,0.7284569138276553
9,0.364311957247829,0.5968603874415498,0.7260771543086172,0.697561790247161,0.697561790247161,0.705118570474282,0.6986055444221777,0.6958917835671342,0.7209001336005344,0.7260771543086172,0.7260771543086172,0.7260771543086172,0.5968603874415498,0.5968603874415498,0.5968603874415498,0.5968603874415498,0.5968603874415498,0.364311957247829,0.5968603874415498,0.7260771543086172,0.6978957915831663,0.6916332665330661,0.6516783567134269,0.7109218436873748,0.6875417501670007,0.364311957247829,0.7260771543086172,0.7260771543086172,0.7131763527054108,0.7131763527054108,0.7131763527054108,0.7131763527054108,0.6814044756179025,0.7260771543086172,0.7260771543086172,0.5333166332665331,0.5415831663326653,0.5386189044756179,0.5451319305277221,0.5338593854375417,0.5269288577154309,0.5271793587174348,0.5280561122244489,0.5437541750167001,0.5432949231796927,0.5472611890447562,0.5368653974615899,0.5497661990647963,0.5398714094856379,0.6617834434300699,0.7260771543086172
