,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,average_model,optimal_clustering
0,0.3201959474504565,0.7612261560157352,0.7612261560157352,0.7612261560157352,0.7399614042900616,0.7399614042900616,0.7399614042900616,0.7289764714614414,0.7592963705188154,0.7612261560157352,0.7612261560157352,0.7612261560157352,0.7612261560157352,0.7612261560157352,0.7612261560157352,0.7612261560157352,0.7612261560157352,0.3201959474504565,0.7612261560157352,0.7612261560157352,0.7612261560157352,0.7612261560157352,0.7612261560157352,0.7612261560157352,0.7612261560157352,0.3201959474504565,0.7612261560157352,0.7077488309953239,0.7181028724114896,0.7238551176426928,0.7238551176426928,0.7238551176426928,0.7112744006531582,0.7612261560157352,0.7612261560157352,0.555926668151117,0.569806279225117,0.5598604616640689,0.5651673717805983,0.5525495435315074,0.5648333704445929,0.5417130557411118,0.5594893490685073,0.5750760780820902,0.5640540339939137,0.5572626734951385,0.5719216210198174,0.5480590811252134,0.539523491427299,0.5527722110888443,0.5563720032657908,0.5570400059378016,0.5567431158613524,0.5507310918132562,0.5329919097454168,0.7132338751577229,0.7612261560157352
1,0.3837675350701403,0.5858012320938173,0.6926445483559712,0.6711571290729608,0.6700809025458324,0.6700809025458324,0.6714540191494099,0.6556075113189341,0.6890818674385809,0.6926445483559712,0.6926445483559712,0.6926445483559712,0.5858012320938173,0.5858012320938173,0.5858012320938173,0.5858012320938173,0.5858012320938173,0.3837675350701403,0.5858012320938173,0.6926445483559712,0.6720106880427522,0.6743858086543457,0.6286647368811698,0.6537890596006829,0.6725673569360944,0.3837675350701403,0.5858012320938173,0.5483188599421064,0.5148445038224597,0.5777480887701328,0.6535292807837898,0.6535292807837898,0.6440659095969717,0.6926445483559712,0.6926445483559712,0.5402286053588659,0.5516588733021599,0.5236398723372672,0.536777258220144,0.5322125732947376,0.5278705559266682,0.5463890744451867,0.5168485118384918,0.530802345431604,0.5389297112744007,0.5377050397090477,0.533066132264529,0.541267720626438,0.5552957767386625,0.5224894232910265,0.5243078750092778,0.5407852742522081,0.5384843761597269,0.5372225933348178,0.5269056631782083,0.6173468630382458,0.6926445483559712
2,0.3724114896459586,0.5814221034661916,0.6924218807986343,0.6829585096118163,0.6812142804126772,0.6812142804126772,0.6824389519780302,0.6708231277369554,0.6884138647665702,0.6924218807986343,0.6924218807986343,0.6924218807986343,0.5814221034661916,0.5814221034661916,0.5814221034661916,0.5814221034661916,0.5814221034661916,0.3724114896459586,0.5814221034661916,0.6924218807986343,0.682401840718474,0.6839605136198322,0.628738959400282,0.6517850515846508,0.676426927929934,0.3724114896459586,0.5814221034661916,0.5381503748237215,0.6625844281154902,0.6625844281154902,0.6697097899502709,0.6697097899502709,0.660543308839902,0.6924218807986343,0.6924218807986343,0.5406739404735397,0.5309507904698285,0.539523491427299,0.5233058710012618,0.5380390410450531,0.5477621910487642,0.5281674460031174,0.5225636458101388,0.5385957099383953,0.5292436725302456,0.529317895049358,0.5354412528761227,0.5387441549766199,0.5123580494321978,0.5406368292139835,0.5390410450530692,0.5450901803607214,0.5372225933348178,0.524344986268834,0.5296147851258072,0.6254063682921397,0.6924218807986343
3,0.3819119720923328,0.5981221702664589,0.7068952720255326,0.7068952720255326,0.7068952720255326,0.6500408223855118,0.6603206412825652,0.6603206412825652,0.7054108216432866,0.7063386031321903,0.7068952720255326,0.7068952720255326,0.5981221702664589,0.5981221702664589,0.5981221702664589,0.5981221702664589,0.5981221702664589,0.3819119720923328,0.5981221702664589,0.7068952720255326,0.7068952720255326,0.6391301120760039,0.6539746158984636,0.6530097231500037,0.7056706004601796,0.3819119720923328,0.5981221702664589,0.7068952720255326,0.7068952720255326,0.6119646700809025,0.6772804868997254,0.6459956950938915,0.6435463519631857,0.7068952720255326,0.7068952720255326,0.5534402137608551,0.5125436057299785,0.5234914272990425,0.5408966080308766,0.53180434943962,0.5275365545906628,0.5251985452386254,0.5275365545906628,0.546982854598085,0.5439397313144808,0.5378534847472723,0.5217100868403474,0.5236769835968232,0.539746158984636,0.5241223187114971,0.5340681362725451,0.5276849996288874,0.5286498923773473,0.5377421509686039,0.5299487864618125,0.637701858743943,0.7068952720255326
4,0.38450976026126327,0.597676835151785,0.7031841460699176,0.7031841460699176,0.7031841460699176,0.6780598233504045,0.6482594819268166,0.6482594819268166,0.7028130334743561,0.7029985897721369,0.7031841460699176,0.7031841460699176,0.597676835151785,0.597676835151785,0.597676835151785,0.597676835151785,0.597676835151785,0.38450976026126327,0.597676835151785,0.7031841460699176,0.7031841460699176,0.6855562977807467,0.5727751799896088,0.6634750983448379,0.7001781340458695,0.38450976026126327,0.597676835151785,0.7031841460699176,0.7031841460699176,0.6540117271580197,0.6567579603651748,0.6432494618867365,0.5631633637645662,0.7031841460699176,0.7031841460699176,0.552920656127069,0.5136569435166629,0.5238625398946041,0.532323907073406,0.5456839605136198,0.5329176872263045,0.5402286053588659,0.535033029021005,0.5249387664217323,0.5194834112669784,0.5478735248274327,0.5340681362725451,0.5345134713872188,0.5260892154679729,0.5370741482965932,0.5320641282565131,0.5312847918058339,0.5346248051658873,0.5306167891338232,0.5298003414235879,0.6339864915015216,0.7031841460699176
5,0.383693312551028,0.6014621836265123,0.7013285830921101,0.7013285830921101,0.7013285830921101,0.6564981815482818,0.6402805611222445,0.6402805611222445,0.6998441327098641,0.7004750241223187,0.7013285830921101,0.7013285830921101,0.6014621836265123,0.6014621836265123,0.6014621836265123,0.6014621836265123,0.6014621836265123,0.383693312551028,0.6014621836265123,0.7013285830921101,0.7013285830921101,0.6424701254360573,0.5538484376159727,0.6348623172270467,0.7003265790840941,0.383693312551028,0.6014621836265123,0.7013285830921101,0.7013285830921101,0.6136717880204854,0.6749053662881318,0.6559786239144957,0.6506717137979663,0.7013285830921101,0.7013285830921101,0.5200400801603207,0.5463890744451867,0.5191865211905292,0.5269798856973206,0.5270169969568768,0.5223409782528019,0.5439026200549246,0.5393379351295183,0.5362948118459141,0.5439397313144808,0.5365174794032509,0.5386699324575076,0.5298374526831441,0.5314332368440585,0.5416017219624434,0.5359608105099087,0.5273138870333259,0.528575669858235,0.5361834780672456,0.5354783641356787,0.6326144352196456,0.7013285830921101
6,0.36703035701031694,0.5767089735025607,0.6952052252653456,0.688859199881244,0.6877829733541156,0.6877829733541156,0.6891560899576932,0.6778371557930676,0.6903807615230461,0.6952052252653456,0.6952052252653456,0.6952052252653456,0.5767089735025607,0.5767089735025607,0.5767089735025607,0.5767089735025607,0.5767089735025607,0.36703035701031694,0.5767089735025607,0.6952052252653456,0.6885251985452386,0.6900838714465969,0.6255102798188971,0.6213538187486083,0.6808431678171157,0.36703035701031694,0.5767089735025607,0.5415274994433311,0.6687077859422549,0.6687077859422549,0.6769464855637201,0.6769464855637201,0.6680026720106881,0.6952052252653456,0.6952052252653456,0.5452386253989461,0.5303941215764864,0.5423810584131226,0.5452015141393899,0.5435686187189194,0.5474281897127589,0.5351072515401173,0.5450901803607214,0.5401914940993098,0.5446819565056038,0.5469457433385289,0.5429748385660209,0.5405626066948712,0.5611964670080902,0.5312847918058339,0.5415274994433311,0.5461664068878498,0.5369999257774809,0.5426779484895717,0.5287612261560157,0.6260043897318448,0.6952052252653456
7,0.3791286276256216,0.6008312922140577,0.7116826245082758,0.7116826245082758,0.7116826245082758,0.6798782750686558,0.6592444147554368,0.6592444147554368,0.7111630668744897,0.7114970682104951,0.7116826245082758,0.7116826245082758,0.6008312922140577,0.6008312922140577,0.6008312922140577,0.6008312922140577,0.6008312922140577,0.3791286276256216,0.6008312922140577,0.7116826245082758,0.7116826245082758,0.6890076449194685,0.5636086988792399,0.6708602389965116,0.7099383953091368,0.3791286276256216,0.6008312922140577,0.7116826245082758,0.7116826245082758,0.6487048170414904,0.6518963853633193,0.6479625918503674,0.6463296964298968,0.7116826245082758,0.7116826245082758,0.5577822311289246,0.5452386253989461,0.5345876939063312,0.5378163734877162,0.5452015141393899,0.5243820975283902,0.5359608105099087,0.5459808505900691,0.545461292956283,0.5236769835968232,0.5513248719661545,0.5443108439100423,0.5488013063163364,0.5271654419951013,0.5474281897127589,0.5320641282565131,0.5311734580271654,0.5250501002004008,0.5438655087953685,0.5348103614636681,0.6406251656752658,0.7116826245082758
8,0.3721888220886217,0.5836487790395606,0.6968010094262599,0.6829585096118163,0.6817338380464633,0.6817338380464633,0.6828842870927039,0.6702293475840571,0.693089883470645,0.6968010094262599,0.6968010094262599,0.6968010094262599,0.5836487790395606,0.5836487790395606,0.5836487790395606,0.5836487790395606,0.5836487790395606,0.3721888220886217,0.5836487790395606,0.6968010094262599,0.6832182884287092,0.6849254063682921,0.6286647368811698,0.657797075632747,0.6815482817486825,0.3721888220886217,0.5836487790395606,0.5417872782602241,0.6599866399465598,0.6599866399465598,0.6684480071253618,0.6684480071253618,0.6354560973799451,0.6968010094262599,0.6968010094262599,0.5419357232984487,0.5519557633786091,0.546240629406962,0.540265716618422,0.535292807837898,0.5323981295925184,0.5272767757737697,0.5204111927558821,0.5426779484895717,0.5327321309285237,0.5260521042084169,0.5399317152824167,0.5407481629926519,0.5614562458249833,0.5260521042084169,0.5411192755882135,0.5361092555481333,0.5418243895197803,0.5466488532620797,0.5302827877978179,0.6264645693503409,0.6968010094262599
9,0.3789059600682847,0.5805685444964002,0.6885251985452386,0.6706375714391747,0.6738662510205596,0.6738662510205596,0.6687820084613672,0.6508943813553032,0.6846656275513991,0.6885251985452386,0.6885251985452386,0.6885251985452386,0.5805685444964002,0.5805685444964002,0.5805685444964002,0.5805685444964002,0.5805685444964002,0.3789059600682847,0.5805685444964002,0.6885251985452386,0.6700066800267201,0.6642173235359609,0.6239516069175388,0.6811400578935649,0.6593186372745491,0.3789059600682847,0.5805685444964002,0.5442737326504862,0.5540711051733096,0.6160840198916351,0.6812885029317896,0.6812885029317896,0.6593186372745491,0.6885251985452386,0.6885251985452386,0.5301714540191494,0.5376679284494916,0.5347361389445557,0.5388183774957322,0.5328805759667483,0.5255325465746308,0.52582943665108,0.5240852074519409,0.5374452608921547,0.5382988198619462,0.5429377273064648,0.5325836858902991,0.5439026200549246,0.5357752542121279,0.5302456765382617,0.5440881763527055,0.5381503748237215,0.549951755362577,0.5422326133748979,0.5291694500111334,0.618817529238371,0.6885251985452386
