,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,average_model,optimal_clustering
0,0.4304609218436874,0.5535434505374385,0.5649116414647477,0.5934778648205502,0.5903443250136637,0.5723446893787575,0.5845873565312443,0.5845873565312443,0.5666605939151029,0.5614866095828019,0.5616323556203315,0.5616323556203315,0.5616323556203315,0.4304609218436874,0.4304609218436874,0.4304609218436874,0.4304609218436874,0.4304609218436874,0.5561668792129714,0.569211149571871,0.5939879759519038,0.5958098014210239,0.5962470395336127,0.5913645472763709,0.5814538167243578,0.4304609218436874,0.5616323556203315,0.6008380397157952,0.5965385316086719,0.5965385316086719,0.5965385316086719,0.5770085625797049,0.5915831663326653,0.5395518309345965,0.5596647841136819,0.4996174166514848,0.49896155948260157,0.49305884496265256,0.4977955911823647,0.5003461468391328,0.49903443250136637,0.4874476225177628,0.5068318455092002,0.4846055747859355,0.501002004008016,0.49298597194388777,0.498815813445072,0.5012934960830753,0.49553652760065586,0.5031153215521953,0.512078702860266,0.5021679723082528,0.5044270358899617,0.5034068136272545,0.5049371470213153,0.5007833849517216,0.5429444748082023,0.6008380397157952
1,0.4557114228456914,0.5529969028967024,0.5786482055019129,0.5776279832392057,0.5591911094917107,0.5304062670796138,0.5657496811805429,0.5655310621242485,0.5407542357442157,0.5783567134268537,0.5783567134268537,0.5783567134268537,0.5783567134268537,0.4557114228456914,0.4557114228456914,0.4557114228456914,0.4557114228456914,0.4557114228456914,0.5524867917653489,0.5835306977591547,0.5776279832392057,0.5683731098560758,0.5919110949171069,0.5680087447622518,0.5864456185097467,0.4557114228456914,0.5783567134268537,0.5783567134268537,0.5783567134268537,0.5957004918928767,0.5735470941883768,0.5735470941883768,0.5735470941883768,0.5610129349608307,0.514811441063946,0.4938968846784478,0.5061395518309346,0.4996538531608672,0.4893058844962653,0.5042448533430497,0.5036618691929313,0.5124795044634723,0.500091091273456,0.4999453452359264,0.5040262342867553,0.4928037893969758,0.5012570595736928,0.49141920204044454,0.507815631262525,0.5091273456002915,0.5144470759701221,0.49498997995991983,0.5078885042812898,0.4937511386409182,0.499726726179632,0.49586445618509745,0.5424384121778911,0.5957004918928767
2,0.45152122426671526,0.5694297686281654,0.5903443250136637,0.5848788486063036,0.5735835306977591,0.5698670067407542,0.5670249590089269,0.555583895062853,0.5764984514483512,0.5778830388048825,0.5778830388048825,0.5778830388048825,0.5778830388048825,0.45152122426671526,0.45152122426671526,0.45152122426671526,0.45152122426671526,0.45152122426671526,0.569575514665695,0.5919475314264894,0.5877208963381308,0.5863363089815996,0.600182182546912,0.5654946256148661,0.5854618327564219,0.45152122426671526,0.5778830388048825,0.5778830388048825,0.5778830388048825,0.5926033885953725,0.5799963563490618,0.5799963563490618,0.5799963563490618,0.5732191656039352,0.5411550373474221,0.4907269083621789,0.4969939879759519,0.5011477500455457,0.4940790672253598,0.49495354345053744,0.5067589724904354,0.5097467662597923,0.4951721625068318,0.4978684642011295,0.5073419566405538,0.48897795591182364,0.5018764802331936,0.4928402259063582,0.5101840043723811,0.5075605756968482,0.5190016396429222,0.5042084168336673,0.506540353434141,0.5003461468391328,0.5028967024959009,0.5047185279650209,0.5477217060383394,0.5926033885953725
3,0.4596101293496083,0.5594461650573875,0.5786117689925305,0.5787575150300601,0.5717617052286391,0.5653488795773365,0.5603206412825651,0.576571324467116,0.5450173073419566,0.5787575150300601,0.5787575150300601,0.5787575150300601,0.5787575150300601,0.4596101293496083,0.4596101293496083,0.4596101293496083,0.4596101293496083,0.4596101293496083,0.5586445618509747,0.5752596101293496,0.5663691018400437,0.5409364182911277,0.5750409910730552,0.5858990708690107,0.564401530333394,0.4596101293496083,0.5787575150300601,0.5787575150300601,0.5787575150300601,0.5676808161778102,0.5741665148478776,0.5741665148478776,0.5741665148478776,0.5476407360174895,0.51426489342321,0.5061031153215522,0.506175988340317,0.4926944798688286,0.4856986700674075,0.5022408453270176,0.49152851156859173,0.5037711787210786,0.49320459100018216,0.5130260521042084,0.5087265439970851,0.4916013845873565,0.488103479686646,0.5044999089087265,0.4969211149571871,0.49859719438877753,0.5084350519220259,0.5051557660776098,0.5064674804153763,0.49918017853889596,0.4961195117507743,0.5048642740025505,0.5443290621647335,0.5787575150300601
4,0.4593915102933139,0.5608307524139188,0.5798506103115322,0.5792676261614137,0.5686281654217527,0.5598834031699763,0.5550737839314993,0.5740207688103479,0.5238841319001639,0.5738021497540535,0.5738021497540535,0.5738021497540535,0.5738021497540535,0.4593915102933139,0.4593915102933139,0.4593915102933139,0.4593915102933139,0.4593915102933139,0.5597376571324467,0.5753324831481144,0.5694297686281654,0.5562397522317362,0.5733649116414647,0.5839314993623611,0.5637456731645109,0.4593915102933139,0.5738021497540535,0.5738021497540535,0.5738021497540535,0.5700127527782839,0.5756239752231737,0.5756239752231737,0.5756239752231737,0.5475678629987247,0.51244306795409,0.49320459100018216,0.5066860994716706,0.5025323374020769,0.4875933685552924,0.49896155948260157,0.4968482419384223,0.5019493532519584,0.5052286390963746,0.5136090362543269,0.4934960830752414,0.5085079249407907,0.48846784478047,0.4977227181635999,0.4977955911823647,0.4998360357077792,0.4953179085443615,0.4910184004372381,0.5064674804153763,0.4999817817453088,0.5047914009837857,0.49138276553106214,0.54189996153924,0.5798506103115322
5,0.44295864456185097,0.5506649662962289,0.5832392056840955,0.5852796502095099,0.5691018400437238,0.5723811258881399,0.5746401894698487,0.5589724904354163,0.5390781563126252,0.5572235379850611,0.5577336491164147,0.5577336491164147,0.5577336491164147,0.44295864456185097,0.44295864456185097,0.44295864456185097,0.44295864456185097,0.44295864456185097,0.547677172526872,0.5811258881399162,0.5831663326653307,0.57420295135726,0.5857897613408636,0.5813445071962106,0.5677901257059573,0.44295864456185097,0.5577336491164147,0.5680087447622518,0.5766077609764985,0.5766077609764985,0.5766077609764985,0.5785024594643833,0.5774822372016761,0.563490617598834,0.5158316633266533,0.5004554563672801,0.49586445618509745,0.505265075605757,0.5147385680451813,0.5075241391874659,0.507815631262525,0.4964474403352159,0.49214793222809256,0.4943341227910366,0.5049735835306978,0.5064310439059938,0.49236655128438694,0.5095645837128803,0.49229367826562215,0.5046820914556386,0.49848788486063034,0.4869010748770268,0.5113864091820004,0.49243942430315174,0.5053379486245217,0.4987065039169248,0.5374965419053596,0.5852796502095099
6,0.4562579704864274,0.5692840225906358,0.5571142284569138,0.5572599744944434,0.5623610858079796,0.5658589907086901,0.5549280378939697,0.5665148478775733,0.5698670067407542,0.5770085625797049,0.5770085625797049,0.5770085625797049,0.5770085625797049,0.4562579704864274,0.4562579704864274,0.4562579704864274,0.4562579704864274,0.4562579704864274,0.5703042448533431,0.5571142284569138,0.5501912916742576,0.54931681544908,0.5805064674804153,0.574385133904172,0.5680451812716342,0.4562579704864274,0.5770085625797049,0.5770085625797049,0.5770085625797049,0.5724904354162871,0.58801238841319,0.58801238841319,0.58801238841319,0.5692840225906358,0.537147021315358,0.4883220987429404,0.49539078156312627,0.5020222262707232,0.49823282929495355,0.4998360357077792,0.4972126070322463,0.5009291309892512,0.49196574968118056,0.49546365458189107,0.4975769721260703,0.5099653853160867,0.49896155948260157,0.4959737657132447,0.4906540353434141,0.5015121151393697,0.5145563854982693,0.5019493532519584,0.5069775915467298,0.4972126070322463,0.4977955911823647,0.49815995627618875,0.545287207411456,0.58801238841319
7,0.4607396611404627,0.5123337584259428,0.5379121880123884,0.5493532519584624,0.5486973947895791,0.5529969028967024,0.5500819821461104,0.5486245217708143,0.55022772818364,0.5766077609764985,0.5766077609764985,0.5766077609764985,0.5766077609764985,0.4607396611404627,0.4607396611404627,0.4607396611404627,0.4607396611404627,0.4607396611404627,0.514811441063946,0.5156130442703589,0.5503006012024048,0.5574421570413555,0.5590453634541811,0.5655310621242485,0.5629076334487156,0.4607396611404627,0.5766077609764985,0.5766077609764985,0.5766077609764985,0.5855711422845692,0.5818546183275642,0.5818546183275642,0.5818546183275642,0.48974312260885405,0.5213700127527783,0.4996538531608672,0.4952085990162142,0.49593732920386224,0.49309528147203496,0.5021315357988705,0.4968118054290399,0.5038804882492257,0.4944069958098014,0.48959737657132446,0.49396975769721263,0.5139369648387685,0.4916378210967389,0.49586445618509745,0.5011113135361632,0.49812351976680636,0.49229367826562215,0.508179996356349,0.49309528147203496,0.49834213882310074,0.5041719803242849,0.4952085990162142,0.5367840057218815,0.5855711422845692
8,0.4323556203315722,0.5514301329932593,0.5563854982692658,0.5941337219894334,0.5926033885953725,0.5883038804882492,0.5808708325742394,0.5832756421934778,0.5590089269447986,0.5628711969393332,0.5623610858079796,0.5623610858079796,0.5623610858079796,0.4323556203315722,0.4323556203315722,0.4323556203315722,0.4323556203315722,0.4323556203315722,0.5477864820550191,0.5546365458189105,0.587648023319366,0.5836400072873019,0.5996720714155583,0.5867735470941884,0.5909273091637821,0.4323556203315722,0.5623610858079796,0.5662233558025141,0.6049189287666241,0.6049189287666241,0.6049189287666241,0.5862634359628348,0.5904900710511933,0.5532519584623793,0.5562397522317362,0.48883220987429404,0.501730734195664,0.5064674804153763,0.5085807979595555,0.49954454363272,0.507633448715613,0.48861359081799965,0.5016578611768993,0.5047914009837857,0.5026052104208417,0.5036254326835489,0.5023865913645473,0.4961923847695391,0.5003461468391328,0.4942248132628894,0.47921297139734015,0.5027509564583713,0.5092366551284387,0.5015121151393697,0.5093095281472035,0.49735835306977594,0.5436920980007153,0.6049189287666241
9,0.43614501730734195,0.5497540535616688,0.5546365458189105,0.5920204044452542,0.5897613408635453,0.5845873565312443,0.5769356895609401,0.5816724357806522,0.5552924029877938,0.562944069958098,0.5627983239205684,0.5627983239205684,0.5627983239205684,0.43614501730734195,0.43614501730734195,0.43614501730734195,0.43614501730734195,0.43614501730734195,0.5451630533794862,0.5536163235562033,0.5839314993623611,0.5812351976680634,0.5971943887775552,0.5837857533248315,0.58801238841319,0.43614501730734195,0.5627983239205684,0.5676808161778102,0.6031699763162689,0.6031699763162689,0.6031699763162689,0.5836400072873019,0.5883038804882492,0.5512115139369649,0.5521588631809072,0.5026052104208417,0.5014392421206049,0.49582801967571505,0.4857715430861723,0.506175988340317,0.5079249407906723,0.48977955911823645,0.49845144835124794,0.5067589724904354,0.5005647658954272,0.4968482419384223,0.4976498451448351,0.5058844962652578,0.49823282929495355,0.499908908726544,0.5168883220987429,0.49400619420659503,0.48606303516123156,0.4999817817453088,0.5101840043723811,0.4978684642011295,0.5432656558909064,0.6031699763162689
