,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,average_model,optimal_clustering
0,0.43935143013299327,0.5606850063763892,0.5573328475132082,0.5864820550191292,0.583202769174713,0.5723446893787575,0.5802149754053562,0.5819639278557114,0.5579887046820915,0.5728548005101112,0.5731462925851704,0.5731462925851704,0.5731462925851704,0.43935143013299327,0.43935143013299327,0.43935143013299327,0.43935143013299327,0.43935143013299327,0.5615594826015667,0.5641100382583348,0.5879395153944252,0.5902714519948989,0.5923847695390781,0.5847331025687739,0.5748952450355256,0.43935143013299327,0.5731462925851704,0.6040444525414466,0.5956640553834942,0.5956640553834942,0.5956640553834942,0.5764255784295864,0.5879395153944252,0.5451630533794862,0.5731462925851704,0.5101840043723811,0.5080706868282019,0.49925305155766075,0.5059573692840226,0.5116414647476771,0.4997631626890144,0.5003461468391328,0.4911641464747677,0.5014392421206049,0.4941519402441246,0.5015121151393697,0.4910184004372381,0.5010748770267809,0.49211149571871016,0.49254873383129893,0.4987429404263072,0.5061031153215522,0.5141191473856804,0.4988886864638368,0.4935689560940062,0.48693751138640917,0.5630007489726928,0.6040444525414466
1,0.45804335944616503,0.5534341410092913,0.582291856440153,0.580834396064857,0.5552559664784114,0.5688103479686646,0.5645837128803061,0.5657496811805429,0.5382036800874477,0.585644015303334,0.585644015303334,0.585644015303334,0.585644015303334,0.45804335944616503,0.45804335944616503,0.45804335944616503,0.45804335944616503,0.45804335944616503,0.5564219347786482,0.5882674439788669,0.5830934596465659,0.575296046638732,0.5967207141555839,0.5717981417380215,0.5904536345418109,0.45804335944616503,0.585644015303334,0.585644015303334,0.585644015303334,0.6013845873565312,0.5825833485152122,0.5735470941883768,0.5735470941883768,0.5642922208052469,0.585644015303334,0.5019129167425761,0.49921661504827836,0.4936053926033886,0.5017671707050465,0.506358170887229,0.508179996356349,0.4962288212789215,0.5086172344689379,0.5056294406995809,0.5022044088176353,0.5091273456002915,0.5073783931499363,0.5025687739114593,0.4902532337402077,0.48865002732738205,0.5003825833485153,0.493459646565859,0.5098560757879396,0.49928948806704315,0.5006012024048097,0.5051193295682274,0.5623435423034621,0.6013845873565312
2,0.4622699945345236,0.5639278557114229,0.5855711422845692,0.5744944434323191,0.5677901257059573,0.5636363636363636,0.5645108398615413,0.560211331754418,0.5662597923118965,0.5877573328475132,0.5877573328475132,0.5877573328475132,0.5877573328475132,0.4622699945345236,0.4622699945345236,0.4622699945345236,0.4622699945345236,0.4622699945345236,0.5660411732556021,0.5894334122791036,0.5829477136090363,0.5803242849335034,0.5971579522681727,0.5574421570413555,0.5835306977591547,0.4622699945345236,0.5877573328475132,0.5877573328475132,0.5877573328475132,0.5958462379304063,0.56130442703589,0.569757697212607,0.569757697212607,0.5700491892876662,0.5877573328475132,0.500819821461104,0.5019857897613409,0.5121151393696484,0.5028602659865185,0.4968118054290399,0.5087629805064675,0.4951357259974494,0.5083986154126434,0.5049735835306978,0.5019857897613409,0.5089087265439971,0.5156130442703589,0.4976862816542175,0.4951357259974494,0.49229367826562215,0.5004554563672801,0.5042448533430497,0.48588085261431957,0.49739478957915834,0.4977591546729823,0.5050464565494626,0.5632531055376747,0.5971579522681727
3,0.4589542721807251,0.5611951175077428,0.5805793404991801,0.5800692293678266,0.5721260703224631,0.5632355620331573,0.5630898159956276,0.5635270541082165,0.545600291492075,0.5839314993623611,0.5839314993623611,0.5839314993623611,0.5839314993623611,0.4589542721807251,0.4589542721807251,0.4589542721807251,0.4589542721807251,0.4589542721807251,0.5597376571324467,0.5754782291856441,0.5657861176899253,0.544142831116779,0.5760612133357624,0.585097467662598,0.5663691018400437,0.4589542721807251,0.5839314993623611,0.5839314993623611,0.5839314993623611,0.5720531973036983,0.5759154672982328,0.5756968482419385,0.5756968482419385,0.5496083075241391,0.5839314993623611,0.5085079249407907,0.500637638914192,0.5108398615412644,0.5069775915467298,0.4909455274184733,0.5120058298415012,0.49553652760065586,0.49050828930588447,0.5027509564583713,0.4966296228821279,0.5042812898524321,0.4938604481690654,0.49218436873747495,0.4979413372198943,0.4977227181635999,0.5027509564583713,0.5123701949353252,0.4963381308070687,0.5007105119329568,0.5073419566405538,0.49750409910730553,0.5579131326626317,0.585097467662598
4,0.464128256513026,0.5646930224084533,0.5827655310621243,0.5821825469120059,0.5703042448533431,0.5592275460010931,0.557405720531973,0.5580615777008563,0.518710147567863,0.5797048642740026,0.5797048642740026,0.5797048642740026,0.5797048642740026,0.464128256513026,0.464128256513026,0.464128256513026,0.464128256513026,0.464128256513026,0.5627254509018036,0.578028784842412,0.568846784478047,0.5521588631809072,0.5745308799417016,0.5822554199307707,0.5638185461832756,0.464128256513026,0.5797048642740026,0.5797048642740026,0.5797048642740026,0.5663691018400437,0.5698670067407542,0.5705957369284023,0.5705957369284023,0.5509928948806704,0.5797048642740026,0.5109127345600292,0.4978684642011295,0.4902896702495901,0.5079249407906723,0.49130989251229734,0.5060302423027874,0.5040626707961378,0.49553652760065586,0.5025323374020769,0.5014392421206049,0.5028238294771361,0.505811623246493,0.48985243213700125,0.5057387502277282,0.4999817817453088,0.49735835306977594,0.4933503370377118,0.5049371470213153,0.5040626707961378,0.4934960830752414,0.49910730552013116,0.5561236952018516,0.5827655310621243
5,0.44470759701220625,0.5435962834760429,0.5814173802149754,0.5867371105848059,0.5654581891054837,0.5739114592822008,0.5748588085261432,0.5741300783384952,0.5387137912188013,0.5693204591000183,0.569757697212607,0.569757697212607,0.569757697212607,0.44470759701220625,0.44470759701220625,0.44470759701220625,0.44470759701220625,0.44470759701220625,0.5488431408271087,0.5773364911641464,0.5814173802149754,0.5718710147567863,0.5869557296411004,0.5806886500273274,0.5688103479686646,0.44470759701220625,0.569757697212607,0.5708507924940791,0.5792311896520314,0.5792311896520314,0.5792311896520314,0.579376935689561,0.5779923483330297,0.5597012206230643,0.569757697212607,0.4917106941155037,0.505993805793405,0.5032246310803425,0.48908726543997083,0.5067954089998178,0.4987065039169248,0.5053379486245217,0.5068682820185826,0.49892512297321917,0.4995809801421024,0.4943341227910366,0.5014756786299872,0.5013299325924576,0.4891601384587356,0.49732191656039354,0.5062124248496994,0.5056294406995809,0.5140827108762981,0.5000182182546912,0.49907086901074876,0.5003825833485153,0.5575555150705451,0.5869557296411004
6,0.46055747859355073,0.5705957369284023,0.5567498633630898,0.556312625250501,0.5603935143013299,0.5586445618509747,0.5562397522317362,0.5592275460010931,0.5670249590089269,0.5829841501184186,0.5829841501184186,0.5829841501184186,0.5829841501184186,0.46055747859355073,0.46055747859355073,0.46055747859355073,0.46055747859355073,0.46055747859355073,0.5711787210785206,0.5572599744944434,0.547130624886136,0.5440699580980142,0.5773729276735289,0.5708872290034614,0.5610493714702132,0.46055747859355073,0.5829841501184186,0.5829841501184186,0.5829841501184186,0.5714702131535799,0.5835671342685371,0.5857533248314811,0.5857533248314811,0.5672435780652213,0.5829841501184186,0.4979413372198943,0.49925305155766075,0.4846784478047003,0.4944434323191838,0.4972126070322463,0.4972126070322463,0.4969211149571871,0.5023137183457824,0.49859719438877753,0.5004190198578976,0.4938604481690654,0.48628165421752595,0.4964110038258335,0.5035525596647841,0.4978684642011295,0.5003461468391328,0.4996174166514848,0.5134632902167973,0.5013663691018401,0.5066132264529059,0.49896155948260157,0.5563531102609259,0.5857533248314811
7,0.46012024048096195,0.5224995445436327,0.5481508471488431,0.557405720531973,0.54931681544908,0.5576972126070322,0.5547822918564401,0.5538349426124978,0.5533248314811441,0.5899799599198396,0.5899799599198396,0.5899799599198396,0.5899799599198396,0.46012024048096195,0.46012024048096195,0.46012024048096195,0.46012024048096195,0.46012024048096195,0.518345782474039,0.5151393696483877,0.5583530697759155,0.562944069958098,0.5657132446711605,0.5752596101293496,0.5680451812716342,0.46012024048096195,0.5899799599198396,0.5899799599198396,0.5899799599198396,0.5963199125523775,0.5916560393514302,0.5888868646383676,0.5888868646383676,0.48555292402987793,0.5899799599198396,0.5137547822918564,0.4997631626890144,0.5099653853160867,0.506540353434141,0.5079249407906723,0.5097467662597923,0.4963381308070687,0.5126616870103844,0.4999817817453088,0.4969939879759519,0.5005647658954272,0.500637638914192,0.5074148296593186,0.5046456549462561,0.5014392421206049,0.500273273820368,0.5109127345600292,0.5030424485334305,0.5005647658954272,0.5033339406084897,0.5008562579704864,0.5500887296478478,0.5963199125523775
8,0.4408453270176717,0.5464383312078703,0.5527782838404081,0.5884860630351613,0.5858626343596284,0.5807615230460922,0.5747859355073784,0.5711422845691383,0.5511750774275824,0.574931681544908,0.5745673164510839,0.5745673164510839,0.5745673164510839,0.4408453270176717,0.4408453270176717,0.4408453270176717,0.4408453270176717,0.4408453270176717,0.5450537438513391,0.549498997995992,0.5803242849335034,0.5787210785206777,0.595919110949171,0.5806157770085626,0.5857897613408636,0.4408453270176717,0.5745673164510839,0.5677172526871925,0.6025505556567681,0.6025505556567681,0.6025505556567681,0.5825833485152122,0.5865913645472763,0.5508107123337584,0.5745673164510839,0.4831116779012571,0.5102933139005283,0.5081071233375842,0.5040262342867553,0.5049735835306978,0.5000182182546912,0.5024230278739297,0.5066496629622882,0.4998724722171616,0.5046820914556386,0.5059209327746402,0.49477136090362545,0.5082528693751138,0.49236655128438694,0.5018400437238113,0.5040262342867553,0.49491710694115504,0.5013299325924576,0.49156494807797413,0.5022044088176353,0.49477136090362545,0.5605325128371221,0.6025505556567681
9,0.4417926762616141,0.5454909819639279,0.5544543632719986,0.5888504281289852,0.5865184915285115,0.5812716341774458,0.5774822372016761,0.5741300783384952,0.5499362361085808,0.5731098560757879,0.5727454909819639,0.5727454909819639,0.5727454909819639,0.4417926762616141,0.4417926762616141,0.4417926762616141,0.4417926762616141,0.4417926762616141,0.5445436327199854,0.5501548551648752,0.5827290945527418,0.5815631262525051,0.5955547458553471,0.5827290945527418,0.5873200947349244,0.4417926762616141,0.5727454909819639,0.5677901257059573,0.602914920750592,0.602914920750592,0.602914920750592,0.5816359992712699,0.586372745490982,0.5516123155401712,0.5727454909819639,0.5139369648387685,0.5143013299325925,0.5089087265439971,0.5033703771178721,0.4910548369466205,0.5035889961741665,0.4960830752413919,0.5073055201311715,0.5012570595736928,0.494552741847331,0.5043905993805793,0.5022772818364001,0.5092002186190563,0.5083257423938786,0.5033703771178721,0.4925851703406814,0.5046092184368738,0.499362361085808,0.4898888686463837,0.5043177263618145,0.49586445618509745,0.5611020019837655,0.602914920750592
