,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_n1,random_n2,random_n3,random_n4,random_n5,random_n6,random_n7,random_n8,random_n9,random_n10,random_n11,random_n12,random_n13,random_n14,random_n15,random_n16,random_n17,random_n18,random_n19,random_n20,random_n21,average_model,optimal_clustering
0,0.46267079613773,0.625979231189652,0.6432501366369102,0.6398251047549645,0.6288941519402441,0.6033157223537985,0.6135179449808709,0.5888868646383676,0.5757697212607032,0.646966660593915,0.646966660593915,0.646966660593915,0.646966660593915,0.46267079613773,0.46267079613773,0.46267079613773,0.46267079613773,0.46267079613773,0.6310803425031882,0.6494443432319184,0.5805793404991801,0.6342138823100747,0.6095099289488067,0.5759154672982328,0.6092184368737475,0.46267079613773,0.646966660593915,0.646966660593915,0.6128620878119876,0.6128620878119876,0.6259063581708872,0.6259063581708872,0.6038258334851522,0.6302787392967754,0.646966660593915,0.49852432137001274,0.5007105119329568,0.5014392421206049,0.5059573692840226,0.4908726543997085,0.4961923847695391,0.5087994170158499,0.509163782109674,0.5105483694662052,0.49305884496265256,0.5008562579704864,0.48365822554199306,0.5056658772089634,0.5146292585170341,0.4900710511932957,0.5125888139916196,0.49903443250136637,0.5031153215521953,0.5080706868282019,0.5003461468391328,0.500273273820368,0.6018501649764175,0.6494443432319184
1,0.4624521770814356,0.6350883585352524,0.6271451994898889,0.6254691200582985,0.6209509928948806,0.6161413736564038,0.6216797230825287,0.5944980870832575,0.5680451812716342,0.6463108034250319,0.6463108034250319,0.6463108034250319,0.6463108034250319,0.4624521770814356,0.4624521770814356,0.4624521770814356,0.4624521770814356,0.4624521770814356,0.638513390417198,0.6380761523046092,0.6157770085625797,0.6165057387502277,0.6186919293131719,0.6014210238659137,0.6188376753507014,0.4624521770814356,0.6463108034250319,0.6463108034250319,0.5934778648205502,0.5934778648205502,0.6257606121333577,0.6257606121333577,0.5829112770996538,0.6374931681544908,0.6463108034250319,0.5082164328657315,0.501002004008016,0.49305884496265256,0.4972854800510111,0.4962652577883039,0.5061031153215522,0.4907269083621789,0.49400619420659503,0.507633448715613,0.5049371470213153,0.4976498451448351,0.5188558936053926,0.49240298779376934,0.5133904171980325,0.5045727819274913,0.4962652577883039,0.5036983057023137,0.5058844962652578,0.49743122608854073,0.49509928948806703,0.4967753689196575,0.6015559739006634,0.6463108034250319
2,0.44587356531244304,0.44507196210603023,0.5562761887411186,0.5422116961195117,0.5628347604299508,0.5990526507560575,0.5954818728365823,0.5954818728365823,0.587465840772454,0.5932956822736382,0.593368555292403,0.593368555292403,0.593368555292403,0.44587356531244304,0.44587356531244304,0.44587356531244304,0.44587356531244304,0.44587356531244304,0.5494261249772272,0.5817088722900347,0.5920568409546365,0.6079431590453634,0.6060484605574786,0.6045910001821826,0.5809072690836218,0.44587356531244304,0.593368555292403,0.6124612862087812,0.6124612862087812,0.6016760794315904,0.6016760794315904,0.5929313171798142,0.5929313171798142,0.5441792676261614,0.593368555292403,0.5014756786299872,0.4962288212789215,0.49156494807797413,0.5048278374931682,0.49243942430315174,0.4963745673164511,0.5114592822007652,0.49200218619056296,0.5011113135361632,0.4998724722171616,0.493824011659683,0.5113135361632356,0.5000182182546912,0.5037347422116961,0.504900710511933,0.4996538531608672,0.49826926580433595,0.4881399161960284,0.49498997995991983,0.4995081071233376,0.49819639278557115,0.5662678893139814,0.6124612862087812
3,0.4597923118965203,0.6225177627983239,0.6204044452541446,0.6319183822189834,0.6258699216615048,0.6153762069593733,0.5975951903807615,0.5975951903807615,0.5220987429404264,0.6380397157952268,0.637966842776462,0.637966842776462,0.637966842776462,0.4597923118965203,0.4597923118965203,0.4597923118965203,0.4597923118965203,0.4597923118965203,0.630971032975041,0.6075787939515395,0.6162506831845509,0.5532883949717617,0.6085261431954819,0.6128256513026052,0.5624703953361267,0.4597923118965203,0.637966842776462,0.6148660958280197,0.6148660958280197,0.6259427946802696,0.6259427946802696,0.6117325560211332,0.6117325560211332,0.6259427946802696,0.637966842776462,0.5039533612679905,0.5020586627801057,0.4951357259974494,0.5034432501366369,0.4967389324102751,0.5141555838950629,0.4905447258152669,0.487192566952086,0.5043177263618145,0.4932410275095646,0.4926580433594462,0.5156130442703589,0.4909090909090909,0.5117507742758244,0.49535434505374387,0.5027145199489889,0.4966660593915103,0.5067954089998178,0.5006012024048097,0.494188376753507,0.5077427582437603,0.5930230832034439,0.637966842776462
4,0.4476225177627983,0.6158863180907269,0.5967207141555839,0.6045181271634178,0.618801238841319,0.6123884131900164,0.6140644926216069,0.6022590635817089,0.5984696666059391,0.6211331754417927,0.6211331754417927,0.6211331754417927,0.6211331754417927,0.4476225177627983,0.4476225177627983,0.4476225177627983,0.4476225177627983,0.4476225177627983,0.6174166514847877,0.5626890143924212,0.6312625250501002,0.6218619056294407,0.6146474767717253,0.6116596830023684,0.6146474767717253,0.4476225177627983,0.6211331754417927,0.6211331754417927,0.6300236837310985,0.6300236837310985,0.6146474767717253,0.6146474767717253,0.5897977773729277,0.6179996356349062,0.6211331754417927,0.4998724722171616,0.5110220440881763,0.5041719803242849,0.5074512661687011,0.5025687739114593,0.5022044088176353,0.5086172344689379,0.4881399161960284,0.49863363089815993,0.5083257423938786,0.4944798688285662,0.5035889961741665,0.5068682820185826,0.4951357259974494,0.5075241391874659,0.48602659865184916,0.4900346146839133,0.5007469484423392,0.49739478957915834,0.5066496629622882,0.5083257423938786,0.594099984480746,0.6312625250501002
5,0.4582255419930771,0.6313718345782474,0.6354527236290763,0.6106030242302788,0.6100929130989251,0.6079067225359811,0.5915102933139005,0.5927491346329021,0.5973401348150847,0.6382218983421388,0.6375660411732555,0.6375660411732555,0.6375660411732555,0.4582255419930771,0.4582255419930771,0.4582255419930771,0.4582255419930771,0.4582255419930771,0.6369830570231372,0.6366186919293132,0.5960284204773183,0.6237201676079431,0.6087083257423939,0.6076152304609218,0.5741665148478776,0.4582255419930771,0.6375660411732555,0.5971215157587904,0.5971215157587904,0.6390963745673165,0.6390963745673165,0.5883038804882492,0.5883038804882492,0.6339952632537803,0.6375660411732555,0.500637638914192,0.49735835306977594,0.5058844962652578,0.5020222262707232,0.5026780834396065,0.5141191473856804,0.5121515758790308,0.5119329568227364,0.48358535252322826,0.4842412096921115,0.49218436873747495,0.5157952268172709,0.5085079249407907,0.4902167972308253,0.5039169247586082,0.505811623246493,0.5035525596647841,0.4968482419384223,0.503989797777373,0.5039169247586082,0.48890508289305884,0.5960635074863532,0.6390963745673165
6,0.44310439059938056,0.5673528875933685,0.5398797595190381,0.5880488249225724,0.5589724904354163,0.5971579522681727,0.5918382218983421,0.5918382218983421,0.5969393332118783,0.6131171433776644,0.6129713973401348,0.6129713973401348,0.6129713973401348,0.44310439059938056,0.44310439059938056,0.44310439059938056,0.44310439059938056,0.44310439059938056,0.5793040626707961,0.5715795226817271,0.6075059209327747,0.6092548733831299,0.605902714519949,0.6031335398068866,0.574931681544908,0.44310439059938056,0.6129713973401348,0.6209145563854983,0.6209145563854983,0.599271269812352,0.599271269812352,0.5887775551102205,0.5887775551102205,0.5744944434323191,0.6129713973401348,0.500091091273456,0.49469848788486065,0.4908362178903261,0.4918564401530333,0.4917106941155037,0.5057751867371106,0.4877755511022044,0.5075241391874659,0.4978320276917471,0.5027145199489889,0.5040262342867553,0.5116779012570596,0.5020586627801057,0.4903989797777373,0.4917835671342685,0.5000182182546912,0.4995081071233376,0.5087629805064675,0.49754053561668793,0.5003097103297504,0.5024959008926945,0.5752339696227472,0.6209145563854983
7,0.4561486609582802,0.48886864638367644,0.49251229732191654,0.5465840772453999,0.5478229185644016,0.5698305702313718,0.5806157770085626,0.5751503006012024,0.5500819821461104,0.553215521952997,0.553215521952997,0.553215521952997,0.553215521952997,0.4561486609582802,0.4561486609582802,0.4561486609582802,0.4561486609582802,0.4561486609582802,0.47392967753689197,0.48901439242120603,0.5698305702313718,0.5575879030788851,0.5845509200218619,0.5743486973947896,0.5835306977591547,0.4561486609582802,0.553215521952997,0.553215521952997,0.5816359992712699,0.5816359992712699,0.580834396064857,0.580834396064857,0.5751503006012024,0.4821643286573146,0.553215521952997,0.4968846784478047,0.49586445618509745,0.4999453452359264,0.49229367826562215,0.48937875751503007,0.4951357259974494,0.49222080524685735,0.5024959008926945,0.49579158316633265,0.4977591546729823,0.501184186554928,0.4943341227910366,0.5009655674986336,0.49557296411003826,0.5024230278739297,0.4916378210967389,0.5040991073055201,0.4962288212789215,0.48879577336491165,0.49921661504827836,0.4842047731827291,0.5405410146893113,0.5845509200218619
8,0.45804335944616503,0.6299508107123337,0.6338130807068683,0.6128256513026052,0.6129713973401348,0.6108580797959555,0.5893605392603388,0.5900163964292221,0.59817817453088,0.6368008744762251,0.636509382401166,0.636509382401166,0.636509382401166,0.45804335944616503,0.45804335944616503,0.45804335944616503,0.45804335944616503,0.45804335944616503,0.6362178903261068,0.6349790490071051,0.5918382218983421,0.6226635088358535,0.6097649845144835,0.6095463654581891,0.5785753324831481,0.45804335944616503,0.636509382401166,0.5929313171798142,0.5929313171798142,0.6382583348515212,0.6382583348515212,0.5838221898342139,0.5838221898342139,0.6326471124066314,0.636509382401166,0.49914374202951356,0.49863363089815993,0.5067954089998178,0.5035161231554017,0.501184186554928,0.5172162506831846,0.4903261067589725,0.4833302969575515,0.480561122244489,0.48799417015849883,0.5097103297504099,0.5109491710694115,0.4903261067589725,0.505993805793405,0.5016942976862817,0.5037347422116961,0.5020586627801057,0.49797777372927676,0.4933867735470942,0.4933139005283294,0.508179996356349,0.5952362637733379,0.6382583348515212
9,0.46175988340317,0.6357077791947532,0.6199672071415558,0.6181453816724358,0.6142102386591365,0.6112953179085444,0.6158134450719621,0.5951175077427583,0.5727454909819639,0.6456913827655311,0.6456913827655311,0.6456913827655311,0.6456913827655311,0.46175988340317,0.46175988340317,0.46175988340317,0.46175988340317,0.46175988340317,0.6384040808890509,0.6329386044816907,0.6196028420477319,0.5626890143924212,0.6134815084714884,0.599635634906176,0.6137001275277828,0.46175988340317,0.6456913827655311,0.6456913827655311,0.5991255237748224,0.5991255237748224,0.6204773182729094,0.6204773182729094,0.5854253962470395,0.637966842776462,0.6456913827655311,0.4912005829841501,0.504536345418109,0.5054836946620513,0.5040262342867553,0.4995081071233376,0.5027873929677537,0.48879577336491165,0.5036618691929313,0.5037347422116961,0.5073783931499363,0.4971032975040991,0.5184550920021862,0.5077427582437603,0.48558936053926033,0.5009655674986336,0.5105848059755875,0.4966660593915103,0.4951357259974494,0.4935325195846238,0.49550009109127346,0.49819639278557115,0.5980891075079453,0.6456913827655311
