,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,average_model,optimal_clustering
0,0.3076062639821029,0.7567114093959731,0.7567114093959731,0.7333612975391499,0.7430089485458613,0.7430089485458613,0.7430089485458613,0.7383948545861297,0.31711409395973156,0.6842841163310962,0.7256711409395973,0.748182326621924,0.7546140939597316,0.7596476510067114,0.7596476510067114,0.7596476510067114,0.7596476510067114,0.3076062639821029,0.7567114093959731,0.7567114093959731,0.7567114093959731,0.7567114093959731,0.7381152125279642,0.738255033557047,0.7467841163310962,0.3076062639821029,0.7567114093959731,0.7596476510067114,0.756851230425056,0.756851230425056,0.738255033557047,0.738255033557047,0.738255033557047,0.7567114093959731,0.6880592841163311,0.5859899328859061,0.5622203579418344,0.608920581655481,0.5465604026845637,0.5592841163310962,0.5739653243847874,0.5865492170022372,0.5462807606263982,0.5468400447427293,0.5830536912751678,0.5725671140939598,0.5805369127516778,0.5776006711409396,0.5399888143176734,0.6958322976220067,0.7596476510067114
1,0.30075503355704697,0.7397930648769575,0.7397930648769575,0.7480425055928411,0.7467841163310962,0.7467841163310962,0.7467841163310962,0.7358780760626398,0.31110178970917224,0.6894574944071589,0.7230145413870246,0.7424496644295302,0.7410514541387024,0.7379753914988815,0.7379753914988815,0.7379753914988815,0.7379753914988815,0.30075503355704697,0.7397930648769575,0.7397930648769575,0.7397930648769575,0.7397930648769575,0.7460850111856824,0.7402125279642058,0.7423098434004475,0.30075503355704697,0.7397930648769575,0.7379753914988815,0.7402125279642058,0.7402125279642058,0.7402125279642058,0.7402125279642058,0.7402125279642058,0.7397930648769575,0.7267897091722595,0.5469798657718121,0.5620805369127517,0.48210290827740493,0.5416666666666666,0.5991331096196868,0.5763422818791947,0.5460011185682326,0.606403803131991,0.5380313199105146,0.5859899328859061,0.5543903803131991,0.5760626398210291,0.5692114093959731,0.5479586129753915,0.689250352141851,0.7480425055928411
2,0.2936241610738255,0.743847874720358,0.743847874720358,0.7490212527964206,0.7483221476510067,0.7483221476510067,0.7483221476510067,0.7396532438478747,0.30341163310961966,0.6933724832214765,0.7284675615212528,0.7459451901565995,0.7448266219239373,0.742589485458613,0.742589485458613,0.742589485458613,0.742589485458613,0.2936241610738255,0.743847874720358,0.743847874720358,0.743847874720358,0.743847874720358,0.7451062639821029,0.742589485458613,0.7435682326621924,0.2936241610738255,0.743847874720358,0.742589485458613,0.742589485458613,0.742589485458613,0.742589485458613,0.742589485458613,0.742589485458613,0.743847874720358,0.7319630872483222,0.5465604026845637,0.5857102908277405,0.5855704697986577,0.5861297539149888,0.5657158836689038,0.5472595078299777,0.5809563758389261,0.6029082774049217,0.5437639821029083,0.5399888143176734,0.5736856823266219,0.5806767337807607,0.5787192393736018,0.5679530201342282,0.6914874886071755,0.7490212527964206
3,0.31487695749440714,0.7348993288590604,0.7348993288590604,0.7328020134228188,0.7309843400447428,0.7309843400447428,0.7309843400447428,0.720917225950783,0.32354586129753915,0.32480425055928414,0.7077740492170023,0.733920581655481,0.7342002237136466,0.7328020134228188,0.7328020134228188,0.7328020134228188,0.7328020134228188,0.31487695749440714,0.7348993288590604,0.7348993288590604,0.7348993288590604,0.7348993288590604,0.7392337807606264,0.7244127516778524,0.7259507829977628,0.31487695749440714,0.7348993288590604,0.7328020134228188,0.7244127516778524,0.7244127516778524,0.7244127516778524,0.7244127516778524,0.7244127516778524,0.7348993288590604,0.7109899328859061,0.5675335570469798,0.5310402684563759,0.4836409395973154,0.5766219239373602,0.5522930648769575,0.5627796420581656,0.5588646532438478,0.6006711409395973,0.5928411633109619,0.5355145413870246,0.5625,0.5601230425055929,0.5612416107382551,0.5671140939597316,0.6680493412875963,0.7348993288590604
4,0.3277404921700224,0.738255033557047,0.738255033557047,0.7129474272930649,0.7253914988814317,0.7253914988814317,0.7253914988814317,0.7160234899328859,0.33612975391498884,0.6563199105145414,0.7072147651006712,0.7258109619686801,0.7333612975391499,0.7392337807606264,0.7392337807606264,0.7392337807606264,0.7392337807606264,0.3277404921700224,0.738255033557047,0.738255033557047,0.738255033557047,0.738255033557047,0.7154642058165548,0.7156040268456376,0.7241331096196868,0.3277404921700224,0.738255033557047,0.7392337807606264,0.7383948545861297,0.7383948545861297,0.7156040268456376,0.7156040268456376,0.7156040268456376,0.738255033557047,0.4123322147651007,0.5736856823266219,0.5455816554809844,0.4816834451901566,0.5345357941834452,0.5195749440715883,0.5392897091722595,0.517337807606264,0.5322986577181208,0.548238255033557,0.5704697986577181,0.5427852348993288,0.5208333333333334,0.5672539149888143,0.552013422818792,0.6705402270279227,0.7392337807606264
5,0.32088926174496646,0.7137863534675615,0.7137863534675615,0.7170022371364653,0.7202181208053692,0.7202181208053692,0.7202181208053692,0.7024608501118568,0.3295581655480984,0.3517897091722595,0.6620525727069351,0.6620525727069351,0.7013422818791947,0.7156040268456376,0.7156040268456376,0.7156040268456376,0.7156040268456376,0.32088926174496646,0.7137863534675615,0.7137863534675615,0.7137863534675615,0.7137863534675615,0.7024608501118568,0.7024608501118568,0.6809284116331096,0.32088926174496646,0.7137863534675615,0.7156040268456376,0.7206375838926175,0.7206375838926175,0.7024608501118568,0.7024608501118568,0.7024608501118568,0.7137863534675615,0.4155480984340045,0.5394295302013423,0.5651565995525727,0.4899328859060403,0.5444630872483222,0.5837527964205816,0.5578859060402684,0.5637583892617449,0.5338366890380313,0.54082774049217,0.5373322147651006,0.5704697986577181,0.5321588366890381,0.5763422818791947,0.5697706935123042,0.6417060236970751,0.7206375838926175
6,0.33598993288590606,0.7291666666666666,0.7291666666666666,0.685682326621924,0.6765939597315436,0.6765939597315436,0.6765939597315436,0.703579418344519,0.3457774049217002,0.34116331096196867,0.6944910514541387,0.7242729306487695,0.7276286353467561,0.729586129753915,0.729586129753915,0.729586129753915,0.729586129753915,0.33598993288590606,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7211968680089486,0.7012024608501118,0.7030201342281879,0.33598993288590606,0.7291666666666666,0.729586129753915,0.70917225950783,0.70917225950783,0.7012024608501118,0.7012024608501118,0.7012024608501118,0.7291666666666666,0.40184563758389263,0.514821029082774,0.5328579418344519,0.5661353467561522,0.5391498881431768,0.5135626398210291,0.5317393736017897,0.560682326621924,0.5355145413870246,0.5413870246085011,0.5734060402684564,0.5405480984340044,0.5720078299776287,0.5535514541387024,0.5325782997762863,0.6449167288093463,0.729586129753915
7,0.3183724832214765,0.7442673378076062,0.7442673378076062,0.6870805369127517,0.725251677852349,0.725251677852349,0.725251677852349,0.7237136465324385,0.3264821029082774,0.6669463087248322,0.7126677852348994,0.7374161073825504,0.7430089485458613,0.7452460850111857,0.7452460850111857,0.7452460850111857,0.7452460850111857,0.3183724832214765,0.7442673378076062,0.7442673378076062,0.7442673378076062,0.7442673378076062,0.7281879194630873,0.7232941834451901,0.7312639821029083,0.3183724832214765,0.7442673378076062,0.7452460850111857,0.7393736017897091,0.7393736017897091,0.7232941834451901,0.7232941834451901,0.7232941834451901,0.7442673378076062,0.3990492170022371,0.5794183445190156,0.5573266219239373,0.5745246085011185,0.579837807606264,0.5205536912751678,0.569910514541387,0.52167225950783,0.5441834451901566,0.5734060402684564,0.5784395973154363,0.5465604026845637,0.5676733780760627,0.5346756152125279,0.5535514541387024,0.6726220067942663,0.7452460850111857
8,0.32410514541387025,0.7239932885906041,0.7239932885906041,0.7213366890380313,0.720917225950783,0.720917225950783,0.720917225950783,0.7094519015659956,0.3333333333333333,0.3362695749440716,0.6634507829977628,0.7218959731543624,0.7232941834451901,0.7216163310961968,0.7216163310961968,0.7216163310961968,0.7216163310961968,0.32410514541387025,0.7239932885906041,0.7239932885906041,0.7239932885906041,0.7239932885906041,0.7255313199105146,0.7132270693512305,0.7144854586129754,0.32410514541387025,0.7239932885906041,0.7216163310961968,0.7132270693512305,0.7132270693512305,0.7132270693512305,0.7132270693512305,0.7132270693512305,0.7239932885906041,0.37346196868008946,0.5401286353467561,0.5515939597315436,0.6036073825503355,0.5381711409395973,0.5528523489932886,0.5680928411633109,0.5625,0.5900447427293065,0.5878076062639821,0.5329977628635347,0.5655760626398211,0.5258668903803132,0.5598434004474273,0.5399888143176734,0.6468017234236475,0.7239932885906041
9,0.2978187919463087,0.7444071588366891,0.7444071588366891,0.748182326621924,0.7466442953020134,0.7466442953020134,0.7466442953020134,0.7374161073825504,0.3062080536912752,0.6894574944071589,0.7248322147651006,0.745665548098434,0.743148769574944,0.7420302013422819,0.7420302013422819,0.7420302013422819,0.7420302013422819,0.2978187919463087,0.7444071588366891,0.7444071588366891,0.7444071588366891,0.7444071588366891,0.7490212527964206,0.7400727069351231,0.7418903803131991,0.2978187919463087,0.7444071588366891,0.7420302013422819,0.7400727069351231,0.7400727069351231,0.7400727069351231,0.7400727069351231,0.7400727069351231,0.7444071588366891,0.7286073825503355,0.5703299776286354,0.5321588366890381,0.5808165548098434,0.5448825503355704,0.5209731543624161,0.5745246085011185,0.5706096196868009,0.6079418344519015,0.545162192393736,0.5914429530201343,0.5534116331096197,0.5750838926174496,0.5748042505592841,0.5707494407158836,0.6906382053194134,0.748182326621924
