,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,average_model,optimal_clustering
0,0.5790602992957746,0.472381161971831,0.44990647007042256,0.42715669014084506,0.4261663732394366,0.4269366197183099,0.4221225792253521,0.42655149647887325,0.5790602992957746,0.5790602992957746,0.5790602992957746,0.5790602992957746,0.5790602992957746,0.5790602992957746,0.5790602992957746,0.5790602992957746,0.5790602992957746,0.5790602992957746,0.5194762323943662,0.48137654049295775,0.48737345950704225,0.47188600352112675,0.4318882042253521,0.4275968309859155,0.46748459507042256,0.5790602992957746,0.5788402288732394,0.5788127200704225,0.5788677376760564,0.5788677376760564,0.578675176056338,0.5788677376760564,0.5782625440140845,0.4162081866197183,0.576171875,0.496368838028169,0.49881712147887325,0.5052266725352113,0.4992022447183099,0.5026683538732394,0.5037687059859155,0.5023107394366197,0.4983769806338028,0.5030259683098591,0.4973866637323944,0.49928477112676056,0.49708406690140844,0.49881712147887325,0.5043738996478874,0.4960662411971831,0.5036036531690141,0.49983494718309857,0.5078675176056338,0.5023932658450704,0.4996698943661972,0.49942231514084506,0.5063820422535211,0.5007152288732394,0.4987070862676056,0.5026958626760564,0.4899867957746479,0.5000275088028169,0.49133472711267606,0.49936729753521125,0.5027508802816901,0.5357206898800209,0.5790602992957746
1,0.585084727112676,0.48588798415492956,0.45840669014084506,0.4663292253521127,0.45771897007042256,0.45216219190140844,0.4452849911971831,0.4513919454225352,0.585084727112676,0.585084727112676,0.585084727112676,0.585084727112676,0.585084727112676,0.585084727112676,0.585084727112676,0.585084727112676,0.585084727112676,0.585084727112676,0.4944982394366197,0.4648162411971831,0.4489711707746479,0.42952244718309857,0.4312830105633803,0.4242132482394366,0.4225352112676056,0.585084727112676,0.5853598151408451,0.5856073943661971,0.586212588028169,0.586212588028169,0.5860750440140845,0.586212588028169,0.5855523767605634,0.5637103873239436,0.5782350352112676,0.4987070862676056,0.5037136883802817,0.5049790933098591,0.4964238556338028,0.494690801056338,0.497771786971831,0.4975792253521127,0.501953125,0.5070697623239436,0.49482834507042256,0.501678036971831,0.49969740316901406,0.5024757922535211,0.5004126320422535,0.5038787411971831,0.4959011883802817,0.5021731954225352,0.49444322183098594,0.49072953345070425,0.5054467429577465,0.5013754401408451,0.49680897887323944,0.5036861795774648,0.5007427376760564,0.4925451144366197,0.5032460387323944,0.5001375440140845,0.4949383802816901,0.4993397887323944,0.5005776848591549,0.5517145116066772,0.586212588028169
2,0.573943661971831,0.4951584507042254,0.4686124559859155,0.4709231954225352,0.4631382042253521,0.4579665492957746,0.45240977112676056,0.42710167253521125,0.573943661971831,0.573943661971831,0.573943661971831,0.573943661971831,0.573943661971831,0.573943661971831,0.573943661971831,0.573943661971831,0.573943661971831,0.573943661971831,0.4987070862676056,0.4758197623239437,0.44822843309859156,0.447815801056338,0.4350242077464789,0.4378301056338028,0.43263094190140844,0.573943661971831,0.57421875,0.5742462588028169,0.5737511003521126,0.5737511003521126,0.573668573943662,0.5737511003521126,0.572815801056338,0.4187114876760563,0.5688545334507042,0.5001925616197183,0.49911971830985913,0.4982669454225352,0.4982944542253521,0.5057493397887324,0.4987896126760563,0.4980743838028169,0.49755171654929575,0.5028609154929577,0.501100352112676,0.5012929137323944,0.5010178257042254,0.5023382482394366,0.4954335387323944,0.49342539612676056,0.5033285651408451,0.5035761443661971,0.5038512323943662,0.5085002200704225,0.4985695422535211,0.49983494718309857,0.49331536091549294,0.4943606954225352,0.49755171654929575,0.49889964788732394,0.5055292693661971,0.4985695422535211,0.49282020246478875,0.5026408450704225,0.5024207746478874,0.5389799735915493,0.5742462588028169
3,0.5572458186619719,0.48379731514084506,0.46891505281690143,0.4552706866197183,0.45956205985915494,0.43626210387323944,0.4550506161971831,0.435546875,0.5572458186619719,0.5572458186619719,0.5572458186619719,0.5572458186619719,0.5572458186619719,0.5572458186619719,0.5572458186619719,0.5572458186619719,0.5572458186619719,0.5572458186619719,0.5080050616197183,0.47235365316901406,0.47964348591549294,0.45774647887323944,0.45048415492957744,0.44833846830985913,0.44844850352112675,0.5572458186619719,0.5571357834507042,0.5568331866197183,0.5562830105633803,0.5562830105633803,0.4271291813380282,0.5562830105633803,0.5560629401408451,0.4283395686619718,0.5558428697183099,0.5022007042253521,0.5004951584507042,0.4979093309859155,0.5069047095070423,0.49983494718309857,0.5003851232394366,0.4980193661971831,0.5022557218309859,0.4943882042253521,0.4988446302816901,0.5056943221830986,0.4959011883802817,0.500550176056338,0.4961212588028169,0.5000275088028169,0.5037411971830986,0.5019256161971831,0.4954335387323944,0.4992022447183099,0.49914722711267606,0.5007427376760564,0.4982394366197183,0.5032735475352113,0.5034386003521126,0.4937279929577465,0.5070972711267606,0.4982944542253521,0.5063545334507042,0.4982394366197183,0.5020631602112676,0.5212704176447575,0.5572458186619719
4,0.5872304137323944,0.4890239876760563,0.4573613556338028,0.4655039612676056,0.4566736355633803,0.45040162852112675,0.4430292693661972,0.4492462588028169,0.5872304137323944,0.5872304137323944,0.5872304137323944,0.5872304137323944,0.5872304137323944,0.5872304137323944,0.5872304137323944,0.5872304137323944,0.5872304137323944,0.5872304137323944,0.496643926056338,0.4629456426056338,0.4528774207746479,0.4392605633802817,0.4312830105633803,0.4299075704225352,0.428009463028169,0.5872304137323944,0.5871753961267606,0.5873129401408451,0.5874779929577465,0.5874779929577465,0.587065360915493,0.5874779929577465,0.5868177816901409,0.5625550176056338,0.5794454225352113,0.5000275088028169,0.4946632922535211,0.5007977552816901,0.5007977552816901,0.4938105193661972,0.4996698943661972,0.5012929137323944,0.5004401408450704,0.5060244278169014,0.5021731954225352,0.5056393045774648,0.49887213908450706,0.50390625,0.4982394366197183,0.501402948943662,0.5021456866197183,0.4928477112676056,0.5011828785211268,0.4918298855633803,0.4996698943661972,0.49579115316901406,0.49504841549295775,0.49834947183098594,0.505309198943662,0.49900968309859156,0.4921599911971831,0.5003576144366197,0.5048140404929577,0.49909220950704225,0.49383802816901406,0.552725205399061,0.5874779929577465
5,0.5838193221830986,0.48286201584507044,0.4571412852112676,0.43496919014084506,0.4435519366197183,0.4453675176056338,0.44124119718309857,0.4465228873239437,0.5838193221830986,0.5838193221830986,0.5838193221830986,0.5838193221830986,0.5838193221830986,0.5838193221830986,0.5838193221830986,0.5838193221830986,0.5838193221830986,0.5838193221830986,0.48899647887323944,0.464293573943662,0.44952134683098594,0.4327959947183099,0.4315030809859155,0.43100792253521125,0.42696412852112675,0.5838193221830986,0.5841494278169014,0.5842869718309859,0.5841219190140845,0.5841219190140845,0.5839293573943662,0.5841219190140845,0.5832416373239436,0.5610145246478874,0.5809859154929577,0.502503301056338,0.5001375440140845,0.5049790933098591,0.49680897887323944,0.4906194982394366,0.49639634683098594,0.5041538292253521,0.49788182218309857,0.5093805017605634,0.49537852112676056,0.5020081426056338,0.4987896126760563,0.5022557218309859,0.5014854753521126,0.49537852112676056,0.5074273767605634,0.5034386003521126,0.49873459507042256,0.5044014084507042,0.49983494718309857,0.5028334066901409,0.49653389084507044,0.4964788732394366,0.5035486355633803,0.5009628080985915,0.5049515845070423,0.5032185299295775,0.5092704665492958,0.5000275088028169,0.4966989436619718,0.5482830431664059,0.5842869718309859
6,0.5699548855633803,0.4929302376760563,0.4693551936619718,0.47612235915492956,0.4687224911971831,0.46388094190140844,0.4571137764084507,0.4632757482394366,0.5699548855633803,0.5699548855633803,0.5699548855633803,0.5699548855633803,0.5699548855633803,0.5699548855633803,0.5699548855633803,0.5699548855633803,0.5699548855633803,0.5699548855633803,0.49873459507042256,0.479918573943662,0.4630006602112676,0.4530699823943662,0.4469355193661972,0.43818772007042256,0.44209397007042256,0.5699548855633803,0.5700099031690141,0.570037411971831,0.5699273767605634,0.5699273767605634,0.5696247799295775,0.5699273767605634,0.5694322183098591,0.5511663732394366,0.4219025088028169,0.497771786971831,0.4954335387323944,0.5015680017605634,0.49914722711267606,0.4929302376760563,0.4966164172535211,0.49936729753521125,0.4999174735915493,0.49510343309859156,0.4964238556338028,0.49892715669014087,0.5020081426056338,0.5049515845070423,0.4968364876760563,0.49565360915492956,0.4940305897887324,0.4943882042253521,0.5045389524647887,0.49249009683098594,0.4964513644366197,0.49881712147887325,0.49532350352112675,0.49755171654929575,0.5041538292253521,0.5019256161971831,0.4929302376760563,0.5025308098591549,0.49735915492957744,0.49903719190140844,0.5034936179577465,0.5378836968570683,0.570037411971831
7,0.5829665492957746,0.4828895246478873,0.45397777288732394,0.4341164172535211,0.4415437940140845,0.4426991637323944,0.43901298415492956,0.4431393045774648,0.5829665492957746,0.5829665492957746,0.5829665492957746,0.5829665492957746,0.5829665492957746,0.5829665492957746,0.5829665492957746,0.5829665492957746,0.5829665492957746,0.5829665492957746,0.4905644806338028,0.466796875,0.4480083626760563,0.4504291373239437,0.43417143485915494,0.4304852552816901,0.424378301056338,0.5829665492957746,0.5836267605633803,0.5837643045774648,0.5834892165492958,0.5834892165492958,0.5831866197183099,0.5834892165492958,0.5830490757042254,0.5595015404929577,0.5787026848591549,0.5023657570422535,0.5025858274647887,0.4885288292253521,0.4966164172535211,0.5041538292253521,0.5018981073943662,0.4998899647887324,0.5006327024647887,0.5099581866197183,0.5042363556338029,0.494140625,0.4984044894366197,0.4984044894366197,0.49350792253521125,0.5003301056338029,0.5020081426056338,0.5015955105633803,0.5006602112676056,0.49147227112676056,0.4999724911971831,0.4960662411971831,0.49983494718309857,0.500550176056338,0.4968364876760563,0.4955710827464789,0.49147227112676056,0.5010453345070423,0.4918298855633803,0.4994773327464789,0.4960112235915493,0.5471225792253521,0.5837643045774648
8,0.5860750440140845,0.47725022007042256,0.4508142605633803,0.43012764084507044,0.43887544014084506,0.4387103873239437,0.43485915492957744,0.4397007042253521,0.5860750440140845,0.5860750440140845,0.5860750440140845,0.5860750440140845,0.5860750440140845,0.5860750440140845,0.5860750440140845,0.5860750440140845,0.5860750440140845,0.5860750440140845,0.48899647887323944,0.4777728873239437,0.4387929137323944,0.45997469190140844,0.4326584507042254,0.4198118397887324,0.4205820862676056,0.5860750440140845,0.5866252200704225,0.586487676056338,0.5859375,0.5859375,0.5852497799295775,0.5859375,0.5850022007042254,0.5587588028169014,0.5831866197183099,0.4999174735915493,0.49565360915492956,0.4964788732394366,0.49735915492957744,0.49337037852112675,0.5042913732394366,0.49719410211267606,0.49513094190140844,0.4958736795774648,0.4964788732394366,0.5038237235915493,0.5016505281690141,0.5017055457746479,0.49700154049295775,0.5045389524647887,0.5054467429577465,0.5001650528169014,0.5047040052816901,0.5051166373239436,0.4968364876760563,0.501127860915493,0.4959837147887324,0.4957636443661972,0.5014579665492958,0.5032185299295775,0.5068772007042254,0.5006602112676056,0.5092704665492958,0.4996698943661972,0.5027233714788732,0.5481587441314555,0.5866252200704225
9,0.5707251320422535,0.4826419454225352,0.4585717429577465,0.44421214788732394,0.44839348591549294,0.4234980193661972,0.4436069542253521,0.42283780809859156,0.5707251320422535,0.5707251320422535,0.5707251320422535,0.5707251320422535,0.5707251320422535,0.5707251320422535,0.5707251320422535,0.5707251320422535,0.5707251320422535,0.5707251320422535,0.4886113556338028,0.4789832746478873,0.455353213028169,0.4390404929577465,0.4553257042253521,0.43664722711267606,0.43857284330985913,0.5707251320422535,0.5708351672535211,0.5705325704225352,0.5699823943661971,0.5699823943661971,0.5692396566901409,0.5699823943661971,0.5695972711267606,0.4154929577464789,0.5677266725352113,0.5004401408450704,0.497771786971831,0.4985145246478873,0.5043188820422535,0.4959011883802817,0.5053367077464789,0.49969740316901406,0.5030259683098591,0.4960387323943662,0.49609375,0.5024482834507042,0.5000550176056338,0.5033010563380281,0.49249009683098594,0.5042638644366197,0.49458076584507044,0.5004126320422535,0.5058043573943662,0.49788182218309857,0.499449823943662,0.5016230193661971,0.4987896126760563,0.501402948943662,0.5037687059859155,0.5044289172535211,0.5068772007042254,0.4993948063380282,0.5079500440140845,0.498046875,0.5038237235915493,0.5324114827856025,0.5708351672535211
