,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,average_model,optimal_clustering
0,0.3414829659318637,0.7692985971943888,0.7692985971943888,0.7692985971943888,0.7692985971943888,0.7338276553106212,0.7325450901803607,0.7325450901803607,0.7669739478957915,0.7692985971943888,0.7692985971943888,0.7692985971943888,0.7692985971943888,0.7692985971943888,0.7692985971943888,0.7692985971943888,0.7692985971943888,0.3414829659318637,0.7692985971943888,0.7692985971943888,0.7692985971943888,0.7692985971943888,0.7692985971943888,0.7692985971943888,0.7692985971943888,0.3414829659318637,0.5622845691382765,0.7692985971943888,0.7077755511022044,0.7077755511022044,0.7077755511022044,0.7077755511022044,0.7077755511022044,0.7692985971943888,0.4459318637274549,0.520120240480962,0.5396392785571142,0.5446492985971944,0.5491382765531062,0.542244488977956,0.5357915831663327,0.5674148296593187,0.5730260521042084,0.5248096192384769,0.5452104208416834,0.5727855711422846,0.5561523046092184,0.5549098196392785,0.5618036072144289,0.5552705410821643,0.5286172344689378,0.702449343130706,0.7692985971943888
1,0.3810821643286573,0.5885370741482966,0.7075350701402806,0.6817234468937876,0.6817234468937876,0.6837675350701403,0.6366733466933868,0.6366733466933868,0.703687374749499,0.7075350701402806,0.7075350701402806,0.7075350701402806,0.5885370741482966,0.5885370741482966,0.5885370741482966,0.5885370741482966,0.5885370741482966,0.3810821643286573,0.5885370741482966,0.7075350701402806,0.6803607214428857,0.6844488977955911,0.6385971943887776,0.662124248496994,0.6816032064128257,0.3810821643286573,0.5000801603206413,0.7075350701402806,0.7075350701402806,0.6611222444889779,0.6611222444889779,0.6611222444889779,0.66,0.7075350701402806,0.4813627254509018,0.5517835671342686,0.5297795591182365,0.530941883767535,0.541683366733467,0.531062124248497,0.5453306613226453,0.5401603206412826,0.5385971943887775,0.542244488977956,0.547374749498998,0.5172344689378757,0.5333867735470942,0.5352705410821643,0.537314629258517,0.5318637274549098,0.5277354709418838,0.6257477918800564,0.7075350701402806
2,0.366372745490982,0.5865731462925852,0.7140681362725451,0.696192384769539,0.696192384769539,0.6981563126252505,0.6778356713426854,0.6778356713426854,0.7090180360721443,0.7140681362725451,0.7140681362725451,0.7140681362725451,0.5865731462925852,0.5865731462925852,0.5865731462925852,0.5865731462925852,0.5865731462925852,0.366372745490982,0.5865731462925852,0.7140681362725451,0.6957915831663327,0.698997995991984,0.6391983967935871,0.6684168336673346,0.694629258517034,0.366372745490982,0.49386773547094187,0.7140681362725451,0.7140681362725451,0.6814428857715431,0.6814428857715431,0.6814428857715431,0.6792785571142285,0.7140681362725451,0.6195991983967936,0.553186372745491,0.5539478957915832,0.5455310621242485,0.5407615230460922,0.537314629258517,0.5437274549098197,0.5482965931863727,0.528817635270541,0.5501402805611223,0.552625250501002,0.5598396793587175,0.5418436873747495,0.5493787575150301,0.5453707414829659,0.5363927855711423,0.5305010020040081,0.6386283678468048,0.7140681362725451
3,0.37462925851703405,0.5959519038076152,0.722565130260521,0.722565130260521,0.6659719438877756,0.6639679358717435,0.6639679358717435,0.6656513026052104,0.7212024048096193,0.722124248496994,0.722565130260521,0.722565130260521,0.5959519038076152,0.5959519038076152,0.5959519038076152,0.5959519038076152,0.5959519038076152,0.37462925851703405,0.5959519038076152,0.722565130260521,0.722565130260521,0.6513827655310621,0.6646092184368737,0.6573947895791583,0.7212424849699399,0.37462925851703405,0.722565130260521,0.722565130260521,0.722565130260521,0.722565130260521,0.690501002004008,0.6519839679358718,0.6509819639278557,0.722565130260521,0.4499799599198397,0.5683366733466934,0.5545090180360721,0.5283366733466934,0.5352304609218437,0.561683366733467,0.5343486973947896,0.5465330661322645,0.5375951903807615,0.5233667334669339,0.5492184368737475,0.5366733466933867,0.5335871743486974,0.5404008016032064,0.5434869739478958,0.5458517034068137,0.5335470941883768,0.6434958806501894,0.722565130260521
4,0.3753907815631263,0.602565130260521,0.7234068136272546,0.7234068136272546,0.696753507014028,0.6976352705410822,0.6976352705410822,0.6589579158316633,0.7229258517034068,0.7232064128256513,0.7234068136272546,0.7234068136272546,0.602565130260521,0.602565130260521,0.602565130260521,0.602565130260521,0.602565130260521,0.3753907815631263,0.602565130260521,0.7234068136272546,0.7234068136272546,0.704689378757515,0.57374749498998,0.6785170340681362,0.720561122244489,0.3753907815631263,0.7234068136272546,0.7234068136272546,0.7234068136272546,0.7234068136272546,0.6696593186372746,0.6546693386773547,0.6546693386773547,0.7234068136272546,0.6090180360721443,0.520561122244489,0.5498196392785571,0.5498597194388778,0.520120240480962,0.5197194388777555,0.537875751503006,0.5393587174348697,0.5355110220440882,0.5516633266533066,0.5469338677354709,0.538997995991984,0.5317034068136273,0.5489779559118236,0.5230060120240481,0.5487775551102204,0.5355110220440882,0.654146812142804,0.7234068136272546
5,0.37935871743486976,0.6012424849699399,0.712625250501002,0.712625250501002,0.6668537074148296,0.6654909819639279,0.6654909819639279,0.6487374749498998,0.7107014028056112,0.7114629258517035,0.712625250501002,0.712625250501002,0.6012424849699399,0.6012424849699399,0.6012424849699399,0.6012424849699399,0.6012424849699399,0.37935871743486976,0.6012424849699399,0.712625250501002,0.712625250501002,0.651062124248497,0.5493386773547094,0.641002004008016,0.7118637274549098,0.37935871743486976,0.712625250501002,0.712625250501002,0.712625250501002,0.712625250501002,0.685931863727455,0.6653306613226453,0.6659318637274549,0.712625250501002,0.45230460921843685,0.5257715430861724,0.5545891783567134,0.5392785571142285,0.545931863727455,0.5304609218436874,0.5393587174348697,0.536753507014028,0.5350300601202405,0.5426052104208416,0.5228056112224448,0.5342284569138277,0.5364729458917835,0.5259318637274549,0.5415230460921844,0.5472945891783567,0.5325450901803607,0.6414087434127514,0.712625250501002
6,0.37482965931863726,0.5828456913827655,0.7040881763527054,0.6869338677354709,0.6869338677354709,0.6888176352705411,0.6703406813627254,0.6703406813627254,0.6985571142284569,0.7040881763527054,0.7040881763527054,0.7040881763527054,0.5828456913827655,0.5828456913827655,0.5828456913827655,0.5828456913827655,0.5828456913827655,0.37482965931863726,0.5828456913827655,0.7040881763527054,0.6882965931863727,0.6900601202404809,0.6338677354709419,0.612064128256513,0.6852104208416834,0.37482965931863726,0.49607214428857715,0.7040881763527054,0.7040881763527054,0.6741082164328658,0.6741082164328658,0.6741082164328658,0.6722645290581162,0.7040881763527054,0.47486973947895794,0.5550701402805611,0.532184368737475,0.5422044088176353,0.5379158316633267,0.53687374749499,0.5402404809619239,0.5430460921843687,0.5262925851703407,0.546813627254509,0.5276553106212425,0.5274549098196393,0.5335470941883768,0.5393587174348697,0.5329458917835671,0.5528657314629258,0.5492585170340681,0.6275113189341646,0.7040881763527054
7,0.3879759519038076,0.6083366733466934,0.717875751503006,0.717875751503006,0.6841683366733466,0.6858517034068137,0.6858517034068137,0.6553507014028056,0.7171543086172345,0.717755511022044,0.717875751503006,0.717875751503006,0.6083366733466934,0.6083366733466934,0.6083366733466934,0.6083366733466934,0.6083366733466934,0.3879759519038076,0.6083366733466934,0.717875751503006,0.717875751503006,0.6935470941883768,0.5677354709418838,0.6748296593186373,0.7155110220440882,0.3879759519038076,0.717875751503006,0.717875751503006,0.717875751503006,0.717875751503006,0.6513026052104208,0.6427254509018036,0.6420440881763527,0.717875751503006,0.45402805611222447,0.5214829659318637,0.5260921843687375,0.5198797595190381,0.5157114228456914,0.5573947895791583,0.5258917835671343,0.537434869739479,0.5302204408817636,0.5367134268537074,0.5466933867735471,0.5307815631262525,0.5296192384769539,0.5419238476953908,0.5392384769539078,0.5180761523046092,0.5300200400801603,0.6452994878646181,0.717875751503006
8,0.36569138276553104,0.5848496993987976,0.7117034068136272,0.6953507014028056,0.6953507014028056,0.6973947895791583,0.6773947895791583,0.6773947895791583,0.70625250501002,0.7117034068136272,0.7117034068136272,0.7117034068136272,0.5848496993987976,0.5848496993987976,0.5848496993987976,0.5848496993987976,0.5848496993987976,0.36569138276553104,0.5848496993987976,0.7117034068136272,0.6952705410821644,0.6975150300601203,0.637314629258517,0.6672545090180361,0.6934669338677355,0.36569138276553104,0.49254509018036075,0.7117034068136272,0.7117034068136272,0.6811623246492986,0.6811623246492986,0.6811623246492986,0.6791583166332665,0.7117034068136272,0.6211222444889779,0.5555511022044088,0.5533466933867736,0.5360721442885772,0.541683366733467,0.536312625250501,0.5437675350701403,0.5240881763527054,0.5469739478957916,0.535310621242485,0.5362725450901804,0.561002004008016,0.5370741482965932,0.5398396793587175,0.5418837675350702,0.5270541082164328,0.556312625250501,0.6373279893119572,0.7117034068136272
9,0.37851703406813625,0.5831663326653307,0.7033667334669339,0.6750300601202405,0.6750300601202405,0.6727454909819639,0.6501402805611223,0.6501402805611223,0.6980761523046092,0.7033667334669339,0.7033667334669339,0.7033667334669339,0.5831663326653307,0.5831663326653307,0.5831663326653307,0.5831663326653307,0.5831663326653307,0.37851703406813625,0.5831663326653307,0.7033667334669339,0.6744689378757515,0.669498997995992,0.6311422845691382,0.6904208416833667,0.6725450901803607,0.37851703406813625,0.49871743486973946,0.7033667334669339,0.7033667334669339,0.6884168336673346,0.6884168336673346,0.6884168336673346,0.6644088176352705,0.7033667334669339,0.48312625250501,0.5111022044088176,0.5340280561122245,0.53374749498998,0.5303406813627255,0.5349098196392785,0.521002004008016,0.5364729458917835,0.5241282565130261,0.5257314629258517,0.528817635270541,0.5628456913827655,0.5440480961923848,0.5244488977955912,0.5453306613226453,0.5382765531062125,0.5582364729458917,0.6263801677428931,0.7033667334669339
