,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,average_model,optimal_clustering
0,0.42181660618534367,0.7048691978551698,0.7123436061311813,0.6903536803336403,0.6894870822726534,0.6903536803336403,0.6894870822726534,0.6894870822726534,0.6848291176948491,0.7103937604939609,0.4230081785192006,0.4230081785192006,0.4230081785192006,0.42181660618534367,0.42181660618534367,0.42181660618534367,0.42181660618534367,0.42181660618534367,0.7105020852515842,0.7137518279802849,0.6919785516979906,0.7127769051616747,0.6894870822726534,0.6894870822726534,0.6079185397822673,0.42181660618534367,0.7137518279802849,0.712885229919298,0.6932784487894709,0.6832042463304988,0.6775713589340844,0.6079185397822673,0.6079185397822673,0.7082272653414938,0.7096354871905974,0.525700048746141,0.5268916210799979,0.5363158749932297,0.611818231056708,0.7137518279802849
1,0.42907436494610846,0.6958782429724314,0.699127985701132,0.6736716676596436,0.6749715647511239,0.6738883171748903,0.6738883171748903,0.6738883171748903,0.682337648269512,0.7030276769755728,0.4302659372799653,0.4302659372799653,0.4302659372799653,0.42907436494610846,0.42907436494610846,0.42907436494610846,0.42907436494610846,0.42907436494610846,0.7024860531874559,0.7022694036722092,0.6695553268699561,0.6863456643015762,0.6738883171748903,0.6738883171748903,0.659156150138114,0.42907436494610846,0.7022694036722092,0.7033526512484428,0.6067269674484104,0.6773547094188377,0.6795212045713048,0.6687970535665927,0.665547310837892,0.6982613876401451,0.7031360017331961,0.5099929588907545,0.5195255375616097,0.5036017981909765,0.6090729721992247,0.7033526512484428
2,0.47359584032930724,0.6250338514867573,0.670096950658073,0.6703136001733196,0.6266587228511076,0.6369495748253263,0.6022856523858527,0.6016357038401127,0.6359746520067161,0.663380815685425,0.4730542165411905,0.4730542165411905,0.4730542165411905,0.47359584032930724,0.47359584032930724,0.47359584032930724,0.47359584032930724,0.47359584032930724,0.6209175106970698,0.6706385744461897,0.6586145263499973,0.5897199805015436,0.6315333369441586,0.6163678708768889,0.6191843145750962,0.47359584032930724,0.6157179223311487,0.6634891404430483,0.6612143205329578,0.6631641661701781,0.6157179223311487,0.6157179223311487,0.6157179223311487,0.6228673563342902,0.6572063045008937,0.5085847370416509,0.48486161512213616,0.5064182418891837,0.5886986327868091,0.6706385744461897
3,0.4196501110328766,0.6937117478199643,0.7007528570654823,0.6861290147863294,0.6855873909982126,0.6861290147863294,0.6855873909982126,0.6855873909982126,0.5479066240589286,0.699127985701132,0.4207333586091101,0.4207333586091101,0.4207333586091101,0.4196501110328766,0.4196501110328766,0.4196501110328766,0.4196501110328766,0.4196501110328766,0.6990196609435086,0.7019444293993392,0.6873205871201863,0.7007528570654823,0.6855873909982126,0.6855873909982126,0.6093267616313709,0.4196501110328766,0.7019444293993392,0.7012944808535991,0.6882955099387965,0.6796295293289282,0.6739966419325136,0.6093267616313709,0.6093267616313709,0.6966365162757948,0.6978280886096517,0.5259166982613876,0.5073931647077939,0.5108595569517413,0.60280251622937,0.7019444293993392
4,0.47760385636137137,0.6075935655093971,0.6529816389535829,0.65547310837892,0.616692845149759,0.5799707523154417,0.5799707523154417,0.6005524562638791,0.637491198613443,0.6657639603531387,0.47836212966473485,0.47836212966473485,0.47836212966473485,0.47760385636137137,0.47760385636137137,0.47760385636137137,0.47760385636137137,0.47760385636137137,0.6155012728159021,0.6562313816822835,0.6518983913773493,0.6423658127064941,0.5948112441098413,0.580079077073065,0.628608568488328,0.47760385636137137,0.6179927422412392,0.6669555326869956,0.618534366029356,0.6274169961544711,0.6260087743053675,0.6274169961544711,0.6146346747549153,0.6107349834804745,0.6657639603531387,0.4911444510642907,0.49515246709635485,0.4946108433082381,0.5834216695940141,0.6669555326869956
5,0.4798245138926502,0.6289877051400098,0.6463196663597465,0.6464279911173699,0.5727671559334886,0.5909657152142123,0.5878242972431349,0.5872826734550182,0.635162216324541,0.6627850295184965,0.4798245138926502,0.4798245138926502,0.4798245138926502,0.4798245138926502,0.4798245138926502,0.4798245138926502,0.4798245138926502,0.4798245138926502,0.6246547148350755,0.6487028110274603,0.6229215187131019,0.5863077506364079,0.5722255321453719,0.5942154579429129,0.5962736283377565,0.4798245138926502,0.6199967502572713,0.6632183285489899,0.6407951037209554,0.6626767047608731,0.585116178302551,0.585116178302551,0.585116178302551,0.6274711585332828,0.6600769105779126,0.5091805232085793,0.4895737420787521,0.5113470183610465,0.5780472141193586,0.6632183285489899
6,0.4289118778096734,0.7057899582949683,0.7130477170557331,0.6898662189243352,0.6887829713481016,0.6898662189243352,0.6887829713481016,0.6887829713481016,0.688891296105725,0.7115311704490062,0.42999512538590695,0.42999512538590695,0.42999512538590695,0.4289118778096734,0.4289118778096734,0.4289118778096734,0.4289118778096734,0.4289118778096734,0.7107728971456426,0.71423928938959,0.6926826626225424,0.7132643665709798,0.6887829713481016,0.6887829713481016,0.6478362129664735,0.4289118778096734,0.71423928938959,0.7132643665709798,0.6948491577750094,0.68065861452635,0.673942479553702,0.645236418783513,0.6466446406326166,0.7086064019931756,0.7109895466608893,0.5060391052375021,0.5037642853274116,0.5058224557222554,0.6172143514828886,0.71423928938959
7,0.44126090017873587,0.42847857877918,0.6228131939554785,0.6244380653198288,0.6126306667388832,0.600389969127444,0.599740020581704,0.5672425932946975,0.5334452689162108,0.5334452689162108,0.4421274982397227,0.4421274982397227,0.4421274982397227,0.44126090017873587,0.44126090017873587,0.44126090017873587,0.44126090017873587,0.44126090017873587,0.5551102204408818,0.6258462871689324,0.6189135026810377,0.6118723934355197,0.6041813356442615,0.5980068244597303,0.6104641715864161,0.44126090017873587,0.5585766126848292,0.5955153550343931,0.5465525645886368,0.6112224448897795,0.5391864810702486,0.5391864810702486,0.5391864810702486,0.5486107349834805,0.5296539023993934,0.5079889508747224,0.5236960407301089,0.5182798028489412,0.5362833775659426,0.6258462871689324
8,0.47337919081406055,0.5889617071981802,0.658831175865244,0.6613226452905812,0.6373828738558197,0.6104100092076044,0.6100850349347343,0.5488815468775389,0.616692845149759,0.6520067161349726,0.4740291393598007,0.4740291393598007,0.4740291393598007,0.47337919081406055,0.47337919081406055,0.47337919081406055,0.47337919081406055,0.47337919081406055,0.6015273790824893,0.663705789958295,0.6546065103179332,0.6514650923468559,0.6203758869089531,0.6078102150246438,0.6424741374641174,0.47337919081406055,0.6067269674484104,0.6541732112874398,0.5229919298055571,0.6424741374641174,0.6395493690082868,0.6403076423116504,0.6065103179331637,0.5941612955641011,0.6523316904078427,0.506201592373937,0.5114011807398581,0.5052266695553269,0.5806145108750319,0.663705789958295
9,0.46557980826517903,0.6126848291176948,0.5765043600714943,0.5749878134647673,0.583437144559389,0.6015273790824893,0.6015273790824893,0.5902616042896603,0.5899366300167903,0.614851324270162,0.4657964577804257,0.4657964577804257,0.4657964577804257,0.46557980826517903,0.46557980826517903,0.46557980826517903,0.46557980826517903,0.46557980826517903,0.6113849320262146,0.5756377620105075,0.5645886367329254,0.5884200834100634,0.5982776363537886,0.5904782538049071,0.5981693115961653,0.46557980826517903,0.608135189297514,0.6140930509667984,0.6205925364241998,0.6033688999620863,0.603585549477333,0.6026106266587229,0.58798678437957,0.6114932567838379,0.6138764014515518,0.5038184477062233,0.5027352001299897,0.5214753831988301,0.5598532973282472,0.6205925364241998
