,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,optics_min_samples_2,average_model,optimal_clustering
0,0.4300954850878227,0.6926794766002593,0.7282800895909466,0.7249204290934811,0.7094777790875869,0.6862548626665095,0.6850170930095485,0.6502416597901686,0.6321466462336438,0.7192620535188023,0.7192620535188023,0.7192620535188023,0.7192620535188023,0.4300954850878227,0.4300954850878227,0.4300954850878227,0.4300954850878227,0.4300954850878227,0.7192620535188023,0.7192620535188023,0.6790640103736886,0.6790640103736886,0.7038194035129082,0.7038194035129082,0.6721678651420488,0.6989862077095367,0.4300954850878227,0.7007544500766238,0.7321702227985383,0.6320287634091712,0.7156666273723918,0.6792408346103973,0.6297889897441943,0.6787103619002711,0.5368383826476483,0.6364965224566782,0.7321702227985383
1,0.42520334787221503,0.7066485913002476,0.7046445832842155,0.7017564540846398,0.6963338441589061,0.6975126724036308,0.6939172462572203,0.6593775786867854,0.6155251679830249,0.7223859483673228,0.7223859483673228,0.7223859483673228,0.7223859483673228,0.42520334787221503,0.42520334787221503,0.42520334787221503,0.42520334787221503,0.42520334787221503,0.7223859483673228,0.7223859483673228,0.6524814334551455,0.6524814334551455,0.7043498762230344,0.7043498762230344,0.6419309206648591,0.7108334315690203,0.42520334787221503,0.7097724861487681,0.7178474596251326,0.6854296828952021,0.6882588706825415,0.693092066485913,0.6693386773547094,0.6930331250736768,0.547447836850171,0.6359172125764133,0.7223859483673228
2,0.39184250854650476,0.4212542732523871,0.6024401744665803,0.5811033832370623,0.6131675114935754,0.6782977720146175,0.673464576211246,0.6674525521631498,0.6551927384180125,0.6374513733349051,0.6376281975716138,0.6376281975716138,0.6376281975716138,0.39184250854650476,0.39184250854650476,0.39184250854650476,0.39184250854650476,0.39184250854650476,0.6376281975716138,0.6812448426264294,0.6812448426264294,0.677177885182129,0.677177885182129,0.6639160674289756,0.6639160674289756,0.5607685960155605,0.39184250854650476,0.5696098078509961,0.640398443946717,0.6517741365083107,0.6836614405281151,0.6823647294589178,0.6803017800306496,0.6465283508192856,0.5826358599552045,0.5875987268654956,0.6836614405281151
3,0.42620535188023106,0.6891429918660851,0.6881409878580691,0.7081810680183898,0.6999882117175528,0.6853118000707297,0.6630908876576683,0.658788164564423,0.5450312389484852,0.7100082517977131,0.7097135447365319,0.7097135447365319,0.7097135447365319,0.42620535188023106,0.42620535188023106,0.42620535188023106,0.42620535188023106,0.42620535188023106,0.7097135447365319,0.6803607214428857,0.6803607214428857,0.6976305552281032,0.6976305552281032,0.6797713073205234,0.6797713073205234,0.6946245432040552,0.42620535188023106,0.7004008016032064,0.6664505481551338,0.684132971826005,0.5883531769421195,0.6732288105623011,0.6802428386184133,0.6044441824826123,0.5258752799717081,0.6229501018844411,0.7100082517977131
4,0.39985854061063303,0.6761169397618767,0.6624425321230697,0.6757632912884592,0.7001650359542615,0.6926794766002593,0.6958033714487799,0.6739361075091359,0.6651538370859366,0.6779441235412,0.6779441235412,0.6779441235412,0.6779441235412,0.39985854061063303,0.39985854061063303,0.39985854061063303,0.39985854061063303,0.39985854061063303,0.6779441235412,0.6779441235412,0.7103619002711304,0.7103619002711304,0.6940351290816928,0.6940351290816928,0.6539549687610515,0.6777083578922551,0.39985854061063303,0.6754685842272781,0.6066839561475893,0.709006247789697,0.7030531651538371,0.6940351290816928,0.6882588706825415,0.6940351290816928,0.5769185429682895,0.6227614893652853,0.7103619002711304
5,0.4159495461511258,0.7001060945420252,0.7095956619120594,0.6763527054108216,0.6785335376635624,0.6761169397618767,0.646115760933632,0.6543675586467051,0.6601438170458565,0.7074148296593187,0.7066485913002476,0.7066485913002476,0.7066485913002476,0.4159495461511258,0.4159495461511258,0.4159495461511258,0.4159495461511258,0.4159495461511258,0.7066485913002476,0.6616173523517623,0.6616173523517623,0.7201461747023459,0.7201461747023459,0.6498290699045149,0.6498290699045149,0.7040551691618531,0.4159495461511258,0.7097135447365319,0.7152540374867382,0.6599080513969114,0.6985146764116468,0.6771189437698927,0.6758811741129317,0.6280207473771071,0.5587645879995284,0.6267829777201462,0.7201461747023459
6,0.39355180950135565,0.595426146410468,0.5739714723564776,0.6382765531062125,0.6059177177885182,0.6731698691500648,0.6662147825061888,0.6580808676175881,0.6639750088412119,0.6687492632323471,0.6686903218201108,0.6686903218201108,0.6686903218201108,0.39355180950135565,0.39355180950135565,0.39355180950135565,0.39355180950135565,0.39355180950135565,0.6686903218201108,0.6963927855711423,0.6963927855711423,0.6711069197217965,0.6711069197217965,0.6532476718142167,0.6532476718142167,0.6068018389720617,0.39355180950135565,0.6144642225627726,0.6258399151243664,0.6742308145703171,0.6845455617116586,0.680419662855122,0.6765884710597666,0.6291995756218319,0.5790993752210303,0.5996025664774928,0.6963927855711423
7,0.4112342331722268,0.49416480018861253,0.5011788282447247,0.5883531769421195,0.588471059766592,0.6438759872686549,0.6438759872686549,0.6364493693268891,0.5996109866792408,0.576270187433691,0.576270187433691,0.576270187433691,0.576270187433691,0.4112342331722268,0.4112342331722268,0.4112342331722268,0.4112342331722268,0.4112342331722268,0.576270187433691,0.576270187433691,0.6378050218083225,0.6378050218083225,0.6457621124602145,0.6457621124602145,0.6364493693268891,0.483850053047271,0.4112342331722268,0.4715902393021337,0.4966992809147707,0.6191795355416716,0.606094542025227,0.6484144760108452,0.6355652481433455,0.6470588235294118,0.5676057998349641,0.5546252168201949,0.6484144760108452
8,0.4164210774490157,0.7005776258399151,0.7100671932099493,0.6811859012141931,0.6833667334669339,0.6809501355652482,0.6425792761994578,0.6517741365083107,0.6647412472002829,0.7078863609572086,0.7071201225981375,0.7071201225981375,0.7071201225981375,0.4164210774490157,0.4164210774490157,0.4164210774490157,0.4164210774490157,0.4164210774490157,0.7071201225981375,0.656076859601556,0.656076859601556,0.7206177060002358,0.7206177060002358,0.6442885771543087,0.6442885771543087,0.704526700459743,0.4164210774490157,0.7101850760344218,0.7157255687846281,0.6542496758222327,0.7004008016032064,0.6815984910998467,0.6807143699163032,0.6346811269598019,0.5562301072733703,0.6270524241760833,0.7206177060002358
9,0.422963574207238,0.7044088176352705,0.6935635977838029,0.6904397029352823,0.6869032182011081,0.691618531180007,0.6876694565601792,0.6597312271602027,0.6236590828716256,0.7202640575268183,0.7202640575268183,0.7202640575268183,0.7202640575268183,0.422963574207238,0.422963574207238,0.422963574207238,0.422963574207238,0.422963574207238,0.7202640575268183,0.7202640575268183,0.6612047624661087,0.6612047624661087,0.6970411411057409,0.6970411411057409,0.6453495225745609,0.7085936579040434,0.422963574207238,0.7075327124837911,0.7091241306141696,0.6914417069432983,0.604856772368266,0.6875515737357067,0.6672167865142049,0.6876105151479429,0.5558764587999528,0.6314848183762484,0.7202640575268183
