,abilities
kmeans_n_clusters_1,0.51949364
kmeans_n_clusters_2,0.53583395
kmeans_n_clusters_3,0.53372324
kmeans_n_clusters_4,0.53229123
kmeans_n_clusters_5,0.5165344
kmeans_n_clusters_6,0.51610416
kmeans_n_clusters_7,0.50555676
kmeans_n_clusters_8,0.49982953
dbscan_eps_0_1_min_samples_2,0.51949364
dbscan_eps_0_2_min_samples_2,0.51949364
dbscan_eps_0_3_min_samples_2,0.51949364
dbscan_eps_0_4_min_samples_2,0.51949364
dbscan_eps_0_5_min_samples_2,0.51949364
dbscan_eps_0_6_min_samples_2,0.51949364
dbscan_eps_0_7_min_samples_2,0.51949364
dbscan_eps_0_8_min_samples_2,0.51949364
dbscan_eps_0_9_min_samples_2,0.51949364
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.51949364
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5107829
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.49286884
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.4980022
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.48982775
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.4850826
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.48466578
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.4879156
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.51949364
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.53659856
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5310682
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.517396
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.51073414
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.50398606
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.50007313
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.49529597
mean_shift_,0.52359295
optics_,0.5199481
random_model_n1,0.4981549
random_model_n2,0.4982706
random_model_n3,0.49888122
random_model_n4,0.49825042
random_model_n5,0.4983509
random_model_n6,0.49832022
random_model_n7,0.49838552
random_model_n8,0.4983102
random_model_n9,0.49836048
random_model_n10,0.49816817
random_model_n11,0.49836475
random_model_n12,0.49814144
random_model_n13,0.49801496
random_model_n14,0.49826387
random_model_n15,0.49828073
random_model_n16,0.49804217
random_model_n17,0.49831697
random_model_n18,0.49831465
random_model_n19,0.49856955
random_model_n20,0.49809575
random_model_n21,0.49844357
random_model_n22,0.4984951
random_model_n23,0.4983636
random_model_n24,0.49801764
random_model_n25,0.4988414
random_model_n26,0.4982536
random_model_n27,0.49831027
random_model_n28,0.4982502
random_model_n29,0.4983686
random_model_n30,0.49826664
random_model_n31,0.49814236
random_model_n32,0.4985142
random_model_n33,0.4981546
random_model_n34,0.49878085
random_model_n35,0.49837202
random_model_n36,0.49832502
random_model_n37,0.4986537
random_model_n38,0.49840212
random_model_n39,0.4981671
random_model_n40,0.49857998
random_model_n41,0.4986147
random_model_n42,0.49820498
random_model_n43,0.49825954
random_model_n44,0.4982779
random_model_n45,0.49826553
random_model_n46,0.4980669
random_model_n47,0.4983096
random_model_n48,0.49835807
random_model_n49,0.49818295
random_model_n50,0.49814594
random_model_n51,0.49819344
random_model_n52,0.49868536
random_model_n53,0.49838394
random_model_n54,0.4982966
random_model_n55,0.49905825
average_model,0.513182
optimal_clustering,0.5380683
