,abilities,v_measure,mutual_info,adjusted_rand_score,calinski_harabasz,davies_bouldin,silhouette
abilities,1.0,0.867881611958106,0.8391090606401592,0.9211563387601288,0.8316318434276646,-0.8231684739486909,0.8616768050780217
v_measure,0.867881611958106,1.0,0.9810841642488208,0.9480505753095658,0.8379665167757148,-0.8375433147218525,0.8135794984218999
mutual_info,0.8391090606401592,0.9810841642488208,1.0,0.9125684662168704,0.8367017805481588,-0.8375482966244666,0.8003015892669211
adjusted_rand_score,0.9211563387601288,0.9480505753095658,0.9125684662168704,1.0,0.790314475665884,-0.7820095747134699,0.7994657359510282
calinski_harabasz,0.8316318434276646,0.8379665167757148,0.8367017805481588,0.790314475665884,1.0,-0.9947103940756413,0.9788415763025654
davies_bouldin,-0.8231684739486909,-0.8375433147218525,-0.8375482966244666,-0.7820095747134699,-0.9947103940756413,1.0,-0.9682094683946046
silhouette,0.8616768050780217,0.8135794984218999,0.8003015892669211,0.7994657359510282,0.9788415763025654,-0.9682094683946046,1.0
