,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,average_model,optimal_clustering
0,0.4153306613226453,0.6948396793587175,0.7023046092184368,0.6846192384769539,0.6846192384769539,0.6846192384769539,0.6836673346693387,0.6836673346693387,0.6777555110220441,0.7004509018036073,0.4163827655310621,0.4163827655310621,0.4163827655310621,0.4153306613226453,0.4153306613226453,0.4153306613226453,0.4153306613226453,0.4153306613226453,0.700501002004008,0.7038577154308617,0.6857715430861724,0.7033567134268537,0.6836673346693387,0.6836673346693387,0.6108717434869739,0.4153306613226453,0.7038577154308617,0.7029559118236473,0.6870240480961923,0.6779058116232465,0.6726953907815632,0.6108717434869739,0.6108717434869739,0.6979458917835671,0.7000501002004008,0.5271543086172344,0.5306613226452905,0.5385771543086172,0.5378256513026052,0.5212925851703407,0.5311623246492986,0.6510354041416165,0.7038577154308617
1,0.4221442885771543,0.6846192384769539,0.6878757515030061,0.6680861723446894,0.6688376753507014,0.6688376753507014,0.6685871743486974,0.6685871743486974,0.6743486973947895,0.6913326653306613,0.42319639278557114,0.42319639278557114,0.42319639278557114,0.4221442885771543,0.4221442885771543,0.4221442885771543,0.4221442885771543,0.4221442885771543,0.6907815631262525,0.6905310621242485,0.6648797595190381,0.6769038076152305,0.6685871743486974,0.6685871743486974,0.6557615230460921,0.4221442885771543,0.6905310621242485,0.6915330661322645,0.6038076152304609,0.6714929859719438,0.673246492985972,0.6642284569138277,0.6613226452905812,0.6869238476953908,0.6915330661322645,0.51312625250501,0.5228456913827655,0.5054609218436874,0.5374248496993987,0.5035070140280561,0.5043587174348697,0.644698656572404,0.6915330661322645
2,0.4633266533066132,0.6115731462925852,0.6619739478957916,0.661623246492986,0.6258016032064129,0.6337675350701403,0.6035571142284569,0.6113226452905811,0.6325651302605211,0.656312625250501,0.46297595190380764,0.46297595190380764,0.46297595190380764,0.4633266533066132,0.4633266533066132,0.4633266533066132,0.4633266533066132,0.4633266533066132,0.6074148296593186,0.6623246492985972,0.6526052104208416,0.588627254509018,0.6301102204408817,0.6162324649298597,0.6193386773547094,0.4633266533066132,0.6025551102204408,0.6561623246492986,0.6562124248496994,0.6559118236472946,0.6164829659318637,0.6164829659318637,0.6164829659318637,0.6094689378757515,0.6507014028056112,0.5096192384769539,0.4906813627254509,0.5106713426853707,0.5054108216432865,0.5052605210420842,0.5119739478957915,0.6107140206338604,0.6623246492985972
3,0.41417835671342684,0.6832665330661323,0.6900300601202405,0.6794589178356714,0.6794589178356714,0.6794589178356714,0.678807615230461,0.678807615230461,0.5547094188376753,0.6884769539078156,0.4152304609218437,0.4152304609218437,0.4152304609218437,0.41417835671342684,0.41417835671342684,0.41417835671342684,0.41417835671342684,0.41417835671342684,0.6883266533066132,0.6913827655310621,0.6801102204408818,0.6904809619238477,0.678807615230461,0.678807615230461,0.6115230460921843,0.41417835671342684,0.6913827655310621,0.6905811623246493,0.6808617234468938,0.6735470941883768,0.6684368737474949,0.6115230460921843,0.6115230460921843,0.6859719438877756,0.6874749498997996,0.5282064128256513,0.5083667334669338,0.5137274549098196,0.5148797595190381,0.5182364729458918,0.5330160320641283,0.6402694277443778,0.6913827655310621
4,0.4662825651302605,0.5976953907815631,0.6464929859719439,0.6486472945891784,0.6137775551102205,0.5851202404809619,0.5851202404809619,0.6017034068136272,0.6346693386773548,0.6581663326653306,0.4671342685370741,0.4671342685370741,0.4671342685370741,0.4662825651302605,0.4662825651302605,0.4662825651302605,0.4662825651302605,0.4662825651302605,0.6046593186372745,0.649498997995992,0.6440881763527054,0.6381763527054108,0.5947895791583167,0.5852204408817635,0.6251002004008016,0.4662825651302605,0.6060120240480962,0.6591683366733467,0.6186372745490982,0.6240981963927855,0.6229458917835672,0.6240981963927855,0.6145290581162325,0.6004008016032064,0.6583166332665331,0.49594188376753506,0.4978456913827655,0.49739478957915834,0.5115230460921844,0.5036072144288577,0.5190380761523046,0.6030301343427595,0.6591683366733467
5,0.4685871743486974,0.6154308617234469,0.6337675350701403,0.6314128256513026,0.580310621242485,0.5800601202404809,0.5875751503006013,0.5920340681362726,0.6306112224448898,0.6547595190380762,0.4686372745490982,0.4686372745490982,0.4686372745490982,0.4685871743486974,0.4685871743486974,0.4685871743486974,0.4685871743486974,0.4685871743486974,0.6108717434869739,0.6361222444889779,0.6117735470941884,0.585370741482966,0.5825150300601203,0.5907314629258517,0.5940380761523046,0.4685871743486974,0.6061122244488978,0.6552104208416833,0.6326152304609218,0.6548597194388778,0.5935370741482966,0.5935370741482966,0.5935370741482966,0.6135270541082164,0.6531563126252505,0.5126753507014028,0.49594188376753506,0.5135270541082164,0.511623246492986,0.4967434869739479,0.4994488977955912,0.5949807021450307,0.6552104208416833
6,0.41973947895791586,0.6957414829659319,0.7035070140280562,0.6856212424849699,0.6856212424849699,0.6856212424849699,0.6846693386773547,0.6846693386773547,0.6828657314629258,0.7020541082164329,0.42079158316633264,0.42079158316633264,0.42079158316633264,0.41973947895791586,0.41973947895791586,0.41973947895791586,0.41973947895791586,0.41973947895791586,0.701002004008016,0.704559118236473,0.6881763527054108,0.7043587174348698,0.6846693386773547,0.6846693386773547,0.6488476953907816,0.41973947895791586,0.704559118236473,0.7035571142284569,0.6901302605210421,0.6772044088176352,0.6710921843687375,0.6465931863727455,0.6477955911823647,0.6986472945891784,0.7016533066132264,0.5099198396793587,0.5086172344689379,0.5125751503006012,0.5388276553106213,0.5273046092184369,0.5295090180360722,0.6564833370444594,0.704559118236473
7,0.4334168336673347,0.4370741482965932,0.6170340681362726,0.6163827655310621,0.61187374749499,0.6023547094188377,0.6018036072144288,0.5831162324649298,0.5430360721442886,0.5430360721442886,0.4342685370741483,0.4342685370741483,0.4342685370741483,0.4334168336673347,0.4334168336673347,0.4334168336673347,0.4334168336673347,0.4334168336673347,0.5474448897795591,0.6198396793587174,0.6127254509018036,0.6105210420841684,0.6055110220440881,0.6002004008016032,0.6100701402805612,0.4334168336673347,0.5497995991983968,0.5931362725450902,0.5478456913827655,0.6107715430861723,0.5434368737474949,0.5434368737474949,0.5434368737474949,0.5413827655310621,0.5385270541082164,0.5116733466933868,0.5261022044088176,0.520941883767535,0.5232965931863728,0.5120240480961924,0.506062124248497,0.560407852742522,0.6198396793587174
8,0.46362725450901804,0.5790080160320641,0.6511523046092185,0.6509018036072144,0.6349699398797595,0.611122244488978,0.6108717434869739,0.575250501002004,0.6148797595190381,0.6450901803607214,0.46427855711422844,0.46427855711422844,0.46427855711422844,0.46362725450901804,0.46362725450901804,0.46362725450901804,0.46362725450901804,0.46362725450901804,0.5904809619238477,0.6557615230460921,0.6470440881763527,0.6466432865731463,0.6204909819639278,0.6088677354709419,0.6390781563126252,0.46362725450901804,0.5948396793587174,0.6470941883767535,0.5280561122244489,0.6392785571142284,0.6365230460921844,0.6370741482965931,0.6066633266533066,0.5840180360721443,0.6454408817635271,0.5086172344689379,0.5140280561122245,0.5099198396793587,0.4946392785571142,0.5003507014028056,0.5195891783567135,0.6017182513174497,0.6557615230460921
9,0.4542585170340681,0.6013026052104209,0.5763527054108216,0.5726953907815632,0.5825150300601203,0.6025551102204408,0.6025551102204408,0.5842184368737475,0.5895791583166332,0.6105711422845691,0.45460921843687374,0.45460921843687374,0.45460921843687374,0.4542585170340681,0.4542585170340681,0.4542585170340681,0.4542585170340681,0.4542585170340681,0.599749498997996,0.5754008016032064,0.5679859719438878,0.5897795591182364,0.5994989979959919,0.5923346693386774,0.6006012024048096,0.4542585170340681,0.5959919839679358,0.6097695390781563,0.6186372745490982,0.6048597194388777,0.6052104208416834,0.6044589178356713,0.5925851703406814,0.6,0.6098196392785571,0.5087675350701403,0.5063627254509018,0.5255511022044088,0.515130260521042,0.5154308617234469,0.5211422845691382,0.5793049061085133,0.6186372745490982
