,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,average_model,optimal_clustering
0,0.47286117836965297,0.5494350282485876,0.5779862792574657,0.5784907183212268,0.5746569814366425,0.5757667473769169,0.5604317998385795,0.5625504439063761,0.47286117836965297,0.47286117836965297,0.47286117836965297,0.47286117836965297,0.47286117836965297,0.47286117836965297,0.47286117836965297,0.47286117836965297,0.47286117836965297,0.47286117836965297,0.4905165456012914,0.511501210653753,0.5128127522195319,0.5006053268765133,0.5056497175141242,0.5053470540758677,0.5110976594027441,0.47286117836965297,0.5416666666666666,0.5805084745762712,0.5773809523809523,0.5723365617433414,0.5723365617433414,0.5520581113801453,0.5520581113801453,0.47023809523809523,0.49868845843422116,0.5021186440677966,0.505044390637611,0.509180790960452,0.5063559322033898,0.5070621468926554,0.5125100887812752,0.5279459241323649,0.5054479418886199,0.4979822437449556,0.5017150928167877,0.5127118644067796,0.5083736884584342,0.5123083131557707,0.4982849071832123,0.4960653753026634,0.4950564971751412,0.5028248587570622,0.4982849071832123,0.5025221953188055,0.5240112994350282,0.4975786924939467,0.5131154156577885,0.5173844113916751,0.5805084745762712
1,0.4724576271186441,0.54136400322841,0.5796004842615012,0.5790960451977402,0.5756658595641646,0.5767756255044391,0.5626513317191283,0.5633575464083939,0.4724576271186441,0.4724576271186441,0.4724576271186441,0.4724576271186441,0.4724576271186441,0.4724576271186441,0.4724576271186441,0.4724576271186441,0.4724576271186441,0.4724576271186441,0.5149313962873285,0.5167473769168685,0.5272397094430993,0.4855730427764326,0.508272800645682,0.506456820016142,0.5151331719128329,0.4724576271186441,0.5362187247780468,0.5807102502017756,0.580407586763519,0.5739507667473769,0.5739507667473769,0.5536723163841808,0.5536723163841808,0.471045197740113,0.49969733656174337,0.5027239709443099,0.49969733656174337,0.48355528652138824,0.5059523809523809,0.5121065375302664,0.5111985472154964,0.49313962873284906,0.5149313962873285,0.5093825665859564,0.4994955609362389,0.5072639225181598,0.5084745762711864,0.5025221953188055,0.4964689265536723,0.5039346246973365,0.4971751412429379,0.49767958030669895,0.5108958837772397,0.5030266343825666,0.49414850686037126,0.5106941081517352,0.49566182405165454,0.5184480571889774,0.5807102502017756
2,0.4661016949152542,0.5432808716707022,0.5839386602098466,0.5793987086359967,0.5796004842615012,0.5805084745762712,0.5407586763518967,0.538135593220339,0.4661016949152542,0.4661016949152542,0.4661016949152542,0.4661016949152542,0.4661016949152542,0.4661016949152542,0.4661016949152542,0.4661016949152542,0.4661016949152542,0.4661016949152542,0.5162429378531074,0.5293583535108959,0.5127118644067796,0.5614406779661016,0.49737691686844226,0.5219935431799838,0.5198748991121872,0.4661016949152542,0.5363196125907991,0.5826271186440678,0.5833333333333334,0.5641646489104116,0.5641646489104116,0.5371267150928168,0.5371267150928168,0.46771589991928975,0.4937449556093624,0.5038337368845843,0.5111985472154964,0.5141242937853108,0.5063559322033898,0.5134180790960452,0.5007062146892656,0.5103914447134786,0.5150322841000807,0.5079701372074253,0.507768361581921,0.5166464891041163,0.5122074253430186,0.5210855528652139,0.5006053268765133,0.5006053268765133,0.5012106537530266,0.5040355125100888,0.5130145278450363,0.5072639225181598,0.5200766747376917,0.5218926553672316,0.49919289749798224,0.516118989968869,0.5839386602098466
3,0.46882566585956414,0.5383373688458434,0.5781880548829701,0.5772800645682001,0.576271186440678,0.5771791767554479,0.5614406779661016,0.5613397901533494,0.46882566585956414,0.46882566585956414,0.46882566585956414,0.46882566585956414,0.46882566585956414,0.46882566585956414,0.46882566585956414,0.46882566585956414,0.46882566585956414,0.46882566585956414,0.49656981436642456,0.5201775625504439,0.5162429378531074,0.4989911218724778,0.49919289749798224,0.5125100887812752,0.5220944309927361,0.46882566585956414,0.5321832122679581,0.5778853914447135,0.5781880548829701,0.5666868442292171,0.5666868442292171,0.5386400322841001,0.5386400322841001,0.4696327683615819,0.4960653753026634,0.5045399515738499,0.5092816787732042,0.4950564971751412,0.5044390637610977,0.5,0.5175544794188862,0.517453591606134,0.516545601291364,0.5020177562550444,0.5121065375302664,0.5088781275221953,0.5031275221953188,0.49868845843422116,0.518866020984665,0.5176553672316384,0.5015133171912833,0.505044390637611,0.5049435028248588,0.5010088781275222,0.4960653753026634,0.5112994350282486,0.49909200968523004,0.5150380491179521,0.5781880548829701
4,0.4593422114608555,0.5242130750605327,0.5471146085552865,0.5268361581920904,0.5282485875706214,0.5260290556900726,0.5499394673123487,0.5463075060532687,0.4593422114608555,0.4593422114608555,0.4593422114608555,0.4593422114608555,0.4593422114608555,0.4593422114608555,0.4593422114608555,0.4593422114608555,0.4593422114608555,0.4593422114608555,0.5096852300242131,0.5274414850686037,0.5266343825665859,0.5078692493946732,0.5139225181598063,0.5151331719128329,0.5204802259887006,0.4593422114608555,0.518866020984665,0.5439870863599677,0.5471146085552865,0.5494350282485876,0.5494350282485876,0.5441888619854721,0.5441888619854721,0.4611581920903955,0.48173930589184827,0.5120056497175142,0.5193704600484261,0.4960653753026634,0.5102905569007264,0.504136400322841,0.5047417271993543,0.506456820016142,0.49969733656174337,0.5135189669087974,0.5057506053268765,0.5104923325262308,0.5046408393866021,0.5117029862792575,0.5035310734463276,0.5023204196933011,0.5162429378531074,0.5139225181598063,0.5117029862792575,0.5159402744148507,0.5046408393866021,0.5159402744148507,0.5075665859564165,0.5034878358122911,0.5499394673123487
5,0.4766949152542373,0.5474172719935432,0.58363599677159,0.5831315577078289,0.5825262308313156,0.5826271186440678,0.5610371267150929,0.5621468926553672,0.4766949152542373,0.4766949152542373,0.4766949152542373,0.4766949152542373,0.4766949152542373,0.4766949152542373,0.4766949152542373,0.4766949152542373,0.4766949152542373,0.4766949152542373,0.513317191283293,0.5314769975786925,0.5252219531880549,0.5562953995157385,0.4915254237288136,0.5068603712671509,0.5081719128329297,0.4766949152542373,0.5406577885391445,0.58454398708636,0.5834342211460856,0.5709241323648103,0.5709241323648103,0.533999192897498,0.533999192897498,0.47649313962873285,0.5029257465698144,0.5051452784503632,0.5060532687651331,0.48920500403551254,0.4939467312348668,0.5108958837772397,0.5068603712671509,0.5010088781275222,0.4937449556093624,0.5067594834543987,0.5056497175141242,0.5102905569007264,0.4989911218724778,0.5127118644067796,0.49525827280064566,0.5007062146892656,0.514729620661824,0.49818401937046003,0.49767958030669895,0.5028248587570622,0.513317191283293,0.5131154156577885,0.4937449556093624,0.5215323417502594,0.58454398708636
6,0.4778046811945117,0.552360774818402,0.5855528652138822,0.5846448748991122,0.5810129136400323,0.5819209039548022,0.5601291364003228,0.5624495560936239,0.4778046811945117,0.4778046811945117,0.4778046811945117,0.4778046811945117,0.4778046811945117,0.4778046811945117,0.4778046811945117,0.4778046811945117,0.4778046811945117,0.4778046811945117,0.518866020984665,0.5150322841000807,0.5291565778853915,0.5553874092009685,0.5463075060532687,0.5068603712671509,0.5092816787732042,0.4778046811945117,0.5456012913640033,0.5864608555286521,0.5867635189669088,0.5758676351896691,0.5758676351896691,0.5594229217110573,0.5594229217110573,0.4759887005649718,0.5072639225181598,0.4933414043583535,0.5033292978208233,0.5119047619047619,0.5078692493946732,0.4939467312348668,0.4890032284100081,0.513317191283293,0.5013115415657788,0.5035310734463276,0.5030266343825666,0.4876916868442292,0.5072639225181598,0.49515738498789347,0.4963680387409201,0.508272800645682,0.4927360774818402,0.4975786924939467,0.491727199354318,0.4974778046811945,0.515637610976594,0.5059523809523809,0.49303874092009686,0.5255793842960913,0.5867635189669088
7,0.45954398708635996,0.5334947538337369,0.5757667473769169,0.5675948345439871,0.5675948345439871,0.5687046004842615,0.553773204196933,0.5521589991928975,0.45954398708635996,0.45954398708635996,0.45954398708635996,0.45954398708635996,0.45954398708635996,0.45954398708635996,0.45954398708635996,0.45954398708635996,0.45954398708635996,0.45954398708635996,0.5121065375302664,0.5264326069410815,0.5310734463276836,0.5571025020177562,0.510088781275222,0.5236077481840193,0.5286521388216303,0.45954398708635996,0.5281476997578692,0.5740516545601292,0.5761702986279258,0.5512510088781275,0.5512510088781275,0.5476190476190477,0.5476190476190477,0.4617635189669088,0.48839790153349477,0.5144269572235673,0.49667070217917675,0.5194713478611783,0.5098870056497176,0.5019168684422922,0.5155367231638418,0.496771589991929,0.5,0.5106941081517352,0.5114003228410008,0.5131154156577885,0.5151331719128329,0.5070621468926554,0.5027239709443099,0.5154358353510896,0.5211864406779662,0.5076674737691687,0.5007062146892656,0.5086763518966909,0.49919289749798224,0.5017150928167877,0.5099878934624698,0.5128271647642108,0.5761702986279258
8,0.4646892655367232,0.5452986279257466,0.5807102502017756,0.5806093623890234,0.5796004842615012,0.5799031476997578,0.5633575464083939,0.5666868442292171,0.4646892655367232,0.4646892655367232,0.4646892655367232,0.4646892655367232,0.4646892655367232,0.4646892655367232,0.4646892655367232,0.4646892655367232,0.4646892655367232,0.4646892655367232,0.5079701372074253,0.5158393866020985,0.5123083131557707,0.5057506053268765,0.5154358353510896,0.5132163034705408,0.518361581920904,0.4646892655367232,0.5403551251008878,0.58182001614205,0.5809120258272801,0.5746569814366425,0.5746569814366425,0.5590193704600485,0.5590193704600485,0.46448748991121874,0.49213075060532685,0.5040355125100888,0.49818401937046003,0.5145278450363197,0.5108958837772397,0.5071630347054076,0.5074656981436643,0.5043381759483454,0.5158393866020985,0.50090799031477,0.5126109765940274,0.5109967715899919,0.5021186440677966,0.5042372881355932,0.4993946731234867,0.5056497175141242,0.5032284100080711,0.5095843422114609,0.5168482647296206,0.5053470540758677,0.5168482647296206,0.4932405165456013,0.49979822437449556,0.5168107921134555,0.58182001614205
9,0.4703389830508475,0.5515536723163842,0.5922114608555287,0.5917070217917676,0.5892857142857143,0.5899919289749799,0.5677966101694916,0.5695117029862793,0.4703389830508475,0.4703389830508475,0.4703389830508475,0.4703389830508475,0.4703389830508475,0.4703389830508475,0.4703389830508475,0.4703389830508475,0.4703389830508475,0.4703389830508475,0.5216908797417272,0.5218926553672316,0.5416666666666666,0.565677966101695,0.5489305891848265,0.5001008878127522,0.5145278450363197,0.4703389830508475,0.5439870863599677,0.5925141242937854,0.5918079096045198,0.5799031476997578,0.5799031476997578,0.5596246973365617,0.5596246973365617,0.46973365617433416,0.5052461662631155,0.5098870056497176,0.5051452784503632,0.5169491525423728,0.49061743341404357,0.4989911218724778,0.5119047619047619,0.5039346246973365,0.520682001614205,0.5069612590799032,0.5070621468926554,0.5114003228410008,0.5065577078288943,0.515637610976594,0.518361581920904,0.5088781275221953,0.514225181598063,0.5103914447134786,0.5079701372074253,0.5047417271993543,0.4922316384180791,0.510088781275222,0.501412429378531,0.5255130865905685,0.5925141242937854
