,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,average_model,optimal_clustering
0,0.33340967649584885,0.8948754652161466,0.8948754652161466,0.8948754652161466,0.8170054394503292,0.8170054394503292,0.8170054394503292,0.8170054394503292,0.8900658459776696,0.8948754652161466,0.8948754652161466,0.8948754652161466,0.8948754652161466,0.8948754652161466,0.8948754652161466,0.8948754652161466,0.8948754652161466,0.33340967649584885,0.8948754652161466,0.8948754652161466,0.8948754652161466,0.8948754652161466,0.8948754652161466,0.8948754652161466,0.8948754652161466,0.33340967649584885,0.8948754652161466,0.8948754652161466,0.8948754652161466,0.8170054394503292,0.8170054394503292,0.8170054394503292,0.7723446893787576,0.8948754652161466,0.8948754652161466,0.5448038935012883,0.8283805706651398,0.8948754652161466
1,0.39198396793587176,0.6703693100486687,0.7866017749785285,0.7201832235900372,0.7358717434869739,0.7372459204122531,0.6569710850271973,0.6577726882336101,0.7785857429144002,0.7866017749785285,0.7866017749785285,0.7866017749785285,0.6703693100486687,0.6703693100486687,0.6703693100486687,0.6703693100486687,0.6703693100486687,0.39198396793587176,0.6703693100486687,0.7866017749785285,0.7325508159175493,0.7396507300314915,0.720526767821357,0.7027769825365016,0.7319782421986831,0.39198396793587176,0.6703693100486687,0.7866017749785285,0.7406813627254509,0.7461780704265675,0.7265960492413398,0.7106784998568566,0.7106784998568566,0.7866017749785285,0.7866017749785285,0.543601488691669,0.7001558672901359,0.7866017749785285
2,0.3918694531920985,0.6702547953048955,0.7864872602347552,0.7292298883481249,0.7423990838820498,0.7435442313197824,0.6933867735470942,0.6952190094474664,0.7775551102204409,0.7864872602347552,0.7864872602347552,0.7864872602347552,0.6702547953048955,0.6702547953048955,0.6702547953048955,0.6702547953048955,0.6702547953048955,0.3918694531920985,0.6702547953048955,0.7864872602347552,0.7402233037503578,0.7461780704265675,0.7204122530775837,0.6973947895791583,0.7381620383624392,0.3918694531920985,0.6702547953048955,0.7864872602347552,0.7460635556827941,0.750415115946178,0.7349556255367878,0.7213283710277698,0.7213283710277698,0.7864872602347552,0.7864872602347552,0.5441740624105353,0.705050312264741,0.7864872602347552
3,0.40417978814772404,0.6834812482107071,0.8069281419982823,0.8069281419982823,0.8069281419982823,0.7259662181505869,0.6801603206412825,0.6850844546235327,0.8045233323790438,0.8060120240480962,0.8069281419982823,0.8069281419982823,0.6834812482107071,0.6834812482107071,0.6834812482107071,0.6834812482107071,0.6834812482107071,0.40417978814772404,0.6834812482107071,0.8069281419982823,0.8069281419982823,0.6437446321213857,0.6687088462639564,0.7256226739192672,0.8034926996850844,0.40417978814772404,0.6834812482107071,0.8069281419982823,0.8048668766103636,0.8034926996850844,0.6488977955911823,0.6902376180933295,0.6902376180933295,0.8069281419982823,0.8069281419982823,0.5540795877469225,0.7180604595434255,0.8069281419982823
4,0.42215860292012597,0.701460062983109,0.7978814772401946,0.7978814772401946,0.7978814772401946,0.7324935585456628,0.7020326367019754,0.6437446321213857,0.7965073003149156,0.7974234182651017,0.7978814772401946,0.7978814772401946,0.701460062983109,0.701460062983109,0.701460062983109,0.701460062983109,0.701460062983109,0.42215860292012597,0.701460062983109,0.7978814772401946,0.7978814772401946,0.7419982822788433,0.627254509018036,0.734783853421128,0.7924992842828514,0.42215860292012597,0.701460062983109,0.7978814772401946,0.7967363298024621,0.795820211852276,0.7407386200973375,0.6154594904093902,0.6160320641282565,0.7978814772401946,0.7978814772401946,0.5453764672201546,0.7175769528474939,0.7978814772401946
5,0.40767248783280846,0.6860578299456055,0.7852275980532494,0.7852275980532494,0.7852275980532494,0.6511308330947609,0.6770111651875179,0.6290294875465217,0.7828227884340109,0.7840824506155167,0.7852275980532494,0.7852275980532494,0.6860578299456055,0.6860578299456055,0.6860578299456055,0.6860578299456055,0.6860578299456055,0.40767248783280846,0.6860578299456055,0.7852275980532494,0.7852275980532494,0.6397938734612081,0.6021185227598054,0.6234182651016318,0.781563126252505,0.40767248783280846,0.6860578299456055,0.7852275980532494,0.7828227884340109,0.7814486115087318,0.7110220440881764,0.6204408817635271,0.6210134554823934,0.7852275980532494,0.7852275980532494,0.5060406527340395,0.7014961139209638,0.7852275980532494
6,0.3858574291440023,0.6642427712567993,0.780475236186659,0.7320354995705697,0.7442885771543086,0.7453192098482679,0.6976810764385915,0.6993987975951904,0.7715430861723447,0.780475236186659,0.780475236186659,0.780475236186659,0.6642427712567993,0.6642427712567993,0.6642427712567993,0.6642427712567993,0.6642427712567993,0.3858574291440023,0.6642427712567993,0.780475236186659,0.7418837675350701,0.7472659604924135,0.7144002290294875,0.5970226166618953,0.735241912396221,0.3858574291440023,0.6642427712567993,0.780475236186659,0.7477240194675064,0.751503006012024,0.7371886630403665,0.723790438018895,0.723790438018895,0.780475236186659,0.780475236186659,0.5453764672201546,0.7021853230270065,0.780475236186659
7,0.4233610077297452,0.7026624677927283,0.8069853993701689,0.8069853993701689,0.8069853993701689,0.7434297165760092,0.7101059261379903,0.6723160606928142,0.8054967077011165,0.8065273403950759,0.8069853993701689,0.8069853993701689,0.7026624677927283,0.7026624677927283,0.7026624677927283,0.7026624677927283,0.7026624677927283,0.4233610077297452,0.7026624677927283,0.8069853993701689,0.8069853993701689,0.7497280274835385,0.6183796163756083,0.7428571428571429,0.802175780131692,0.4233610077297452,0.7026624677927283,0.8069853993701689,0.8058402519324362,0.8049241339822503,0.7452619524763814,0.6960206126538792,0.6960206126538792,0.8069853993701689,0.8069853993701689,0.545777268823361,0.7298957703767324,0.8069853993701689
8,0.3918694531920985,0.6702547953048955,0.7864872602347552,0.7292298883481249,0.7423990838820498,0.7435442313197824,0.6933867735470942,0.6952190094474664,0.7775551102204409,0.7864872602347552,0.7864872602347552,0.7864872602347552,0.6702547953048955,0.6702547953048955,0.6702547953048955,0.6702547953048955,0.6702547953048955,0.3918694531920985,0.6702547953048955,0.7864872602347552,0.7402233037503578,0.7461780704265675,0.7204122530775837,0.6973947895791583,0.7381620383624392,0.3918694531920985,0.6702547953048955,0.7864872602347552,0.7460635556827941,0.750415115946178,0.7349556255367878,0.7213283710277698,0.7213283710277698,0.7864872602347552,0.7864872602347552,0.5441740624105353,0.705050312264741,0.7864872602347552
9,0.3758946464357286,0.6551961064987117,0.769481820784426,0.7269968508445462,0.7180647008302319,0.7170340681362726,0.6798167764099627,0.6723733180647008,0.7607787002576581,0.769481820784426,0.769481820784426,0.769481820784426,0.6551961064987117,0.6551961064987117,0.6551961064987117,0.6551961064987117,0.6551961064987117,0.3758946464357286,0.6551961064987117,0.769481820784426,0.7155453764672202,0.7086744918408245,0.703635843114801,0.7417692527912969,0.718522759805325,0.3758946464357286,0.6551961064987117,0.769481820784426,0.711537360435156,0.7040939020898941,0.7226452905811623,0.6958488405382193,0.6973375322072717,0.769481820784426,0.769481820784426,0.5224735184655024,0.6863356342314256,0.769481820784426
