,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n0,random_model_n1,average_model,optimal_clustering
0,0.5071810287241149,0.6802493876642173,0.7371966154531285,0.738810955243821,0.738810955243821,0.7385326207971499,0.7373636161211311,0.7331329325317302,0.7201068804275217,0.7286795813849922,0.5168670674682698,0.5120240480961924,0.5088510354041417,0.5088510354041417,0.5071810287241149,0.5071810287241149,0.5071810287241149,0.5071810287241149,0.6768537074148296,0.7369739478957916,0.7385882876864841,0.7385882876864841,0.7378646181251391,0.7359719438877755,0.728623914495658,0.5071810287241149,0.6941104431084391,0.7340792696504119,0.7340792696504119,0.5662992651970608,0.5944667112001781,0.5229904252950345,0.5229904252950345,0.7359719438877755,0.6672233355600089,0.4750055666889334,0.4894789579158317,0.6744971424330143,0.738810955243821
1,0.5123580494321978,0.6866510799376531,0.7437096415052327,0.7453239812959251,0.7453239812959251,0.7448229792919172,0.7432086395012246,0.7387552883544868,0.7240592295702516,0.733856602093075,0.5220440881763527,0.5172010688042752,0.5141393898908929,0.5141393898908929,0.5123580494321978,0.5123580494321978,0.5123580494321978,0.5123580494321978,0.6833667334669339,0.743041638833222,0.7451013137385882,0.7449899799599199,0.7438209752839011,0.7421509686038744,0.7340236027610777,0.5123580494321978,0.6989534624805166,0.7397016254731685,0.7397016254731685,0.5669116009797373,0.5940770429748385,0.5932420396348252,0.5932420396348252,0.742039634825206,0.6717323535960811,0.5086283678468048,0.48530394121576487,0.6846305780284849,0.7453239812959251
2,0.41126697840124693,0.5676352705410822,0.6644399910932977,0.6240258294366511,0.6039857492763304,0.6311511912714317,0.601369405477622,0.5979180583389,0.5706412825651302,0.6467379202850144,0.41505232687597415,0.4142173235359608,0.41104431084391,0.41104431084391,0.41126697840124693,0.41126697840124693,0.41126697840124693,0.41126697840124693,0.5727009574704965,0.6595969717212202,0.5986973947895792,0.6206858160765977,0.6253618347806724,0.6053217546203518,0.6373302159875306,0.41126697840124693,0.5565575595635716,0.666499665998664,0.645123580494322,0.6425072366956135,0.6369962146515252,0.6369962146515252,0.6369962146515252,0.6641059897572924,0.651580939657092,0.521376085504342,0.5250501002004008,0.5982231953619171,0.666499665998664
3,0.5075150300601202,0.674460031173458,0.7301825873970162,0.7316855934090403,0.7316855934090403,0.7311845914050323,0.7295702516143397,0.7246715653529281,0.7105321754620352,0.7197728790915163,0.5156423959029169,0.5120240480961924,0.5091850367401469,0.5091850367401469,0.5075150300601202,0.5075150300601202,0.5075150300601202,0.5075150300601202,0.6713983522600757,0.7299599198396793,0.7315742596303718,0.7315742596303718,0.7302939211756847,0.7285125807169895,0.7207192162101982,0.5075150300601202,0.6878757515030061,0.7255065686929414,0.7255065686929414,0.5625139167223335,0.5902360276107771,0.5199844132709864,0.5199844132709864,0.7288465820529949,0.4757849031396126,0.5067913604987754,0.490814963259853,0.6617329308823408,0.7316855934090403
4,0.4575261634379871,0.716210198174126,0.7209418837675351,0.7245602315742596,0.6680583389000223,0.6661656646626587,0.6661656646626587,0.6661656646626587,0.7030728122912492,0.7191605433088399,0.46298151859274106,0.45880650189267425,0.46030950790469827,0.46030950790469827,0.4575261634379871,0.4575261634379871,0.4575261634379871,0.4575261634379871,0.7197172122021821,0.7240035626809174,0.7246715653529281,0.6996771320418615,0.7237808951235805,0.6767423736361612,0.7113671788020486,0.4575261634379871,0.6968937875751503,0.720440881763527,0.6600979737252283,0.6604876419505677,0.6600979737252283,0.6600979737252283,0.6299265197060788,0.7237252282342462,0.669728345580049,0.492540636829214,0.5039523491427299,0.6653842664753375,0.7246715653529281
5,0.4121019817412603,0.5268314406590959,0.6329881986194611,0.6368848808728568,0.6405588955689157,0.6197394789579158,0.6214651525272767,0.5885103540414162,0.564128256513026,0.6400022266755734,0.4207860164773992,0.41549766199064797,0.4134379870852817,0.4134379870852817,0.4121019817412603,0.4121019817412603,0.4121019817412603,0.4121019817412603,0.5308951235804943,0.6396125584502338,0.6386105544422178,0.6432309062569583,0.6330995323981295,0.5890113560454242,0.613059452237809,0.4121019817412603,0.4836896014250724,0.636940547762191,0.5568358940102427,0.584001336005344,0.6312068581607659,0.6312068581607659,0.6327098641727901,0.6445669116009798,0.6441772433756402,0.531062124248497,0.531563126252505,0.5851950815210669,0.6445669116009798
6,0.5082943665107994,0.6806947227788911,0.7368626141171232,0.7383656201291472,0.7383656201291472,0.7379759519038076,0.7366956134491205,0.732353596081051,0.7192162101981742,0.7276775773769761,0.5179804052549544,0.5129147183255399,0.5098530394121576,0.5098530394121576,0.5082943665107994,0.5082943665107994,0.5082943665107994,0.5082943665107994,0.6772990425295035,0.7361946114451124,0.7381429525718103,0.7380316187931418,0.7371966154531285,0.7353039412157648,0.7280672456023157,0.5082943665107994,0.69333110665776,0.7334112669784012,0.7334112669784012,0.5670786016477399,0.5937987085281674,0.522099755065687,0.522099755065687,0.7354152749944333,0.6667780004453351,0.4733355600089067,0.48580494321977286,0.6741878819367129,0.7383656201291472
7,0.3729124916499666,0.6638833221999555,0.6670563348920062,0.6586506346025384,0.6382208862168782,0.6029280783789802,0.6106657759964373,0.6093297706524159,0.5803829881986194,0.5970273881095525,0.6009240703629481,0.6019817412602984,0.375250501002004,0.375250501002004,0.3729124916499666,0.3729124916499666,0.3729124916499666,0.3729124916499666,0.6668336673346693,0.6626586506346025,0.6590959697172122,0.6469049209530171,0.6110554442217769,0.609608105099087,0.6524716098864396,0.3729124916499666,0.6530282787797818,0.6673346693386774,0.6091627699844133,0.633210866176798,0.5767646403918949,0.5767646403918949,0.6206858160765977,0.6638276553106213,0.5612892451569806,0.5457581830327322,0.5364618125139167,0.6007611931682294,0.6673346693386774
8,0.46459585838343354,0.7174905366288132,0.7212202182142062,0.7207192162101982,0.6180138053885549,0.6144511244711646,0.6153417947005121,0.6144511244711646,0.6942217768871075,0.7127588510354042,0.4691605433088399,0.4654308617234469,0.46704520151413936,0.46704520151413936,0.46459585838343354,0.46459585838343354,0.46459585838343354,0.46459585838343354,0.7209975506568693,0.7227232242262303,0.7217212202182142,0.6668893342240035,0.7167112001781341,0.5962480516588733,0.6910487641950568,0.46459585838343354,0.7017368069472278,0.721164551324872,0.5918503674014696,0.6219104876419506,0.6210754843019372,0.6210754843019372,0.5727566243598308,0.7224448897795591,0.6607659763972389,0.5087953685148074,0.49877532843464706,0.6437339699976085,0.7227232242262303
9,0.45763749721665553,0.7038521487419283,0.7075818303273214,0.7005121353818748,0.6605989757292362,0.6615453128479181,0.6593186372745491,0.6594299710532175,0.6662213315519929,0.6906590959697172,0.46120017813404585,0.4594745045646849,0.45997550656869296,0.45997550656869296,0.45763749721665553,0.45763749721665553,0.45763749721665553,0.45763749721665553,0.7071364952126475,0.7075261634379871,0.7034068136272545,0.6002560676909374,0.6942774437764417,0.6347138721888221,0.57353596081051,0.45763749721665553,0.6869850812736584,0.7076374972166556,0.6384435537742151,0.6681696726786908,0.6657759964373191,0.6657759964373191,0.6214651525272767,0.7066911600979737,0.5330104653751948,0.5065130260521042,0.5096303718548207,0.6409918602637376,0.7076374972166556
