,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,average_model,optimal_clustering
0,0.4337007348029392,0.5711422845691383,0.5695140280561122,0.6023714094856379,0.6019121576486306,0.5913076152304609,0.5946058784235136,0.5969856379425518,0.5645457581830328,0.5798680694722779,0.5802438209752839,0.5802438209752839,0.5802438209752839,0.4337007348029392,0.4337007348029392,0.4337007348029392,0.4337007348029392,0.4337007348029392,0.5708082832331329,0.5781563126252505,0.6042084168336673,0.6075484301937207,0.6081329325317302,0.5964428857715431,0.5851703406813628,0.4337007348029392,0.5802438209752839,0.6184034736138945,0.6099281897127589,0.6099281897127589,0.6099281897127589,0.5854625918503674,0.5980293921175684,0.5526052104208417,0.5802438209752839,0.520123580494322,0.4956579826319305,0.5042585170340681,0.510312291249165,0.5055110220440882,0.5059702738810955,0.4971609886439546,0.48417668670674685,0.4992067468269873,0.49665998663994654,0.501377755511022,0.4954909819639279,0.5070140280561122,0.4990814963259853,0.5540726514757911,0.6184034736138945
1,0.45503507014028055,0.5556529726118904,0.5888026052104208,0.5872160988643954,0.5402889111556446,0.5777805611222445,0.5757765531062125,0.5785738142952572,0.5408734134936539,0.5965681362725451,0.5965681362725451,0.5965681362725451,0.5965681362725451,0.45503507014028055,0.45503507014028055,0.45503507014028055,0.45503507014028055,0.45503507014028055,0.5616649966599866,0.5941048764195057,0.5898463593854375,0.5799933199732799,0.6053356713426854,0.5766115564462257,0.5986973947895792,0.45503507014028055,0.5965681362725451,0.5965681362725451,0.5965681362725451,0.6107214428857716,0.5900551102204409,0.5806613226452906,0.5806613226452906,0.5691800267201069,0.5965681362725451,0.48701569806279227,0.5010437541750167,0.49762024048096193,0.4864729458917836,0.49261022044088176,0.5087675350701403,0.49536573146292584,0.4923179692718771,0.4863059452237809,0.4979542418169673,0.5080995323981295,0.5044672678690715,0.49536573146292584,0.4947812291249165,0.5547777654073579,0.6107214428857716
2,0.4574565798263193,0.5725200400801603,0.6004091516366066,0.5901386105544422,0.5793670674682698,0.5722695390781564,0.5711005344021376,0.5665497661990648,0.5717685370741483,0.5997411489645958,0.5997411489645958,0.5997411489645958,0.5997411489645958,0.4574565798263193,0.4574565798263193,0.4574565798263193,0.4574565798263193,0.4574565798263193,0.5772795591182365,0.60437541750167,0.5973613894455578,0.5920173680694722,0.6090931863727455,0.573438543754175,0.593937875751503,0.4574565798263193,0.5997411489645958,0.5997411489645958,0.5997411489645958,0.6085504342017368,0.572687040748163,0.5769873079492318,0.5769873079492318,0.5832915831663327,0.5997411489645958,0.510061790247161,0.4971192384769539,0.5025467601870407,0.5136940547762191,0.5027972611890448,0.5092685370741483,0.4967852371409486,0.5008350033400134,0.48805945223780894,0.5024632598530394,0.49298597194388777,0.4943637274549098,0.4941132264529058,0.49302772211088847,0.5587146515252728,0.6085504342017368
3,0.4552855711422846,0.572937541750167,0.592685370741483,0.5905143620574482,0.5751085504342017,0.5707247828991316,0.5729792919171677,0.5761523046092184,0.5501419505678022,0.6005761523046093,0.6005761523046093,0.6005761523046093,0.6005761523046093,0.4552855711422846,0.4552855711422846,0.4552855711422846,0.4552855711422846,0.4552855711422846,0.5709335337341349,0.5880093520374081,0.5731880427521711,0.5509769539078156,0.5850450901803608,0.5989061456245826,0.5728957915831663,0.4552855711422846,0.6005761523046093,0.6005761523046093,0.6005761523046093,0.5798263193052772,0.5841265865063461,0.5851703406813628,0.5851703406813628,0.5597444889779559,0.6005761523046093,0.5221693386773547,0.5098947895791583,0.5012107548430194,0.5112725450901804,0.4931947227788911,0.4969939879759519,0.5032982631930528,0.5151135604542418,0.5017535070140281,0.5034652638610554,0.49941549766199067,0.5027137608550434,0.4945307281229125,0.4979542418169673,0.5567261065340557,0.6005761523046093
4,0.45820808283233133,0.5711005344021376,0.5925183700734803,0.592434869739479,0.572937541750167,0.5668002672010688,0.5706412825651302,0.5733967935871743,0.5224198396793587,0.5932281229124916,0.5932281229124916,0.5932281229124916,0.5932281229124916,0.45820808283233133,0.45820808283233133,0.45820808283233133,0.45820808283233133,0.45820808283233133,0.5683450233800935,0.5874248496993988,0.5761940547762191,0.5572394789579158,0.5839595858383434,0.5959836339345357,0.5719772879091516,0.45820808283233133,0.5932281229124916,0.5932281229124916,0.5932281229124916,0.5791583166332666,0.58437708750835,0.5850033400133601,0.5850033400133601,0.5549849699398798,0.5932281229124916,0.47758016032064127,0.5103957915831663,0.4968687374749499,0.5075985303941216,0.5022127588510354,0.4986639946559786,0.5000417501670007,0.5138610554442218,0.49665998663994654,0.49519873079492316,0.4990814963259853,0.5048847695390781,0.4933617234468938,0.5009602538410154,0.553550001237042,0.5932281229124916
5,0.43691549766199067,0.5509769539078156,0.5895541082164328,0.5972361389445557,0.5518119572478289,0.5888026052104208,0.5873830995323981,0.5854625918503674,0.543378423513694,0.582999331997328,0.5832080828323313,0.5832080828323313,0.5832080828323313,0.43691549766199067,0.43691549766199067,0.43691549766199067,0.43691549766199067,0.43691549766199067,0.5560704742818972,0.5860888443553774,0.5932698730794923,0.5824148296593187,0.6004926519706079,0.594063126252505,0.5786573146292585,0.43691549766199067,0.5832080828323313,0.5811205744822979,0.5893453573814296,0.5893453573814296,0.5893453573814296,0.5902638610554443,0.5894288577154309,0.5679275217100869,0.5832080828323313,0.5102287909151637,0.5081412825651302,0.4959502338009352,0.5086005344021376,0.5011272545090181,0.5127755511022044,0.5003757515030061,0.5046760187040749,0.49540748162992654,0.5002922511690047,0.49841349365397464,0.5043837675350702,0.49695223780895126,0.49536573146292584,0.5485894628763701,0.5972361389445557
6,0.4542000668002672,0.5807865731462926,0.5685120240480962,0.5671760187040749,0.5539412157648631,0.5699315297261189,0.5666750167000668,0.5723947895791583,0.5771125584502338,0.5953991315965264,0.5953991315965264,0.5953991315965264,0.5953991315965264,0.4542000668002672,0.4542000668002672,0.4542000668002672,0.4542000668002672,0.4542000668002672,0.5834585838343354,0.5652137608550434,0.5554859719438878,0.5536489645958583,0.5901386105544422,0.5827905811623246,0.5724782899131596,0.4542000668002672,0.5953991315965264,0.5953991315965264,0.5953991315965264,0.5818303273213092,0.5953573814295258,0.5979458917835672,0.5979458917835672,0.5766115564462257,0.5953991315965264,0.490188710754843,0.4949482297929192,0.5010437541750167,0.5129425517702071,0.4924432197728791,0.49766199064796257,0.4970357381429526,0.49799599198396793,0.5100200400801603,0.4931947227788911,0.5103540414161657,0.5084752839011356,0.49094021376085506,0.4977872411489646,0.5553560825354412,0.5979458917835672
7,0.4545758183032732,0.5257181028724115,0.5492234468937875,0.5574064796259185,0.5609552438209753,0.5574064796259185,0.5589094856379425,0.5800350701402806,0.5594104876419506,0.6017034068136272,0.6017034068136272,0.6017034068136272,0.6017034068136272,0.4545758183032732,0.4545758183032732,0.4545758183032732,0.4545758183032732,0.4545758183032732,0.5205410821643287,0.5161573146292585,0.560370741482966,0.5650467601870407,0.572561790247161,0.5824148296593187,0.5756095524382098,0.4545758183032732,0.6017034068136272,0.6017034068136272,0.6017034068136272,0.6047511690046761,0.5991983967935872,0.5962341349365398,0.5962341349365398,0.4832999331997328,0.6017034068136272,0.48188042752171006,0.48922845691382766,0.49858049432197726,0.4908567134268537,0.501002004008016,0.49937374749499,0.499248496993988,0.5073897795591182,0.4885187040748163,0.5039245156980628,0.49486472945891785,0.5031730126920507,0.5029225116900468,0.4937374749498998,0.5507357307207007,0.6047511690046761
8,0.43065297261189045,0.5503924515698063,0.5652972611890448,0.6007014028056112,0.5964428857715431,0.5936038744154977,0.5859635938543755,0.5875918503674015,0.5597862391449566,0.585253841015364,0.5848780895123581,0.5848780895123581,0.5848780895123581,0.43065297261189045,0.43065297261189045,0.43065297261189045,0.43065297261189045,0.43065297261189045,0.5509769539078156,0.5595774883099532,0.5923513694054776,0.5929358717434869,0.6106796927187709,0.593937875751503,0.5980711422845691,0.43065297261189045,0.5848780895123581,0.5795340681362725,0.6181112224448898,0.6181112224448898,0.6181112224448898,0.5956496325985304,0.5983216432865731,0.5596609886439545,0.5848780895123581,0.5103957915831663,0.500125250501002,0.5017952571810287,0.511189044756179,0.5036322645290581,0.5035070140280561,0.4941132264529058,0.5021710086840347,0.49966599866399464,0.5048012692050768,0.4870574482297929,0.5038827655310621,0.49837174348697394,0.5032147628590514,0.5526237660506198,0.6181112224448898
9,0.4328239812959252,0.551561456245825,0.5620407481629927,0.5997828991315965,0.594188376753507,0.5925183700734803,0.5857965931863728,0.5865063460253841,0.5573647294589178,0.5798263193052772,0.5795340681362725,0.5795340681362725,0.5795340681362725,0.4328239812959252,0.4328239812959252,0.4328239812959252,0.4328239812959252,0.4328239812959252,0.5514779559118237,0.5557364729458918,0.591933867735471,0.5905143620574482,0.6078406813627254,0.5930193720774883,0.5964011356045424,0.4328239812959252,0.5795340681362725,0.5731880427521711,0.6159402137608551,0.6159402137608551,0.6159402137608551,0.5919756179024717,0.596317635270541,0.5603289913159653,0.5795340681362725,0.48826820307281227,0.49302772211088847,0.5027972611890448,0.4858884435537742,0.5054692718770875,0.5025885103540414,0.49954074816299265,0.49357047428189715,0.49824649298597196,0.5054692718770875,0.4881429525718103,0.5012107548430194,0.49970774883099534,0.5010437541750167,0.5508826294564437,0.6159402137608551
