,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,average_model,optimal_clustering
0,0.30827740492170025,0.762565249813572,0.762565249813572,0.7351230425055928,0.7390007457121551,0.7455630126771067,0.7437733035048472,0.7431767337807607,0.31841909023117076,0.6835197613721103,0.7309470544369874,0.7533184190902311,0.761372110365399,0.7652498135719612,0.7652498135719612,0.7652498135719612,0.7652498135719612,0.30827740492170025,0.762565249813572,0.762565249813572,0.762565249813572,0.762565249813572,0.7434750186428039,0.7422818791946308,0.7500372856077554,0.30827740492170025,0.762565249813572,0.7652498135719612,0.761372110365399,0.761372110365399,0.7422818791946308,0.7422818791946308,0.7422818791946308,0.762565249813572,0.6873974645786727,0.5391498881431768,0.5967188665175243,0.5585384041759881,0.5260253542132737,0.5555555555555556,0.5755406413124534,0.5755406413124534,0.5504847129008202,0.5636092468307233,0.5707680835197614,0.521551081282625,0.6847570911702158,0.7652498135719612
1,0.29679343773303507,0.750186428038777,0.750186428038777,0.753765846383296,0.752572706935123,0.75137956748695,0.7460104399701715,0.743027591349739,0.30604026845637583,0.6953020134228188,0.7316927665920955,0.754958985831469,0.7528709917971663,0.7492915734526473,0.7492915734526473,0.7492915734526473,0.7492915734526473,0.29679343773303507,0.750186428038777,0.750186428038777,0.750186428038777,0.750186428038777,0.756152125279642,0.7460104399701715,0.7480984340044743,0.29679343773303507,0.750186428038777,0.7492915734526473,0.7460104399701715,0.7460104399701715,0.7460104399701715,0.7460104399701715,0.7460104399701715,0.750186428038777,0.7352721849366145,0.5273676360924683,0.554213273676361,0.5413870246085011,0.5583892617449664,0.5831469052945563,0.5658463832960478,0.572110365398956,0.5622669649515287,0.5834451901565996,0.553020134228188,0.5282624906785981,0.68183500428094,0.756152125279642
2,0.2924683072334079,0.7530201342281879,0.7530201342281879,0.7574944071588366,0.756599552572707,0.7554064131245339,0.7497390007457122,0.7461595824011932,0.3017151379567487,0.6945563012677106,0.7339299030574198,0.7571961222967935,0.7539149888143176,0.7512304250559284,0.7512304250559284,0.7512304250559284,0.7512304250559284,0.2924683072334079,0.7530201342281879,0.7530201342281879,0.7530201342281879,0.7530201342281879,0.7586875466070097,0.7497390007457122,0.7515287099179717,0.2924683072334079,0.7530201342281879,0.7512304250559284,0.7497390007457122,0.7497390007457122,0.7497390007457122,0.7497390007457122,0.7497390007457122,0.7530201342281879,0.7375093214019388,0.5928411633109619,0.5552572706935123,0.5734526472781506,0.5245339299030575,0.5850857568978375,0.5639075316927666,0.5701715137956749,0.5588366890380313,0.5794183445190156,0.55137956748695,0.5597315436241611,0.6839285221089845,0.7586875466070097
3,0.3131991051454139,0.740641312453393,0.740641312453393,0.738255033557047,0.7376584638329605,0.7352721849366145,0.729903057419836,0.7260253542132736,0.32304250559284114,0.31886651752423567,0.7120059656972408,0.7388516032811335,0.7403430275913497,0.738255033557047,0.738255033557047,0.738255033557047,0.738255033557047,0.3131991051454139,0.740641312453393,0.740641312453393,0.740641312453393,0.740641312453393,0.7424310216256524,0.729903057419836,0.7313944817300522,0.3131991051454139,0.740641312453393,0.738255033557047,0.729903057419836,0.729903057419836,0.729903057419836,0.729903057419836,0.729903057419836,0.740641312453393,0.7155853840417599,0.5205070842654735,0.5384041759880686,0.5560029828486205,0.5473527218493661,0.5303504847129008,0.5601789709172259,0.5434750186428039,0.555406413124534,0.5419835943325876,0.5473527218493661,0.5846383296047726,0.672665506669981,0.7424310216256524
4,0.3214019388516033,0.7506338553318419,0.7506338553318419,0.7214019388516033,0.7243847874720358,0.7312453392990306,0.7303504847129009,0.7297539149888144,0.33005219985085754,0.6614466815809098,0.718717375093214,0.7407904548844146,0.7482475764354959,0.7527218493661446,0.7527218493661446,0.7527218493661446,0.7527218493661446,0.3214019388516033,0.7506338553318419,0.7506338553318419,0.7506338553318419,0.7506338553318419,0.7306487695749441,0.7279642058165549,0.7366144668158091,0.3214019388516033,0.7506338553318419,0.7527218493661446,0.7479492915734527,0.7479492915734527,0.7279642058165549,0.7279642058165549,0.7279642058165549,0.7506338553318419,0.4028337061894109,0.5475018642803877,0.5263236390753169,0.5460104399701715,0.525130499627144,0.5543624161073826,0.5674869500372856,0.5445190156599553,0.5460104399701715,0.5573452647278151,0.5483967188665175,0.521551081282625,0.665445908249786,0.7527218493661446
5,0.31409395973154364,0.7233407904548844,0.7233407904548844,0.7212527964205817,0.7215510812826249,0.7245339299030574,0.7048471290082028,0.7072334079045488,0.3233407904548844,0.347800149142431,0.6684563758389261,0.6684563758389261,0.7102162565249813,0.7251304996271439,0.7251304996271439,0.7251304996271439,0.7251304996271439,0.31409395973154364,0.7233407904548844,0.7233407904548844,0.7233407904548844,0.7233407904548844,0.7072334079045488,0.7072334079045488,0.6875466070096943,0.31409395973154364,0.7233407904548844,0.7251304996271439,0.7281133482475765,0.7281133482475765,0.7072334079045488,0.7072334079045488,0.7072334079045488,0.7233407904548844,0.41491424310216257,0.5488441461595824,0.5401938851603281,0.5649515287099179,0.5524235645041015,0.5452647278150634,0.5401938851603281,0.5679343773303505,0.5473527218493661,0.5592841163310962,0.5736017897091723,0.5712155108128263,0.6463612008727594,0.7281133482475765
6,0.33497390007457123,0.745413870246085,0.745413870246085,0.6902311707680835,0.687248322147651,0.6794929157345265,0.7170768083519762,0.7170768083519762,0.34451901565995524,0.33944817300522,0.7060402684563758,0.7376584638329605,0.7427293064876958,0.7457121551081283,0.7457121551081283,0.7457121551081283,0.7457121551081283,0.33497390007457123,0.745413870246085,0.745413870246085,0.745413870246085,0.745413870246085,0.7325876211782252,0.7146905294556302,0.7182699478001492,0.33497390007457123,0.745413870246085,0.7457121551081283,0.72751677852349,0.72751677852349,0.7146905294556302,0.7146905294556302,0.7146905294556302,0.745413870246085,0.4065622669649515,0.5524235645041015,0.580462341536167,0.555406413124534,0.5819537658463833,0.5446681580909769,0.5583892617449664,0.5655480984340044,0.5595824011931394,0.5395973154362416,0.5428784489187174,0.5205070842654735,0.6563261247825005,0.7457121551081283
7,0.32065622669649513,0.7528709917971663,0.7528709917971663,0.699179716629381,0.6953020134228188,0.7182699478001492,0.7281133482475765,0.728709917971663,0.32990305741983594,0.6657718120805369,0.7188665175242357,0.7439224459358688,0.7495898583146905,0.7531692766592095,0.7531692766592095,0.7531692766592095,0.7531692766592095,0.32065622669649513,0.7528709917971663,0.7528709917971663,0.7528709917971663,0.7528709917971663,0.7400447427293065,0.7269202087994034,0.7296047725577927,0.32065622669649513,0.7528709917971663,0.7531692766592095,0.7397464578672632,0.7397464578672632,0.7269202087994034,0.7269202087994034,0.7269202087994034,0.7528709917971663,0.40119313944817303,0.5512304250559285,0.5282624906785981,0.5625652498135719,0.5219985085756897,0.5306487695749441,0.5512304250559285,0.5646532438478747,0.5440715883668904,0.5533184190902312,0.5470544369873229,0.5643549589858314,0.6628000110475875,0.7531692766592095
8,0.3284116331096197,0.7331841909023117,0.7331841909023117,0.7221476510067114,0.7224459358687546,0.7206562266964952,0.7111111111111111,0.7063385533184191,0.33795674869500375,0.33795674869500375,0.6589112602535422,0.7313944817300522,0.732289336316182,0.7313944817300522,0.7313944817300522,0.7313944817300522,0.7313944817300522,0.3284116331096197,0.7331841909023117,0.7331841909023117,0.7331841909023117,0.7331841909023117,0.7307979120059657,0.7111111111111111,0.7134973900074572,0.3284116331096197,0.7331841909023117,0.7313944817300522,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.7331841909023117,0.3737509321401939,0.5810589112602536,0.5443698732289336,0.5539149888143177,0.580462341536167,0.5327367636092468,0.5369127516778524,0.5497390007457121,0.5494407158836689,0.5384041759880686,0.536614466815809,0.5231916480238628,0.6513878531775623,0.7331841909023117
9,0.29157345264727813,0.7524235645041014,0.7524235645041014,0.7580909768829232,0.7571961222967935,0.7560029828486204,0.7506338553318419,0.7470544369873229,0.30082028337061895,0.6948545861297539,0.7342281879194631,0.756599552572707,0.7545115585384041,0.7506338553318419,0.7506338553318419,0.7506338553318419,0.7506338553318419,0.29157345264727813,0.7524235645041014,0.7524235645041014,0.7524235645041014,0.7524235645041014,0.758985831469053,0.7506338553318419,0.7518269947800149,0.29157345264727813,0.7524235645041014,0.7506338553318419,0.7506338553318419,0.7506338553318419,0.7506338553318419,0.7506338553318419,0.7506338553318419,0.7524235645041014,0.7384041759880686,0.5636092468307233,0.5469052945563012,0.5800149142431021,0.6029828486204325,0.585682326621924,0.5674869500372856,0.5719612229679344,0.5585384041759881,0.5826994780014915,0.550186428038777,0.5316927665920954,0.6839837600463999,0.758985831469053
