,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,average_model,optimal_clustering
0,0.4882842509603073,0.5338028169014084,0.5366837387964148,0.520550576184379,0.5191421254801537,0.519078104993598,0.5195262483994878,0.519078104993598,0.4882842509603073,0.4882842509603073,0.4882842509603073,0.4882842509603073,0.4882842509603073,0.4882842509603073,0.4882842509603073,0.4882842509603073,0.4882842509603073,0.4882842509603073,0.4913572343149808,0.5026248399487836,0.5036491677336747,0.5026248399487836,0.5011523687580025,0.4934699103713188,0.4991677336747759,0.4882842509603073,0.5350192061459668,0.5372599231754162,0.5370038412291933,0.5371318822023048,0.5256081946222791,0.5256081946222791,0.5204865556978233,0.5069142125480154,0.48751600512163895,0.4991037131882202,0.49878361075544175,0.49603072983354674,0.504033290653009,0.5,0.4998079385403329,0.4999359795134443,0.4967989756722151,0.5019206145966709,0.4996158770806658,0.49750320102432777,0.49967989756722153,0.49897567221510886,0.49878361075544175,0.499359795134443,0.5005121638924456,0.49903969270166454,0.5045454545454545,0.5011523687580025,0.5008962868117798,0.49871959026888607,0.5093161663584199,0.5372599231754162
1,0.5012163892445582,0.5481434058898847,0.5414212548015365,0.545326504481434,0.5465428937259923,0.5416133162612036,0.5431498079385403,0.5425096030729833,0.5012163892445582,0.5012163892445582,0.5012163892445582,0.5012163892445582,0.5012163892445582,0.5012163892445582,0.5012163892445582,0.5012163892445582,0.5012163892445582,0.5012163892445582,0.5272087067861716,0.5002560819462228,0.510819462227913,0.4880281690140845,0.4857234314980794,0.49193341869398205,0.4937900128040973,0.5012163892445582,0.5521126760563381,0.5496158770806658,0.5489116517285532,0.5483354673495519,0.5340588988476312,0.533674775928297,0.5392445582586428,0.49321382842509603,0.49250960307298336,0.5001920614596671,0.504673495518566,0.4965428937259923,0.5019206145966709,0.49539052496798974,0.500832266325224,0.5023047375160051,0.5063380281690141,0.5054417413572343,0.49583866837387963,0.4996158770806658,0.5014084507042254,0.5035211267605634,0.5032010243277849,0.4991677336747759,0.49865556978233033,0.5031370038412292,0.4946222791293214,0.4880281690140845,0.5043533930857874,0.5001280409731114,0.5227320149855361,0.5521126760563381
2,0.4829385403329065,0.5600192061459667,0.5570102432778489,0.5430537772087067,0.5462548015364916,0.5425416133162612,0.5428617157490397,0.5181498079385404,0.4829385403329065,0.4829385403329065,0.4829385403329065,0.4829385403329065,0.4829385403329065,0.4829385403329065,0.4829385403329065,0.4829385403329065,0.4829385403329065,0.4829385403329065,0.5309539052496799,0.4987516005121639,0.5165492957746479,0.5143725992317542,0.5090588988476312,0.5011843790012804,0.510787451984635,0.4829385403329065,0.5618117797695262,0.5613636363636364,0.5609795134443022,0.5607234314980793,0.5296094750320103,0.5296094750320103,0.5199423815620998,0.5066901408450705,0.47852112676056335,0.4991997439180538,0.4984955185659411,0.5073943661971831,0.4930537772087068,0.5041933418693982,0.4997759282970551,0.49362996158770805,0.4937580025608195,0.5027848911651729,0.4987516005121639,0.505089628681178,0.5000960307298336,0.5019526248399487,0.4981113956466069,0.4986235595390525,0.5002240717029449,0.5024647887323944,0.5027848911651729,0.5082906530089629,0.49964788732394366,0.5018245838668374,0.5159802247830416,0.5618117797695262
3,0.47948143405889887,0.5326184379001281,0.5463828425096031,0.5330025608194622,0.5310179257362356,0.5082266325224072,0.5401088348271447,0.5401088348271447,0.47948143405889887,0.47948143405889887,0.47948143405889887,0.47948143405889887,0.47948143405889887,0.47948143405889887,0.47948143405889887,0.47948143405889887,0.47948143405889887,0.47948143405889887,0.48780409731113955,0.5028489116517285,0.4931177976952625,0.5123879641485275,0.5073943661971831,0.5096991037131883,0.5105953905249679,0.47948143405889887,0.5334507042253521,0.5460627400768245,0.5441421254801536,0.5442061459667094,0.5437580025608194,0.5413892445582587,0.5411331626120358,0.5038732394366198,0.48127400768245837,0.497663252240717,0.5004801536491678,0.5032330345710627,0.5061779769526248,0.4979833546734955,0.49753521126760564,0.5002240717029449,0.5055377720870678,0.4935659411011524,0.49900768245838667,0.5071382842509603,0.49881562099871957,0.4990717029449424,0.49599871959026887,0.49619078104993597,0.5035531370038412,0.5031690140845071,0.5010563380281691,0.5018886043533931,0.4986235595390525,0.507842509603073,0.510557452458861,0.5463828425096031
4,0.5053457106274007,0.5491997439180538,0.5376760563380282,0.5419014084507042,0.5428617157490397,0.5370358514724712,0.5387003841229193,0.5375480153649168,0.5053457106274007,0.5053457106274007,0.5053457106274007,0.5053457106274007,0.5053457106274007,0.5053457106274007,0.5053457106274007,0.5053457106274007,0.5053457106274007,0.5053457106274007,0.5278169014084507,0.49753521126760564,0.512516005121639,0.5005441741357234,0.49074903969270167,0.49433418693982073,0.4941421254801536,0.5053457106274007,0.5541293213828425,0.5453585147247119,0.5448463508322663,0.5438220230473751,0.5293533930857874,0.5290973111395647,0.534539052496799,0.4929257362355954,0.49599871959026887,0.500416133162612,0.495550576184379,0.49138924455825866,0.4967669654289373,0.49446222791293215,0.49727912932138285,0.4986875800256082,0.49599871959026887,0.504449423815621,0.5005441741357234,0.5034250960307298,0.4993918053777209,0.5041933418693982,0.49644686299615876,0.4957426376440461,0.4986235595390525,0.4930537772087068,0.5043854033290653,0.4935019206145967,0.5003521126760564,0.49747119078104995,0.522733200550102,0.5541293213828425
5,0.4912291933418694,0.5381562099871959,0.5430217669654289,0.5248399487836107,0.5234955185659411,0.5380921895006402,0.5363636363636364,0.5363636363636364,0.4912291933418694,0.4912291933418694,0.4912291933418694,0.4912291933418694,0.4912291933418694,0.4912291933418694,0.4912291933418694,0.4912291933418694,0.4912291933418694,0.4912291933418694,0.514404609475032,0.4939180537772087,0.5134443021766966,0.5022407170294494,0.4997439180537772,0.5039692701664533,0.5026248399487836,0.4912291933418694,0.537708066581306,0.5421254801536491,0.5395006402048655,0.5396927016645326,0.5396286811779769,0.5373879641485275,0.5369398207426377,0.4852112676056338,0.4913572343149808,0.5060819462227913,0.4995518565941101,0.49948783610755443,0.49839948783610755,0.49206145966709347,0.4969910371318822,0.500832266325224,0.49686299615877083,0.5099231754161332,0.49750320102432777,0.4998079385403329,0.4965428937259923,0.5021766965428938,0.5022407170294494,0.5013444302176696,0.506145966709347,0.4992957746478873,0.502112676056338,0.49903969270166454,0.5019206145966709,0.509090909090909,0.5145705885142505,0.5430217669654289
6,0.48524327784891164,0.5531049935979514,0.5509923175416133,0.5540012804097311,0.5551536491677337,0.5525928297055057,0.5535531370038412,0.5528489116517286,0.48524327784891164,0.48524327784891164,0.48524327784891164,0.48524327784891164,0.48524327784891164,0.48524327784891164,0.48524327784891164,0.48524327784891164,0.48524327784891164,0.48524327784891164,0.5303777208706786,0.49926376440460946,0.5239116517285531,0.5146927016645326,0.5031049935979514,0.5049615877080665,0.509122919334187,0.48524327784891164,0.5573303457106275,0.5581626120358515,0.5575864276568502,0.5566901408450704,0.5435019206145967,0.5431177976952625,0.5506081946222792,0.4805697823303457,0.5049615877080665,0.499583866837388,0.4935019206145967,0.49369398207426374,0.492797695262484,0.49369398207426374,0.4991997439180538,0.4963188220230474,0.5029129321382843,0.49535851472471193,0.4986235595390525,0.49971190781049935,0.5034250960307298,0.5051536491677336,0.500416133162612,0.4993277848911652,0.49721510883482717,0.4939500640204866,0.5054737516005121,0.4922215108834827,0.4963188220230474,0.5002240717029449,0.5208315549864846,0.5581626120358515
7,0.49270166453265046,0.5369398207426377,0.5403329065300896,0.5238156209987196,0.5210627400768246,0.5338668373879641,0.5330985915492957,0.5330985915492957,0.49270166453265046,0.49270166453265046,0.49270166453265046,0.49270166453265046,0.49270166453265046,0.49270166453265046,0.49270166453265046,0.49270166453265046,0.49270166453265046,0.49270166453265046,0.5163252240717029,0.4974391805377721,0.5113316261203585,0.4886043533930858,0.5008962868117798,0.5017925736235596,0.4991677336747759,0.49270166453265046,0.5348271446862997,0.5391165172855313,0.5362996158770806,0.536235595390525,0.5363636363636364,0.5334827144686299,0.5329705505761844,0.4835467349551857,0.49238156209987194,0.5068501920614596,0.5,0.4974391805377721,0.4963508322663252,0.5019846350832267,0.5021766965428938,0.5003841229193342,0.5019206145966709,0.5069142125480154,0.503393085787452,0.4932778489116517,0.5014084507042254,0.49852752880921897,0.49468629961587707,0.49551856594110116,0.5012163892445582,0.4991037131882202,0.4954545454545455,0.49596670934699105,0.5017925736235596,0.49014084507042255,0.5135984255702566,0.5403329065300896
8,0.4931177976952625,0.5322983354673495,0.5362676056338028,0.5198783610755442,0.5180857874519846,0.5310819462227913,0.530313700384123,0.530313700384123,0.4931177976952625,0.4931177976952625,0.4931177976952625,0.4931177976952625,0.4931177976952625,0.4931177976952625,0.4931177976952625,0.4931177976952625,0.4931177976952625,0.4931177976952625,0.5129641485275288,0.5019526248399487,0.5027848911651729,0.490044814340589,0.4952944942381562,0.49062099871959025,0.49619078104993597,0.4931177976952625,0.5324903969270166,0.5360755441741357,0.5342829705505762,0.5341549295774648,0.5333866837387964,0.5313380281690141,0.5310819462227913,0.48319462227912935,0.49337387964148527,0.5040012804097311,0.4954225352112676,0.5025928297055058,0.5000320102432778,0.49439820742637647,0.5013764404609475,0.5004801536491678,0.4917733674775928,0.4958066581306018,0.49721510883482717,0.5032330345710627,0.4990717029449424,0.5015044814340589,0.49708706786171575,0.5005441741357234,0.5048335467349552,0.5024647887323944,0.4988796414852753,0.5016325224071703,0.49747119078104995,0.508674775928297,0.5122931189832598,0.5362676056338028
9,0.4762163892445583,0.5390204865556978,0.5465749039692702,0.5351152368758002,0.5337708066581306,0.5110435339308579,0.54151728553137,0.54151728553137,0.4762163892445583,0.4762163892445583,0.4762163892445583,0.4762163892445583,0.4762163892445583,0.4762163892445583,0.4762163892445583,0.4762163892445583,0.4762163892445583,0.4762163892445583,0.5138604353393086,0.5029129321382843,0.5201344430217669,0.5066901408450705,0.4874199743918054,0.5047695262483994,0.5152048655569782,0.4762163892445583,0.5364596670934699,0.5451664532650448,0.5448463508322663,0.5450384122919334,0.5449743918053778,0.5431177976952625,0.5425416133162612,0.5077784891165172,0.47672855313700385,0.4948463508322663,0.49951984635083224,0.5031049935979514,0.501696542893726,0.498943661971831,0.5034891165172856,0.49535851472471193,0.5062419974391805,0.49362996158770805,0.4986875800256082,0.5035531370038412,0.49670294494238154,0.5025928297055058,0.49369398207426374,0.49964788732394366,0.4965749039692702,0.4969590268886043,0.500416133162612,0.5024007682458387,0.5011843790012804,0.5075864276568502,0.510133020344288,0.5465749039692702
