,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,average_model,optimal_clustering
0,0.31497864551555826,0.7826418547895058,0.7826418547895058,0.7318486882245272,0.7432885906040269,0.7432885906040269,0.7432885906040269,0.7393227577791336,0.325045759609518,0.6770896888346553,0.7265100671140939,0.7736424649176327,0.7809640024405126,0.7846247712019524,0.7846247712019524,0.7846247712019524,0.7846247712019524,0.31497864551555826,0.7826418547895058,0.7826418547895058,0.7826418547895058,0.7826418547895058,0.7623550945698597,0.7393227577791336,0.74954240390482,0.31497864551555826,0.7826418547895058,0.7826418547895058,0.7846247712019524,0.7623550945698597,0.7643380109823062,0.7643380109823062,0.7559487492373398,0.7826418547895058,0.6809029896278218,0.5835875533862112,0.5597925564368518,0.6079926784624771,0.5424039048200122,0.5587248322147651,0.5729103111653447,0.5841976815131178,0.5448444173276388,0.5396583282489322,0.5840451494813911,0.7103134250785258,0.7846247712019524
1,0.31177547284929835,0.7708968883465528,0.7708968883465528,0.7554911531421599,0.74954240390482,0.74954240390482,0.74954240390482,0.7356619890176938,0.3221476510067114,0.6784624771201953,0.7165954850518609,0.7692190359975595,0.7704392922513728,0.7692190359975595,0.7692190359975595,0.7692190359975595,0.7692190359975595,0.31177547284929835,0.7708968883465528,0.7708968883465528,0.7708968883465528,0.7708968883465528,0.7707443563148261,0.7356619890176938,0.739170225747407,0.31177547284929835,0.7708968883465528,0.7708968883465528,0.7692190359975595,0.7707443563148261,0.7690665039658329,0.7690665039658329,0.7356619890176938,0.7708968883465528,0.7207138499084808,0.537980475899939,0.5550640634533252,0.4730018303843807,0.5459121415497254,0.5954850518608907,0.5715375228798047,0.5329469188529591,0.6049420378279439,0.5330994508846858,0.5848078096400244,0.7068899283664384,0.7708968883465528
2,0.30521659548505187,0.7725747406955461,0.7725747406955461,0.7562538133007932,0.7515253203172666,0.7515253203172666,0.7515253203172666,0.738255033557047,0.3158938377059182,0.6815131177547284,0.721934106162294,0.7712019524100061,0.7724222086638194,0.7712019524100061,0.7712019524100061,0.7712019524100061,0.7712019524100061,0.30521659548505187,0.7725747406955461,0.7725747406955461,0.7725747406955461,0.7725747406955461,0.7708968883465528,0.738255033557047,0.7405430140329469,0.30521659548505187,0.7725747406955461,0.7725747406955461,0.7712019524100061,0.7708968883465528,0.7695241000610128,0.7695241000610128,0.738255033557047,0.7725747406955461,0.726052471018914,0.5356924954240391,0.5774862721171447,0.5794691885295912,0.5812995729103112,0.5608602806589383,0.5346247712019524,0.5704697986577181,0.6038743136058572,0.5387431360585723,0.5330994508846858,0.7079858992610669,0.7725747406955461
3,0.32809640024405123,0.7640329469188529,0.7640329469188529,0.7379499694935937,0.7313910921293472,0.7313910921293472,0.7313910921293472,0.7178157413056742,0.3375533862111043,0.3160463697376449,0.6996644295302014,0.7577791336180598,0.7614399023794997,0.7620500305064063,0.7620500305064063,0.7620500305064063,0.7620500305064063,0.32809640024405123,0.7640329469188529,0.7640329469188529,0.7640329469188529,0.7640329469188529,0.7602196461256864,0.7178157413056742,0.7210189139719341,0.32809640024405123,0.7640329469188529,0.7640329469188529,0.7620500305064063,0.7602196461256864,0.7582367297132397,0.7582367297132397,0.7178157413056742,0.7640329469188529,0.7034777303233679,0.5680292861500915,0.5282184258694326,0.47681513117754726,0.573672971323978,0.550183038438072,0.5604026845637584,0.561012812690665,0.5983831604636973,0.585875533862111,0.5269981696156193,0.6854450545725713,0.7640329469188529
4,0.3354179377669311,0.7640329469188529,0.7640329469188529,0.7117144600366077,0.7252898108602807,0.7252898108602807,0.7252898108602807,0.7176632092739476,0.34395973154362414,0.6474984746796827,0.7085112873703477,0.7510677242220867,0.7593044539353264,0.764490543014033,0.764490543014033,0.764490543014033,0.764490543014033,0.3354179377669311,0.7640329469188529,0.7640329469188529,0.7640329469188529,0.7640329469188529,0.7406955460646736,0.7176632092739476,0.7272727272727273,0.3354179377669311,0.7640329469188529,0.7640329469188529,0.764490543014033,0.7406955460646736,0.7411531421598536,0.7411531421598536,0.7358145210494204,0.7640329469188529,0.4042098840756559,0.5738255033557047,0.5419463087248322,0.4701037217815741,0.5308114704087858,0.512660158633313,0.5405735204392923,0.5138804148871263,0.5225747406955461,0.5420988407565589,0.5721476510067114,0.6848914197907485,0.764490543014033
5,0.3213849908480781,0.7292556436851739,0.7292556436851739,0.7220866381940207,0.7258999389871873,0.7258999389871873,0.7258999389871873,0.7028676021964613,0.33084197681513117,0.34685784014643073,0.6606162294081758,0.6606162294081758,0.7162904209884076,0.7306284319707138,0.7306284319707138,0.7306284319707138,0.7306284319707138,0.3213849908480781,0.7292556436851739,0.7292556436851739,0.7292556436851739,0.7292556436851739,0.7028676021964613,0.7028676021964613,0.6796827333740085,0.3213849908480781,0.7292556436851739,0.7292556436851739,0.7306284319707138,0.7028676021964613,0.7028676021964613,0.7028676021964613,0.7135448444173277,0.7292556436851739,0.41214154972544237,0.536607687614399,0.5625381330079317,0.48474679682733374,0.5451494813910921,0.584960341671751,0.5585723001830384,0.5594874923733985,0.5335570469798657,0.5424039048200122,0.536150091519219,0.6479391227713377,0.7306284319707138
6,0.3476205003050641,0.7557962172056132,0.7557962172056132,0.7031726662599146,0.6917327638804149,0.6917327638804149,0.6917327638804149,0.6969188529591214,0.35707748627211716,0.3306894447834045,0.6911226357535082,0.7480170835875534,0.7528981086028066,0.7550335570469798,0.7550335570469798,0.7550335570469798,0.7550335570469798,0.3476205003050641,0.7557962172056132,0.7557962172056132,0.7557962172056132,0.7557962172056132,0.7422208663819402,0.6969188529591214,0.701647345942648,0.3476205003050641,0.7557962172056132,0.7557962172056132,0.7550335570469798,0.7422208663819402,0.7414582062233069,0.7414582062233069,0.7083587553386211,0.7557962172056132,0.3944478340451495,0.513117754728493,0.5254728492983527,0.5599450884685784,0.5353874313605858,0.5059487492373398,0.5193715680292862,0.5576571079926784,0.5289810860280659,0.533862111043319,0.5718425869432581,0.6641640114794477,0.7557962172056132
7,0.3267236119585113,0.7712019524100061,0.7712019524100061,0.7045454545454546,0.7254423428920074,0.7254423428920074,0.7254423428920074,0.7248322147651006,0.3349603416717511,0.6581757169005491,0.7132397803538744,0.7625076266015863,0.7692190359975595,0.7716595485051861,0.7716595485051861,0.7716595485051861,0.7716595485051861,0.3267236119585113,0.7712019524100061,0.7712019524100061,0.7712019524100061,0.7712019524100061,0.7539658328248933,0.7248322147651006,0.7332214765100671,0.3267236119585113,0.7712019524100061,0.7712019524100061,0.7716595485051861,0.7539658328248933,0.7544234289200732,0.7544234289200732,0.7396278218425869,0.7712019524100061,0.3915497254423429,0.5785539963392312,0.5507931665649787,0.5701647345942648,0.5732153752287981,0.5128126906650396,0.5697071384990848,0.5143380109823062,0.5382855399633923,0.5738255033557047,0.5805369127516778,0.6890945246649944,0.7716595485051861
8,0.3364856619890177,0.7544234289200732,0.7544234289200732,0.7283404514948139,0.7230018303843807,0.7230018303843807,0.7230018303843807,0.7072910311165345,0.3462477120195241,0.32687614399023796,0.6502440512507627,0.7478645515558268,0.7518303843807199,0.7521354484441732,0.7521354484441732,0.7521354484441732,0.7521354484441732,0.3364856619890177,0.7544234289200732,0.7544234289200732,0.7544234289200732,0.7544234289200732,0.74908480780964,0.7072910311165345,0.7104942037827944,0.3364856619890177,0.7544234289200732,0.7544234289200732,0.7521354484441732,0.74908480780964,0.7467968273337401,0.7467968273337401,0.7072910311165345,0.7544234289200732,0.37568639414277,0.5288285539963392,0.5468273337400854,0.6005186089078707,0.5367602196461256,0.5509456985967053,0.5645210494203783,0.5529286150091519,0.5887736424649176,0.5784014643075046,0.5237949969493594,0.665152645018417,0.7544234289200732
9,0.30811470408785846,0.7736424649176327,0.7736424649176327,0.7545759609517999,0.7489322757779133,0.7489322757779133,0.7489322757779133,0.7359670530811471,0.3172666259914582,0.6783099450884685,0.7184258694325808,0.7713544844417327,0.7716595485051861,0.7716595485051861,0.7716595485051861,0.7716595485051861,0.7716595485051861,0.30811470408785846,0.7736424649176327,0.7736424649176327,0.7736424649176327,0.7736424649176327,0.7737949969493594,0.7359670530811471,0.7385600976205003,0.30811470408785846,0.7736424649176327,0.7736424649176327,0.7716595485051861,0.7737949969493594,0.7718120805369127,0.7718120805369127,0.7359670530811471,0.7736424649176327,0.7228492983526541,0.5724527150701647,0.5311165344722392,0.5762660158633313,0.5367602196461256,0.5143380109823062,0.5700122025625382,0.5657413056741916,0.6070774862721171,0.5413361805979255,0.5896888346552777,0.7079011592434411,0.7737949969493594
