models,abilities,model_droped
kernel_kmeans_n_clusters_np_int641_kernel_gak_random_state_0,0.22549504,kmeans_n_clusters_2
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.22549504,kmeans_n_clusters_2
dbscan_eps_np_float640_4_min_samples_2,0.52137214,kmeans_n_clusters_3
dbscan_eps_np_float640_3_min_samples_2,0.52137214,kmeans_n_clusters_3
optics_min_samples_7_xi_0_1_min_cluster_size_0_2,0.52137214,kmeans_n_clusters_3
kernel_kmeans_n_clusters_np_int643_kernel_gak_random_state_0,0.52137214,kmeans_n_clusters_3
mean_shift_,0.52137214,kmeans_n_clusters_3
dbscan_eps_np_float640_2_min_samples_2,0.520702,kmeans_n_clusters_3
dbscan_eps_np_float640_1_min_samples_2,0.5094384,kmeans_n_clusters_3
kernel_kmeans_n_clusters_np_int644_kernel_gak_random_state_0,0.49613342,kmeans_n_clusters_3
kmeans_n_clusters_4,0.49145567,kmeans_n_clusters_3
kernel_kmeans_n_clusters_np_int648_kernel_gak_random_state_0,0.49134308,kmeans_n_clusters_3
kernel_kmeans_n_clusters_np_int645_kernel_gak_random_state_0,0.47217494,kmeans_n_clusters_3
kernel_kmeans_n_clusters_np_int647_kernel_gak_random_state_0,0.46032578,kmeans_n_clusters_3
kmeans_n_clusters_6,0.457267,kmeans_n_clusters_3
kmeans_n_clusters_5,0.45613056,kmeans_n_clusters_3
kernel_kmeans_n_clusters_np_int646_kernel_gak_random_state_0,0.45324072,kmeans_n_clusters_3
kmeans_n_clusters_2,0.45240474,kmeans_n_clusters_3
dbscan_eps_np_float640_7_min_samples_2,0.45240474,kmeans_n_clusters_3
dbscan_eps_np_float640_5_min_samples_2,0.45240474,kmeans_n_clusters_3
dbscan_eps_np_float640_8_min_samples_2,0.45240474,kmeans_n_clusters_3
dbscan_eps_np_float640_6_min_samples_2,0.45240474,kmeans_n_clusters_3
dbscan_eps_np_float640_9_min_samples_2,0.45240474,kmeans_n_clusters_3
kernel_kmeans_n_clusters_np_int642_kernel_gak_random_state_0,0.45240474,kmeans_n_clusters_3
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.43979257,kmeans_n_clusters_3
kmeans_n_clusters_8,0.4393718,kmeans_n_clusters_3
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.42896253,kmeans_n_clusters_3
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.42756683,kmeans_n_clusters_3
kmeans_n_clusters_7,0.4237097,kmeans_n_clusters_3
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.4190855,kmeans_n_clusters_3
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.41828182,kmeans_n_clusters_3
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.38317004,kmeans_n_clusters_3
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.36754295,kmeans_n_clusters_3
kmeans_n_clusters_1,0.22603065,kmeans_n_clusters_3
kernel_kmeans_n_clusters_np_int641_kernel_gak_random_state_0,0.22603065,kmeans_n_clusters_3
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.22603065,kmeans_n_clusters_3
dbscan_eps_np_float640_3_min_samples_2,0.5189161,kmeans_n_clusters_4
kmeans_n_clusters_3,0.5189161,kmeans_n_clusters_4
mean_shift_,0.5189161,kmeans_n_clusters_4
optics_min_samples_7_xi_0_1_min_cluster_size_0_2,0.5189161,kmeans_n_clusters_4
dbscan_eps_np_float640_4_min_samples_2,0.5189161,kmeans_n_clusters_4
kernel_kmeans_n_clusters_np_int643_kernel_gak_random_state_0,0.5189161,kmeans_n_clusters_4
dbscan_eps_np_float640_2_min_samples_2,0.5182501,kmeans_n_clusters_4
dbscan_eps_np_float640_1_min_samples_2,0.50715506,kmeans_n_clusters_4
kernel_kmeans_n_clusters_np_int644_kernel_gak_random_state_0,0.49392152,kmeans_n_clusters_4
kernel_kmeans_n_clusters_np_int648_kernel_gak_random_state_0,0.4891757,kmeans_n_clusters_4
kernel_kmeans_n_clusters_np_int645_kernel_gak_random_state_0,0.46999705,kmeans_n_clusters_4
kernel_kmeans_n_clusters_np_int647_kernel_gak_random_state_0,0.45827577,kmeans_n_clusters_4
kmeans_n_clusters_6,0.45511106,kmeans_n_clusters_4
kmeans_n_clusters_5,0.45482534,kmeans_n_clusters_4
kernel_kmeans_n_clusters_np_int646_kernel_gak_random_state_0,0.4510918,kmeans_n_clusters_4
kmeans_n_clusters_2,0.45038205,kmeans_n_clusters_4
dbscan_eps_np_float640_7_min_samples_2,0.45038205,kmeans_n_clusters_4
dbscan_eps_np_float640_5_min_samples_2,0.45038205,kmeans_n_clusters_4
dbscan_eps_np_float640_8_min_samples_2,0.45038205,kmeans_n_clusters_4
dbscan_eps_np_float640_6_min_samples_2,0.45038205,kmeans_n_clusters_4
dbscan_eps_np_float640_9_min_samples_2,0.45038205,kmeans_n_clusters_4
kernel_kmeans_n_clusters_np_int642_kernel_gak_random_state_0,0.45038205,kmeans_n_clusters_4
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.43836635,kmeans_n_clusters_4
kmeans_n_clusters_8,0.43739218,kmeans_n_clusters_4
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.42752096,kmeans_n_clusters_4
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.4262767,kmeans_n_clusters_4
kmeans_n_clusters_7,0.42246863,kmeans_n_clusters_4
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.4177338,kmeans_n_clusters_4
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.41692573,kmeans_n_clusters_4
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.38296896,kmeans_n_clusters_4
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.36697438,kmeans_n_clusters_4
kmeans_n_clusters_1,0.22654484,kmeans_n_clusters_4
kernel_kmeans_n_clusters_np_int641_kernel_gak_random_state_0,0.22654484,kmeans_n_clusters_4
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.22654484,kmeans_n_clusters_4
dbscan_eps_np_float640_3_min_samples_2,0.51577276,kmeans_n_clusters_5
kmeans_n_clusters_3,0.51577276,kmeans_n_clusters_5
mean_shift_,0.51577276,kmeans_n_clusters_5
optics_min_samples_7_xi_0_1_min_cluster_size_0_2,0.51577276,kmeans_n_clusters_5
dbscan_eps_np_float640_4_min_samples_2,0.51577276,kmeans_n_clusters_5
kernel_kmeans_n_clusters_np_int643_kernel_gak_random_state_0,0.51577276,kmeans_n_clusters_5
dbscan_eps_np_float640_2_min_samples_2,0.5151057,kmeans_n_clusters_5
dbscan_eps_np_float640_1_min_samples_2,0.50405014,kmeans_n_clusters_5
kernel_kmeans_n_clusters_np_int644_kernel_gak_random_state_0,0.49105203,kmeans_n_clusters_5
kernel_kmeans_n_clusters_np_int648_kernel_gak_random_state_0,0.48632658,kmeans_n_clusters_5
kmeans_n_clusters_4,0.48599297,kmeans_n_clusters_5
kernel_kmeans_n_clusters_np_int645_kernel_gak_random_state_0,0.46719638,kmeans_n_clusters_5
kernel_kmeans_n_clusters_np_int647_kernel_gak_random_state_0,0.45557138,kmeans_n_clusters_5
kmeans_n_clusters_6,0.4523748,kmeans_n_clusters_5
kernel_kmeans_n_clusters_np_int646_kernel_gak_random_state_0,0.44834414,kmeans_n_clusters_5
kmeans_n_clusters_2,0.44772786,kmeans_n_clusters_5
dbscan_eps_np_float640_7_min_samples_2,0.44772786,kmeans_n_clusters_5
dbscan_eps_np_float640_5_min_samples_2,0.44772786,kmeans_n_clusters_5
dbscan_eps_np_float640_8_min_samples_2,0.44772786,kmeans_n_clusters_5
dbscan_eps_np_float640_6_min_samples_2,0.44772786,kmeans_n_clusters_5
dbscan_eps_np_float640_9_min_samples_2,0.44772786,kmeans_n_clusters_5
kernel_kmeans_n_clusters_np_int642_kernel_gak_random_state_0,0.44772786,kmeans_n_clusters_5
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.43545678,kmeans_n_clusters_5
kmeans_n_clusters_8,0.434818,kmeans_n_clusters_5
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.42468408,kmeans_n_clusters_5
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.4235779,kmeans_n_clusters_5
kmeans_n_clusters_7,0.41961548,kmeans_n_clusters_5
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.41503945,kmeans_n_clusters_5
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.41424012,kmeans_n_clusters_5
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.3800159,kmeans_n_clusters_5
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.3639577,kmeans_n_clusters_5
kmeans_n_clusters_1,0.22518232,kmeans_n_clusters_5
kernel_kmeans_n_clusters_np_int641_kernel_gak_random_state_0,0.22518232,kmeans_n_clusters_5
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.22518232,kmeans_n_clusters_5
dbscan_eps_np_float640_3_min_samples_2,0.51681405,kmeans_n_clusters_6
kmeans_n_clusters_3,0.51681405,kmeans_n_clusters_6
mean_shift_,0.51681405,kmeans_n_clusters_6
optics_min_samples_7_xi_0_1_min_cluster_size_0_2,0.51681405,kmeans_n_clusters_6
dbscan_eps_np_float640_4_min_samples_2,0.51681405,kmeans_n_clusters_6
kernel_kmeans_n_clusters_np_int643_kernel_gak_random_state_0,0.51681405,kmeans_n_clusters_6
dbscan_eps_np_float640_2_min_samples_2,0.5161493,kmeans_n_clusters_6
dbscan_eps_np_float640_1_min_samples_2,0.5050779,kmeans_n_clusters_6
kernel_kmeans_n_clusters_np_int644_kernel_gak_random_state_0,0.49199826,kmeans_n_clusters_6
kernel_kmeans_n_clusters_np_int648_kernel_gak_random_state_0,0.4872592,kmeans_n_clusters_6
kmeans_n_clusters_4,0.4869901,kmeans_n_clusters_6
kernel_kmeans_n_clusters_np_int645_kernel_gak_random_state_0,0.46812522,kmeans_n_clusters_6
kernel_kmeans_n_clusters_np_int647_kernel_gak_random_state_0,0.45644027,kmeans_n_clusters_6
kmeans_n_clusters_5,0.45284086,kmeans_n_clusters_6
kernel_kmeans_n_clusters_np_int646_kernel_gak_random_state_0,0.44923458,kmeans_n_clusters_6
kmeans_n_clusters_2,0.44860682,kmeans_n_clusters_6
dbscan_eps_np_float640_7_min_samples_2,0.44860682,kmeans_n_clusters_6
dbscan_eps_np_float640_5_min_samples_2,0.44860682,kmeans_n_clusters_6
dbscan_eps_np_float640_8_min_samples_2,0.44860682,kmeans_n_clusters_6
dbscan_eps_np_float640_6_min_samples_2,0.44860682,kmeans_n_clusters_6
dbscan_eps_np_float640_9_min_samples_2,0.44860682,kmeans_n_clusters_6
kernel_kmeans_n_clusters_np_int642_kernel_gak_random_state_0,0.44860682,kmeans_n_clusters_6
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.436429,kmeans_n_clusters_6
kmeans_n_clusters_8,0.43565655,kmeans_n_clusters_6
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.42563716,kmeans_n_clusters_6
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.42449358,kmeans_n_clusters_6
kmeans_n_clusters_7,0.42066365,kmeans_n_clusters_6
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.41595185,kmeans_n_clusters_6
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.41514984,kmeans_n_clusters_6
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.38125223,kmeans_n_clusters_6
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.36512133,kmeans_n_clusters_6
kmeans_n_clusters_1,0.2258062,kmeans_n_clusters_6
kernel_kmeans_n_clusters_np_int641_kernel_gak_random_state_0,0.2258062,kmeans_n_clusters_6
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.2258062,kmeans_n_clusters_6
dbscan_eps_np_float640_3_min_samples_2,0.51654303,kmeans_n_clusters_7
kmeans_n_clusters_3,0.51654303,kmeans_n_clusters_7
mean_shift_,0.51654303,kmeans_n_clusters_7
optics_min_samples_7_xi_0_1_min_cluster_size_0_2,0.51654303,kmeans_n_clusters_7
dbscan_eps_np_float640_4_min_samples_2,0.51654303,kmeans_n_clusters_7
kernel_kmeans_n_clusters_np_int643_kernel_gak_random_state_0,0.51654303,kmeans_n_clusters_7
dbscan_eps_np_float640_2_min_samples_2,0.5158753,kmeans_n_clusters_7
dbscan_eps_np_float640_1_min_samples_2,0.5047215,kmeans_n_clusters_7
kernel_kmeans_n_clusters_np_int644_kernel_gak_random_state_0,0.49145746,kmeans_n_clusters_7
kmeans_n_clusters_4,0.48671243,kmeans_n_clusters_7
kernel_kmeans_n_clusters_np_int648_kernel_gak_random_state_0,0.48669195,kmeans_n_clusters_7
kernel_kmeans_n_clusters_np_int645_kernel_gak_random_state_0,0.46761662,kmeans_n_clusters_7
kernel_kmeans_n_clusters_np_int647_kernel_gak_random_state_0,0.45584458,kmeans_n_clusters_7
kmeans_n_clusters_6,0.452719,kmeans_n_clusters_7
kmeans_n_clusters_5,0.45214257,kmeans_n_clusters_7
kernel_kmeans_n_clusters_np_int646_kernel_gak_random_state_0,0.44866252,kmeans_n_clusters_7
dbscan_eps_np_float640_7_min_samples_2,0.44791424,kmeans_n_clusters_7
kmeans_n_clusters_2,0.44791424,kmeans_n_clusters_7
dbscan_eps_np_float640_5_min_samples_2,0.44791424,kmeans_n_clusters_7
dbscan_eps_np_float640_6_min_samples_2,0.44791424,kmeans_n_clusters_7
dbscan_eps_np_float640_9_min_samples_2,0.44791424,kmeans_n_clusters_7
kernel_kmeans_n_clusters_np_int642_kernel_gak_random_state_0,0.44791424,kmeans_n_clusters_7
dbscan_eps_np_float640_8_min_samples_2,0.44791424,kmeans_n_clusters_7
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.4357321,kmeans_n_clusters_7
kmeans_n_clusters_8,0.43494388,kmeans_n_clusters_7
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.42494708,kmeans_n_clusters_7
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.42363897,kmeans_n_clusters_7
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.41515264,kmeans_n_clusters_7
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.41434717,kmeans_n_clusters_7
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.38008317,kmeans_n_clusters_7
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.36434963,kmeans_n_clusters_7
kmeans_n_clusters_1,0.22422327,kmeans_n_clusters_7
kernel_kmeans_n_clusters_np_int641_kernel_gak_random_state_0,0.22422327,kmeans_n_clusters_7
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.22422327,kmeans_n_clusters_7
dbscan_eps_np_float640_3_min_samples_2,0.51478237,kmeans_n_clusters_8
kmeans_n_clusters_3,0.51478237,kmeans_n_clusters_8
mean_shift_,0.51478237,kmeans_n_clusters_8
optics_min_samples_7_xi_0_1_min_cluster_size_0_2,0.51478237,kmeans_n_clusters_8
dbscan_eps_np_float640_4_min_samples_2,0.51478237,kmeans_n_clusters_8
kernel_kmeans_n_clusters_np_int643_kernel_gak_random_state_0,0.51478237,kmeans_n_clusters_8
dbscan_eps_np_float640_2_min_samples_2,0.51412255,kmeans_n_clusters_8
dbscan_eps_np_float640_1_min_samples_2,0.50307643,kmeans_n_clusters_8
kernel_kmeans_n_clusters_np_int644_kernel_gak_random_state_0,0.49004534,kmeans_n_clusters_8
kernel_kmeans_n_clusters_np_int648_kernel_gak_random_state_0,0.48535123,kmeans_n_clusters_8
kmeans_n_clusters_4,0.48526052,kmeans_n_clusters_8
kernel_kmeans_n_clusters_np_int645_kernel_gak_random_state_0,0.46641976,kmeans_n_clusters_8
kernel_kmeans_n_clusters_np_int647_kernel_gak_random_state_0,0.45483077,kmeans_n_clusters_8
kmeans_n_clusters_6,0.45172358,kmeans_n_clusters_8
kmeans_n_clusters_5,0.45079798,kmeans_n_clusters_8
kernel_kmeans_n_clusters_np_int646_kernel_gak_random_state_0,0.44775936,kmeans_n_clusters_8
dbscan_eps_np_float640_7_min_samples_2,0.4470538,kmeans_n_clusters_8
kmeans_n_clusters_2,0.4470538,kmeans_n_clusters_8
dbscan_eps_np_float640_5_min_samples_2,0.4470538,kmeans_n_clusters_8
dbscan_eps_np_float640_6_min_samples_2,0.4470538,kmeans_n_clusters_8
dbscan_eps_np_float640_9_min_samples_2,0.4470538,kmeans_n_clusters_8
kernel_kmeans_n_clusters_np_int642_kernel_gak_random_state_0,0.4470538,kmeans_n_clusters_8
dbscan_eps_np_float640_8_min_samples_2,0.4470538,kmeans_n_clusters_8
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.43466207,kmeans_n_clusters_8
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.4240112,kmeans_n_clusters_8
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.42275167,kmeans_n_clusters_8
kmeans_n_clusters_7,0.41896117,kmeans_n_clusters_8
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.4143668,kmeans_n_clusters_8
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.41357407,kmeans_n_clusters_8
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.37944484,kmeans_n_clusters_8
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.36374366,kmeans_n_clusters_8
kmeans_n_clusters_1,0.22542071,kmeans_n_clusters_8
kernel_kmeans_n_clusters_np_int641_kernel_gak_random_state_0,0.22542071,kmeans_n_clusters_8
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.22542071,kmeans_n_clusters_8
dbscan_eps_np_float640_3_min_samples_2,0.5199666,dbscan_eps_np_float640_1_min_samples_2
kmeans_n_clusters_3,0.5199666,dbscan_eps_np_float640_1_min_samples_2
mean_shift_,0.5199666,dbscan_eps_np_float640_1_min_samples_2
optics_min_samples_7_xi_0_1_min_cluster_size_0_2,0.5199666,dbscan_eps_np_float640_1_min_samples_2
dbscan_eps_np_float640_4_min_samples_2,0.5199666,dbscan_eps_np_float640_1_min_samples_2
kernel_kmeans_n_clusters_np_int643_kernel_gak_random_state_0,0.5199666,dbscan_eps_np_float640_1_min_samples_2
dbscan_eps_np_float640_2_min_samples_2,0.51927245,dbscan_eps_np_float640_1_min_samples_2
kernel_kmeans_n_clusters_np_int644_kernel_gak_random_state_0,0.4948237,dbscan_eps_np_float640_1_min_samples_2
kmeans_n_clusters_4,0.49024627,dbscan_eps_np_float640_1_min_samples_2
kernel_kmeans_n_clusters_np_int648_kernel_gak_random_state_0,0.49004856,dbscan_eps_np_float640_1_min_samples_2
kernel_kmeans_n_clusters_np_int645_kernel_gak_random_state_0,0.47100538,dbscan_eps_np_float640_1_min_samples_2
kernel_kmeans_n_clusters_np_int647_kernel_gak_random_state_0,0.45920783,dbscan_eps_np_float640_1_min_samples_2
kmeans_n_clusters_6,0.4562186,dbscan_eps_np_float640_1_min_samples_2
kmeans_n_clusters_5,0.45512617,dbscan_eps_np_float640_1_min_samples_2
kernel_kmeans_n_clusters_np_int646_kernel_gak_random_state_0,0.4522079,dbscan_eps_np_float640_1_min_samples_2
kmeans_n_clusters_2,0.4512989,dbscan_eps_np_float640_1_min_samples_2
dbscan_eps_np_float640_7_min_samples_2,0.4512989,dbscan_eps_np_float640_1_min_samples_2
dbscan_eps_np_float640_5_min_samples_2,0.4512989,dbscan_eps_np_float640_1_min_samples_2
dbscan_eps_np_float640_8_min_samples_2,0.4512989,dbscan_eps_np_float640_1_min_samples_2
dbscan_eps_np_float640_6_min_samples_2,0.4512989,dbscan_eps_np_float640_1_min_samples_2
dbscan_eps_np_float640_9_min_samples_2,0.4512989,dbscan_eps_np_float640_1_min_samples_2
kernel_kmeans_n_clusters_np_int642_kernel_gak_random_state_0,0.4512989,dbscan_eps_np_float640_1_min_samples_2
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.4389292,dbscan_eps_np_float640_1_min_samples_2
kmeans_n_clusters_8,0.4383904,dbscan_eps_np_float640_1_min_samples_2
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.42816308,dbscan_eps_np_float640_1_min_samples_2
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.42669794,dbscan_eps_np_float640_1_min_samples_2
kmeans_n_clusters_7,0.42285126,dbscan_eps_np_float640_1_min_samples_2
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.41829637,dbscan_eps_np_float640_1_min_samples_2
