,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,average_model,optimal_clustering
0,0.46164026165538624,0.6308844103300941,0.6493364086663894,0.6463871138503422,0.6326993609861232,0.6261957878020191,0.5972322002495557,0.5972322002495557,0.583998185049344,0.6498657692743979,0.6498657692743979,0.6498657692743979,0.6498657692743979,0.46164026165538624,0.46164026165538624,0.46164026165538624,0.46164026165538624,0.46164026165538624,0.6360267705221764,0.6521344575944341,0.5897455287934359,0.6399591636102393,0.6088781336257421,0.5838469391613416,0.6091050024577457,0.46164026165538624,0.6498657692743979,0.6498657692743979,0.6205996899459296,0.6205996899459296,0.6285400990660567,0.6285400990660567,0.6115249366657844,0.6353461640261655,0.6498657692743979,0.5029303890800468,0.5020985366960335,0.4977880288879646,0.5086777328241389,0.5081483722161304,0.4960487011759368,0.4967293076719477,0.5036109955760578,0.4944606193519114,0.4944606193519114,0.5150300601202404,0.5172231254962756,0.47600862101561614,0.49763678299996217,0.5076946345521232,0.503686618520059,0.49052822626384845,0.49990547131999846,0.5086021098801377,0.5945529873763701,0.6521344575944341
1,0.460127802775362,0.6368586229061898,0.630128180890082,0.6277838696260445,0.6234733618179755,0.6224902635459598,0.5988959050175824,0.5988959050175824,0.571747268121148,0.6500926381064015,0.6500926381064015,0.6500926381064015,0.6500926381064015,0.460127802775362,0.460127802775362,0.460127802775362,0.460127802775362,0.460127802775362,0.6392785571142284,0.6398835406662381,0.6211290505539381,0.6190116081219041,0.617877263961886,0.604189511097667,0.6178016410178848,0.460127802775362,0.6500926381064015,0.6500926381064015,0.599122773849586,0.599122773849586,0.6275570007940409,0.6275570007940409,0.5870987257533936,0.6400347865542405,0.6500926381064015,0.49635119295194163,0.4977880288879646,0.4970317994479525,0.5062577986161001,0.49181381631186905,0.5068627821681098,0.5039891102960639,0.4945362422959126,0.49204068514387267,0.49136007864786174,0.5225923545203615,0.5197943055923168,0.479562899383673,0.500812946648013,0.49937611071199,0.49763678299996217,0.4811509812076984,0.49967860248799484,0.4878814232238061,0.5920423056355298,0.6500926381064015
2,0.44178923885506866,0.4394449275910311,0.556811736680909,0.5419140167126706,0.5655083752410481,0.6080840927137293,0.6073278632737172,0.5968162740575491,0.5936401104094983,0.5992362082655878,0.599311831209589,0.599311831209589,0.599311831209589,0.44178923885506866,0.44178923885506866,0.44178923885506866,0.44178923885506866,0.44178923885506866,0.5542405565848678,0.5844897341853519,0.5971943887775552,0.6124702234657995,0.6111090104737777,0.60936968276175,0.5847922259613567,0.44178923885506866,0.599311831209589,0.6169319771618709,0.6169319771618709,0.6061178961696979,0.6061178961696979,0.5968918970015503,0.5968918970015503,0.5489469505047831,0.599311831209589,0.4960865126479374,0.4884485953038152,0.4982795780239725,0.4982795780239725,0.4954059061519265,0.5005482663440087,0.4895829394638333,0.495935266759935,0.49404469315990474,0.49170038189586723,0.5164290845842628,0.5084886754641358,0.506749347752108,0.4932884637198926,0.4982795780239725,0.48890233296782243,0.5119673308881915,0.5031950693840511,0.48829734941581276,0.5582961070388757,0.6169319771618709
3,0.45789692592732634,0.6272923204900367,0.6267629598820282,0.6362158278821795,0.6301659923620827,0.6212424849699398,0.6222255832419556,0.5878927666654062,0.5227814118803645,0.6439293681703029,0.6438537452263017,0.6438537452263017,0.6438537452263017,0.45789692592732634,0.45789692592732634,0.45789692592732634,0.45789692592732634,0.45789692592732634,0.6358377131621734,0.6123189775777971,0.6182175672098915,0.5543918024728702,0.6128483381858055,0.6177638295458843,0.5624078345369985,0.45789692592732634,0.6438537452263017,0.6160245018338564,0.6160245018338564,0.6309222218020948,0.6309222218020948,0.6130752070178092,0.6130752070178092,0.631375959466102,0.6438537452263017,0.4955571520399289,0.5022875940560366,0.5047075282640753,0.5093205278481491,0.4884485953038152,0.5014557416720233,0.5058418724240935,0.4933640866638938,0.4984308239119749,0.5092449049041479,0.4833062351117329,0.4792225961356676,0.5134041668242144,0.4981283321359701,0.49064166067985027,0.5041781676560668,0.4875411199758007,0.5087155442961394,0.5095473966801528,0.5859503373323466,0.6439293681703029
4,0.4476500170151624,0.6190872310659054,0.5978371838015654,0.6072900518017167,0.6218852799939502,0.620750935833932,0.6031307898816501,0.6031307898816501,0.5998033803455969,0.6234733618179755,0.6234733618179755,0.6234733618179755,0.6234733618179755,0.4476500170151624,0.4476500170151624,0.4476500170151624,0.4476500170151624,0.4476500170151624,0.61999470639392,0.5601013347449616,0.6333799674821341,0.6240783453699853,0.6163648050818619,0.6117518054977881,0.6163648050818619,0.4476500170151624,0.6234733618179755,0.6234733618179755,0.6327749839301244,0.6327749839301244,0.6163648050818619,0.6163648050818619,0.5903505123454456,0.6213559193859417,0.6234733618179755,0.49362876696789804,0.49892237304798276,0.49975422543199605,0.488562029719817,0.48803266911180854,0.4937800128559005,0.5029303890800468,0.5054259462320868,0.49740991416795854,0.5042159791280675,0.5281884523764511,0.5125345029682006,0.48289030891972623,0.49128445570386053,0.49877112715998034,0.48077286648769235,0.5151056830642416,0.49937611071199,0.4912088327598593,0.5817943163955944,0.6333799674821341
5,0.45812379475932996,0.6382576473702122,0.642870646954286,0.6198812719779181,0.6201081408099217,0.6200325178659205,0.6192762884259084,0.6022611260256362,0.6028661095776459,0.6461980564903391,0.6455930729383295,0.6455930729383295,0.6455930729383295,0.45812379475932996,0.45812379475932996,0.45812379475932996,0.45812379475932996,0.45812379475932996,0.6455930729383295,0.6461980564903391,0.5971943887775552,0.6306953529700912,0.6182931901538927,0.6179150754338867,0.5732219155291716,0.45812379475932996,0.6455930729383295,0.5983287329375733,0.5983287329375733,0.6483911218663743,0.6483911218663743,0.5884221272734148,0.5884221272734148,0.6412825651302605,0.6455930729383295,0.5050100200400801,0.49896018451998336,0.49797708624796766,0.49434718493590957,0.5100011343441601,0.4931372178318902,0.502060725224033,0.508186183688131,0.4994139221839906,0.5117404620561878,0.4763489242636216,0.5179415434642871,0.5135554127122169,0.5002457745680039,0.507127462472114,0.5105304949521685,0.5081105607441297,0.5126479373842023,0.49200287367187207,0.5910646090023713,0.6483911218663743
6,0.4392180587590275,0.566188981737059,0.5431996067606912,0.5887246190494196,0.5635421786970167,0.609067190985745,0.608689076265739,0.5943207169055091,0.6010511589216169,0.6179150754338867,0.6179906983778879,0.6179906983778879,0.6179906983778879,0.4392180587590275,0.4392180587590275,0.4392180587590275,0.4392180587590275,0.4392180587590275,0.578439898665255,0.578439898665255,0.6106552728097705,0.6163269936098612,0.6137558135138201,0.6108821416417741,0.577683669225243,0.4392180587590275,0.6179906983778879,0.6272166975460355,0.6272166975460355,0.6071766173857148,0.6071766173857148,0.5943963398495103,0.5943963398495103,0.5732975384731728,0.6179906983778879,0.5027413317200439,0.5021363481680342,0.5007751351760124,0.4994895451279918,0.5029682005520475,0.4968427420879495,0.49298597194388777,0.5001701516240027,0.5046319053200741,0.5056906265360911,0.4825500056717208,0.4894316935758309,0.5090936590161455,0.4957840208719325,0.4970696109199531,0.5069762165841116,0.48323061216773167,0.503497561160056,0.5142360192082278,0.5678354012607425,0.6272166975460355
7,0.452187393655235,0.49188943925587025,0.49529247173592467,0.5540514992248649,0.5531440238968504,0.5886111846334178,0.5842250538813476,0.5842250538813476,0.5564714334329035,0.558059515256929,0.558059515256929,0.558059515256929,0.558059515256929,0.452187393655235,0.452187393655235,0.452187393655235,0.452187393655235,0.452187393655235,0.4763867357356222,0.4900744885998412,0.5737890876091806,0.5638824819450221,0.5911067417854577,0.5837713162173404,0.5901992664574431,0.452187393655235,0.558059515256929,0.558059515256929,0.5899723976254395,0.5899723976254395,0.5896699058494347,0.5896699058494347,0.5842250538813476,0.4850833742957613,0.558059515256929,0.5052747003440844,0.4978636518319658,0.49733429122395734,0.4990736189359852,0.5024010284720384,0.5027791431920444,0.5055771921200892,0.49884675010398155,0.49960297954399363,0.505123454456082,0.49960297954399363,0.5050478315120808,0.5074677657201195,0.49892237304798276,0.49430937346390896,0.4962755700079404,0.4983173894959731,0.4977880288879646,0.49748553711195975,0.5364983335944126,0.5911067417854577
8,0.45717850795931486,0.636934245850191,0.6414716224902636,0.6217340341059477,0.6218852799939502,0.6217340341059477,0.6206753128899308,0.6018451998336295,0.6046432487616743,0.6451771467463229,0.6447990320263168,0.6447990320263168,0.6447990320263168,0.45717850795931486,0.45717850795931486,0.45717850795931486,0.45717850795931486,0.45717850795931486,0.6437403108102998,0.6437403108102998,0.5940560366015049,0.6299013120580784,0.6198434605059175,0.6196165916739139,0.5848300374333573,0.45717850795931486,0.6447990320263168,0.5954928725375279,0.5954928725375279,0.6460089991303362,0.6460089991303362,0.5852837750973645,0.5852837750973645,0.6401860324422429,0.6447990320263168,0.5043672250160699,0.49740991416795854,0.5039134873520627,0.4930994063598896,0.5107195523121715,0.5040647332400651,0.4990736189359852,0.5020229137520323,0.5028547661360456,0.5117782735281885,0.4810753582636972,0.5203992891443264,0.5136688471282187,0.49982984837599725,0.4911332098158581,0.5086777328241389,0.49143570159186295,0.4870495708397928,0.4924187998638787,0.5905665778997349,0.6460089991303362
9,0.4589556471433433,0.6330396642341286,0.6201837637539229,0.6175369607138806,0.6146632888418346,0.6151926494498431,0.59749688055356,0.59749688055356,0.5777592921692442,0.6461224335463379,0.6461224335463379,0.6461224335463379,0.6461224335463379,0.4589556471433433,0.4589556471433433,0.4589556471433433,0.4589556471433433,0.4589556471433433,0.6352327296101637,0.6322078118501153,0.6226036979619617,0.5663402276250614,0.612999584073808,0.6011267818656181,0.6129239611298067,0.4589556471433433,0.6461224335463379,0.6461224335463379,0.6036223390176579,0.6036223390176579,0.6210156161379362,0.6210156161379362,0.5891783567134269,0.6358377131621734,0.6461224335463379,0.502438839944039,0.49366657843989864,0.5029682005520475,0.49154913600786476,0.4944228078799108,0.49434718493590957,0.48807048058380914,0.5068249706961092,0.5060687412560971,0.4922297425038757,0.5230082807123682,0.47861761258365787,0.48217189095171475,0.4985820697999773,0.5003970204560063,0.5031194464400499,0.4817181532877075,0.5022119711120354,0.4901123000718418,0.587618363411459,0.6461224335463379
