,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,average_model,optimal_clustering
10,0.36307909937522104,0.6345239498605053,0.6383747887932728,0.6372745490981964,0.6335808872647255,0.6100043223702306,0.6180203544343589,0.6185704742818972,0.5885496483162403,0.6111831506149554,0.6184918857322488,0.619277771228732,0.36472945891783565,0.36472945891783565,0.36307909937522104,0.36307909937522104,0.36307909937522104,0.36307909937522104,0.6378246689457346,0.6379032574953829,0.6370387834492515,0.6232857872607961,0.6173130574875241,0.6181775315336555,0.6350740697080436,0.36307909937522104,0.6380604345946795,0.6383747887932728,0.6370387834492515,0.6370387834492515,0.5978230971747417,0.5916931903021729,0.634209595661912,0.6385319658925694,0.5645015521238556,0.5344021376085505,0.5429682895202169,0.5572714055562105,0.5399819246335809,0.533301897913474,0.5520845612794216,0.5478407795984125,0.5536563322723879,0.53628826280011,0.5414751070768989,0.542260992573382,0.5515344414318833,0.5316515383708593,0.5338520177610122,0.5342449605092539,0.5411607528783057,0.5405320444811191,0.5537029032647721,0.6385319658925694
11,0.4293292467287516,0.6679240834610397,0.6725608078902904,0.672717984989587,0.6365672521513616,0.6366458407010098,0.6360171323038233,0.6371173719988997,0.6531494361271563,0.6691029117057645,0.4345946795551888,0.4318440803174977,0.4314511375692562,0.4314511375692562,0.4293292467287516,0.4293292467287516,0.4293292467287516,0.4293292467287516,0.6711462139966207,0.6752328185783332,0.6743683445322016,0.5977445086250933,0.6710676254469724,0.622264136115368,0.5828126841919132,0.4293292467287516,0.6722464536916971,0.6725608078902904,0.6722464536916971,0.6722464536916971,0.6731895162874769,0.6747612872804433,0.6323234704703524,0.6748398758300915,0.5378600337930763,0.527093402491257,0.5209634956186884,0.5071319108805847,0.5167983024873276,0.5135761719517467,0.5315729498212111,0.49667963377735863,0.5232425635584895,0.5132618177531534,0.524107037604621,0.5216707925655232,0.5254430429486424,0.5263861055444222,0.5191559589767771,0.5094895673700341,0.5112971040119455,0.5113756925615938,0.579261646022619,0.6748398758300915
12,0.47538213682266495,0.634916892608747,0.6949585445400606,0.6970018468309167,0.6970018468309167,0.6968446697316201,0.6925222995009627,0.6904004086604582,0.6812841369012534,0.6868639239262839,0.4833195803371449,0.4790757986561358,0.4767967307163346,0.4767967307163346,0.47538213682266495,0.47538213682266495,0.47538213682266495,0.47538213682266495,0.6313804078745727,0.6949585445400606,0.6969232582812684,0.6971590239302133,0.6959801956854886,0.6944084246925223,0.6879641636213604,0.47538213682266495,0.6303587567291445,0.6925222995009627,0.6956658414868954,0.6969232582812684,0.6918935911037761,0.6957444300365436,0.6933867735470942,0.6938583048449841,0.49762269637313844,0.5068175566819915,0.5168768910369759,0.4925930291956462,0.4970725765256002,0.5061888482848049,0.5143620574482298,0.4960509253801721,0.5187630162285355,0.5307084757750796,0.5073676765295296,0.5058744940862117,0.5080749734763645,0.5123187551573736,0.4833195803371449,0.4930645604935361,0.49078549255373494,0.48465558568116623,0.6093581498509001,0.6970018468309167
13,0.4326299658139809,0.6784549491139141,0.6841133246885929,0.6856065071319108,0.6368816063499548,0.6372745490981964,0.6365672521513616,0.6379032574953829,0.6688671460568195,0.6817556681991433,0.438366929938308,0.43467326810483714,0.43475185665448546,0.43475185665448546,0.4326299658139809,0.4326299658139809,0.4326299658139809,0.4326299658139809,0.6822271994970333,0.686628158277339,0.686628158277339,0.5932649612951393,0.6841919132382411,0.6206923651224017,0.6587292231521867,0.4326299658139809,0.6834060277417581,0.6841133246885929,0.6854493300326142,0.6854493300326142,0.6851349758340209,0.686392392628394,0.6325592361192974,0.6860780384298008,0.6465479979566977,0.522613855161303,0.5229282093598963,0.5123973437070218,0.5098039215686274,0.5263075169947738,0.5321230696687492,0.498251404770325,0.5239498605053243,0.5369955597469449,0.5205705528704467,0.5192345475264254,0.5156194742426029,0.505717316986915,0.5174270108845141,0.5347164918071436,0.5103540414161657,0.5212778498172816,0.5899351353396698,0.686392392628394
14,0.3818617627411686,0.4707454123934143,0.6242288498565759,0.6203780109238084,0.6196707139769736,0.6167629376399859,0.6161342292427994,0.61283351015757,0.5866635231246807,0.5945223780895124,0.3856340131242878,0.38445518487956304,0.3822547054894102,0.3822547054894102,0.3818617627411686,0.3818617627411686,0.3818617627411686,0.3818617627411686,0.5108255727140556,0.6212424849699398,0.6196707139769736,0.614326692600888,0.6122048017603835,0.6157412864945577,0.6159770521435027,0.3818617627411686,0.5105112185154623,0.6244646155055208,0.6109473849660104,0.60536759794098,0.6223427246650163,0.6089826712248025,0.6093756139730441,0.620535188023105,0.5362096742504617,0.534795080356792,0.5427325238712719,0.5278792879877402,0.5416322841761956,0.5242642147039176,0.5452473574600181,0.539274627686746,0.5342449605092539,0.5351094345553853,0.5380957994420213,0.5359739086015167,0.5346379032574954,0.5311014185233212,0.5373885024951864,0.5372313253958898,0.5329875437148808,0.530315533026838,0.5242438398947495,0.6244646155055208
15,0.47801485323588355,0.6425006876498094,0.7008133914888601,0.7033282250776062,0.7033282250776062,0.7029352823293646,0.6986915006483555,0.696805375456796,0.6880820464458328,0.6934260678219184,0.48728830209438484,0.48265157766513417,0.47958662422884984,0.47958662422884984,0.47801485323588355,0.47801485323588355,0.47801485323588355,0.47801485323588355,0.6391213800149318,0.7022279853825297,0.7036425792761994,0.7034854021769028,0.7019922197335848,0.7004204487406185,0.6946048960666431,0.47801485323588355,0.6377067861212621,0.6993987975951904,0.7018350426342882,0.7031710479783095,0.6991630319462454,0.702778105230068,0.6993987975951904,0.7004990372902669,0.6481590632244882,0.5100003929427482,0.5169161853118001,0.49939093874022555,0.514165586074109,0.5075641479036505,0.5173091280600417,0.5041062517191245,0.4923179692718771,0.475892962395379,0.4978191677472592,0.49514715705921647,0.503241777672993,0.5129867578293843,0.5209242013438642,0.506463908208574,0.5128295807300877,0.5068568509568155,0.620044737259559,0.7033282250776062
16,0.3805257573971472,0.5369955597469449,0.642618570474282,0.6441117529175999,0.6430115132225235,0.629730048331958,0.6312232307752761,0.6228928445125546,0.6122048017603835,0.6272938032928602,0.38406224213132145,0.38359071083343155,0.38068293449644386,0.38068293449644386,0.3805257573971472,0.3805257573971472,0.3805257573971472,0.3805257573971472,0.5374670910448348,0.6356241895555818,0.6431686903218201,0.6367244292506582,0.6287083971865299,0.629965813980903,0.6342881842115604,0.3805257573971472,0.5367597940979999,0.6428543361232268,0.6075680773311328,0.6303587567291445,0.6322448819207042,0.6346811269598019,0.625250501002004,0.635938543754175,0.6287869857361782,0.5396675704349876,0.5434398208181068,0.5256788085975873,0.5431254666195136,0.5515344414318833,0.5438327635663484,0.5380957994420213,0.5366812055483516,0.5399819246335809,0.5351094345553853,0.538017210892373,0.5301583559275413,0.5391174505874494,0.5352666116546819,0.5350308460057369,0.5402962788321741,0.5388030963888562,0.5405989902826713,0.6441117529175999
17,0.4771896734645762,0.6313804078745727,0.6890644033164368,0.6918150025541279,0.6918150025541279,0.6911862941569413,0.688121340720657,0.6865495697276907,0.6764902353727063,0.6826987307949232,0.48520570552870446,0.48182639789382686,0.4789186215568392,0.4789186215568392,0.4771896734645762,0.4771896734645762,0.4771896734645762,0.4771896734645762,0.6283154544382883,0.6905575857597548,0.6918150025541279,0.6919721796534245,0.6906361743094032,0.6899288773625682,0.6840347361389446,0.4771896734645762,0.626743683445322,0.6870996895752289,0.6907933514086998,0.6918935911037761,0.6878069865220637,0.6907147628590514,0.6884356949192503,0.6887500491178435,0.49377185744037094,0.5078392078274195,0.4892137215607686,0.49251444064599786,0.515147942944713,0.49581515973122714,0.48135486659593696,0.49919446736610473,0.49196432079845964,0.47585366812055485,0.4987229360682149,0.5072890879798814,0.5063460253841016,0.5037526032457071,0.5013949467562576,0.5086250933239027,0.49251444064599786,0.5073676765295296,0.6068869765675141,0.6918935911037761
18,0.4778576761365869,0.6421077449015679,0.699791740343432,0.7023851624818264,0.7023851624818264,0.7019922197335848,0.6994773861448387,0.6979842037015207,0.6883964006444261,0.6944477189673465,0.4862666509489567,0.4822586349168926,0.4793508585799049,0.4793508585799049,0.4778576761365869,0.4778576761365869,0.4778576761365869,0.4778576761365869,0.6383354945184486,0.7004990372902669,0.7018350426342882,0.702542339581123,0.7015206884356949,0.7009705685881567,0.6947620731659397,0.4778576761365869,0.6368423120751306,0.6983771464497622,0.7012063342371017,0.7026209281307714,0.6982199693504656,0.7012063342371017,0.699555974694487,0.6993987975951904,0.6487877716216747,0.49805493339620416,0.49200361507328383,0.5159731227160202,0.5162088883649653,0.4983692875947974,0.514165586074109,0.4960902196549963,0.5205312585956227,0.5026916578254549,0.5114935753860662,0.5065424967582223,0.5075641479036505,0.5094502730952101,0.4837518173602106,0.5059923769106841,0.5018271837793233,0.5018271837793233,0.6196925441296536,0.7026209281307714
19,0.3897599119808244,0.5326338952414633,0.6317340563479901,0.6338559471884946,0.6390427914652835,0.6300051082557271,0.6208888364965225,0.6198671853510943,0.5918110731266455,0.6406145624582499,0.39879759519038077,0.3932963967149986,0.39093874022554914,0.39093874022554914,0.3897599119808244,0.3897599119808244,0.3897599119808244,0.3897599119808244,0.5347557860819678,0.6354277181814609,0.6359778380289992,0.6439152815434791,0.6391999685645802,0.623010727337027,0.6211246021454674,0.3897599119808244,0.5353844944791544,0.6276474517662777,0.6421077449015679,0.6406931510078981,0.6179810601595348,0.6258399151243664,0.6404573853589532,0.6387284372666903,0.6405359739086015,0.5364847341742308,0.5327124837911116,0.5311407127981453,0.5298047074541239,0.5348343746316162,0.5283115250108059,0.5335769578372431,0.529333176156234,0.5348343746316162,0.5367204998231757,0.5331054265393532,0.531297889897442,0.5334197807379465,0.5317694211953319,0.5309835356988487,0.5350701402805611,0.5386852135643837,0.5434296334135228,0.6421077449015679
20,0.47703249636527956,0.643404455970765,0.7011670399622775,0.7034461079020786,0.7034461079020786,0.7031317537034854,0.6999882117175528,0.6984950292742348,0.6882785178199536,0.6946441903414673,0.48607017957483595,0.4819835749931235,0.4785256788085976,0.4785256788085976,0.47703249636527956,0.47703249636527956,0.47703249636527956,0.47703249636527956,0.6400251483358874,0.7015599827105191,0.7033675193524304,0.7034461079020786,0.7025816338559472,0.7014028056112225,0.6960587842351369,0.47703249636527956,0.6384533773429212,0.6989665605721247,0.701795748359464,0.7032103422531337,0.6982592636252898,0.7023458682070023,0.7002239773664977,0.7005383315650909,0.6509489567370034,0.5062674368344532,0.48866360171323037,0.5170340681362725,0.4948720971354474,0.5072890879798814,0.5108255727140556,0.502730952100279,0.5173484223348658,0.5020236551534442,0.5105898070651106,0.5058744940862117,0.5093323902707375,0.4888993673621753,0.5200204330229086,0.5075248536288263,0.5127116979056151,0.4855200597272977,0.620037460541999,0.7034461079020786
21,0.4494872097135447,0.6080003143541985,0.6568038036858029,0.6581398090298244,0.6581398090298244,0.6575896891822861,0.5208456127942159,0.5229675036347204,0.5321623639435734,0.5321623639435734,0.45734606467837635,0.4533380486463122,0.45090180360721444,0.45090180360721444,0.4494872097135447,0.4494872097135447,0.4494872097135447,0.4494872097135447,0.6046995952689693,0.6569609807850996,0.6579040433808794,0.6581398090298244,0.6562536838382648,0.6546033242956502,0.5091359188966168,0.4494872097135447,0.6032064128256514,0.6549962670438917,0.6572753349836928,0.6581398090298244,0.6546819128452984,0.6571967464340446,0.6535030846005737,0.6544461471963535,0.5086643875987269,0.5028488349247514,0.5269755196667846,0.5045777830170144,0.5063853196589257,0.5108648669888797,0.5214743211914025,0.5155801799677787,0.5269755196667846,0.5343628433337263,0.5100789814923966,0.5100789814923966,0.5097646272938033,0.5188023105033597,0.500255412786357,0.5031631891233447,0.5053636685134976,0.5140084089748124,0.5595868570838118,0.6581398090298244
22,0.4375024558921765,0.6728751620888836,0.6780620063656725,0.6822271994970333,0.6332665330661322,0.6330307674171873,0.6325592361192974,0.631458996424221,0.6656450155212386,0.6787693033125074,0.44284647726826204,0.4391528154347912,0.43978152383197766,0.43978152383197766,0.4375024558921765,0.4375024558921765,0.4375024558921765,0.4375024558921765,0.6760187040748163,0.6811269598019568,0.6823057880466816,0.6608511139926913,0.6813627254509018,0.6422256277260403,0.6687885575071713,0.4375024558921765,0.6768045895712994,0.6780620063656725,0.682148610947385,0.682148610947385,0.6815984910998467,0.6808911941530119,0.6356241895555818,0.6806554285040669,0.525835985696884,0.516405359739086,0.5238712719556761,0.51341899485245,0.5216707925655232,0.5303941215764864,0.5094109788203859,0.4916499665998664,0.5220637353137648,0.5102754528665173,0.5070533223309364,0.5218279696648198,0.5083893276749578,0.5240284490549727,0.5061888482848049,0.5068175566819915,0.5093323902707375,0.5192345475264254,0.5844717757955998,0.6822271994970333
23,0.38567330739911193,0.5276828166136194,0.6288262800110024,0.6354277181814609,0.6389642029156352,0.6101222051947032,0.6233250815356203,0.6229321387873786,0.6072930174073637,0.6371566662737239,0.3940822822114818,0.38913120358363784,0.38661636999489174,0.38661636999489174,0.38567330739911193,0.38567330739911193,0.38567330739911193,0.38567330739911193,0.5294117647058824,0.6331486502416598,0.6373924319226688,0.6415576250540296,0.6354277181814609,0.62473967542929,0.6237966128335102,0.38567330739911193,0.5298832960037723,0.6252897952768282,0.6380211403198554,0.6383354945184486,0.6226177845887854,0.6284333372627608,0.6393571456638768,0.6354277181814609,0.6382569059688004,0.5304334158513104,0.5344414318833746,0.5353844944791544,0.5301190616527172,0.5390781563126252,0.5300404731030689,0.537034854021769,0.5384494479154387,0.5299618845534205,0.5313764784470902,0.5329482494400566,0.527839993712916,0.5390781563126252,0.5390781563126252,0.5316908326456835,0.53231954104287,0.5311407127981453,0.5411913150920578,0.6393571456638768
24,0.38842390663680304,0.5290974105072891,0.6316554677983418,0.6331486502416598,0.6383354945184486,0.6285905143620575,0.6244253212306967,0.6225391960391371,0.6054068922158041,0.641164682305788,0.3976973554953043,0.39196039137097727,0.38952414633187943,0.38952414633187943,0.38842390663680304,0.38842390663680304,0.38842390663680304,0.38842390663680304,0.5309049471492003,0.6333844158906048,0.6357420723800542,0.6434437502455892,0.6399858540610633,0.6259185036740147,0.6208888364965225,0.38842390663680304,0.5313764784470902,0.627254509018036,0.6385712601673936,0.6389642029156352,0.6189241227553145,0.6263900349719046,0.6403787968093049,0.6366065464261857,0.6402216197100082,0.5308263585995521,0.5356202601280994,0.5313764784470902,0.5300404731030689,0.5382136822664938,0.5288616448583442,0.5283115250108059,0.5294903532555306,0.5342056662344297,0.5304334158513104,0.53231954104287,0.5333411921882981,0.529333176156234,0.535777437227396,0.5351487288302095,0.5270541082164328,0.538999567762977,0.5431065471538574,0.641164682305788
