,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,average_model,optimal_clustering
0,0.44982989234282517,0.6654238709978095,0.6844386447313231,0.6807102577247518,0.6649578226219882,0.6466887262897889,0.6455702101878175,0.6170480495875472,0.6019480822109335,0.6756769352658806,0.6756769352658806,0.6756769352658806,0.6756769352658806,0.44982989234282517,0.44982989234282517,0.44982989234282517,0.44982989234282517,0.44982989234282517,0.671855338584145,0.6890059188143729,0.6096844852495689,0.6724145966351307,0.6403504683786178,0.6013888241599478,0.6396980006524677,0.44982989234282517,0.6698047257305308,0.6872349349862515,0.6815491448012304,0.6635596774945239,0.5975672274782122,0.6243184042503612,0.6359696136458964,0.6711096611828308,0.6756769352658806,0.5037982942629445,0.5086451973714872,0.4958754718739805,0.5094840844479657,0.50957729412313,0.49317239129421636,0.49401127837069486,0.5044507619890944,0.49149461714125925,0.6116764105299315,0.6872349349862515
1,0.4503425455562287,0.6719019434217272,0.6718087337465629,0.668546395115813,0.6608099920771776,0.658945798573892,0.655963088968635,0.6247378477886004,0.5812089294868807,0.6785198303583913,0.6785198303583913,0.6785198303583913,0.6785198303583913,0.4503425455562287,0.4503425455562287,0.4503425455562287,0.4503425455562287,0.4503425455562287,0.6752574917276414,0.6839259915179196,0.6395581861397213,0.6569883953954421,0.6548445728666635,0.6337791862795358,0.6543785244908421,0.4503425455562287,0.6739525562753413,0.6822482173649624,0.6638859113575989,0.6734865078995199,0.6459896537260568,0.6290254928461574,0.5836323810411521,0.6760031691289556,0.6785198303583913,0.4968541734632055,0.4942443025586056,0.49396467353311274,0.5097171086358764,0.4872535769212844,0.507573286107098,0.5081325441580836,0.49508318963508413,0.48911777042457005,0.6117333719980875,0.6822482173649624
2,0.4371067716829007,0.42014261080300136,0.5613552686768887,0.5435522207205108,0.5784126392319523,0.6179335415016078,0.6071212191825511,0.6036724612014727,0.6068415901570583,0.6101971384629724,0.6097310900871511,0.6097310900871511,0.6097310900871511,0.4371067716829007,0.4371067716829007,0.4371067716829007,0.4371067716829007,0.4371067716829007,0.569744139441674,0.5963088968634944,0.6142051544950365,0.6252971058395862,0.6226872349349862,0.6203569930558792,0.5884792841496947,0.4371067716829007,0.5639651395814885,0.5929533485575803,0.605443445029594,0.5833527520156592,0.6162557673486508,0.5900638486274875,0.6160693479983222,0.5645243976324743,0.6097310900871511,0.4942443025586056,0.4895838188003915,0.49881157664165543,0.5009553991704339,0.49405788320827704,0.49965046371813393,0.48977023815072007,0.49405788320827704,0.49657454443771265,0.5534600639694548,0.6179335415016078
3,0.4454024327725218,0.654005685790185,0.6509297665097638,0.664911217784406,0.6561495083189635,0.6435662021717854,0.6224076059094934,0.6096378804119867,0.531062124248497,0.6666822016125273,0.666216153236706,0.666216153236706,0.666216153236706,0.4454024327725218,0.4454024327725218,0.4454024327725218,0.4454024327725218,0.4454024327725218,0.6639791210327632,0.6304236379736217,0.6470149601528639,0.5703033974926598,0.6334995572540429,0.6392785571142284,0.5824206552640164,0.4454024327725218,0.6619285081791489,0.596495316213823,0.6633266533066132,0.6436594118469497,0.598452719392273,0.6302372186232931,0.6266020412918861,0.6593186372745491,0.666216153236706,0.49172764132916996,0.5001165120939554,0.5061751409796337,0.5088782215593979,0.48669431887029874,0.5077597054574264,0.5061751409796337,0.49284615743114135,0.49881157664165543,0.5969130336469667,0.6666822016125273
4,0.42387099780957266,0.6310761056997717,0.6305168476487859,0.6395581861397213,0.6531667987137065,0.6478538472293424,0.6502772987836137,0.6364822668593,0.6181199608519364,0.6258563638905719,0.6258563638905719,0.6258563638905719,0.6258563638905719,0.42387099780957266,0.42387099780957266,0.42387099780957266,0.42387099780957266,0.42387099780957266,0.6307964766742787,0.5929533485575803,0.6509297665097638,0.654005685790185,0.6488791536561495,0.6449643472992497,0.6488791536561495,0.42387099780957266,0.6309828960246073,0.5394509950132824,0.6502772987836137,0.6382532506874213,0.6302372186232931,0.6230600736356434,0.6094514610616582,0.632847089527893,0.6258563638905719,0.49536281866057696,0.49862515729132684,0.5008621894952696,0.48669431887029874,0.4865078995199702,0.4933122058069628,0.5025399636482267,0.5048702055273337,0.4968541734632055,0.5827451630219957,0.6531667987137065
5,0.44852495689052524,0.6709232418325022,0.6746516288390735,0.6444516940858461,0.6437992263596961,0.6416554038309177,0.6131332432306473,0.6258097590529897,0.6248776623013469,0.6705504031318451,0.6698979354056951,0.6698979354056951,0.6698979354056951,0.44852495689052524,0.44852495689052524,0.44852495689052524,0.44852495689052524,0.44852495689052524,0.678100386820152,0.6748380481894021,0.6123875658293331,0.656662161532367,0.6410961457799319,0.6396047909773035,0.5865684858088269,0.44852495689052524,0.6772614997436734,0.601761662860605,0.6433331779838747,0.6588991937363098,0.6431467586335462,0.612014727128676,0.6033462273383977,0.6744652094887449,0.6698979354056951,0.5099501328237871,0.5015612620590018,0.49615510089947334,0.49429090739618775,0.5125600037283871,0.48925758493731647,0.503984713613273,0.5098569231486229,0.4971804073262805,0.6035119334275786,0.6772614997436734
6,0.4364543039567507,0.593512606608566,0.5398238337139395,0.6085193643100154,0.5751503006012024,0.6179335415016078,0.603113203150487,0.598452719392273,0.6166286060493079,0.6374143636109428,0.6369483152351214,0.6369483152351214,0.6369483152351214,0.4364543039567507,0.4364543039567507,0.4364543039567507,0.4364543039567507,0.4364543039567507,0.6056298643799226,0.5852169455189449,0.6331267185533859,0.6286526541455003,0.6243650090879433,0.620636622081372,0.5904366873281447,0.4364543039567507,0.6009693806217086,0.5976138323157943,0.6336859766043715,0.5840052197418092,0.6274409283683646,0.5889453325255162,0.6162557673486508,0.6015286386726942,0.6369483152351214,0.5084121731835765,0.5021671249475695,0.4998368830684625,0.5004893507946124,0.5018874959220767,0.4968541734632055,0.49293936710630565,0.5011418185207624,0.5010486088455982,0.5706486185117866,0.6374143636109428
7,0.4430255860558326,0.5311087290860791,0.5304562613599292,0.5715617281073776,0.5696043249289277,0.591881437293191,0.591881437293191,0.5917882276180267,0.566435195973342,0.5161019713846298,0.5161019713846298,0.5161019713846298,0.5161019713846298,0.4430255860558326,0.4430255860558326,0.4430255860558326,0.4430255860558326,0.4430255860558326,0.516195181059794,0.5210420841683366,0.5703500023302419,0.5785524537446987,0.5954234049494338,0.5916018082676981,0.5943048888474624,0.4430255860558326,0.5215081325441581,0.5604697767628279,0.5064081651675444,0.5666216153236706,0.5799505988721629,0.5604697767628279,0.5956098242997623,0.5252365195507294,0.5161019713846298,0.5051032297152445,0.4971804073262805,0.49764645570210186,0.49783287505243046,0.4992310201798947,0.5040779232884374,0.5057556974413944,0.49615510089947334,0.49979027823088035,0.5259131527482183,0.5956098242997623
8,0.44521601342219325,0.6708766369949201,0.6752574917276414,0.651675443911078,0.6513026052104208,0.6499044600829567,0.615323670597008,0.6285594444703361,0.6320082024514144,0.6718087337465629,0.6712494756955772,0.6712494756955772,0.6712494756955772,0.44521601342219325,0.44521601342219325,0.44521601342219325,0.44521601342219325,0.44521601342219325,0.6783334110080627,0.6748846530269842,0.6086125739851797,0.6615556694784919,0.6488791536561495,0.6470149601528639,0.6070280095073869,0.44521601342219325,0.6776809432819126,0.5980798806916158,0.6488791536561495,0.6647247984340775,0.6463624924267138,0.6108496061891224,0.6013422193223656,0.6748846530269842,0.6712494756955772,0.5101831570116978,0.49508318963508413,0.5052430442279908,0.49023628652654144,0.5129794472666263,0.5097171086358764,0.49648133476254835,0.5044041571515123,0.502633173323391,0.6046597933161758,0.6776809432819126
9,0.4478724891643753,0.6689658386540522,0.662254742042224,0.6585263550356527,0.6522813067996458,0.65433191965326,0.6509763713473459,0.6249708719765111,0.5890851470382625,0.6759565642913734,0.6759565642913734,0.6759565642913734,0.6759565642913734,0.4478724891643753,0.4478724891643753,0.4478724891643753,0.4478724891643753,0.4478724891643753,0.6720417579344736,0.6771682900685091,0.6437060166845319,0.569045066877942,0.6504171132963602,0.6323344363144895,0.6499510649205388,0.4478724891643753,0.6705504031318451,0.6744652094887449,0.6553572260800671,0.6681269515775737,0.6445449037610104,0.6303770331360395,0.5896444050892483,0.6727874353357879,0.6759565642913734,0.5010952136831803,0.48925758493731647,0.5058489071165587,0.49000326233863073,0.4896304236379736,0.4913081977909307,0.484131052803281,0.5047303910145873,0.5072470522440229,0.6086764398737181,0.6759565642913734
