,abilities
kmeans_n_clusters_1,0.51986927
kmeans_n_clusters_2,0.5413067
kmeans_n_clusters_3,0.5381495
kmeans_n_clusters_4,0.5376798
kmeans_n_clusters_5,0.506248
kmeans_n_clusters_6,0.5080966
kmeans_n_clusters_7,0.4916535
kmeans_n_clusters_8,0.49127263
dbscan_eps_0_1_min_samples_2,0.51986927
dbscan_eps_0_2_min_samples_2,0.51986927
dbscan_eps_0_3_min_samples_2,0.51986927
dbscan_eps_0_4_min_samples_2,0.51986927
dbscan_eps_0_5_min_samples_2,0.51986927
dbscan_eps_0_6_min_samples_2,0.51986927
dbscan_eps_0_7_min_samples_2,0.51986927
dbscan_eps_0_8_min_samples_2,0.51986927
dbscan_eps_0_9_min_samples_2,0.51986927
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.51986927
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.502268
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.47380158
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.48110488
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.46913728
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.46178353
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.4608473
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.46549237
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.51986927
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.54230684
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5329133
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5080036
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.49803603
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.48882234
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.48312557
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.47477072
mean_shift_,0.5258339
optics_,0.52063954
random_model_n1,0.4831355
random_model_n2,0.48303524
random_model_n3,0.48393685
random_model_n4,0.4831042
random_model_n5,0.48323023
random_model_n6,0.4830404
random_model_n7,0.48313683
random_model_n8,0.48326513
random_model_n9,0.48312518
random_model_n10,0.48292866
random_model_n11,0.48314244
random_model_n12,0.48294002
random_model_n13,0.48293716
random_model_n14,0.48290074
random_model_n15,0.48318145
random_model_n16,0.48294201
random_model_n17,0.48313564
random_model_n18,0.48322845
random_model_n19,0.48319232
average_model,0.5067743
optimal_clustering,0.5435919
