,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,average_model,optimal_clustering
0,0.4600354555264375,0.6343456143055342,0.6523816864498228,0.6500308308925543,0.6389317095729922,0.6226684137505781,0.6226684137505781,0.5961153075381532,0.5834361029751811,0.6513411438261137,0.6513411438261137,0.6513411438261137,0.6513411438261137,0.4600354555264375,0.4600354555264375,0.4600354555264375,0.4600354555264375,0.4600354555264375,0.6387004778788345,0.6562355480191151,0.5858254971481425,0.6432865731462926,0.6175427778634192,0.5811237860336057,0.6169646986280253,0.4600354555264375,0.6513411438261137,0.6513411438261137,0.6177354709418837,0.6177354709418837,0.6336904578387544,0.6336904578387544,0.6108370587328503,0.6381609372591337,0.6513411438261137,0.49957607522737785,0.49406505318328964,0.49961461384307077,0.4966856790504085,0.5058964082010174,0.49051950053954063,0.5155310621242485,0.49171419762602125,0.5056651765068598,0.5003083089255433,0.5146061353476183,0.48566363496223214,0.4907121936180052,0.5112918143980268,0.4924849699398798,0.4939879759519038,0.49926776630183445,0.49236935409280097,0.6083791514653237,0.6562355480191151
1,0.4604208416833667,0.6418221057499615,0.6364266995529521,0.6340758439956837,0.6313010636657931,0.6277555110220441,0.6277555110220441,0.6006628641899183,0.5723755202713119,0.656351163866194,0.656351163866194,0.656351163866194,0.656351163866194,0.4604208416833667,0.4604208416833667,0.4604208416833667,0.4604208416833667,0.4604208416833667,0.6442500385386157,0.6474487436411284,0.6222444889779559,0.6240943425312163,0.6243255742253738,0.606944658547865,0.6240558039155234,0.4604208416833667,0.656351163866194,0.656351163866194,0.6005472483428396,0.6005472483428396,0.6335363033759828,0.6335363033759828,0.5900262062586712,0.644095884075844,0.656351163866194,0.5068213349776476,0.5072452597502698,0.4952212116540774,0.5028518575612764,0.5001926930784646,0.5050870972714661,0.5195390781563126,0.4949514413442269,0.4879374132881147,0.4982272236781255,0.5136812085709881,0.5032372437182057,0.4919454293201788,0.508131647911207,0.4910205025435486,0.4976106058270387,0.4900184985355326,0.49992292276861416,0.608079406676601,0.656351163866194
2,0.4403807615230461,0.44280869431170033,0.5591182364729459,0.5449360258979498,0.5660551872976722,0.6088715893325112,0.6014721751194697,0.6014721751194697,0.5943039926005858,0.599275474024973,0.5996223215662093,0.5996223215662093,0.5996223215662093,0.4403807615230461,0.4403807615230461,0.4403807615230461,0.4403807615230461,0.4403807615230461,0.5522198242639125,0.5858640357638354,0.5989286264837367,0.6137659935255125,0.6128410667488824,0.6107214428857716,0.5874826576229382,0.4403807615230461,0.5996223215662093,0.6201248651148451,0.6201248651148451,0.6079081239401881,0.6079081239401881,0.5994681671034376,0.5994681671034376,0.5457453368275011,0.5996223215662093,0.498496993987976,0.49290889471250193,0.49653152458763683,0.4976106058270387,0.5018113149375675,0.49737937413288114,0.5062047171265608,0.4912517342377062,0.5053568675813165,0.5009249267766301,0.49171419762602125,0.5085555726838292,0.5031216278711269,0.4877061815939571,0.5117542777863419,0.5017727763218746,0.4907121936180052,0.4801911515338369,0.5704443074182554,0.6201248651148451
3,0.45510251271774316,0.630877138893171,0.6286033605672884,0.6386234006474487,0.6318020656698011,0.6202019423462309,0.6034761831355018,0.6014721751194697,0.525474024973023,0.6474487436411284,0.6471018960998921,0.6471018960998921,0.6471018960998921,0.45510251271774316,0.45510251271774316,0.45510251271774316,0.45510251271774316,0.45510251271774316,0.6390858640357638,0.6132649915215046,0.6238245722213658,0.5598890087868044,0.6129181439802682,0.6168105441652536,0.569253892400185,0.45510251271774316,0.6471018960998921,0.6209727146600894,0.6209727146600894,0.630877138893171,0.630877138893171,0.6175813164791121,0.6175813164791121,0.6346924618467704,0.6471018960998921,0.49772622167411745,0.5006936950824726,0.5089409588407584,0.49745645136426697,0.48007553568675815,0.48820718359796517,0.4864729458917836,0.4907892708493911,0.5031987051025127,0.5004624633883151,0.5092878063819948,0.49267766301834437,0.49294743332819485,0.5045090180360722,0.5166872205950362,0.493371358100817,0.5102127331586249,0.5134114382611377,0.5980979052121336,0.6471018960998921
4,0.4436180052412517,0.6210112532757823,0.6012794820410051,0.6091413596423616,0.6264066594727917,0.6214351780484045,0.6214351780484045,0.6083320487128102,0.6030522583628796,0.6273701248651149,0.6273701248651149,0.6273701248651149,0.6273701248651149,0.4436180052412517,0.4436180052412517,0.4436180052412517,0.4436180052412517,0.4436180052412517,0.6214351780484045,0.5626637891166949,0.6389702481886851,0.629297055649761,0.6226298751348851,0.6184677046400493,0.6226298751348851,0.4436180052412517,0.6273701248651149,0.6273701248651149,0.6366193926314166,0.6366193926314166,0.6226298751348851,0.6226298751348851,0.594188376753507,0.6223601048250347,0.6273701248651149,0.5078233389856637,0.5064744874364113,0.5079389548327424,0.48836133806073684,0.4925620471712656,0.49260058578695853,0.5098273470016957,0.4999614613843071,0.4937952828734392,0.5069369508247263,0.4963388315091722,0.5007707723138585,0.5038153229535995,0.495413904732542,0.508671188530908,0.49868968706644057,0.4768382919685525,0.507168182518884,0.5991184648499278,0.6389702481886851
5,0.4537536611684908,0.6365423154000308,0.6417450285185756,0.6165407738554031,0.6172730075535687,0.6139972252196702,0.5953059966086018,0.5980807769384924,0.6027054108216433,0.6419377215970402,0.6414367195930322,0.6414367195930322,0.6414367195930322,0.4537536611684908,0.4537536611684908,0.4537536611684908,0.4537536611684908,0.4537536611684908,0.6423616463696624,0.6429011869893634,0.6007014028056112,0.63033759827347,0.6152689995375367,0.614536765839371,0.5780792353938646,0.4537536611684908,0.6414367195930322,0.6018190226607061,0.6018190226607061,0.6455603514721752,0.6455603514721752,0.5929551410513334,0.5929551410513334,0.6392014798828426,0.6414367195930322,0.5039309388006783,0.5054339448127023,0.5124479728688146,0.5044319408046863,0.5080931092955141,0.5028903961769693,0.48389085864035764,0.49298597194388777,0.4934484353322029,0.4975720672113458,0.49329428086943117,0.4931015877909665,0.49090488669646987,0.49105904115924154,0.5077077231385848,0.4954909819639279,0.4892091876059812,0.49171419762602125,0.6003845297432472,0.6455603514721752
6,0.4403036842916602,0.5720672113457684,0.5404655464775705,0.5922999845845537,0.56312625250501,0.6060197317712348,0.595691382765531,0.595691382765531,0.6027054108216433,0.6187760135655928,0.6188916294126715,0.6188916294126715,0.6188916294126715,0.4403036842916602,0.4403036842916602,0.4403036842916602,0.4403036842916602,0.4403036842916602,0.5834361029751811,0.5756898412209034,0.6139586866039772,0.6152304609218436,0.6109141359642362,0.6081778942500385,0.5788114690920302,0.4403036842916602,0.6188916294126715,0.6285262833359025,0.6285262833359025,0.604362571296439,0.604362571296439,0.5922229073531678,0.5922229073531678,0.579428086943117,0.6188916294126715,0.4991906890704486,0.4919068907044859,0.5043163249576075,0.5004624633883151,0.5112918143980268,0.5043163249576075,0.4886311083705873,0.4907892708493911,0.5072837983659627,0.5008478495452443,0.5105981193155542,0.4885925697548944,0.504046554647757,0.5089794974564513,0.48847695390781565,0.49768768305842453,0.4961846770464005,0.47942037921997843,0.5793567191362782,0.6285262833359025
7,0.4508247263758286,0.487783258825343,0.4919068907044859,0.5469785725296747,0.5506012024048096,0.5903730537999075,0.5903730537999075,0.5812008632649915,0.5566517650685987,0.5585016186218591,0.5585016186218591,0.5585016186218591,0.5585016186218591,0.4508247263758286,0.4508247263758286,0.4508247263758286,0.4508247263758286,0.4508247263758286,0.47279173732079544,0.48905503314320947,0.5754586095267458,0.5584245413904733,0.5930322182827192,0.5805457067982118,0.5922229073531678,0.4508247263758286,0.5585016186218591,0.5585016186218591,0.5893325111761986,0.5893325111761986,0.5894481270232773,0.5894481270232773,0.5812008632649915,0.48073069215353786,0.5585016186218591,0.4928318174811161,0.5046631724988438,0.5056651765068598,0.5028903961769693,0.4969939879759519,0.4985740712193618,0.5038538615692925,0.5039309388006783,0.5,0.49680129489748726,0.48944041930013876,0.483698165561893,0.5016186218591028,0.5023893941729614,0.49537536611684907,0.4931786650223524,0.50408509326345,0.4958763681208571,0.5446248622601327,0.5930322182827192
8,0.4544858948666564,0.6381223986434408,0.643093880067828,0.61966240172653,0.6193926314166796,0.6166563897024819,0.5953445352242948,0.5981193155541853,0.6032834900570372,0.6450593494681671,0.6449437336210884,0.6449437336210884,0.6449437336210884,0.4544858948666564,0.4544858948666564,0.4544858948666564,0.4544858948666564,0.4544858948666564,0.6438646523816864,0.6444041930013874,0.6005857869585325,0.6306073685833204,0.6159241560043163,0.616116849082781,0.583474641590874,0.4544858948666564,0.6449437336210884,0.601857561276399,0.601857561276399,0.6472945891783567,0.6472945891783567,0.5920687528903962,0.5920687528903962,0.6410127948204101,0.6449437336210884,0.4906351163866194,0.5056266378911669,0.5150300601202404,0.5043163249576075,0.5102898103900108,0.4944504393402189,0.4855480191151534,0.5058193309696316,0.496955449360259,0.5002312316941575,0.49418066903036845,0.5104825034684755,0.5093648836133806,0.5101356559272391,0.48839987667642976,0.49421920764606136,0.5102127331586249,0.49198396793587174,0.6016834238277124,0.6472945891783567
9,0.45968860798520117,0.6407815631262525,0.629297055649761,0.6271003545552644,0.6244797286881455,0.6243255742253738,0.6243255742253738,0.599776476028981,0.5761137659935255,0.656312625250501,0.656312625250501,0.656312625250501,0.656312625250501,0.45968860798520117,0.45968860798520117,0.45968860798520117,0.45968860798520117,0.45968860798520117,0.644596886079852,0.6426314166795128,0.6267535070140281,0.564667797132727,0.6211268691228611,0.6064436565438569,0.6213966394327116,0.45968860798520117,0.656312625250501,0.656312625250501,0.6034376445198089,0.6034376445198089,0.6287189764143672,0.6287189764143672,0.5894481270232773,0.6438261137659935,0.656312625250501,0.49383382148913213,0.4915600431632496,0.5035070140280561,0.4960305225836288,0.49776476028981037,0.5069754894404193,0.5144905195005396,0.49683983351318023,0.5105595806998613,0.5016571604747957,0.4862031755819331,0.5080545706798212,0.5067827963619547,0.5063203329736395,0.5119469708648066,0.5063588715893325,0.48866964698628024,0.5014259287806382,0.6044225202541836,0.656312625250501
