,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,average_model,optimal_clustering
0,0.33145536355730326,0.7654554391802473,0.7654554391802473,0.7654554391802473,0.7375505728438008,0.7375505728438008,0.7375505728438008,0.7375505728438008,0.7633379967482135,0.7654554391802473,0.7654554391802473,0.7654554391802473,0.7654554391802473,0.7654554391802473,0.7654554391802473,0.7654554391802473,0.7654554391802473,0.33145536355730326,0.7654554391802473,0.7654554391802473,0.7654554391802473,0.7654554391802473,0.7654554391802473,0.7654554391802473,0.7654554391802473,0.33145536355730326,0.554316179528869,0.7071501493553144,0.7654554391802473,0.716376148523462,0.716376148523462,0.716376148523462,0.716376148523462,0.7654554391802473,0.7654554391802473,0.5519718682648316,0.5657352440730518,0.554316179528869,0.5611978674329792,0.5485688357847771,0.5610466215449768,0.5387378530646199,0.5552992778008848,0.5709532272091352,0.560063523272961,0.553559950088857,0.5672477029530759,0.5433508526486936,0.5338979846485423,0.549249442280788,0.5518206223768292,0.5543918024728702,0.552123114152834,0.5481907210647711,0.6957702967080212,0.7654554391802473
1,0.3665822210458653,0.5797633001852762,0.7071123378833138,0.6919121261390706,0.6897946837070367,0.692063372027073,0.6441184255303058,0.6512269822664196,0.7038605512912618,0.7071123378833138,0.7071123378833138,0.7071123378833138,0.5797633001852762,0.5797633001852762,0.5797633001852762,0.5797633001852762,0.5797633001852762,0.3665822210458653,0.5797633001852762,0.7071123378833138,0.6900971754830415,0.6925927326350815,0.6326993609861232,0.6670321775626725,0.6872235036109956,0.3665822210458653,0.7071123378833138,0.5643362196090294,0.6730820130827693,0.6730820130827693,0.6730820130827693,0.6730820130827693,0.6716451771467463,0.7071123378833138,0.7071123378833138,0.5458842212727342,0.558437629976935,0.5275834688244413,0.5430861723446894,0.5371119597685938,0.5334820584565357,0.5540514992248649,0.521684879192347,0.535750746776572,0.5448255000567173,0.5424811887926797,0.5391537792566264,0.5464892048247438,0.5624456460089992,0.5281884523764511,0.5290203047604644,0.5452036147767233,0.542934926456687,0.5430861723446894,0.6357690923426167,0.7071123378833138
2,0.3657881801338526,0.5774568003932393,0.7021590350512346,0.6921011834990736,0.6905887246190494,0.6919499376110712,0.6755397587628086,0.6701705297387227,0.697999773131168,0.7021590350512346,0.7021590350512346,0.7021590350512346,0.5774568003932393,0.5774568003932393,0.5774568003932393,0.5774568003932393,0.5774568003932393,0.3657881801338526,0.5774568003932393,0.7021590350512346,0.6906643475630506,0.6924792982190797,0.6298635005860778,0.6608689076265739,0.685748856202972,0.3657881801338526,0.7021590350512346,0.5577192120089235,0.6788671682988618,0.6788671682988618,0.6788671682988618,0.6788671682988618,0.6770522176428329,0.7021590350512346,0.7021590350512346,0.5441070820887057,0.5320074110485121,0.5419896396566718,0.5248988543123984,0.5401746890006428,0.5498544258327976,0.5292849850644685,0.5236132642643778,0.5418383937686694,0.5297387227284758,0.5299655915604794,0.5367716565205883,0.5399478201686392,0.5147653798162363,0.5429727379286876,0.541687147880667,0.5468295080727493,0.5394940825046319,0.5255794608084092,0.636714379142632,0.7021590350512346
3,0.38136650659810184,0.5866071766173857,0.7164517714674632,0.7164517714674632,0.7164517714674632,0.6561802850984989,0.6555753015464892,0.659432071690551,0.7147880666994366,0.7157711649714523,0.7164517714674632,0.7164517714674632,0.5866071766173857,0.5866071766173857,0.5866071766173857,0.5866071766173857,0.5866071766173857,0.38136650659810184,0.5866071766173857,0.7164517714674632,0.7164517714674632,0.6434756305062956,0.6570121374825122,0.6539872197224638,0.714939312587439,0.38136650659810184,0.5112111014481794,0.7164517714674632,0.7164517714674632,0.7164517714674632,0.6818920860589103,0.6464249253223427,0.6444587287783113,0.7164517714674632,0.7164517714674632,0.5562823760729005,0.5121941997201951,0.5224032971603585,0.541687147880667,0.5314024274965025,0.5274700344084395,0.5230082807123682,0.5289824932884637,0.5461489015767383,0.5456951639127311,0.5388134760086211,0.5223276742163573,0.52187393655235,0.5396453283926343,0.5245963625363935,0.5337467387605399,0.5266381820244262,0.5290581162324649,0.5382841154006125,0.6415262390609309,0.7164517714674632
4,0.3883616289182138,0.5967028396415472,0.7141452716754263,0.7141452716754263,0.7141452716754263,0.6817786516429084,0.6826105040269218,0.6462358679623398,0.713691534011419,0.7139184028434227,0.7141452716754263,0.7141452716754263,0.5967028396415472,0.5967028396415472,0.5967028396415472,0.5967028396415472,0.5967028396415472,0.3883616289182138,0.5967028396415472,0.7141452716754263,0.7141452716754263,0.6917608802510682,0.564563088441033,0.6673346693386774,0.7110447309713768,0.3883616289182138,0.5058040609520928,0.7141452716754263,0.7141452716754263,0.7141452716754263,0.6564449654025031,0.6410178848262563,0.6429840813702877,0.7141452716754263,0.7141452716754263,0.5525390403448406,0.5107195523121715,0.522441108632359,0.5300034030324801,0.5451279918327221,0.5323477142965176,0.5379438121526071,0.5326502060725224,0.5226679774643627,0.5166181419442659,0.5462623359927402,0.5323477142965176,0.5332551896245321,0.5258441411124135,0.535750746776572,0.5309108783604946,0.5294740424244716,0.5331039437365297,0.5289446818164631,0.6409338593329217,0.7141452716754263
5,0.3833327031421333,0.590690815593451,0.711687525995387,0.711687525995387,0.711687525995387,0.6613226452905812,0.6604151699625667,0.6431731387302908,0.7100238212273604,0.7107800506673725,0.711687525995387,0.711687525995387,0.590690815593451,0.590690815593451,0.590690815593451,0.590690815593451,0.590690815593451,0.3833327031421333,0.590690815593451,0.711687525995387,0.711687525995387,0.6455930729383295,0.5397209513366356,0.6359133361061746,0.7104019359473664,0.3833327031421333,0.5043294135440692,0.711687525995387,0.711687525995387,0.711687525995387,0.6800771354028813,0.6593564487465498,0.6598858093545582,0.711687525995387,0.711687525995387,0.5196052482323137,0.547812606344765,0.5191515105683064,0.5260331984724166,0.5268650508564299,0.5221764283283549,0.5455439180247287,0.5400234431126404,0.5368472794645895,0.544938934472719,0.5370741482965932,0.5389647218966235,0.5288312474004613,0.5337467387605399,0.5423677543766778,0.5346542140885545,0.5285287556244564,0.5273944114644383,0.5345029682005521,0.6354988103390568,0.711687525995387
6,0.36030551669376487,0.5726547434491625,0.7049948954512799,0.6981132075471698,0.6972813551631565,0.6984156993231746,0.6824592581389194,0.676560668506825,0.7000037811472001,0.7049948954512799,0.7049948954512799,0.7049948954512799,0.5726547434491625,0.5726547434491625,0.5726547434491625,0.5726547434491625,0.5726547434491625,0.36030551669376487,0.5726547434491625,0.7049948954512799,0.6969032404431504,0.6987181910991795,0.6265739025220252,0.627935115514047,0.690248421371044,0.36030551669376487,0.7049948954512799,0.5615381706809847,0.6862404053389799,0.6862404053389799,0.6862404053389799,0.6862404053389799,0.6838960940749423,0.7049948954512799,0.7049948954512799,0.5487578931447801,0.5325745831285212,0.5449011230007185,0.5471698113207547,0.5455817294967293,0.5495141225847923,0.5371119597685938,0.5470941883767535,0.5434642870646954,0.5480772866487692,0.5511778273528188,0.545808598328733,0.5444473853367111,0.5633531213370137,0.5330283207925285,0.5442205165047075,0.5479260407607668,0.538624418648618,0.5458842212727342,0.6383262681897688,0.7049948954512799
7,0.38510984232616174,0.596627216697546,0.7195145006995123,0.7195145006995123,0.7195145006995123,0.6826105040269218,0.6831398646349303,0.6558399818504934,0.7189851400915037,0.7192876318675085,0.7195145006995123,0.7195145006995123,0.596627216697546,0.596627216697546,0.596627216697546,0.596627216697546,0.596627216697546,0.38510984232616174,0.596627216697546,0.7195145006995123,0.7195145006995123,0.693500207963096,0.5549589745528793,0.6716451771467463,0.7174726812114796,0.38510984232616174,0.507997126328128,0.7195145006995123,0.7195145006995123,0.7195145006995123,0.651378228154422,0.6451771467463229,0.6435890649222974,0.7195145006995123,0.7195145006995123,0.5565470563769047,0.5421030740726737,0.53249896018452,0.536128861496578,0.5442205165047075,0.5226679774643627,0.5340870420085454,0.5435399100086966,0.5435399100086966,0.5194918138163118,0.5492116308087874,0.5434642870646954,0.5473210572087571,0.5264491246644232,0.5446742541687147,0.5293227965364692,0.5291715506484668,0.5234242069043747,0.5406662381366507,0.6433341875925157,0.7195145006995123
8,0.36503195069384053,0.5791961281052671,0.7060914281392975,0.6959579536431353,0.6944454947631111,0.6961091995311377,0.6777328241388437,0.6721367262827542,0.7022346579952358,0.7060914281392975,0.7060914281392975,0.7060914281392975,0.5791961281052671,0.5791961281052671,0.5791961281052671,0.5791961281052671,0.5791961281052671,0.36503195069384053,0.5791961281052671,0.7060914281392975,0.6945967406511135,0.6964116913071425,0.6292585170340681,0.6635157106666163,0.6905131016750482,0.36503195069384053,0.7060914281392975,0.5615759821529852,0.6815139713389042,0.6815139713389042,0.6815139713389042,0.6815139713389042,0.6794721518508715,0.7060914281392975,0.7060914281392975,0.5456195409687299,0.5557530154648921,0.5486444587287783,0.5422921314326766,0.5378303777366052,0.5344273452565509,0.5286043785684577,0.5212689530003403,0.5447120656407154,0.5332930010965327,0.5268650508564299,0.5418383937686694,0.5447120656407154,0.5644496540250312,0.5276969032404432,0.5439558362007033,0.5376791318486028,0.5436533444246985,0.5491738193367868,0.6394059957791195,0.7060914281392975
9,0.3617423526297879,0.5745453170491928,0.7030286989072485,0.6842742087949484,0.6857110447309713,0.6838960940749423,0.6619654403145915,0.6571255718985141,0.698869436987182,0.7030286989072485,0.7030286989072485,0.7030286989072485,0.5745453170491928,0.5745453170491928,0.5745453170491928,0.5745453170491928,0.5745453170491928,0.3617423526297879,0.5745453170491928,0.7030286989072485,0.6855597988429689,0.6802661927628842,0.6280107384580482,0.6953151586191251,0.6749725866827996,0.3617423526297879,0.7030286989072485,0.5601769576889628,0.6966007486671456,0.6966007486671456,0.6966007486671456,0.6966007486671456,0.6739894884107839,0.7030286989072485,0.7030286989072485,0.5351457632245623,0.5432374182326918,0.5412712216886604,0.5450523688887209,0.5390781563126252,0.5302302718644837,0.5308352554164933,0.5295496653684728,0.5442205165047075,0.5439180247287027,0.5491360078647862,0.5389269104246228,0.550875335576814,0.541498090520664,0.5359776156085756,0.5492116308087874,0.5439936476727039,0.5552614663288842,0.5468673195447499,0.6372591444244184,0.7030286989072485
