,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,average_model,optimal_clustering
0,0.48137685708307176,0.5561833019460138,0.5841180163214061,0.5846411383134547,0.5846411383134547,0.5794099183929693,0.5738648252772547,0.5795145427913789,0.48137685708307176,0.48137685708307176,0.48137685708307176,0.48137685708307176,0.48137685708307176,0.48137685708307176,0.48137685708307176,0.48137685708307176,0.48137685708307176,0.48137685708307176,0.48713119899560575,0.5095208202552836,0.5073237078886796,0.49278091650973005,0.49843063402385435,0.49832600962544465,0.5024063611634233,0.48137685708307176,0.5485457208621051,0.5863151286880101,0.5834902699309479,0.5692613517472275,0.5692613517472275,0.5490688428541536,0.5490688428541536,0.47865662272441933,0.506486712701402,0.5010462439840971,0.5026156099602427,0.5054404687173049,0.503975727139569,0.5086838250680059,0.5091023226616447,0.524482109227872,0.49968612680477087,0.49612889725884074,0.4985352584222641,0.5103578154425612,0.503975727139569,0.5134965473948525,0.4962335216572505,0.49372253609541744,0.49497802887633396,0.500732370788868,0.4966520192508893,0.5004184975936389,0.5260514752040176,0.5215705616835561,0.5863151286880101
1,0.4816907302783009,0.5493827160493827,0.5844318895166353,0.5830717723373091,0.5830717723373091,0.5799330403850178,0.5739694496756643,0.5777359280184139,0.4816907302783009,0.4816907302783009,0.4816907302783009,0.4816907302783009,0.4816907302783009,0.4816907302783009,0.4816907302783009,0.4816907302783009,0.4816907302783009,0.4816907302783009,0.5154844109646369,0.5171584013391923,0.525528353211969,0.47897049591964846,0.5006277463904583,0.4989537560159029,0.5071144590918603,0.4816907302783009,0.5444653693241264,0.585582757899142,0.5852688847039129,0.5712492153170119,0.5712492153170119,0.5498012136430216,0.5498012136430216,0.4795982423101067,0.5088930738648253,0.49926762921113205,0.49361791169700775,0.48085373509102325,0.5040803515379787,0.5087884494664155,0.5111948106298388,0.48995605775266793,0.5133919229964428,0.5065913370998116,0.4965473948524796,0.503975727139569,0.5062774639045825,0.4986398828206738,0.4944549068842854,0.49968612680477087,0.4920485457208621,0.4952919020715631,0.5056497175141242,0.4981167608286252,0.4876543209876543,0.5229037754461484,0.585582757899142
2,0.4772965055450931,0.553567691985771,0.5915463486084955,0.592069470600544,0.592069470600544,0.5899769826323499,0.5800376647834274,0.5875706214689266,0.4772965055450931,0.4772965055450931,0.4772965055450931,0.4772965055450931,0.4772965055450931,0.4772965055450931,0.4772965055450931,0.4772965055450931,0.4772965055450931,0.4772965055450931,0.5184138941201089,0.5269930947897049,0.5044988491316175,0.5613098974680896,0.48754969658924463,0.5145427913789495,0.5087884494664155,0.4772965055450931,0.54676710608914,0.5903954802259888,0.5907093534212178,0.5716677129106508,0.5716677129106508,0.5331659342958778,0.5331659342958778,0.4783427495291902,0.5049173467252563,0.5019878635697844,0.507532956685499,0.5095208202552836,0.5016739903745554,0.5081607030759573,0.49414103368905626,0.5058589663109437,0.510462439840971,0.503975727139569,0.503975727139569,0.5156936597614564,0.5092069470600544,0.520506382088303,0.4965473948524796,0.4988491316174932,0.494245658087466,0.5001046243984097,0.5087884494664155,0.5070098346934505,0.5188323917137476,0.5244940663019758,0.592069470600544
3,0.4779242519355514,0.5462439840970914,0.5829671479388994,0.5828625235404896,0.5828625235404896,0.5799330403850178,0.5708307177233731,0.5802469135802469,0.4779242519355514,0.4779242519355514,0.4779242519355514,0.4779242519355514,0.4779242519355514,0.4779242519355514,0.4779242519355514,0.4779242519355514,0.4779242519355514,0.4779242519355514,0.4966520192508893,0.5207156308851224,0.5116133082234777,0.49142079933040383,0.49267629211132036,0.5073237078886796,0.5166352793471437,0.4779242519355514,0.540280393387738,0.5826532747436702,0.5829671479388994,0.5637162586315129,0.5637162586315129,0.5314919439213225,0.5314919439213225,0.47813350073237076,0.5051265955220757,0.5009416195856874,0.5081607030759573,0.49278091650973005,0.5004184975936389,0.49686126804770875,0.5144381669805399,0.5155890353630467,0.5150659133709982,0.4987445072190835,0.5071144590918603,0.507532956685499,0.4990583804143126,0.49466415568110483,0.5155890353630467,0.5139150449884913,0.4980121364302155,0.5027202343586524,0.5032433563507009,0.49602427286043105,0.4915254237288136,0.5193614922428481,0.5829671479388994
4,0.47154216363255913,0.5360954174513497,0.5646578782172003,0.5618330194601381,0.5618330194601381,0.5609960242728604,0.5281439631722118,0.5136011717932621,0.47154216363255913,0.47154216363255913,0.47154216363255913,0.47154216363255913,0.47154216363255913,0.47154216363255913,0.47154216363255913,0.47154216363255913,0.47154216363255913,0.47154216363255913,0.5109855618330195,0.5287717095626701,0.5283532119690312,0.49550115086838253,0.5032433563507009,0.5101485666457418,0.5136011717932621,0.47154216363255913,0.5301318267419962,0.562251517053777,0.5642393806235614,0.5409081397781963,0.5409081397781963,0.5360954174513497,0.5360954174513497,0.4725884076166562,0.49497802887633396,0.5087884494664155,0.5176815233312408,0.49351328729859806,0.5038711027411592,0.5010462439840971,0.5027202343586524,0.49612889725884074,0.4951872776731534,0.5070098346934505,0.5014647415777359,0.5076375810839088,0.5013601171793263,0.513287298598033,0.49790751203180583,0.49832600962544465,0.5077422054823185,0.5088930738648253,0.5084745762711864,0.5101485666457418,0.49550115086838253,0.5101276417660598,0.5646578782172003
5,0.4868173258003766,0.5559740531491943,0.5891399874450722,0.5892446118434819,0.5892446118434819,0.5875706214689266,0.5751203180581712,0.584536513915045,0.4868173258003766,0.4868173258003766,0.4868173258003766,0.4868173258003766,0.4868173258003766,0.4868173258003766,0.4868173258003766,0.4868173258003766,0.4868173258003766,0.4868173258003766,0.5141242937853108,0.5304456999372253,0.5250052312199205,0.5559740531491943,0.4839924670433145,0.5009416195856874,0.5004184975936389,0.4868173258003766,0.5498012136430216,0.5896631094371207,0.588512241054614,0.5677966101694916,0.5677966101694916,0.5261560996024273,0.5261560996024273,0.4863988282067378,0.5121364302155262,0.5010462439840971,0.5032433563507009,0.4863988282067378,0.4906884285415359,0.5055450931157146,0.5032433563507009,0.49466415568110483,0.48901443816698054,0.5033479807491107,0.49947687800795143,0.5093115714584641,0.49591964846202136,0.512241054613936,0.491002301736765,0.49832600962544465,0.512241054613936,0.49466415568110483,0.49497802887633396,0.5003138731952291,0.5151705377694078,0.5267987923355155,0.5896631094371207
6,0.48796819418288345,0.5611006486712702,0.5911278510148567,0.5876752458673362,0.5876752458673362,0.5834902699309479,0.5764804352374974,0.5819209039548022,0.48796819418288345,0.48796819418288345,0.48796819418288345,0.48796819418288345,0.48796819418288345,0.48796819418288345,0.48796819418288345,0.48796819418288345,0.48796819418288345,0.48796819418288345,0.5198786356978448,0.5117179326218875,0.5290855827578992,0.555032433563507,0.5437329985352585,0.49926762921113205,0.5015693659761457,0.48796819418288345,0.5549278091650973,0.5916509730069052,0.5919648462021343,0.5729232056915673,0.5729232056915673,0.5554509311571458,0.5554509311571458,0.4858757062146893,0.5166352793471437,0.4888051893701611,0.5,0.5093115714584641,0.5063820883029923,0.4896421845574388,0.48367859384808537,0.5128688010043942,0.49686126804770875,0.4995815024063612,0.5015693659761457,0.4825277254655786,0.5032433563507009,0.48943293576061936,0.4921531701192718,0.5032433563507009,0.48901443816698054,0.4944549068842854,0.4888051893701611,0.4918392969240427,0.5175768989328311,0.530947897049592,0.5919648462021343
7,0.47122829043733,0.5431052521448002,0.5846411383134547,0.5816070307595731,0.5816070307595731,0.5801422891818372,0.5599497802887633,0.5741786984724838,0.47122829043733,0.47122829043733,0.47122829043733,0.47122829043733,0.47122829043733,0.47122829043733,0.47122829043733,0.47122829043733,0.47122829043733,0.47122829043733,0.5161121573550952,0.5253191044151496,0.529504080351538,0.5562879263444235,0.49979075120318056,0.5182046453232894,0.5186231429169282,0.47122829043733,0.537769407825905,0.5828625235404896,0.5850596359070935,0.5405942665829672,0.5405942665829672,0.5362000418497593,0.5362000418497593,0.47290228081188534,0.49968612680477087,0.5103578154425612,0.4921531701192718,0.5139150449884913,0.5058589663109437,0.49696589244611844,0.5133919229964428,0.4920485457208621,0.49790751203180583,0.5035572295459301,0.5055450931157146,0.510462439840971,0.5133919229964428,0.5006277463904583,0.4978028876333961,0.5070098346934505,0.5182046453232894,0.5020924879681942,0.5001046243984097,0.5037664783427496,0.4920485457208621,0.5187337458523901,0.5850596359070935
8,0.47342540280393386,0.5534630675873614,0.5874659970705168,0.5873613726721071,0.5873613726721071,0.5829671479388994,0.5784682988072819,0.5816070307595731,0.47342540280393386,0.47342540280393386,0.47342540280393386,0.47342540280393386,0.47342540280393386,0.47342540280393386,0.47342540280393386,0.47342540280393386,0.47342540280393386,0.47342540280393386,0.5114040594266583,0.5118225570202971,0.5083699518727768,0.4978028876333961,0.5084745762711864,0.5053358443188951,0.5123456790123457,0.47342540280393386,0.5481272232684662,0.5886168654530236,0.5876752458673362,0.5732370788867964,0.5732370788867964,0.5563925507428332,0.5563925507428332,0.4727976564134756,0.5012554927809165,0.5004184975936389,0.4939317848922369,0.5119271814187069,0.5079514542791379,0.5055450931157146,0.5073237078886796,0.500732370788868,0.5151705377694078,0.49612889725884074,0.5101485666457418,0.5093115714584641,0.4986398828206738,0.4989537560159029,0.4995815024063612,0.5023017367650136,0.5012554927809165,0.504708097928437,0.5120318058171166,0.5026156099602427,0.5178907721280602,0.5215167548500882,0.5886168654530236
9,0.480225988700565,0.5596359070935342,0.5990793052939946,0.5973006905210295,0.5973006905210295,0.5933249633814606,0.58275789914208,0.5900816070307596,0.480225988700565,0.480225988700565,0.480225988700565,0.480225988700565,0.480225988700565,0.480225988700565,0.480225988700565,0.480225988700565,0.480225988700565,0.480225988700565,0.524482109227872,0.5173676501360117,0.5399665201925089,0.566541117388575,0.5468717304875497,0.49142079933040383,0.5076375810839088,0.480225988700565,0.5519983260096254,0.5991839296924043,0.5988700564971752,0.5777359280184139,0.5777359280184139,0.5560786775476041,0.5560786775476041,0.47897049591964846,0.5149612889725884,0.5065913370998116,0.5031387319522913,0.5118225570202971,0.4872358233940155,0.4948734044779243,0.5093115714584641,0.4985352584222641,0.5177861477296506,0.5046034735300272,0.5015693659761457,0.5092069470600544,0.5054404687173049,0.5133919229964428,0.5145427913789495,0.505754341912534,0.5125549278091651,0.5056497175141242,0.5,0.4995815024063612,0.48556183301946015,0.5310883926703135,0.5991839296924043
