,abilities,v_measure,mutual_info,adjusted_rand_score,calinski_harabasz,davies_bouldin,silhouette
optimal_clustering,0.6863791942596436,,,,,,
random_model_n15,0.6801202297210693,0.8255671760559434,4.275270102833579,0.003486971602127915,1.109618083379234,20.11941782131868,-0.7067484899280423
random_model_n8,0.680037260055542,0.8236649158539151,4.258521445088453,0.003227735909716844,0.9700464075361284,32.71484967434045,-0.7159663961898519
random_model_n22,0.6800283789634705,0.822377323018691,4.251595946463744,-0.0016933708677125778,1.1475867805803572,21.714482226755415,-0.7146904811659401
random_model_n4,0.68000727891922,0.8207965428929254,4.237734977943649,-0.001779924988875469,0.9946742222347996,28.580739646250763,-0.7258639865614497
random_model_n9,0.6800044775009155,0.8210360581576148,4.237648550255503,0.0005917606048337808,1.0883542208497878,26.554421980734965,-0.7111181700051725
random_model_n7,0.6799911856651306,0.819133440231855,4.225367869003142,-0.004223908935906088,0.9489152491019345,23.18319138236973,-0.7096890220979095
random_model_n10,0.6799886226654053,0.8199288775497268,4.2323219163682095,-0.0042280487156304844,0.9151808409040602,30.4490387899822,-0.7092700327734907
random_model_n21,0.6799799203872681,0.8230064311281303,4.2549294779015145,0.0006717122991624866,0.9239027736188817,19.925411290093464,-0.7162302430205915
random_model_n13,0.6799733638763428,0.8243981566472295,4.262771495029638,0.005708304286482343,0.8303548331917601,23.022333622776564,-0.7120098053719509
random_model_n19,0.6799728870391846,0.8231604133796391,4.260670033164065,-0.004138971670402421,0.8852868852699,31.961670975836157,-0.7217002251921618
random_model_n11,0.6799726486206055,0.8223017817141489,4.24655285912065,0.003148356205432219,0.9130896745297135,27.128545177338694,-0.7175502849172332
random_model_n12,0.6799675822257996,0.8191537000347876,4.2211934103252515,0.0005917606048337808,1.1288718342288089,22.833256118204698,-0.7268377320902969
random_model_n20,0.6799556612968445,0.822325436458238,4.2511403918585255,-0.001715246938619672,0.8806479702192987,25.11314516672158,-0.7211309611554522
random_model_n6,0.6799336075782776,0.8188118384696343,4.222558950108533,-0.004244508896880868,0.9913630321323513,35.6848475352826,-0.695375685039532
random_model_n2,0.6799233555793762,0.8184420749177764,4.214986205154432,0.0005425642797773729,1.0177426775267733,28.379385340640976,-0.709289494185607
random_model_n14,0.6799150109291077,0.8186154006918632,4.220843984910237,-0.004256751137846746,1.1969096342130119,17.58904708315332,-0.7074741354209646
random_model_n17,0.6799147725105286,0.8205772519580614,4.2336329314619245,0.000572011529483069,1.0051459187070029,22.68075931647199,-0.7193228544300324
random_model_n18,0.6798809766769409,0.8164676379358211,4.199966786977782,-0.0020382035421593033,0.9623426814193565,31.504492722670168,-0.7022655123075359
random_model_n3,0.6798717379570007,0.8207618886268043,4.233065579495329,0.003031431154602989,0.9504838182949902,25.51128282265938,-0.7241034704702435
random_model_n1,0.6798679828643799,0.8211598753669311,4.238732773720432,0.0005818742533371398,1.051170761729698,22.564916460860132,-0.7074010602573652
random_model_n23,0.6798654198646545,0.8164748233538727,4.202192955503241,-0.004340057667900422,0.9696493450169646,23.63740202308353,-0.7109186224475986
random_model_n16,0.6798555254936218,0.8219551289424383,4.245701960609855,0.0005917606048337808,0.8586443876488987,36.4561551770946,-0.7051791619775669
random_model_n5,0.6798505187034607,0.8155328692631151,4.191847497752613,-0.0019322665547932306,0.9404255587900019,26.179696227153865,-0.7211490784587885
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.6795462369918823,0.38072594086177236,1.3887346723494778,0.003224990093050689,264.55291556353126,0.8893742090396606,0.29568646996053444
dbscan_eps_0_8_min_samples_2,0.6766189336776733,0.3806617896035581,1.386729630947615,0.003022179785392547,293.9374649809406,0.8381001863192734,0.334386568301933
kmeans_n_clusters_8,0.6744407415390015,0.38178780305084886,1.387540928900578,0.0037084815719558542,289.5576685642977,0.8456650514775788,0.3350628358959824
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.6702153086662292,0.35120685770018484,1.2541170598874405,0.002284457176228524,270.95745816155346,0.8754030938217243,0.292247928283464
kmeans_n_clusters_7,0.6685340404510498,0.3479001298771625,1.2422481766950335,0.001278397395079494,276.66408164819427,0.9126901915094056,0.3118707240727972
dbscan_eps_0_7_min_samples_2,0.6683193445205688,0.3505282383891662,1.2513754783650328,0.001978466838931955,298.22865057961974,0.8374429815881761,0.33772354679040234
kmeans_n_clusters_6,0.6650396585464478,0.32571111004969366,1.138341091785392,0.0025858457220423064,273.6839832252125,0.9498913092752516,0.3250958347584084
dbscan_eps_0_6_min_samples_2,0.6647076606750488,0.3246099264770974,1.1349622238632655,0.0021739631919078157,297.64646660748474,0.8193730884877217,0.34239875315216084
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.6609430909156799,0.3222968330454471,1.1245708903871616,0.0022838469700502996,292.58994521215635,0.8303794282284808,0.34071541281516915
dbscan_eps_0_5_min_samples_2,0.6566606760025024,0.2945235739441366,1.0015769289218373,0.0028556326215385956,289.84876319427167,0.9498403099993652,0.32738720963762874
kmeans_n_clusters_5,0.653468132019043,0.2921983001057607,0.9941999480934965,0.0021294846344843497,278.4392152456709,0.9381887305510297,0.3263978494024034
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.6466373801231384,0.28758135831235454,0.9727517727758068,0.0023718527055908377,264.1079246146787,0.9412957915733855,0.3242262785045934
