,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,average_model,optimal_clustering
0,0.3760230819054348,0.5525819937584644,0.5994523935700407,0.6092121533298004,0.6167491020432196,0.6199140316787376,0.6223576517694165,0.6204586939881057,0.6148795854678207,0.3760230819054348,0.3760230819054348,0.3760230819054348,0.3760230819054348,0.3760230819054348,0.3760230819054348,0.3760230819054348,0.3760230819054348,0.3760230819054348,0.53404875463699,0.594830124241889,0.6090649473002414,0.6111699935229347,0.6178089854560442,0.6150856739092033,0.6222546075487252,0.3760230819054348,0.569657893187305,0.5996584820114231,0.6075928870046517,0.6045898840016487,0.6172201613378084,0.6190160748984278,0.6188099864570453,0.3760230819054348,0.3760230819054348,0.5612818701053995,0.5582347052935288,0.561355473120179,0.5590296178531473,0.5578814108225872,0.5581758228817052,0.5582641464994407,0.5580286168521462,0.5556733203792027,0.5601483836777954,0.5560118942471883,0.5607077665901196,0.5595595595595596,0.5463698993110758,0.561061061061061,0.5575722781605135,0.5519048460224931,0.5529058470234941,0.5555408349525996,0.5469587234293116,0.5485043867396808,0.5457957957957958,0.5568362480127186,0.5620031796502385,0.5557174821880704,0.5542895837013484,0.5594270741329564,0.5563063063063063,0.5627392097980334,0.560354472119178,0.5491668138726963,0.5595301183536477,0.5584555143378673,0.5582494258964847,0.5038677021247827,0.6223576517694165
1,0.381867161278926,0.5327239003709592,0.5342106812695048,0.5790790790790791,0.5774303715480186,0.5993640699523053,0.5940057704763587,0.589810398633928,0.6037213684272508,0.381867161278926,0.381867161278926,0.381867161278926,0.381867161278926,0.381867161278926,0.381867161278926,0.381867161278926,0.381867161278926,0.381867161278926,0.5347406229759171,0.5581611022787494,0.5789760348583878,0.5785344167697108,0.599555437790732,0.596684920214332,0.5996143202025555,0.381867161278926,0.526305717482188,0.5226402873461697,0.5574397927339104,0.5666548901843019,0.5728669846316905,0.558499676146735,0.58467290820232,0.381867161278926,0.381867161278926,0.5598539716186774,0.5555849967614673,0.5472678560913855,0.5556880409821586,0.5526997585821115,0.5502119766825649,0.5496967555791086,0.5565271153506448,0.5526261555673321,0.5574839545427781,0.5530088912441854,0.5528322440087146,0.5506683153741977,0.5571012188659248,0.5547017605841136,0.5512276982865218,0.5561443796737915,0.5544662309368191,0.5596626037802508,0.5553200259082612,0.5601483836777954,0.5505358299475946,0.5615910027674733,0.5513601837131249,0.5525525525525525,0.5537449213919802,0.5561443796737915,0.5537596419949361,0.5521109344638756,0.5542748630983925,0.56006006006006,0.5553641877171289,0.5564829535417771,0.549902844020491,0.4845122900678457,0.6037213684272508
2,0.37684743567096507,0.5680680680680681,0.6169110286757346,0.6239033150797857,0.6338102808691044,0.6333392215745157,0.6335305894129424,0.6160572337042926,0.6111847141258906,0.37684743567096507,0.37684743567096507,0.37684743567096507,0.37684743567096507,0.37684743567096507,0.37684743567096507,0.37684743567096507,0.37684743567096507,0.37684743567096507,0.559368191721133,0.6188835894718248,0.6232261673438144,0.6335305894129424,0.6336041924277218,0.6108903020667726,0.6270535241123476,0.37684743567096507,0.5744862509568391,0.6189130306777365,0.6227256668433139,0.6281134075251722,0.6301890125419537,0.6281870105399517,0.6110669493022434,0.37684743567096507,0.37684743567096507,0.5504180651239475,0.5541276570688335,0.5588529706176765,0.5540246128481423,0.5635635635635635,0.5624889595477831,0.5575722781605135,0.5534505093328623,0.554495672142731,0.5538332450097156,0.5617970912088559,0.5566007183654242,0.5587940882058529,0.5613849143260908,0.5568804098215863,0.5531266560678325,0.5529941706412295,0.5601925454866631,0.55292056762645,0.5466937525761055,0.5628569746216805,0.5546723193782017,0.5524789495377731,0.5529941706412295,0.5534799505387741,0.5548195254077607,0.5577489253959842,0.5595153977506919,0.5556438791732909,0.5586174409703821,0.5586027203674262,0.5608549726196785,0.5530088912441854,0.5457957957957958,0.5100983336277454,0.6338102808691044
3,0.37661190602367073,0.5449567214273097,0.5666107283754342,0.6246099040216687,0.625846434669964,0.6324118235882942,0.6316905140434552,0.6324265441912501,0.6096390508155214,0.37661190602367073,0.37661190602367073,0.37661190602367073,0.37661190602367073,0.37661190602367073,0.37661190602367073,0.37661190602367073,0.37661190602367073,0.37661190602367073,0.5465907083554142,0.5593976329270447,0.6248307130660072,0.626862156273921,0.6304098215862922,0.6325295884119414,0.6326031914267208,0.37661190602367073,0.5226697285520815,0.556924571630454,0.6276865100394512,0.632294058764647,0.6323971029853382,0.6299240416887476,0.5821262438909498,0.37661190602367073,0.37661190602367073,0.5523317435082141,0.5592651475004417,0.5599422952364129,0.5568215274097627,0.5536565977742448,0.5594859565447801,0.5612965907083555,0.5583083083083084,0.5597362067950303,0.5576311605723371,0.55349467114173,0.549196255078608,0.555629158570335,0.5611052228699287,0.5578666902196314,0.5580433374551022,0.5565712771595125,0.55464287817229,0.564358476123182,0.549196255078608,0.5535829947594654,0.556350468115174,0.5518312430077136,0.5549372902314079,0.5544367897309074,0.5554377907319084,0.5597509273979863,0.5613996349290467,0.5634457987399164,0.5600895012659719,0.5498734028145793,0.55292056762645,0.5521403756697875,0.550064770653006,0.5026502537395784,0.6324265441912501
4,0.38788788788788786,0.5462521344874286,0.5757375022080904,0.6168963080727786,0.6170729553082495,0.6127156568333039,0.6074898427839605,0.6015721603956898,0.6042071483247954,0.38788788788788786,0.38788788788788786,0.38788788788788786,0.38788788788788786,0.38788788788788786,0.38788788788788786,0.38788788788788786,0.38788788788788786,0.38788788788788786,0.5354324913148443,0.5790349172702114,0.6172201613378084,0.6168815874698228,0.6111994347288465,0.6040746628981923,0.6038832950597657,0.38788788788788786,0.5486663133721957,0.5762085615026792,0.6165282929988812,0.6096537714184773,0.5534505093328623,0.5382294058764647,0.5999381734675853,0.38788788788788786,0.38788788788788786,0.5500942118589177,0.5487251957840193,0.5496967555791086,0.550491668138727,0.5473561797091209,0.5489018430194901,0.5478714008125772,0.548622151563328,0.5482246952835188,0.5538038038038038,0.5548636872166284,0.5485779897544604,0.5489018430194901,0.5500794912559619,0.5438821174115291,0.5442648530883825,0.5526850379791556,0.5535829947594654,0.5466348701642819,0.5529794500382735,0.5518459636106695,0.5495495495495496,0.5644909615497851,0.5504327857269034,0.5521698168756992,0.5548784078195843,0.546472943531767,0.5519637284343166,0.5522139786845669,0.5526703173761998,0.5410999234528646,0.5483866219160337,0.5455161043396337,0.5522728610963905,0.4992323478162259,0.6170729553082495
5,0.37346169699110876,0.5151916622504857,0.583951598657481,0.5970823764941412,0.61068421362539,0.6172643231466761,0.6089324618736384,0.6180445151033387,0.6128775834658188,0.37346169699110876,0.37346169699110876,0.37346169699110876,0.37346169699110876,0.37346169699110876,0.37346169699110876,0.37346169699110876,0.37346169699110876,0.37346169699110876,0.5316640169581346,0.5929900488724018,0.596390508155214,0.603691927221339,0.6188099864570453,0.6207383854442678,0.6168963080727786,0.37346169699110876,0.5059176823882706,0.5941971383147854,0.5972590237296119,0.5975681563916858,0.6165430136018372,0.6157481010422187,0.613981628687511,0.37346169699110876,0.37346169699110876,0.5576017193664252,0.5586910439851617,0.549049049049049,0.5562621444974386,0.5562768651003945,0.5521992580816111,0.5569981746452335,0.5593240299122652,0.5538774068185833,0.5568509686156745,0.5578225284107637,0.5622828711064005,0.5586174409703821,0.5628716952246364,0.56120826709062,0.561502679149738,0.554215980686569,0.5526997585821115,0.5554525113348643,0.5589854560442796,0.556203262085615,0.5624447977389154,0.549623152564329,0.5628864158275922,0.5571012188659248,0.5596184419713831,0.5627244891950774,0.5516398751692869,0.5593240299122652,0.563357475122181,0.5611935464876642,0.553774362597892,0.5580727786610139,0.5610168992521933,0.49580680898763696,0.6180445151033387
6,0.3743007713595949,0.5630483424601072,0.5610168992521933,0.6158805864688217,0.6171465583230289,0.6263027733615969,0.627289053759642,0.6257875522581405,0.6141877171288936,0.3743007713595949,0.3743007713595949,0.3743007713595949,0.3743007713595949,0.3743007713595949,0.3743007713595949,0.3743007713595949,0.3743007713595949,0.3743007713595949,0.5597656480009421,0.5644320791379615,0.6162191603368073,0.6180150738974268,0.6227698286521816,0.6257433904492729,0.6269652004946122,0.3743007713595949,0.5477389153859742,0.5609874580462816,0.6183978095742801,0.6267443914502738,0.6267591120532297,0.62528705175764,0.5961549785079197,0.3743007713595949,0.3743007713595949,0.5634752399458282,0.555069775658011,0.5487104751810634,0.5548048048048048,0.5577489253959842,0.5594712359418241,0.5555997173644233,0.5560266148501443,0.5553641877171289,0.5604427957369134,0.556056056056056,0.5643143143143143,0.5569981746452335,0.5598539716186774,0.5648736972266384,0.5567184831890715,0.5600158982511924,0.5521845374786551,0.5553641877171289,0.5607519283989872,0.5550403344520991,0.5598392510157216,0.5589707354413237,0.5606636047812519,0.5584260731319555,0.5550992168639227,0.5616057233704292,0.5584260731319555,0.5531855384796561,0.5507419183889772,0.5534505093328623,0.5580580580580581,0.5549372902314079,0.556203262085615,0.5016421650408579,0.627289053759642
7,0.37742153918624505,0.5556585997762469,0.619707943237355,0.6266855090384502,0.6323971029853382,0.6326915150444562,0.6228581522699169,0.6228875934758288,0.6161897191308956,0.37742153918624505,0.37742153918624505,0.37742153918624505,0.37742153918624505,0.37742153918624505,0.37742153918624505,0.37742153918624505,0.37742153918624505,0.37742153918624505,0.5592945887063534,0.6190896779132073,0.6276129070246718,0.6311900135429547,0.6327651180592357,0.6327651180592357,0.6220485191073426,0.37742153918624505,0.5355502561384914,0.625007360301478,0.6267738326561856,0.6246982276394041,0.6272154507448625,0.5666254489783902,0.6179709120885591,0.37742153918624505,0.37742153918624505,0.5538185244067597,0.55349467114173,0.555481952540776,0.5515662721545075,0.551345463110169,0.5532738620973915,0.5505947123594183,0.5503591827121239,0.555069775658011,0.5548489666136724,0.5544515103338633,0.5501530942707413,0.5565123947476889,0.5531708178767002,0.5558205264087617,0.5517870811988459,0.5500206088441383,0.5581316610728375,0.5602808691043986,0.5582641464994407,0.5572925867043514,0.5530530530530531,0.5546723193782017,0.5520667726550079,0.5580727786610139,0.5591032208679267,0.5556438791732909,0.555776364599894,0.5579844550432785,0.555923570629453,0.5555849967614673,0.555629158570335,0.5548931284225402,0.5665960077724783,0.5067398553237333,0.6326915150444562
8,0.37403580050638874,0.5588971324265442,0.6219160336807396,0.6323676617794265,0.6396396396396397,0.6390802567273155,0.6333097803686039,0.6338544426779721,0.6140993935111582,0.37403580050638874,0.37403580050638874,0.37403580050638874,0.37403580050638874,0.37403580050638874,0.37403580050638874,0.37403580050638874,0.37403580050638874,0.37403580050638874,0.5632102690926221,0.622710946240358,0.6333539421774715,0.6396690808455514,0.639742683860331,0.639153859742095,0.6340605311193547,0.37403580050638874,0.5368162279926986,0.6290702467173055,0.6327209562503681,0.6382117411529177,0.6386386386386387,0.633589471824766,0.6308956014838368,0.37403580050638874,0.37403580050638874,0.5583230289112642,0.5636371665783431,0.5582199846905729,0.5581316610728375,0.5684949655537891,0.560648884178296,0.5527880821998469,0.5630630630630631,0.5630189012541954,0.5523906259200377,0.5550256138491433,0.5562327032915269,0.5583819113230878,0.5588971324265442,0.5557910852028499,0.5563357475122181,0.5639757404463287,0.5605163987516929,0.5547606429959371,0.5511835364776542,0.5538921274215391,0.5596920449861627,0.5472236942825178,0.5553053053053053,0.5559677324383206,0.560486957545781,0.5555997173644233,0.551625154566331,0.5604575163398693,0.5616940469881646,0.5607372077960313,0.5561443796737915,0.5605163987516929,0.5551139374668786,0.511168030775874,0.6396396396396397
9,0.3813372195725137,0.5542454218924807,0.5457221927810163,0.6218571512689159,0.6225048577989755,0.6255078608019784,0.6246687864334923,0.6245068598009774,0.6070335040923276,0.3813372195725137,0.3813372195725137,0.3813372195725137,0.3813372195725137,0.3813372195725137,0.3813372195725137,0.3813372195725137,0.3813372195725137,0.3813372195725137,0.5500206088441383,0.5715715715715716,0.6218865924748278,0.6230495201083437,0.6258169934640523,0.6251251251251251,0.6244185361832421,0.3813372195725137,0.548622151563328,0.5680386268621562,0.6206353412235766,0.624153565330036,0.5397456279809221,0.6218571512689159,0.5864688217629395,0.3813372195725137,0.3813372195725137,0.5551433786727904,0.5504033445209916,0.5571012188659248,0.5511246540658306,0.5622828711064005,0.5524200671259495,0.5592945887063534,0.5520373314490962,0.5564240711299535,0.5493287405052111,0.5549814520402756,0.5582935877053524,0.5518312430077136,0.5521109344638756,0.5487251957840193,0.5564240711299535,0.5550108932461874,0.5591473826767944,0.5606930459871636,0.5514632279338162,0.5575722781605135,0.5553936289230407,0.5579108520284991,0.5519195666254489,0.5573809103220868,0.5474445033268562,0.5558058058058059,0.5563651887181299,0.5520078902431843,0.5487104751810634,0.5568951304245422,0.5486515927692398,0.5547606429959371,0.5592651475004417,0.5004301687308222,0.6255078608019784
