,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,average_model,optimal_clustering
0,0.5236789368210104,0.6989241641177091,0.7582533488028689,0.7593608269169919,0.7593608269169919,0.7586752452272967,0.7521885877017193,0.7494462609429385,0.7349963084062863,0.744067081531484,0.533066132264529,0.5287944309671976,0.5254719966248286,0.5254719966248286,0.5236789368210104,0.5236789368210104,0.5236789368210104,0.5236789368210104,0.6953907815631263,0.7587807193334036,0.7594663010230989,0.7597827233414197,0.7570931336356924,0.7549836515135534,0.7461238266005695,0.5236789368210104,0.6940196181837359,0.756934922476532,0.7580951376437085,0.7596245121822592,0.7588861934395106,0.7576732412192807,0.7540871216116444,0.7554055479379812,0.6742432232886826,0.48254403543929963,0.5036388566606897,0.5026895897057272,0.4997890517877861,0.6709422744123726,0.7596245121822592
1,0.5268958970572725,0.6989769011707626,0.7556692332032486,0.7561438666807299,0.7561438666807299,0.7552473367788208,0.7487606792532433,0.7463347748127834,0.7313574517455964,0.7406391730830081,0.5360721442885772,0.5316949688851387,0.5285834827549837,0.5285834827549837,0.5268958970572725,0.5268958970572725,0.5268958970572725,0.5268958970572725,0.6959708891467145,0.7554582849910347,0.7564602889990507,0.7565657631051577,0.7537706992933235,0.7517666912772915,0.7431178145765215,0.5268958970572725,0.6945997257673241,0.7544562809830186,0.7550891256196604,0.7561966037337834,0.7558801814154625,0.7534015399219491,0.7505537390570615,0.7526104841261471,0.6707098407340998,0.47974897162746544,0.4798544457335724,0.48655205147136377,0.49920894420419787,0.6700809025458325,0.7561966037337834
2,0.4036494040713005,0.5542136905389727,0.6564708364096614,0.6081109587596245,0.6233519670920789,0.6385402383714798,0.6127518194283303,0.607056217698555,0.5790001054741061,0.6513026052104208,0.41219280666596353,0.40760468305031117,0.40470414513237,0.40470414513237,0.4036494040713005,0.4036494040713005,0.4036494040713005,0.4036494040713005,0.5591182364729459,0.6547305136588968,0.6193966881130683,0.6369581267798755,0.6374854973104103,0.6128045564813838,0.6253032380550575,0.4036494040713005,0.5591182364729459,0.6525682944837042,0.646556270435608,0.6353232781352178,0.630682417466512,0.6179727876806244,0.5994620820588545,0.6591076890623352,0.6546250395527898,0.53095665014239,0.5184052315156629,0.5224659846007805,0.5194599725767324,0.5493950864692349,0.6591076890623352
3,0.5291108532855184,0.6924375065921317,0.7443835038498049,0.745174559645607,0.745174559645607,0.7444889779559118,0.7376858981120135,0.7349435713532327,0.7188060331188694,0.7291424955173504,0.536599514819112,0.5334880286889568,0.5306929648771227,0.5306929648771227,0.5291108532855184,0.5291108532855184,0.5291108532855184,0.5291108532855184,0.6897479168864044,0.7454382449108744,0.7455964560700348,0.7459128783883556,0.7430123404704145,0.7406919101360616,0.7318320852230777,0.5291108532855184,0.688482227613121,0.7432760257356819,0.745174559645607,0.7455437190169814,0.7455437190169814,0.743065077523468,0.7397953802341525,0.742063073515452,0.4702563020778399,0.48270224659846006,0.4675139753190592,0.4856027845164012,0.478483282354182,0.6567579603651749,0.7455437190169814
4,0.4725767324121928,0.7284041767746018,0.7328868262841473,0.7357346271490349,0.6468199557008755,0.6460816369581268,0.6429174137749183,0.6446577365256829,0.7083640966142812,0.7282459656154414,0.47690117076257776,0.47347326231410186,0.47521358506486655,0.47521358506486655,0.4725767324121928,0.4725767324121928,0.4725767324121928,0.4725767324121928,0.7318320852230777,0.7362092606265161,0.73642020883873,0.6932285623879337,0.7336778820799493,0.6616918046619555,0.712002953274971,0.4725767324121928,0.7325704039658264,0.7334669338677354,0.7354709418837675,0.7354709418837675,0.7342052526104841,0.7331505115494146,0.6478219597088914,0.7358401012551419,0.6705516295749393,0.49799599198396793,0.4944098723763316,0.4895053264423584,0.4959392469148824,0.6272720880357205,0.7358401012551419
5,0.4053369897690117,0.5510494673557642,0.6516190275287417,0.6296804134584959,0.6374854973104103,0.638012867840945,0.6108532855184052,0.607161691804662,0.5717223921527265,0.6509861828921,0.4146187111064234,0.4095032169602363,0.4062862567239743,0.4062862567239743,0.4053369897690117,0.4053369897690117,0.4053369897690117,0.4053369897690117,0.556797806138593,0.6546250395527898,0.6345849593924692,0.6469781668600358,0.6413880392363674,0.6110114966775657,0.6099567556164962,0.4053369897690117,0.5574306507752347,0.6471891150722497,0.6548887248180572,0.6469254298069824,0.622033540765742,0.6152304609218436,0.620820588545512,0.6580529480012657,0.6549414618711107,0.5333825545828499,0.5190380761523046,0.5275287416939142,0.5345955068030799,0.5514615976592562,0.6580529480012657
6,0.5259466301023099,0.6980276342158,0.7538761733994305,0.7551945997257673,0.7551945997257673,0.7542980698238583,0.7482333087227085,0.7455964560700348,0.7306191330028478,0.7399008543402594,0.5348064550152938,0.5308511760362831,0.527845164012235,0.527845164012235,0.5259466301023099,0.5259466301023099,0.5259466301023099,0.5259466301023099,0.694705199873431,0.7544035439299652,0.7551945997257673,0.7555110220440882,0.7529269064444679,0.7512393207467567,0.7425904440459867,0.5259466301023099,0.6933340364940407,0.7519249024364518,0.7544562809830186,0.7553528108849278,0.754825440354393,0.7521358506486657,0.7497099462082059,0.7515557430650776,0.6709207889463137,0.4804872903702141,0.47015082797173297,0.46503533382554585,0.5013184263263368,0.6691199162457467,0.7553528108849278
7,0.37485497310410293,0.673399430439827,0.6773547094188377,0.6726083746440249,0.6475055373905706,0.5960341736103787,0.6038919945153465,0.604841261470309,0.5753085117603628,0.5958232253981648,0.6005695601729776,0.6016770382871005,0.3770699293323489,0.3770699293323489,0.37485497310410293,0.37485497310410293,0.37485497310410293,0.37485497310410293,0.6769328129944099,0.6749815420314312,0.6726611116970783,0.6598460078050838,0.6047885244172556,0.6048939985233626,0.6653306613226453,0.37485497310410293,0.6764054424638751,0.6774074464718911,0.6722392152726505,0.6722392152726505,0.5805294800126569,0.5874907710157157,0.6476637485497311,0.6757725978272334,0.5625988819744753,0.5404493196920156,0.5450901803607214,0.5547410610695075,0.5368632000843793,0.5640657533390366,0.6774074464718911
8,0.46825229406180785,0.727876806244067,0.7326758780719334,0.735523678936821,0.6433393101993461,0.6424955173504905,0.6398586646978167,0.6412825651302605,0.7085750448264951,0.7283514397215484,0.4725767324121928,0.46893787575150303,0.47078367260837467,0.47078367260837467,0.46825229406180785,0.46825229406180785,0.46825229406180785,0.46825229406180785,0.7318320852230777,0.7358928383081953,0.73642020883873,0.6899588650986183,0.7332559856555215,0.582428013922582,0.7105263157894737,0.46825229406180785,0.7326758780719334,0.7334669338677354,0.7352599936715536,0.7352599936715536,0.734310726716591,0.7332559856555215,0.6460288999050733,0.7357346271490349,0.6735049045459339,0.4987343107267166,0.5095981436557325,0.5007383187427487,0.49878704777977007,0.6253266767453034,0.7357346271490349
9,0.46308406286256726,0.7150089652990191,0.7191751924902436,0.7152726505642865,0.6479801708680519,0.6469781668600358,0.6481383820272123,0.6470309039130894,0.6803079843898323,0.7060964033329817,0.46614281193966883,0.46482438561333195,0.4656154414091341,0.4656154414091341,0.46308406286256726,0.46308406286256726,0.46308406286256726,0.46308406286256726,0.7185423478536019,0.7210209893471153,0.7185950849066555,0.5890201455542664,0.711000949266955,0.6241957599409345,0.5636008859824913,0.46308406286256726,0.7191751924902436,0.7197553000738319,0.7139542242379496,0.7139542242379496,0.7182786625883346,0.7172239215272651,0.640227824069191,0.720651829975741,0.5285834827549837,0.5082269802763422,0.4989452589389305,0.524522729669866,0.49625566923320324,0.6109411806068278,0.720651829975741
10,0.37242906866364306,0.669074992089442,0.672397426431811,0.6669127729142496,0.6412825651302605,0.5994093450058011,0.6075835882290898,0.6080054846535176,0.5793165277924269,0.5983546039447316,0.6029954646134374,0.6041029427275604,0.3745385507857821,0.3745385507857821,0.37242906866364306,0.37242906866364306,0.37242906866364306,0.37242906866364306,0.6727138487501318,0.6700242590444045,0.6671764581795169,0.623035544773758,0.6087965404493197,0.6083746440248919,0.657314629258517,0.37242906866364306,0.672502900537918,0.6726611116970783,0.6665436135428753,0.6665436135428753,0.5843265478325071,0.5913933129416729,0.6427064655627044,0.6712372112646345,0.5623879337622614,0.5302183313996414,0.535386562598882,0.5553739057061492,0.5361248813416306,0.5626281803372827,0.6726611116970783
11,0.46155468832401647,0.71411243539711,0.7188060331188694,0.7154308617234469,0.6482438561333193,0.647769222655838,0.6485075413985867,0.6476110114966775,0.6822592553528108,0.7072038814471048,0.46545723024997365,0.46329501107478116,0.4638751186583694,0.4638751186583694,0.46155468832401647,0.46155468832401647,0.46155468832401647,0.46155468832401647,0.7180677143761207,0.7208627781879549,0.7187532960658158,0.5886509861828921,0.7117920050627571,0.6243539711000949,0.5637590971416517,0.46155468832401647,0.7189115072249763,0.7195970889146714,0.7143233836093239,0.7143233836093239,0.7188587701719228,0.7176985550047463,0.6401750870161376,0.7202826706043667,0.5257884189431494,0.5152410083324543,0.5069085539500052,0.4928804978377808,0.506433920472524,0.6105251438549614,0.7202826706043667
