,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,average_model,optimal_clustering
0,0.3329770652415943,0.791315965263861,0.791315965263861,0.791315965263861,0.7556891560899577,0.7556891560899577,0.7556891560899577,0.7556891560899577,0.7888220886216878,0.791315965263861,0.791315965263861,0.791315965263861,0.791315965263861,0.791315965263861,0.791315965263861,0.791315965263861,0.791315965263861,0.3329770652415943,0.791315965263861,0.791315965263861,0.791315965263861,0.791315965263861,0.791315965263861,0.791315965263861,0.791315965263861,0.3329770652415943,0.5773769761745714,0.7131151191271432,0.5198396793587174,0.7287018481407259,0.7287018481407259,0.7287018481407259,0.7287018481407259,0.791315965263861,0.791315965263861,0.5520819416611,0.5657982631930528,0.5523491427299042,0.5600979737252282,0.5475395234914273,0.5592073034958807,0.5356936094411044,0.5532398129592518,0.5701625473168559,0.559830772656424,0.5527054108216433,0.7218436873747497,0.791315965263861
1,0.3725673569360944,0.6028056112224449,0.7323981295925184,0.696771320418615,0.704520151413939,0.7053217546203518,0.6466265865063461,0.6466265865063461,0.7278557114228457,0.7323981295925184,0.7323981295925184,0.7323981295925184,0.6028056112224449,0.6028056112224449,0.6028056112224449,0.6028056112224449,0.6028056112224449,0.3725673569360944,0.6028056112224449,0.7323981295925184,0.7038966822533956,0.7069249610331775,0.6576708973502561,0.6782453796481852,0.7023825428635048,0.3725673569360944,0.7323981295925184,0.5734134936539746,0.6816299265197061,0.6816299265197061,0.6816299265197061,0.6816299265197061,0.6800267201068805,0.7323981295925184,0.7323981295925184,0.5458027165441995,0.5553328879982187,0.5261189044756179,0.5387664217323536,0.5351146737920285,0.5302159875306168,0.5519483411266979,0.5159652638610555,0.534224003562681,0.5426853707414829,0.5399242930305055,0.6517199007067632,0.7323981295925184
2,0.3702516143397907,0.6004008016032064,0.7291917167668671,0.701937207748831,0.707815631262525,0.7080828323313293,0.684212870184814,0.685370741482966,0.7234023602761078,0.7291917167668671,0.7291917167668671,0.7291917167668671,0.6004008016032064,0.6004008016032064,0.6004008016032064,0.6004008016032064,0.6004008016032064,0.3702516143397907,0.6004008016032064,0.7291917167668671,0.7073702961478513,0.7103095079046983,0.6538410153640615,0.6742373636161211,0.7039857492763304,0.3702516143397907,0.7291917167668671,0.5688710754843019,0.6905366288131819,0.6905366288131819,0.6905366288131819,0.6905366288131819,0.6883099532398129,0.7291917167668671,0.7291917167668671,0.5436651079937653,0.5272767757737697,0.5390336228011579,0.5213983522600757,0.5376976174571365,0.5481184591405033,0.5259407704297484,0.5191716766867067,0.5364506791360498,0.5262970385214875,0.5246938321086617,0.6547184904789001,0.7291917167668671
3,0.395190380761523,0.6131373858828769,0.7467379202850145,0.7467379202850145,0.7467379202850145,0.6882208862168782,0.6645290581162324,0.6682698730794924,0.7447784457804498,0.7459363170786016,0.7467379202850145,0.7467379202850145,0.6131373858828769,0.6131373858828769,0.6131373858828769,0.6131373858828769,0.6131373858828769,0.395190380761523,0.6131373858828769,0.7467379202850145,0.7467379202850145,0.6376308171899354,0.6571364952126475,0.6773547094188377,0.7446003117345803,0.395190380761523,0.5287909151636606,0.7467379202850145,0.6608773101759073,0.7467379202850145,0.6924070362948118,0.6472500556668893,0.6472500556668893,0.7467379202850145,0.7467379202850145,0.5541750167000667,0.503584947673124,0.518370073480294,0.5381429525718103,0.5257626363838789,0.5210420841683366,0.5156980627922512,0.5233578267646404,0.5423291026497439,0.5411712313515921,0.5356490759296371,0.6621539375046388,0.7467379202850145
4,0.4008461367178802,0.6209307503896683,0.7398352260075707,0.7398352260075707,0.7398352260075707,0.7025161433979069,0.6849699398797595,0.6469383210866176,0.7389445557782232,0.7394789579158316,0.7398352260075707,0.7398352260075707,0.6209307503896683,0.6209307503896683,0.6209307503896683,0.6209307503896683,0.6209307503896683,0.4008461367178802,0.6209307503896683,0.7398352260075707,0.7398352260075707,0.7073257626363839,0.5754175016700067,0.6866622133155199,0.7358272099755065,0.4008461367178802,0.5197506123357827,0.7398352260075707,0.6521042084168337,0.7398352260075707,0.6599421064350924,0.6396348252059675,0.6396348252059675,0.7398352260075707,0.7398352260075707,0.5497661990647963,0.5046092184368738,0.516722333556001,0.5239367624137163,0.5385437541750167,0.5272322422623024,0.5328434647071921,0.5291026497439323,0.5145847250055667,0.5101313738588288,0.5438877755511022,0.6596188261296255,0.7398352260075707
5,0.39363170786016477,0.6128256513026052,0.7368960142507237,0.7368960142507237,0.7368960142507237,0.6532620797149855,0.6720552215542196,0.6361612113115119,0.7344912046314852,0.735649075929637,0.7368960142507237,0.7368960142507237,0.6128256513026052,0.6128256513026052,0.6128256513026052,0.6128256513026052,0.6128256513026052,0.39363170786016477,0.6128256513026052,0.7368960142507237,0.7368960142507237,0.6459585838343354,0.5457581830327322,0.6325094633711869,0.734936539746159,0.39363170786016477,0.5177020708082832,0.7368960142507237,0.6521932754397685,0.7368960142507237,0.6921843687374749,0.6636829213983523,0.6636829213983523,0.7368960142507237,0.7368960142507237,0.512625250501002,0.5420173680694723,0.5146737920285015,0.520374081496326,0.5228679581384992,0.5163660654642619,0.542462703184146,0.5346248051658873,0.5330215987530617,0.543976842574037,0.5323090625695837,0.6561979926932053,0.7368960142507237
6,0.36477399242930303,0.5952794477844578,0.7294143843242039,0.7077710977510576,0.7128479180583389,0.7132932531730127,0.6898686261411713,0.6912936985081274,0.7228234246270319,0.7294143843242039,0.7294143843242039,0.7294143843242039,0.5952794477844578,0.5952794477844578,0.5952794477844578,0.5952794477844578,0.5952794477844578,0.36477399242930303,0.5952794477844578,0.7294143843242039,0.7119572478289913,0.7147183255399688,0.6517479403250946,0.6216432865731463,0.7056334892006235,0.36477399242930303,0.7294143843242039,0.5702516143397907,0.6962814517924738,0.6962814517924738,0.6962814517924738,0.6962814517924738,0.6936985081273659,0.7294143843242039,0.7294143843242039,0.5489645958583834,0.5302605210420842,0.5416610999777333,0.5430861723446894,0.5406813627254509,0.5475395234914273,0.5348029392117568,0.5453128479180583,0.5397906924961033,0.5463816521932754,0.5511912714317524,0.6553370114715027,0.7294143843242039
7,0.39915386328211977,0.6221776887107549,0.7450011133377867,0.7450011133377867,0.7450011133377867,0.7046537519483411,0.6824760632375863,0.6627031841460699,0.7440213760855043,0.7446448452460477,0.7450011133377867,0.7450011133377867,0.6221776887107549,0.6221776887107549,0.6221776887107549,0.6221776887107549,0.6221776887107549,0.39915386328211977,0.6221776887107549,0.7450011133377867,0.7450011133377867,0.7079492317969271,0.5655310621242485,0.6922734357604097,0.7421509686038744,0.39915386328211977,0.5219772879091517,0.7450011133377867,0.6575372968158539,0.7450011133377867,0.6521042084168337,0.6433756401692273,0.6433756401692273,0.7450011133377867,0.7450011133377867,0.5525272767757737,0.5376530839456691,0.5259853039412158,0.5339122689824093,0.5377421509686039,0.5160097973725228,0.5273213092852371,0.5380093520374082,0.5389000222667557,0.5112892451569806,0.5451347138721888,0.6627130804819515,0.7450011133377867
8,0.370518815408595,0.6020930750389668,0.7304386550879537,0.7040748162992652,0.7097751057670897,0.7101313738588287,0.6851926074370964,0.6863504787352482,0.7250946337118682,0.7304386550879537,0.7304386550879537,0.7304386550879537,0.6020930750389668,0.6020930750389668,0.6020930750389668,0.6020930750389668,0.6020930750389668,0.370518815408595,0.6020930750389668,0.7304386550879537,0.7096860387441549,0.7120908483633934,0.65437541750167,0.6736138944555778,0.7057670897350256,0.370518815408595,0.7304386550879537,0.5700289467824537,0.6920507682030728,0.6920507682030728,0.6920507682030728,0.6920507682030728,0.6899131596526387,0.7304386550879537,0.7304386550879537,0.5441995101313739,0.5541750167000667,0.5465152527276775,0.5388554887552883,0.5379648185259408,0.5302159875306168,0.5230015586729013,0.5157871298151859,0.5429525718102872,0.5277221108884436,0.5234468937875751,0.6561270689527204,0.7304386550879537
9,0.3691828100645736,0.5989757292362503,0.7297261189044756,0.7032732130928524,0.6948118459140503,0.6937430416388333,0.6659541304831886,0.6610554442217769,0.7238476953907815,0.7297261189044756,0.7297261189044756,0.7297261189044756,0.5989757292362503,0.5989757292362503,0.5989757292362503,0.5989757292362503,0.5989757292362503,0.3691828100645736,0.5989757292362503,0.7297261189044756,0.6955243820975284,0.6891115564462258,0.6538410153640615,0.711556446225785,0.6898240926297039,0.3691828100645736,0.7297261189044756,0.5715430861723447,0.712268982409263,0.712268982409263,0.712268982409263,0.712268982409263,0.6807392562903585,0.7297261189044756,0.7297261189044756,0.5302159875306168,0.5407258962369182,0.5360053440213761,0.5441995101313739,0.531997327989312,0.5257626363838789,0.524961033177466,0.526475172567357,0.5399242930305055,0.5407258962369182,0.5448229792919171,0.6549757952118229,0.7297261189044756
