,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,average_model,optimal_clustering
0,0.32334436314489445,0.8079414643239968,0.8079414643239968,0.8079414643239968,0.7686069814046698,0.7686069814046698,0.7686069814046698,0.7490329496201705,0.805331593419397,0.8079414643239968,0.8079414643239968,0.8079414643239968,0.8079414643239968,0.8079414643239968,0.8079414643239968,0.8079414643239968,0.8079414643239968,0.32334436314489445,0.8079414643239968,0.8079414643239968,0.8079414643239968,0.8079414643239968,0.8079414643239968,0.8079414643239968,0.8079414643239968,0.32334436314489445,0.5727734538845132,0.7261033695297572,0.7329076758167498,0.7421354336580137,0.7421354336580137,0.7421354336580137,0.7421354336580137,0.8079414643239968,0.8079414643239968,0.5501235028195927,0.5666216153236706,0.5558092930046139,0.563452486368085,0.5496574544437712,0.5631728573425921,0.5394975998508645,0.556834599431421,0.5745444377126345,0.741127388282163,0.8079414643239968
1,0.3911077969893275,0.6006431467586335,0.7307638532879713,0.6945984993242299,0.6966491121778441,0.6974879992543226,0.6306566621615324,0.69068369296733,0.7251712727781143,0.7307638532879713,0.7307638532879713,0.7307638532879713,0.6006431467586335,0.6006431467586335,0.6006431467586335,0.6006431467586335,0.6006431467586335,0.3911077969893275,0.6006431467586335,0.7307638532879713,0.6935731928974228,0.6972083702288298,0.6560096938062171,0.6712960805331594,0.6948781283497227,0.3911077969893275,0.5212285035186652,0.5897376147644126,0.5262618259775365,0.6675676935265881,0.6675676935265881,0.6675676935265881,0.6537726616022743,0.7307638532879713,0.7307638532879713,0.541641422379643,0.5467679545136785,0.5229062776716223,0.5321340355128862,0.5306426807102578,0.5235587453977723,0.5451833900358857,0.5111618586009228,0.5273803420795079,0.6370225377542338,0.7307638532879713
2,0.38038868434543505,0.6007363564337979,0.7314163210141212,0.7059700796942723,0.7073682248217364,0.7078342731975579,0.665889919373631,0.7028009507386866,0.7249848534277858,0.7314163210141212,0.7314163210141212,0.7314163210141212,0.6007363564337979,0.6007363564337979,0.6007363564337979,0.6007363564337979,0.6007363564337979,0.38038868434543505,0.6007363564337979,0.7314163210141212,0.704571934566808,0.7083935312485437,0.6550775970545742,0.6708300321573379,0.7018688539870439,0.38038868434543505,0.5110686489257585,0.5778999860185488,0.6724145966351307,0.6844386447313231,0.6844386447313231,0.6844386447313231,0.6711096611828308,0.7314163210141212,0.7314163210141212,0.5419210514051358,0.5219741809199795,0.5353031644684718,0.5179661648879154,0.5355827934939646,0.5436920352332573,0.5212285035186652,0.5151698746329869,0.5328797129142004,0.6464574282069738,0.7314163210141212
3,0.3863541035559491,0.6311227105373538,0.7645989653726056,0.7645989653726056,0.7645989653726056,0.6656102903481381,0.6953441767255442,0.6775411287691663,0.7625483525189914,0.7637600782961271,0.7645989653726056,0.7645989653726056,0.6311227105373538,0.6311227105373538,0.6311227105373538,0.6311227105373538,0.6311227105373538,0.3863541035559491,0.6311227105373538,0.7645989653726056,0.7645989653726056,0.6492053875192245,0.6692454676795452,0.69264109614578,0.7623619331686629,0.3863541035559491,0.7645989653726056,0.7645989653726056,0.7645989653726056,0.7645989653726056,0.7060632893694365,0.6588991937363098,0.6574078389336813,0.7645989653726056,0.7645989653726056,0.5566481800810924,0.5053828587407373,0.5207624551428438,0.541641422379643,0.5289649065573007,0.5226266486461295,0.518525422938901,0.5242112131239223,0.54658153516335,0.687303979190077,0.7645989653726056
4,0.3933914340308524,0.6399310248403784,0.7596122477513166,0.7596122477513166,0.7596122477513166,0.7094654425129329,0.7138462972456541,0.6573612340960991,0.7586801509996738,0.7592394090506595,0.7596122477513166,0.7596122477513166,0.6399310248403784,0.6399310248403784,0.6399310248403784,0.6399310248403784,0.6399310248403784,0.3933914340308524,0.6399310248403784,0.7596122477513166,0.7596122477513166,0.7236333131379037,0.5899706389523233,0.7035000233024188,0.7552313930185953,0.3933914340308524,0.7596122477513166,0.7596122477513166,0.7596122477513166,0.7596122477513166,0.6724612014727128,0.6505569278091066,0.6505569278091066,0.7596122477513166,0.7596122477513166,0.5527799785617747,0.5055226732534837,0.5189448664771403,0.5263084308151186,0.5420608659178823,0.52938435009554,0.5359090273570397,0.5315281726243184,0.5155893181712262,0.6871952345690521,0.7596122477513166
5,0.3857016358297991,0.6317751782635037,0.7552779978561774,0.7552779978561774,0.7552779978561774,0.6779139674698234,0.6730670643612807,0.6519084680989887,0.7527613366267418,0.7539730624038775,0.7552779978561774,0.7552779978561774,0.6317751782635037,0.6317751782635037,0.6317751782635037,0.6317751782635037,0.6317751782635037,0.3857016358297991,0.6317751782635037,0.7552779978561774,0.7552779978561774,0.657314629258517,0.5600969380621709,0.6425875005825604,0.7532273850025633,0.3857016358297991,0.7552779978561774,0.7552779978561774,0.7552779978561774,0.7552779978561774,0.7068089667707508,0.676142983641702,0.6773547094188377,0.7552779978561774,0.7552779978561774,0.5154495036584797,0.5442512932842429,0.5167544391107797,0.5219741809199795,0.5245840518245793,0.5175001165120939,0.5448105513352286,0.5390315514750431,0.5359556321946218,0.6829645509796507,0.7552779978561774
6,0.37470289416041386,0.5960758726755837,0.7295521275108356,0.7093256280001864,0.7106305634524863,0.7110034021531435,0.6715757095586522,0.7064361280700937,0.7226546115486787,0.7295521275108356,0.7295521275108356,0.7295521275108356,0.5960758726755837,0.5960758726755837,0.5960758726755837,0.5960758726755837,0.5960758726755837,0.37470289416041386,0.5960758726755837,0.7295521275108356,0.7079274828727222,0.7115626602041292,0.6528405648506315,0.6109894207018689,0.7014960152863867,0.37470289416041386,0.5081791489956657,0.5770610989420701,0.6772614997436734,0.6882602414130586,0.6882602414130586,0.6882602414130586,0.6762361933168662,0.7295521275108356,0.7295521275108356,0.5457426480868715,0.5286852775318078,0.5372605676469218,0.5392179708253717,0.5352099547933076,0.54527659971105,0.5325068742135434,0.5406161159528359,0.5364216805704433,0.6458636480540754,0.7295521275108356
7,0.39148063568998465,0.6410961457799319,0.7648785943980986,0.7648785943980986,0.7648785943980986,0.7087663699492007,0.7147317891597148,0.6722281772848021,0.7638532879712914,0.7645057556974414,0.7648785943980986,0.7648785943980986,0.6410961457799319,0.6410961457799319,0.6410961457799319,0.6410961457799319,0.6410961457799319,0.39148063568998465,0.6410961457799319,0.7648785943980986,0.7648785943980986,0.7243323857016358,0.5796709698466701,0.7092324183250222,0.761709465442513,0.39148063568998465,0.7648785943980986,0.7648785943980986,0.7648785943980986,0.7648785943980986,0.6643985645710024,0.6547979680290814,0.6537726616022743,0.7648785943980986,0.7648785943980986,0.5557160833294496,0.5404296966025074,0.5275667614298364,0.5359556321946218,0.5411753740038217,0.5160087617094654,0.5302698420096006,0.5407093256280002,0.5437852449084215,0.6903798984704982,0.7648785943980986
8,0.3812741762594957,0.603113203150487,0.7333271193549891,0.7001444749965047,0.7020086684997903,0.7026611362259403,0.6346180733560144,0.6974413944167405,0.7275481194948036,0.7333271193549891,0.7333271193549891,0.7333271193549891,0.603113203150487,0.603113203150487,0.603113203150487,0.603113203150487,0.603113203150487,0.3812741762594957,0.603113203150487,0.7333271193549891,0.7002376846716689,0.7037796523279116,0.6562427179941278,0.6780537819825698,0.7049913781050473,0.3812741762594957,0.5114880924639977,0.5797175746842522,0.6641655403830917,0.6774013142564198,0.6774013142564198,0.6774013142564198,0.6431933634711283,0.7333271193549891,0.7333271193549891,0.5420608659178823,0.5489583818800392,0.541967656242718,0.5351633499557255,0.5349769306053969,0.5263084308151186,0.517826350375169,0.5120473505149834,0.5387053176119682,0.6435696543819768,0.7333271193549891
9,0.38616768420562053,0.5952369855991052,0.7265694179055786,0.6847182737568159,0.6831337092790232,0.6822016125273803,0.6490189681688959,0.6902176445915086,0.7203243696695717,0.7265694179055786,0.7265694179055786,0.7265694179055786,0.5952369855991052,0.5952369855991052,0.5952369855991052,0.5952369855991052,0.5952369855991052,0.38616768420562053,0.5952369855991052,0.7265694179055786,0.6850911124574731,0.6782868061704805,0.6506035326466887,0.7056904506687794,0.6824812415528732,0.38616768420562053,0.5175001165120939,0.5863820664584984,0.5754765344642774,0.7040126765158223,0.7040126765158223,0.7040126765158223,0.673812741762595,0.7265694179055786,0.7265694179055786,0.5216013422193224,0.5363284708952789,0.5291513259076293,0.5391247611502074,0.5256093582513865,0.5209488744931724,0.5189914713147225,0.5217877615696509,0.5341846483665005,0.6399258465250915,0.7265694179055786
